molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|WNSA4|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
2_a49|0|0|0|0.0|1|7.535296702|1|1.3438506419999998|2.12788659|5.4161004020000005|-0.03981057|-0.100166139|1.999073077|-0.041202373|0.005918367|0.004580676|-0.320124905|0.802447754|0.79056501|0.00991453|0.851413454|0.7701578720000001|-0.08647612|-0.079176085|0.41397907|-40.34672657|226.4450566|0.18651986|95.04720801|-0.028277173|-20.55997527|0.0|-1.187641272|-22.45560511|49.7010488|2244.518609|414.5350312|-7.34284831|4874.364109|20.14177325|0.017498253|-219.534132|439.9973344|1.0|0.0|1.0|1.0|1.0|3.09|2.5|21.0|-6.82|3.28|3.7|69.62|1.0|99.52|0.0|1.0|2.0|25.0|3.0|-6.57|327.38|0.0|1.0|2.76|0.000292|0.0955|0.000129|0.0|1.51e-07|-0.04372|5.4614|-1045.981819|553.52|331.24|0.2988|227.02|371.96|0.68172|-1045.810794|-0.1555099999999999|0.0366366999999999|6.7117|59.0|7.2291
5e_a40|0|0|0|0.0|1|8.149890544|0|0.604912776|1.661964758|6.167516491000001|0.0601021459999999|-0.106497535|0.7768055559999999|0.158430496|0.029272031|0.008306061|-0.391074665|0.535506399|0.8092726020000001|0.0451110059999999|0.877722972|0.5087199929999999|-0.076883794|-0.089724264|0.0499188609999999|-42.66853738|170.7311133|0.135577249|64.47400829|-0.035889706|-20.29110082|51.7148695|-1.076691165|-17.38723451|46.00255248|1986.384601|411.0778166|-8.116440327000001|4158.984115|20.75420252|0.012921086|-306.597267|264.9899736|0.0|1.0|0.0|0.0|0.0|3.03|2.73|14.0|-4.65|4.3|3.74|75.5|1.0|79.16|0.0|2.0|3.0|20.0|3.0|-5.66|303.77|0.0|1.0|3.33|1.66e-05|0.00505|5.56e-05|0.0|2.23e-05|-0.07231|3.7138|-1637.180703|493.19|333.85|0.5262|333.85|390.33|0.69675|-1637.115238|-0.14786|0.01659566|10282.0|25.0|7.6021
3a_a12|0|0|0|0.0|0|0.0|1|1.28383802|0.0|0.0|-0.042445446|-0.1231529169999999|0.0|-0.062973953|-0.0161799839999999|-0.001011111|-0.5274624179999999|0.943290857|0.7038021990000001|-0.032466697|0.759068438|0.8847197109999999|-0.07121814|-0.090803706|0.241900756|-44.430225|71.11710277|0.128014506|62.63745781|-0.034924502|-21.73969523|0.0|-1.362055589|-17.05063286|39.46272532|2045.857684|426.6622302|-8.361421244|4230.717811|21.87893986|0.015909241|-275.0354486|381.0058252|1.0|1.0|0.0|1.0|1.0|3.84|2.74|18.0|-7.5|3.43|2.49|37.28|0.0|97.52|0.0|1.0|3.0|23.0|3.0|-5.88|298.34|0.0|1.0|2.98|0.00025|0.0745|8.8e-05|0.0|3.13e-08|-0.06829|4.2336|-951.3480023|528.84|332.36|0.3201|292.86|383.08|0.66895|-951.217594|-0.15328|0.023184956|1.9332|194.0|6.7122
20_a47|0|1|1|0.0|1|6.86171134|0|1.408721455|1.1934608|4.727387819|-0.161476442|0.031814023|1.010373001|-0.052370531|0.071506228|-0.006342241|-0.5332051720000001|0.61847122|0.7962508290000001|0.113432542|0.8575369009999999|0.59534794|-0.083811055|-0.092005493|0.213977589|-50.14789824|43.63174229999999|0.311171398|169.6050003|-0.032859105|-27.33327788|49.00609086|-1.38008239|-24.89884887|58.53772498|2630.63609|375.4483088|-9.761884958|5896.060936|30.08893541|0.034758191|-103.815441|428.5826478|1.0|1.0|1.0|1.0|2.0|3.19|2.96|21.0|-7.31|2.56|4.54|84.73|0.0|99.68|0.0|1.0|5.0|28.0|6.0|-6.75|380.35|0.0|1.0|3.09|8.72e-05|0.0332|8.32e-05|0.0|4.89e-08|-0.06357|3.9808|-1335.708279|557.84|311.45|0.2807|311.45|426.08|0.68219|-1335.566785|-0.16377|0.03389691|4.3277|3.0|8.6
12p_a36|1|0|0|0.0|0|7.412764017000001|2|1.297044387|0.0|5.351858133|-0.084341564|0.114716581|0.0|-0.084846674|-0.0433009009999999|-0.000673716|-0.440709431|0.724208473|0.828371596|-0.074349074|0.8839272779999999|0.698414933|-0.082569108|-0.108380023|0.315548061|-68.22905781|83.24921731|0.251561167|158.3666517|-0.039016808|-42.95260501|0.0|-1.950840419|-32.72335782|64.698131|2774.926334|471.1687161|-15.4629378|5922.775161|32.35623052|0.019344052|-326.2581567|595.8790650000001|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|-6.86|3.13|2.44|69.2|0.0|123.71|0.0|1.0|5.0|30.0|5.0|-6.76|399.42|0.0|0.0|2.15|0.000129|0.0515|6.96e-05|0.0|1.4e-07|-0.0552299999999999|5.3413|-1332.148901|660.71|323.11|0.3015|232.12|506.89|0.66559|-1331.947748|-0.15608|0.03396697|6.7199|9.0|8.0458
33_a47|0|1|1|0.0|1|6.823286122000001|0|1.409403453|1.758479676|4.727387819|-0.085712613|-0.11544858|1.688794654|-0.033554816|0.0741098479999999|0.003634698|-0.270498605|0.63155995|0.82821379|0.1186944519999999|0.8913954909999999|0.607650682|-0.060080724|-0.083739854|0.404334141|-44.81989209|30.94680001|0.1802998689999999|96.50148984|-0.0272154529999999|-23.98884914|0.0|-1.088618103|-17.2112484|44.11759955|2311.28828|438.726241|-7.79637597|4889.09585|25.25333652|0.029580684|-82.22540944|388.178924|1.0|1.0|1.0|1.0|1.0|3.08|2.76|21.0|-7.08|2.96|4.04|68.52|0.0|94.28|0.0|1.0|3.0|25.0|5.0|-6.78|334.35|0.0|1.0|2.69|0.000546|183.0|0.000192|0.0|8.339999999999999e-08|-0.05462|4.1869|-1123.135036|566.29|296.13|0.2566|296.13|423.52|0.67508|-1122.992964|-0.15985|0.02924367|6.2284|4.0|8.4
14a_a25|0|0|0|0.0|1|6.842683282|0|1.420015394|1.667057351|4.727387819|-0.05112778|0.051906412|1.975771616|-0.046802062|-0.019985937|0.006158124|-0.365062041|0.6716839040000001|0.7385460309999999|-0.035531959|0.792935475|0.653818362|-0.069657015|-0.084207356|0.326595394|-55.27820709|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|58.18995584|-1.76835447|-30.017374100000005|54.17569023|2844.993903|558.2652611000001|-14.37809314|6315.975408|27.14918443|0.01323706|-402.7381076|712.1606951|1.0|1.0|1.0|1.0|1.0|3.43|3.06|27.0|-9.59|4.44|4.92|72.7|0.0|126.26|0.0|1.0|6.0|32.0|4.0|-5.91|419.48|0.0|1.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|0.0|2.58e-10|-0.05083|5.3631|-1352.265931|689.55|314.05|0.3529|231.18|548.29|0.6714|-1352.024616|-0.16347|0.03250632|4.1656|207.0|6684.0
19_a15|0|0|0|0.0|0|0.0|0|0.300209223|0.0|0.0|-0.558905888|0.037722611|0.0|-0.04003124|-0.032407407|-0.00534669|-0.571686169|0.7981860159999999|0.722297906|-0.048611111|0.770451673|0.7358168620000001|-0.0946599869999999|-0.112106433|0.355677322|-64.78818183|61.63983265|0.308930877|178.5363184|-0.042351319|-37.44217335|15.76831619|-1.905809364|-31.61527447|57.75275299|2625.952212|399.3803987|-14.14482104|5417.777463|26.54223128|0.005747326|-487.9183964|490.1808545|1.0|1.0|0.0|1.0|2.0|2.99|2.17|18.0|-7.14|2.36|4.96|102.69|0.0|101.22|0.0|1.0|5.0|26.0|5.0|-6.22|369.44|0.0|1.0|2.88|7.56e-06|0.00279|4.1200000000000005e-05|0.0|7.28e-08|-0.0372399999999999|4.1742|-1523.361214|601.23|297.03|0.4895|297.03|519.04|0.68945|-1523.196562|-0.17018|0.04315771|9326.0|72.0|7.1427
17_a15|0|0|0|0.0|0|0.0|0|1.43568899|0.0|0.0|-0.071708785|-0.033968088|0.0|-0.032903349|-0.0141953639999999|0.0032452509999999|-0.461493931|0.769376831|0.721188086|-0.023779626|0.76362781|0.740986227|-0.052869016|-0.079844675|0.605886597|-61.17023228|34.35335309|0.119540765|91.58201681|-0.027065991|-46.86345493|58.47512431|-1.596893495|-31.03055741|50.37922222|2852.085573|674.5333498|-15.88591693|6352.266784|31.74439379|0.0217385279999999|-234.74904|822.8625688|1.0|1.0|1.0|1.0|1.0|3.63|3.99|24.0|-9.72|4.89|6.0|67.35|0.0|131.36|0.0|1.0|7.0|33.0|4.0|-5.58|438.52|1.0|1.0|4.44|1.19e-06|0.00052|2.26e-06|0.0|1.9199999999999998e-10|-0.03936|4.1461|-1413.857182|752.08|326.22|0.7247|299.04|663.81|0.7045100000000001|-1413.559128|-0.15573|0.04051306|7.1743|12.0|7.9208
47t_a18|0|0|0|0.0|0|7.03438793|1|1.25117758|0.0|4.844187086|-0.161517185|0.018018036|0.0|-0.011641394|-0.04785474|-0.004985656|-0.600890268|0.704602886|0.750103977|-0.074774521|0.796935152|0.688453085|-0.119202068|-0.103295568|0.240001773|-69.13537385|280.622476|0.32796681|219.5070758|-0.040580402|-46.27207168|78.43695402|-2.272502492|-53.39751484|89.19655162|2872.533415|449.789539|-18.17831387|6603.597038|33.75918118|0.016238994|-407.6438346000001|747.6927426|0.0|0.0|1.0|0.0|3.0|3.86|0.0|18.0|-7.51|2.6|2.93|110.56|1.0|129.21|0.0|1.0|7.0|33.0|4.0|-6.46|441.48|0.0|0.0|2.15|2.65e-06|0.00117|1.7100000000000002e-05|0.0|3.09e-08|-0.06822|3.1164|-1470.836067|703.76|397.84|0.5502|397.84|601.36|0.6895100000000001|-1470.528808|-0.12692|0.03767603|9.6938|782.0|6.1068
12q_a30|0|0|0|-4.76444841|0|7.412764017000001|2|0.60498366|0.0|5.351858133|-0.27228842|-0.016509571|0.0|0.004165554|-0.021542639|-0.004395528|-0.636798458|0.613786308|0.816138015|-0.032887649|0.867367115|0.593245722|-0.087348134|-0.115589613|0.596557166|-78.7683329|82.72757145|0.154254173|105.1162273|-0.045799658|-53.67653794|0.732186841|-2.427381881|-40.56199584|69.60189582|3305.289025|576.3319634|-21.2680622|7990.060758|38.03137394|0.016579022|-437.0000797|696.6414817000001|0.0|1.0|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|4.43|4.78|90.88|0.0|133.96|0.0|1.0|7.0|34.0|8.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.0|6.61e-08|-0.05105|5.0573|-1987.999444|713.16|355.93|0.1817|245.16|537.96|0.68516|-1987.781386|-0.14792|0.03408298|6.821000000000001|36.0|7.4449
14j_a23|0|1|1|0.0|2|7.423568444|0|1.197963927|3.278390512|5.351858133|-0.071396109|0.037350515|0.722606603|-0.026319216|-0.055708465|0.0075222369999999|-0.463194548|0.616699629|0.800643488|-0.091426449|0.864845456|0.5935522360000001|-0.062203032|-0.082226482|0.226990358|-53.34139172|40.38957571|0.154547838|100.2571987|-0.034989992|-34.60325668|83.17168000000001|-1.644529644|-26.17681598|53.64097592|2943.385528|548.455847|-14.72479008|6597.039681|29.32742551|0.017787992|-355.4521561|599.5697147999999|0.0|1.0|1.0|1.0|1.0|3.39|3.41|26.0|-7.67|3.78|4.58|105.02|1.0|120.24|0.0|1.0|5.0|31.0|5.0|-6.31|429.47|0.0|0.0|3.77|2.66e-06|0.00114|7.73e-06|0.0|2.14e-08|-0.07581|3.6671|-1729.1379190000002|670.6|338.1|0.3886|338.1|528.18|0.65128|-1728.9293280000002|-0.14816|0.02207124|8.3233|4.0|8.3883
17a_a6|1|0|0|0.0|0|7.412764017000001|1|1.424257628|0.0|5.351858133|-0.0265090529999999|0.04129257|0.0|0.078798543|-0.060774312|-0.00194781|-0.5624663560000001|0.850080948|0.7722228729999999|-0.106323149|0.8299950709999999|0.8013954109999999|-0.096082495|-0.109388399|0.350977745|-71.75703418|157.13173490000003|0.2469173469999999|161.9738174|-0.041567592|-47.07146289|554.1936506|-2.078379577|-41.34573382|83.46070738|2816.084228|494.010135|-17.887155899999996|5996.580489|35.323795000000004|0.019808023|-356.769966|627.4287311|1.0|1.0|1.0|1.0|2.0|3.52|2.88|23.0|-9.01|4.98|4.32|95.85|0.0|116.79|0.0|1.0|5.0|31.0|5.0|-5.89|409.44|0.0|1.0|3.59|1.56e-06|0.000637|6.69e-06|0.0|9.77e-10|-0.05753|3.5421|-1350.078838|696.96|416.71|0.3933|350.03|574.02|0.7024|-1349.830672|-0.12425|0.02379552|5604.0|24.0|7.6198
10_a15|0|0|0|0.0|0|0.0|0|1.4356889780000002|0.0|0.0|-0.0435725659999999|-0.0869138469999999|0.0|-0.077096984|0.010152859|0.0034254209999999|-0.391156537|0.8310685940000001|0.713794823|0.018211609|0.7585998270000001|0.7933685340000001|-0.052826735|-0.101494566|0.640780603|-59.05618983|6.497096666|0.066863055|38.90530741|-0.036384844|-34.36276159|0.0|-1.928396745|-17.88541558|36.83936823|2605.82709|542.9602292000001|-12.31872585|6204.37804|25.50202895|0.0116026369999999|-384.2321709|673.7288405|1.0|1.0|1.0|1.0|1.0|3.58|3.64|24.0|-9.82|5.32|6.3|56.27|0.0|119.95|0.0|1.0|6.0|30.0|4.0|-4.97|397.47|1.0|1.0|4.69|5.99e-07|0.0002379999999999|1.47e-06|0.0|1.51e-10|-0.03581|4.4682|-1281.061184|631.2|340.17|0.1412|277.48|487.16|0.70313|-1280.804272|-0.15377|0.02738146|3.1460000000000004|7.0|8.1549
12x_a36|1|0|0|0.0|0|7.412764017000001|2|0.629399587|0.0|5.351858133|-0.046532211|0.021670322|0.0|-0.054184069|-0.023932402|0.003710345|-0.4331246039999999|0.906423012|0.828393514|-0.041914045|0.8792981679999999|0.855081905|-0.0737521679999999|-0.104368092|0.3403819629999999|-70.20305027|81.81168174|0.163597165|110.0434027|-0.036722107|-47.22198284|0.8295471390000001|-1.982993755|-33.36962015|61.46507585|2884.428214|562.6051882|-16.61514211|6193.10485|31.79630645|0.016274369|-372.4502879|725.9470896|0.0|1.0|1.0|1.0|2.0|4.87|0.0|17.0|-7.05|3.33|2.61|94.5|0.0|135.47|0.0|1.0|6.0|31.0|4.0|-6.64|427.52|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|0.0|8.95e-08|-0.05311|3.8776|-1670.419519|719.63|331.83|0.3901|319.74|569.01|0.68112|-1670.182026|-0.1517099999999999|0.03331471|7.2812|7.0|8.1549
19d_a38|1|0|0|0.0|0|7.412764017000001|2|1.297043205|0.0|5.351858133|-0.17467835|0.019858574|0.0|-0.0555594909999999|-0.024688524|-0.00835812|-0.529632789|0.7581164340000001|0.853092207|-0.039361255|0.908591797|0.730686013|-0.116424545|-0.1248815919999999|0.3509455999999999|-80.2776536|158.6487879|0.36832051|236.7675313|-0.04393982|-51.60489663|115.6739235|-2.372750256|-48.11018574|90.37127996|3055.168373|406.0626253|-18.15727844|6934.7619620000005|37.68716585|0.022660131|-320.7487188|686.8472757999999|0.0|0.0|1.0|0.0|4.0|4.91|2.38|17.0|-6.41|2.34|1.65|124.32|0.0|133.79|0.0|1.0|6.0|33.0|5.0|-7.84|444.46|0.0|0.0|1.94|0.000134|0.0594|0.0002399999999999|0.0|3.94e-07|-0.05091|5.3771|-1500.850957|679.08|338.89|0.3167|230.58|517.77|0.6957800000000001|-1500.621723|-0.15054|0.04735828|10.6621|11.0|7.9586
11b_a5|1|0|0|0.0|0|6.605297921|0|1.277648917|0.0|4.59511985|0.008093965|-0.067519041|0.0|-0.118167947|-0.0536971829999999|0.005685558|-0.252164213|0.735954089|0.805760343|-0.106187688|0.8645824520000001|0.682032125|-0.07633373|-0.080664777|0.378154801|-48.42513182|55.25128526|0.126268949|75.80248447|-0.029332646|-29.07084703|1.880682804|-1.290636432|-27.50997723|55.65456427|2434.505303|524.5231302|-10.5712171|5107.577902|26.35133256|0.0228838029999999|-202.0032297|504.9898148|1.0|1.0|1.0|1.0|1.0|2.99|2.55|23.0|-9.15|5.38|4.82|63.69|1.0|106.58|0.0|1.0|6.0|27.0|4.0|-6.03|376.84|0.0|1.0|3.68|2.26e-05|0.00853|2.04e-05|0.0|7.109999999999997e-10|-0.0418399999999999|4.4995|-1564.72614|635.55|295.32|0.5806|275.55|511.28|0.6284|-1564.56504|-0.17107|0.03575776|2.8531|19.0|7.7212
13a_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984129|0.0|5.351858133|-0.118776867|-0.036541822|0.0|0.0317047379999999|-0.0351777|-0.002215642|-0.5640209589999999|0.841060094|0.8303425640000001|-0.058608635|0.885516463|0.802578397|-0.109682335|-0.113507021|0.478381813|-76.60916637|381.9643801|0.303605444|204.9120824|-0.042832838|-51.70573895|102.6479456|-2.27014041|-49.96348386|86.55791128|3002.811441|470.0167988|-19.5115996|6675.344631|36.14261279|0.017212819|-404.771677|713.7769663|0.0|0.0|1.0|0.0|2.0|4.76|0.0|17.0|-6.19|3.04|1.72|124.74|0.0|135.37|0.0|1.0|6.0|32.0|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|6.520000000000001e-07|-0.0555|5.0535|-1744.4457100000002|721.66|351.35|0.1788|245.34|541.59|0.6845600000000001|-1744.217986|-0.14953|0.04590378|1.4855|14.0|7.8665
4_a47|0|0|0|0.0|0|0.0|0|1.304464196|0.0|0.0|-0.121159855|-0.158636969|1.42341819|0.0687047279999999|0.011775922|-0.006506051|-0.462831711|0.893350891|0.783871003|0.019305509|0.84420422|0.8124901999999999|-0.07804769|-0.092556319|0.444849947|-50.35610033|96.20929041|0.1257991219999999|68.44214684|-0.03525955|-27.39669054|0.0|-1.48090111|-23.10213311|46.69151766|2306.463316|475.6168721|-10.43683449|5254.939281|23.78275706|0.013656479|-333.62177030000004|471.7712484|1.0|0.0|1.0|1.0|2.0|2.75|3.01|22.0|-8.79|4.83|5.71|58.04|0.0|106.52|0.0|1.0|3.0|26.0|3.0|-4.99|361.82|0.0|1.0|4.32|1.21e-06|0.0004379999999999|2.31e-06|0.0|1.61e-09|-0.05606|5.7708|-1509.4201369999998|576.9|332.4|0.2304|214.85|432.89|0.69157|-1509.262887|-0.1547|0.03342033|5.4892|32.0|7.5
4p_a46|0|0|0|0.122217892|1|7.825245291|1|1.134636977|2.102855253|5.587248657999999|-0.038295755|-0.164311513|0.0|-0.205494852|-0.120823841|0.004453195|-0.369670745|0.7471162309999999|0.747019097|-0.1623103719999999|0.7911509609999999|0.751334374|-0.0997229069999999|-0.083274013|0.3352802039999999|-47.22779946|175.10295019999998|0.094033511|53.32991189|-0.029978645|-26.78464688|0.0|-1.498932241|-32.07534663|60.7522985|2257.769185|513.8073925|-9.642472876|5167.091582|19.44852199|0.006740305|-424.4519674|585.8536976|0.0|1.0|1.0|0.0|1.0|3.89|3.2|17.0|-7.05|4.85|5.25|61.84|0.0|107.89|0.0|1.0|2.0|27.0|3.0|-5.09|357.45|0.0|1.0|4.25|1.59e-06|0.000567|4.03e-06|0.0|8.95e-08|-0.0393|5.4796|-1129.618646|598.19|310.28|0.2363|226.26|537.47|0.70138|-1129.3914619999998|-0.16819|0.03979459|5.3996|341.0|6.4672
6e_a31|1|0|0|0.0|0|7.773594467000001|1|0.61015618|0.0|5.733341277|-0.178758575|0.132664341|0.0|-0.008757878|-0.0462850729999999|-0.008439437|-0.579941248|0.838789705|0.78240875|-0.072882794|0.841537966|0.795570315|-0.122985602|-0.130898441|0.177030306|-79.81721349|159.9587946|0.376659006|229.6732654|-0.046541668|-48.66969791|99.0823033|-2.0943750530000003|-45.72760428|94.88738762|2776.836977|380.0911673|-17.30478148|6053.812282|37.31693873|0.022744048|-317.6847132|536.6368656000001|1.0|1.0|1.0|1.0|2.0|3.55|2.62|22.0|-7.33|5.19|4.0|131.36|0.0|109.69|0.0|1.0|4.0|29.0|5.0|-6.5|404.44|0.0|1.0|3.27|2.34e-06|0.000947|2.18e-05|0.0|4.67e-08|-0.05426|3.3083|-1652.63264|634.34|374.76|0.5103|374.76|490.75|0.70391|-1652.445002|-0.13418|0.03676794|8.3583|0.37|6.4318
12q_a36|1|0|0|0.0|0|7.412764017000001|2|1.29701394|0.0|5.351858133|-0.043678703|0.068040097|0.0|-0.0651906459999999|-0.0433009009999999|0.0010871589999999|-0.441747876|0.8941919290000001|0.828371596|-0.074349074|0.8839272779999999|0.8065052890000001|-0.07607684|-0.1060430969999999|0.324924033|-68.5549152|82.68142965|0.17088073|110.4712541|-0.038175515|-44.31949385|0.0|-1.908775752|-31.79544084|61.18276554|2786.514757|536.0103834|-15.95501778|6040.52496|32.10617123|0.017949083|-347.4093916|629.5017194000001|0.0|0.0|1.0|0.0|2.0|4.74|0.0|17.0|-7.18|3.35|2.54|69.2|0.0|128.76|0.0|1.0|5.0|30.0|4.0|-6.49|415.88|0.0|1.0|2.34|3.64e-05|0.0151|2.55e-05|0.0|6.65e-08|-0.05602|5.2375|-1692.5102989999998|683.51|320.77|0.4239|236.72|531.58|0.6863199999999999|-1692.3116350000005|-0.1566|0.03415678|6.4226|6.0|8.2218
9o_a24|1|0|0|0.0|0|6.605297921|1|1.294229152|0.0|4.59511985|-0.044044637|-0.087807028|0.0|-0.097596429|-0.000236595|0.002019902|-0.38043264|0.738419215|0.785672769|-0.000453155|0.846075714|0.7086274779999999|-0.088586421|-0.08834189|0.6253256110000001|-51.14964436|32.50178358|0.229726192|133.0106596|-0.032911684|-29.61546471|44.8382925|-1.678495905|-29.69744072|61.99847688|2892.333138|445.9858336|-11.03321234|6697.297449000001|28.52459128|0.026064002|-194.5965258|663.2688909|0.0|1.0|1.0|1.0|2.0|3.96|2.84|23.0|-7.91|3.75|4.36|92.79|0.0|120.73|0.0|1.0|6.0|32.0|5.0|-6.83|421.45|0.0|0.0|3.01|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0|1.24e-08|-0.04527|5.8802|-1388.094657|611.03|290.75|0.1409|210.85|432.84|0.65292|-1387.887227|-0.17826|0.0533144|5.9089|446.0|6.3507
12z_a30|0|0|0|0.0|0|7.412764017000001|2|0.604983642|0.0|5.351858133|-0.026703371|0.034848862|0.0|0.018796341|-0.045463448|0.005111479|-0.39205163|0.8397577820000001|0.809127478|-0.077335468|0.855880335|0.794193541|-0.071429418|-0.107776943|0.315493739|-74.96232552|54.40462246|0.167079923|116.2094523|-0.034034824|-52.13870496|0.0|-1.939984979|-34.55504699|71.1566605|3112.622632|579.3226647000001|-16.464854199999998|7074.004131999999|37.52507564|0.029109145|-182.00664430000003|792.3440337000001|0.0|1.0|1.0|1.0|1.0|4.86|0.0|17.0|-6.83|3.94|2.63|100.11|0.0|140.26|0.0|1.0|7.0|33.0|6.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.0|1.47e-07|-0.04679|4.8063|-1804.785911|739.33|360.02|0.1855|257.96|580.6|0.6853199999999999|-1804.51674|-146.0|0.02895763|7.2113|44.0|7.3615
14b_a3|0|0|0|0.0|0|6.823286122000001|0|0.605016869|0.0|4.727387819|-0.1160619169999999|-0.1551678719999999|1.7086790859999998|-0.008040839|-0.102362298|-0.004161699|-0.575695827|0.882394075|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|-0.090994113|-0.100993354|0.379746504|-49.38772279|252.49572540000003|0.2135234869999999|104.4171556|-0.036469822|-24.15156108|82.79166784|-1.312913604|-21.76034149|50.77131401|2160.565755|384.6023764|-8.721397057|4803.535505|23.25478753|0.017348996|-261.0537205|358.3503513|1.0|1.0|1.0|1.0|1.0|3.18|2.5|21.0|-6.89|4.28|3.71|105.82|0.0|93.25|0.0|1.0|2.0|23.0|4.0|-6.42|319.38|0.0|1.0|2.82|3.54e-05|0.0113|0.000103|0.0|1.28e-07|-0.06676|3.0724|-1327.4859310000002|524.27|403.54|0.2276|403.54|368.39|0.70123|-1327.349444|-0.12942|0.02844675|3.8724|0.38|6.4202
3_a20 (SB-525334)|1|0|0|-0.08980269|0|6.880384082000001|0|1.183765089|0.0|4.727387819|-0.053897691|0.001821898|1.728260385|-0.175513234|-0.119584218|0.0033523629999999|-0.500412918|0.818922083|0.7186587|-0.17447922|0.76423988|0.7835436240000001|-0.061128029|-0.0917096759999999|0.246005838|-51.80299691|43.70154849|0.1243352319999999|70.23182172|-0.029269046|-29.26136697|0.0|-1.375645142|-19.50382741|41.49386505|2243.481559|494.6267525|-9.33873414|4905.195832|21.06338405|0.0117802769999999|-321.8682802|520.6749407|1.0|1.0|1.0|1.0|1.0|3.37|2.82|21.0|-8.39|5.2|4.69|67.35|0.0|104.59|0.0|1.0|3.0|26.0|4.0|-5.74|343.42|0.0|1.0|3.63|1.42e-05|0.00489|1.88e-05|0.0|4.07e-09|-0.0671399999999999|4.9821|-1086.56485|605.71|390.77|367.0|248.86|498.74|0.70168|-1086.329436|-0.13417|0.02096048|4.8164|162.0|6.7905
14v_a23|0|1|1|-4.844615416|2|7.423568444|0|1.1979575059999998|3.004639728|5.351858133|-0.299484129|0.055572317|0.636416435|0.017156562|-0.015149431|-0.0004039459999999|-0.650246427|0.598213287|0.787538583|-0.022236834|0.845160857|0.575188253|-0.067342061|-0.09479984|0.31419322|-62.61276875|78.86310829|0.083394725|55.07999434|-0.042752869|-41.35406587|0.912757854|-2.180396311|-29.37629463|57.56282152|3399.4261450000004|605.3933675|-18.64987284|8458.789829000001|35.81898321|0.020908947|-380.8667976|676.4530574|0.0|1.0|0.0|1.0|1.0|3.62|3.46|26.0|-7.95|3.97|6.18|114.25|1.0|126.97|0.0|1.0|7.0|35.0|8.0|-5.94|495.48|1.0|0.0|4.28|1.29e-07|6.38e-05|1e-06|0.0|1.12e-08|-0.07843|3694.0|-2042.161744|679.5|335.64|348.0|335.64|533.44|0.6017100000000001|-2041.93452|-0.1524299999999999|0.02053833|6.3758|4.0|8.4001
