molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|BIC2|MATS8s|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
18c_a30|0.0|0|0.0|0|7.412764017000001|2|0.604986846|0.12157783|-0.0109670669999999|-0.118776867|2|0.011887112|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|-0.002215642|0.003429114|-0.562807327|1|0.8303425640000001|0.034468997|0.802578397|-0.105618255|-0.1115683|0.42531141|-71.31647561|13.07260474|384.391404|-0.042101245|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|87.76550537|84.38908035|3002.59061|484.1740985|-1506.682341|3094.729399|-19.19537998|0.214007997|13.8741593|0.81455244|-1017.355139|36.16826708|713.7769663|12.43138832|0.0|0.0|0.13|17.0|-6.19|1.72|124.74|2.06|0.0|135.37|0.0|6.0|32.0|441.51|0.0|0.0|1.91|-4.3|0.00427|0.0221|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.05575|4.54|3.4848|-1744.500825|-1744.455795|711.56|1209.11|355.78|355.78|543.46|0.69123|0.69123|-1744.2261030000002|-0.14225|-198.0|0.04503016|8.64|7.9208
11b_a50|0.0|1|0.0|2|7.927685046000001|1|1.3979498330000002|-0.154649459|-0.002908227|-0.014702942|1|-0.007722567|2.114272566|-0.13377846|0.011959339|-0.218953127|10.94500697|-0.133073229|2|0.012037198|-0.162848233|-0.266743077|1|0.800774662|-0.146696566|0.667956827|-0.0445367309999999|-0.069841183|0.229754094|-23.23499995|10.1501574|7.949039772000001|-0.02494328|5.295379767|86.04123302|0.642051995|-1.047617742|47.72173991|33.38515735|2286.724895|485.8716402|-546.5465781|1650.235214|-6.788943965|0.357948005|9.979494111|0.751545111|-285.1356465|20.26785036|439.9973344|11.28530137|0.0|2.84|0.15|20.0|-5.87|3.73|48.53|2.25|0.0|99.65|0.0|2.0|25.0|327.38|0.0|1.0|2.96|-4.16|0.0862|0.0228|2.9|0.0|0.0|1.35e-06|0.000441|-0.02817|3.05|3.9863|-1045.98235|-1045.961211|560.06|955.4|311.03|266.8|431.63|0.53885|0.64477|-1045.798634|-0.16684|-0.19501|0.02113855|3.7922|5.7696
19j_a38|0.0|0|0.0|0|7.412764017000001|2|1.29704352|-0.089207643|-0.007976154|-0.04575843|2|0.105682345|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|-0.002443797|-0.09493054|-0.42133715|1|0.846765471|-0.001131945|0.6885713729999999|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|17.15233756|131.29876370000002|-0.038119963|11.74054073|29.18585028|0.714369845|-1.944118135|90.05233553|74.95583121|2969.234865|552.5012068|-1330.722303|3109.238056|-17.86002424|0.285630155|12.69084117|0.6907121629999999|-910.8612362|36.5253298|640.025745|16.123318700000002|0.0|2.34|0.13|17.0|-6.92|2.42|105.02|1.76|0.0|130.41|0.0|5.0|32.0|426.45|0.0|0.0|2.44|-4.12|19.0|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|-0.06447|3.23|3.6886|-1424.426858|-1424.390074|686.26|1163.3|336.13|205.41|533.97|0.30419|0.69435|-1424.183388|-0.15182|-0.21629|0.03678378|14.4895|8.1146
25_a12|0.0|0|0.0|0|0.0|0|1.404967476|0.00700113|-0.004103693|-0.045725323|2|-0.089297664|2.050456822|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|0.001783739|-0.0542354559999999|-0.4288076329999999|2|0.638255008|-0.2430098439999999|0.806844014|-0.054734834|-0.080147596|0.120087607|-28.517955|2.580489093|37.96125329|-0.03323193|1.3444869730000002|0.0|0.917298637|-1.362509125|44.42528172|31.09844409|2067.69985|493.8944271000001|-709.8947922|1907.027255|-9.021208163|0.082701363|9.70173342|0.814415245|-369.8695347|18.87554002|430.4348528|2.666764531|1.0|3.43|0.05|22.0|-8.78|5.35|37.81|3.2|0.0|99.48|0.0|3.0|24.0|311.38|0.0|1.0|4.29|-5.25|0.00162|0.00175|4.76|0.0|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.73|3.4532|-974.6569575|-974.6328337|560.14|945.73|359.04|290.68|442.64|0.63284|0.69029|-974.458128|-0.14303|-0.19655|0.024123749|2.2482|7.6576
9a_a36|0.0|0|0.0|0|7.412764017000001|2|1.297044807|-0.109305298|-0.007853595|-0.046964839|2|0.095192109|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|0.00484375|-0.12019672|-0.398235589|1|0.7885597609999999|-0.019008343|0.79302567|-0.073689118|-0.10869601|0.204819754|-45.04449811|14.47407729|49.52042402|-0.039929147|8.847677483|0.0|0.7638345870000001|-1.956528182|78.37175688|59.5185754|2682.572663|505.25728260000005|-1195.981615|2167.77208|-14.91993116|0.236165413|13.79893984|0.828482664|-731.0766269999999|31.95428497|578.2841135|11.92833382|0.0|0.0|0.14|17.0|-6.28|2.04|66.4|2.02|0.0|120.94|0.0|5.0|29.0|382.42|0.0|0.0|1.95|-3.99|0.0753|0.0391|2.66|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.38|3.8677|-1252.802159|-1252.77514|648.41|1092.66|320.56|320.56|495.18|0.68682|0.68682|-1252.578886|-0.15925|-0.20969|0.02701893|7.4992|7.8861
12ay_a36|0.0|0|0.0|0|7.412764017000001|2|1.2970434|-0.05976542|-0.006733838|-0.043778345|2|0.1012005419999999|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|-0.06756661|1|0.0045625|-0.101854847|-0.438622276|1|0.78699829|-0.109624825|0.857993338|-0.074251203|-0.098945129|0.419950383|-48.12939044|11.67851857|126.7858133|-0.035337546|7.569978132|8.677627506|0.778164805|-1.978902589|74.29343346|59.80790901|2766.899844|537.618563|-1282.718286|3238.138932|-14.84739041|0.221835195|11.82248632|0.828201506|-831.4538627999999|29.43551742|729.1873176|10.15751916|0.0|0.0|0.21|17.0|-7.34|2.5|69.2|2.45|0.0|133.68|0.0|5.0|31.0|409.49|0.0|1.0|2.42|-4.6|0.0117|0.0102|3.41|0.0|0.0|4.55e-08|1.86e-05|-0.0526|3.79|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|315.09|532.22|0.6727|0.6914|-1311.282556|-0.15056|-0.2031599999999999|0.02880431|9.1844|7.7447
1g_a5|0.0|0|0.0|0|6.605297921|0|1.4275159730000002|-0.203595168|-0.003919036|-0.010620031|2|-0.011534568|0.0|-0.172437603|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|1|0.006957291|-0.010807075|-0.242737126|2|0.7778380309999999|0.030722968|0.717355058|-0.070108797|-0.074361785|0.39389953|-37.59983870000001|10.9506874|74.51397212|-0.027205531|5.8729303|0.589719781|0.61393343|-1.11542677|54.34919851|48.55052611|2243.103668|464.3994751|-598.211184|832.7655896000001|-7.824996219|0.38606657|13.83149499|0.891486942|-320.82484500000004|23.76563316|422.96706330000006|14.46845291|1.0|2.12|0.05|23.0|-8.14|4.21|63.69|1.57|0.0|96.98|0.0|4.0|25.0|328.37|0.0|1.0|3.09|-4.2|0.0304|0.0206|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|-0.0393|2.61|4.1733|-1065.846194|-1065.818889|572.15|961.17|297.09|259.26|448.93|0.4386899999999999|0.66164|-1065.675316|-0.17042|-0.20972|0.02730461|5.2707|6.9393
9a_a40|0.0|0|0.0|1|7.515889085|0|0.604993021|-0.028285975|-0.003680068|-0.020455825|0|0.168990628|0.921628874|-0.136162501|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|0.011966382|0.009844552|-0.449508498|0|0.690568477|-0.394662853|0.61091688|-0.060029933|-0.072887601|0.002467659|-29.02567082|5.334966331|109.9916614|-0.032156295|2.579562688|51.49564873|0.868476591|-1.093314022|39.45618424|34.36063715|1971.148912|453.3484005|-528.6391483|336.39741360000005|-7.51786994|0.131523409|13.33684703|0.976056482|-255.607578|17.90285474|323.79254|4.213574358|0.0|3.28|0.06|20.0|-6.4|4.43|58.43|3.57|0.0|86.7|0.0|2.0|21.0|291.37|0.0|1.0|4.08|-5.08|0.000944|0.00243|4.54|0.0|0.0|4.02e-07|0.000117|-0.06495|4.07|3.3192|-1217.955997|-1217.9449|515.96|847.69|373.53|263.42|411.01|0.47831|0.69958|-1217.825264|-0.13808|-0.20303|0.01109672|5.09|6.6696
20_a47|0.0|1|0.0|1|6.86171134|0|1.408721455|0.055662511|-0.011237762|-0.161476442|2|0.031814023|1.010373001|-0.505699304|-0.009220816|-0.052370531|10.95058273|0.071506228|1|-0.006342241|-0.108236785|-0.5332051720000001|2|0.7962508290000001|-0.069674604|0.59534794|-0.083811055|-0.092005493|0.213977589|-45.68149289|12.85623208|43.63174229999999|-0.032859105|7.00733184|49.00609086|0.595234209|-1.38008239|69.09296541|58.53772498|2630.63609|375.4483088|-752.2184736|1219.306754|-9.761884958|0.404765791|13.10815891|0.86659377|-409.9991682|30.08893541|428.5826478|18.94506718|1.0|2.96|0.05|21.0|-7.31|4.54|84.73|2.75|0.0|99.68|0.0|5.0|28.0|380.35|0.0|1.0|3.09|-4.08|0.0332|0.0316|2.63|0.0|0.0|4.89e-08|1.86e-05|-0.06357|4.08|3.9808|-1335.742176|-1335.708279|557.84|964.94|311.45|311.45|426.08|0.68219|0.68219|-1335.566785|-0.16377|-0.22734|0.03389691|4.3277|8.6
4c_a49|0.0|0|0.0|1|7.535296702|1|1.343847672|-0.048954892|-0.0057600559999999|-0.044371138|2|-0.099764463|1.78683516|-0.339843311|0.001379959|-0.102999091|10.92777281|0.006194124|1|0.00202792|-0.001005604|-0.412652341|2|0.7796063109999999|-0.052237757|0.752601535|-0.087753156|-0.086290519|0.407675441|-56.5385923|7.782541015|82.02101639|-0.029809452|5.014223225|59.70585149|0.724053828|-1.639519861|66.77901229|64.32113331|2719.702873|490.6910965|-1056.328332|1683.872161|-12.37423857|0.275946172|16.089682800000002|0.898629005|-680.5831211|26.5256103|707.2397315000001|11.182784300000002|1.0|2.97|0.25|21.0|-7.97|3.19|98.72|1.47|0.0|120.43|0.0|7.0|31.0|412.49|0.0|1.0|2.6|-3.58|0.13|109.0|1.81|0.0|0.0|1.07e-08|4.4e-06|-0.0623299999999999|3.04|3.8067|-1332.647233|-1332.607539|705.55|1199.04|325.7|216.0|533.87|0.4164199999999999|0.67789|-1332.336755|-0.15925|-0.22158|0.03969431|4.9358|6.5935
9b_a36|0.0|0|0.0|0|7.412764017000001|2|0.62670079|-0.053019801|-0.0058276019999999|-0.023369916|2|0.082806042|0.0|-0.308862918|0.005050384|-0.077361324|10.33767255|-0.06502499|1|0.005458948|-0.053309522|-0.4060950789999999|1|0.7885597609999999|-0.034830997|0.7961424690000001|-0.074181597|-0.098301686|0.2602997|-46.58565720000001|10.68084402|67.12293326|-0.036110824|6.707514535|0.0|0.78242217|-1.769430355|71.70079424|57.26650122|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|13.80758516|0.828997331|-697.8234711|28.98359786|620.9195447000001|9.967846072|0.0|0.0|0.14|17.0|-6.64|2.76|82.47|2.82|0.0|126.17|0.0|5.0|29.0|398.48|0.0|0.0|2.48|-4.43|0.00992|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.82|3.8535|-1575.7800140000002|-1575.751975|666.01|1127.85|321.74|321.74|514.45|0.69763|0.69763|-1575.557248|-0.15833|-0.20979|0.02803905|8.4288|7.6778
3d_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420786|0.0181036519999999|-0.006420365|-0.034290847|0|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.076494363|-0.539652902|0|0.8444218509999999|-0.069007775|0.77923808|-0.06869526|-0.093187219|0.2214902789999999|-37.19367587|7.807299836|62.43434632|-0.02867299|4.22710649|0.0|0.720540286|-1.118246623|59.15151032|45.000975700000005|2213.978384|483.4133562|-605.4522892000001|1855.167124|-8.405385739|0.2794597139999999|10.75032687|0.747681906|-327.8100438|21.54552351|421.3548777|8.697152881000001|1.0|3.11|0.24|19.0|-7.29|5.07|110.94|1.94|0.0|97.86|0.0|4.0|23.0|340.47|0.0|1.0|4.32|-5.13|9.58e-05|0.00251|4.5|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.42|3.5105|-1672.758552|-1672.733979|569.29|959.11|353.18|353.18|465.41|0.7035100000000001|0.7035100000000001|-1672.585902|-0.14189|-0.19671|0.02457348|5.1728|8.0915
8a_a50|0.0|1|0.0|1|7.860570786|1|1.39826105|-0.0737162059999999|-0.00439531|-0.021959577|1|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|0.007801731|-0.065546446|-0.352654037|1|0.804535572|-0.188882361|0.7135713840000001|-0.069208148|-0.08230347|0.278028663|-34.88425666|9.480859015|133.8183888|-0.031655181|4.778811898|0.0|0.751415713|-1.234552044|50.06249379|44.36511568|2206.356773|433.9235497|-622.2739931|1503.563342|-8.042467074|0.248584287|10.69309012|0.858162757|-313.6562159|21.23424244|388.171611|8.577560914|1.0|2.01|0.11|20.0|-6.32|3.71|59.39|2.02|0.0|94.75|0.0|2.0|24.0|313.36|0.0|1.0|2.87|-4.13|0.0433|0.0234|2.95|0.0|0.0|4.82e-07|0.000151|-0.0280699999999999|2.69|4.1738|-1006.671867|-1006.637067|548.47|912.7|297.06|220.53|396.63|0.3462199999999999|0.60625|-1006.508913|-0.17244|-0.20051|0.03479985|5.5319|7.3279
27c_a34|0.0|0|0.0|1|7.412764017000001|1|1.4335249819999998|0.02583752|-0.014036512|-0.1450543259999999|1|-0.08157574|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|-0.004694534|-0.128393271|-0.543350914|1|0.783333463|-0.0360159139999999|0.804740647|-0.114233896|-0.12597014|0.32643486|-76.84420762|20.51361454|176.7076265|-0.042782312|13.79934071|119.8660257|0.7381974290000001|-2.26746252|100.1948155|97.35782216|2921.328444|424.51250080000005|-1525.30349|2477.818875|-19.35960719|0.261802571|15.31184469|0.738272657|-1026.059181|38.98592708|673.8038326000001|15.45573273|1.0|3.11|0.12|23.0|-7.67|3.34|104.29|1.71|0.0|119.71|0.0|6.0|32.0|427.46|0.0|1.0|2.83|-4.45|0.00759|0.0151|2.9|0.0|0.0|2.13e-08|9.1e-06|-0.03792|5.23|3.9186|-1426.521813|-1426.482676|709.72|1203.69|316.4|289.89|558.04|0.68683|0.70336|-1426.246896|-0.1589|-0.19682|0.03913684|9.6148|6.0969
47f_a18|0.0|0|0.0|0|7.03438793|1|1.251175676|-0.005500039|-0.005817448|-0.034211867|0|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.264839041|-0.4138670829999999|0|0.750610215|-0.009917608|0.745431271|-0.063824969|-0.084851044|0.375218907|-54.18475173|11.75478965|111.1889928|-0.0289997239999999|9.979328976|58.84834254|0.726550657|-2.290978185|86.11217859|65.93954138|3367.7324700000004|711.5604361000001|-1944.945479|2343.062749|-20.90098811|0.273449343|20.44855806|0.937396993|-1651.17806|33.88554232|1347.416568|14.07716085|1.0|0.0|0.34|18.0|-9.22|3.6|88.97|2.79|2.0|164.47|1.0|13.0|40.0|541.68|0.0|0.0|2.83|-5.52|0.000421|0.00163|4.52|1.0|1.0|6.04e-10|3.27e-07|-0.04439|8.13|3.0964|-1743.375413|-1743.346389|908.66|1602.99|400.42|400.42|874.24|0.6984600000000001|0.6984600000000001|-1741.724929|-0.12802|-0.1724099999999999|0.02902413|4.4861|8.0458
8a_a12|0.0|0|0.0|0|0.0|1|1.283813597|0.082323047|-0.00771093|-0.052287869|3|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0.000249868|-0.135424346|-0.5385001079999999|2|0.763500863|-0.1261547959999999|0.862306783|-0.05926895|-0.093050281|0.221703535|-30.69873711|5.354053791|46.32568673|-0.033836466|2.773166902|0.0|0.791430726|-1.4888045019999998|55.45388635|36.0527909|2212.38965|462.3571879|-771.1359521|2093.2274030000003|-9.077610683|0.208569274|9.607296424|0.878904705|-399.41487|22.14447395|464.1781753|7.257889351|1.0|3.06|0.15|18.0|-7.89|2.5|50.17|2.89|0.0|105.24|0.0|3.0|25.0|327.38|0.0|1.0|3.1|-4.21|0.0408|0.0203|3.18|0.0|0.0|1.28e-08|4.2e-06|-0.06246|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|556.3|952.71|317.17|317.17|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|-0.15696|-0.2194199999999999|0.02180654|5.4032|6.7011
14u_a23|0.0|1|0.0|2|7.423568444|0|1.197962732|-0.066969083|-0.007017844|-0.025360103|2|0.050530143|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|0.010508236|-0.110069159|-0.4086345999999999|2|0.787538583|-0.001778422|0.71381683|-0.055259924|-0.086465795|0.445665682|-36.90928915|16.97420126|43.06242147|-0.033908155|11.3374334|50.47632596|0.702868983|-1.729315897|73.50348823|53.88349042|3015.478095|607.6448353|-1155.04721|2430.634114|-15.12707504|0.297131017|14.12094979|0.910165272|-771.4808267999999|32.2221994|683.7405759|15.75112771|0.0|3.68|0.09|26.0|-7.51|4.03|114.25|2.72|1.0|126.78|0.0|6.0|32.0|441.51|0.0|0.0|3.48|-5.02|0.0010199999999999|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.0618299999999999|3.23|3.1819|-1744.446261|-1744.422541|712.54|1214.4|389.66|306.82|549.0|0.4523|0.6703100000000001|-1744.1781010000002|-0.1543|-0.21613|0.0237199999999999|8.1549|8.2449
12au_a36|-3.3109381210000004|0|0.0|0|7.412764017000001|2|0.2992539489999999|0.074839187|-0.009897048|-0.351827031|2|0.075815782|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|-0.001160331|-0.15024383|-0.515924985|1|0.825565083|-0.021932444|0.750657639|-0.090166553|-0.110305773|0.284342092|-64.86748076|15.51748637|102.3999102|-0.038036474|11.16356587|26.04051569|0.7160586109999999|-2.206115469|95.91776213|80.38496714|3484.987058|502.8713191000001|-1587.1201529999998|2384.109036|-19.68626738|0.283941389|17.67586495|0.97188557|-1141.803508|38.21494522|805.2286932|16.56175445|0.0|0.0|0.17|17.0|-6.87|2.15|123.75|0.84|0.0|142.02|0.0|7.0|34.0|474.54|0.0|0.0|1.18|-3.72|0.0668|0.0897|1.64|0.0|0.0|1.36e-07|6.45e-05|-0.0570899999999999|6.24|3.7105|-1876.207937|-1876.156196|752.27|1283.4|334.15|241.65|618.65|0.58518|0.70395|-1875.89525|-0.15162|-0.2087099999999999|0.05174058|8.0814|7.3279
12s_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984545|-0.00019297|-0.007621736|-0.095120438|2|-0.0601024909999999|0.0|-0.403952011|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|-0.001131023|-0.0546637159999999|-0.446807335|1|0.83236194|0.006789196|0.591758164|-0.090733404|-0.103647048|0.404041243|-58.75255278|12.51292194|89.91581294|-0.040189672|8.102485674|0.0|0.790481833|-1.969293912|78.38074776|71.26547471|2977.11642|457.6180044|-1275.175837|2368.4646620000003|-16.8513047|0.209518167|15.14544373|0.877516163|-825.7139305|32.92168852|616.2856203|11.26623|0.0|0.0|0.14|17.0|-7.16|3.74|81.65|3.58|0.0|127.19|0.0|5.0|31.0|434.46|0.0|0.0|3.21|-5.17|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|3.5348|-1774.236634|-1774.202623|677.35|1140.1|350.75|245.81|526.07|0.43338|0.68458|-1774.01033|-0.14985|-0.20495|0.03401064|3.9579|8129.0
14ae_a23|0.0|1|0.0|2|7.423568444|0|1.1979624290000002|-0.033049777|-0.007539122|-0.029948314|2|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|0.009675528|-0.143336826|-0.363230717|2|0.7830067820000001|0.107765697|0.7317531540000001|-0.065169397|-0.087074783|0.202342743|-46.69131269|24.84237243|111.4422142|-0.0269140239999999|17.79858399|110.5716332|0.53040766|-1.480271319|87.09501229|71.53368511|3212.850883|625.0131414|-1060.556252|2575.36078|-13.81539807|0.46959234|15.59484379|0.919603093|-759.846894|36.35475577|770.8206617000001|24.70935041|0.0|3.76|0.12|26.0|-7.6|4.03|123.48|2.42|1.0|133.27|0.0|7.0|34.0|471.53|0.0|0.0|3.44|-5.08|0.000753|0.0038799999999999|3.52|0.0|0.0|2.49e-08|1.17e-05|-0.07122|2.99|3.6036|-1858.967022|-1858.952529|751.57|1285.52|344.06|344.06|627.57|0.58144|0.58144|-1858.675325|-0.14537|-0.21659|0.01449323|9.5944|8.6038
4a_a49|0.0|0|0.0|1|7.535296702|1|1.343847746|-0.076526919|-0.006602016|-0.074495823|2|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|0.000660956|-0.037142108|-0.403194204|2|0.803344301|0.0063958109999999|0.731643066|-0.094228246|-0.087863033|0.433367368|-57.79201133|10.51443916|313.22432680000003|-0.0292876779999999|6.448709504|60.11195021|0.650301539|-1.4936715669999998|68.37721704|68.30645049|2675.628678|464.3095353|-916.0977468|1647.61849|-11.01687292|0.349698461|15.01791558|0.8926425020000001|-561.8605190000001|27.62211044|620.5697596|14.48911428|1.0|2.89|0.22|21.0|-7.36|2.83|92.93|1.25|0.0|114.08|0.0|6.0|30.0|399.45|0.0|1.0|2.42|-3.52|211.0|122.0|1.71|0.0|0.0|4.35e-08|1.74e-05|-0.06461|3.34|3.7876|-1313.19945|-1313.158118|660.19|1128.22|327.34|262.35|504.63|0.35731|0.68042|-1312.924353|-0.1585099999999999|-0.2231199999999999|0.04133192|4.8706|7.4949
3p_a32|0.0|1|0.0|0|8.02059915|1|0.609420752|0.007752757|-0.008735261|-0.028895521|0|-0.050639647|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|0.000920756|-0.146606489|-0.53666614|0|0.8599558070000001|0.058054833|0.6956696440000001|-0.070907174|-0.098773656|0.366898545|-41.73212799|12.5150622|40.28175307|-0.029183126|7.365688817|57.82331968|0.6199678829999999|-1.28405753|73.07639870000001|54.24719019|2650.4178850000003|482.3550967|-755.7268222|3037.061498|-10.10863498|0.380032117|10.69458635|0.713035367|-444.779939|27.70403125|530.5658569|14.94356622|0.0|2.6|0.26|19.0|-6.79|3.71|131.25|1.1|0.0|112.37|0.0|4.0|27.0|395.5|0.0|1.0|3.23|-4.25|0.00308|0.0222|2.7|0.0|0.0|1.62e-07|6.4e-05|-0.04963|4.26|3.6436|-1879.554272|-1879.527843|626.32|1057.58|340.28|340.28|471.04|0.7017100000000001|0.7017100000000001|-1879.350471|-0.15055|-0.20018|0.02642856|5.4496|7585.0
14e_a23|0.0|1|-4.45581912|2|7.423568444|0|1.197957573|0.059967018|-0.008865361|-0.272389934|2|0.023369734|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|0.001951778|-0.07256543|-0.5232404310000001|2|0.791790895|0.133270225|0.5415996160000001|-0.073376247|-0.089453046|0.267882223|-51.07141556|12.5437807|48.244071000000005|-0.03935934|8.73073591|0.5612316039999999|0.796525872|-1.96796702|74.75779594|63.61519626|3255.313968|644.0923882999999|-1369.74655|2428.874279|-19.06744972|0.203474128|15.89643482|0.981902808|-953.3724859|34.39302091|658.8108151|12.49658915|0.0|3.62|0.09|26.0|-8.23|6.19|105.02|3.82|1.0|125.29|0.0|6.0|34.0|479.48|1.0|0.0|4.5|-5.79|0.000198|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|4.2|3.7033|-1966.96594|-1966.943431|706.39|1209.58|334.8|334.8|571.39|0.63922|0.63922|-1966.720803|-153.0|-0.2342199999999999|0.02250947|5.5469|8.5214
12e_a40|0.0|0|0.0|1|7.515889085|0|0.604990524|0.061944605|-0.015461694|-0.262526337|0|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|2|-0.014780739|0.103406816|-0.520457262|0|0.788800541|0.047011204|0.8096582170000001|-0.132226452|-0.122830115|0.284429447|-71.78145688|8.195398107|206.0119599|-0.048387621|4.4490161310000005|0.0|0.790818822|-1.596791495|78.14505956|79.97685498|2391.0322170000004|423.3709264|-866.8463724999999|694.2415706|-14.26008524|0.209181178|15.75963228|0.966435355|-470.5828129|33.21629575|348.3847394|11.46456937|0.0|3.05|0.0|20.0|-6.04|4.84|98.89|2.93|0.0|95.8|0.0|2.0|24.0|378.23|0.0|1.0|3.98|-5.64|0.000113|0.00086|4.72|0.0|0.0|9.14e-07|0.000346|-0.07296|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|409.82|286.76|445.12|0.6826|0.70157|-2248.154966|-0.12616|-0.19912|0.03272669|3.7268|5.9318
11b_a31|0.0|0|0.0|0|7.765993078999999|1|0.610137403|0.078614731|-0.01950528|-0.172248605|0|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|-0.046362952|2|-0.010716217|-0.101934423|-0.564706551|0|0.834596039|0.067031897|0.7943850720000001|-0.143839236|-0.148709304|0.26165445|-80.0942166|21.02499452|286.7721447|-0.044612791|11.70737909|87.78853803|0.669723835|-1.784511651|100.3071755|101.1192111|2410.572158|303.7286124|-993.6722875|1756.711832|-13.83270059|0.330276165|12.96936635|0.8986339170000001|-553.3080237|37.09261324|397.3137532|17.50115151|0.0|2.29|0.24|16.0|-5.45|3.25|125.57|0.79|0.0|92.51|0.0|5.0|25.0|357.38|0.0|1.0|2.69|-3.75|0.00649|0.0637|2.46|0.0|0.0|3.59e-06|0.00128|-0.03574|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|322.57|479.66|0.70073|0.70073|-1519.909742|-0.15936|-0.1951|0.04215313|4.7518|6.2757
