molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|PBF|FPSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
11_a1|0|0|7.423568444|1|1.430935838|0.0|-0.018080197|5.351858133|-0.196819043|0.035620155|0.08043435|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|1|-0.009578125|0.126722854|-0.07452948|-0.117419838|-0.563650254|1|0.747358374|0|0.5955245029999999|0.2027328789999999|0.034974992|-74.35738693|274.39137789999995|-0.048723884|12.15946748|84.40380304|-2.143850877|-45.88191258|89.80732824|98.43720241|0.47723847|351.1382199|-1264.075578|1885.148133|-16.93943154|0.248121855|0.912918113|5798.645137|146.29971719999998|38.20963621|0.02620284|-297.0290662|495.0560271000001|1.0|1.0|1.0|2.31|0.05|-7.47|4.28|4.23|97.33|1.95|0.0|105.71|1.0|-5.07|29.0|6.0|385.37|0.0|0.0|1.0|-4.66|8.48e-06|0.00327|2.17e-05|0.00838|0.0|1.29e-05|5.26|3.1924|-1312.462371|388.38|0.5573|0.68162|0.69914|-1312.241032|0.3201|-0.12916|-0.19462|0.03413353|7.1743|6.7696
12g_a30|0|0|7.412764017000001|2|0.6049842529999999|0.0|-0.010447128|5.351858133|0.024086432|0.039951691|-0.037395048|-0.574592016|0.001371944|0.007330206|10.31162838|-0.049719762|1|1|0.0026474159999999|-0.067792064|-0.084317059|-0.152855196|-0.539112991|1|0.826316772|0|0.783662781|0.487608738|0.027436565|-70.11305057|133.2169768|-0.040568357|12.60295167|237.7754135|-2.068986201|-39.593913|83.29752441|77.01461557|0.459011202|531.1295763|-1402.261011|2482.668258|-18.63502363|0.225689271|0.8484671109999999|6688.137428|152.961516|35.50940589|0.019453222|-371.8296813|683.7405759|1.0|1.0|0.0|0.0|0.13|-6.42|3.4|2.48|114.67|2.06|1.0|133.52|1.0|-6.0|32.0|6.0|439.49|0.0|0.0|0.0|-5.01|1.01e-06|0.000444|9.71e-06|0.00427|0.0|0.000165|3.88|3.5592|-1743.214798|348.35|0.2449|0.26238|0.68366|-1742.965961|0.1613|-0.15077|-0.2083699999999999|0.04012224|5.3027|8.0334
8f_a12|1|1|6.580639137|1|0.609895166|0.0|-0.008295703|4.59511985|-0.062406088|0.038347953|-0.013400998|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|-0.024023866|1|1|-0.00094279|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|0.7475224290000001|1|0.869823177|0.285353468|0.013287637|-56.220383|83.13642146|-0.03822396|4.290980116|0.0|-1.6818542230000002|-23.45595611|63.05721575|48.82707007|0.460344828|494.2940092|-955.746511|1448.568734|-12.34367323|0.161876566|0.853035146|5481.952981|91.98952021|25.9168408|0.012030968|-384.290491|524.0516742|1.0|1.0|1.0|3.26|0.1|-8.42|4.99|3.41|78.41|3.1|0.0|115.66|1.0|-5.7|27.0|4.0|369.44|0.0|1.0|1.0|-5.24|1.99e-06|0.000735|5.72e-06|0.00211|0.0|1.4e-06|4.19|3.6536|-1481.146454|339.35|312.0|0.59107|0.65098|-1480.955408|0.2466|-0.15061|-0.2124|0.03056355|1.4701|6.1898
21_a10|0|0|7.535296702|1|1.343837211|2.093218896|-0.009308076|5.4161004020000005|-0.085463279|0.035818182|-0.032405474|-0.549176498|0.001533145|-0.023060773|10.92966143|-0.003554514|1|1|0.002099681|-0.051564917|-0.0236638829999999|-0.03765494|-0.4636733179999999|2|0.7620337359999999|1|0.7747854129999999|0.8663152820000001|0.018892889|-59.80834512|240.7558768|-0.03292131|9.430154402|74.3822498|-1.777750751|-45.44837698|75.80259699|77.676969|0.391384102|547.3834282|-1255.975247|2701.142106|-16.4322688|0.295893365|0.643072426|7048.414464|209.0477207|33.03306591|0.022638817|-288.401376|746.5727327999999|1.0|1.0|0.0|3.17|0.11|-8.71|4.47|5.6|90.13|2.81|0.0|128.59|1.0|-5.77|34.0|6.0|448.47|0.0|0.0|0.0|-5.51|1.69e-06|0.0007599999999999|3.12e-06|0.0014|0.0|8.68e-07|5.57|3.8599|-1485.499561|321.21|0.2574|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.16178|-0.2226|0.03802869|1.1872|5.3188
20b_a10|0|0|7.535296702|1|1.343837209|2.103422978|-0.007463406|5.4161004020000005|-0.073703704|0.035818182|-0.030238422|-0.447804373|0.001965496|-0.042013549|10.92966143|-0.013623188|1|1|0.002637529|-0.049452599|0.019531637|0.031942481|-0.450145946|2|0.761071345|1|0.75259177|0.6741049840000001|0.013038163|-56.53849503|81.39248686|-0.033783202|5.323735696|91.02309592|-1.85807612|-38.78052212|67.46831286|69.02087825|0.454087415|480.905232|-1187.308396|2257.777328|-13.79433873|0.238378673|0.8317951020000001|7173.225184999999|152.3236842|28.34404003|0.0171045989999999|-334.3514234|769.1246171|1.0|1.0|1.0|3.15|0.11|-8.93|4.23|5.0|95.92|2.41|0.0|129.73|1.0|-5.22|34.0|5.0|447.49|0.0|0.0|1.0|-5.09|6.05e-06|0.00271|8.13e-06|0.00364|0.0|5.26e-07|4.88|3.9013|-1465.62724|317.8|0.2782|0.3246|669.0|-1465.333983|0.1382|-0.16388|-0.2217199999999999|0.03930765|7.7954|5.9586
27_a47|1|1|6.842683282|1|1.216250059|2.041063341|-0.003631596|4.727387819|0.006768957|0.0304347829999999|-0.067535989|-0.207000956|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|1|0.002350172|-0.137440913|-0.077485193|-0.157688306|-0.280944221|2|0.804224077|1|0.846469886|0.337815064|0.016506051|-50.87821306|20.73428323|-0.028494622|6.762956126000001|3.180329084|-1.510214943|-25.8313393|63.02085767|50.9207639|0.475450742|541.8239522999999|-966.6860481|2181.236691|-11.67498331|0.299267237|0.906398657|6433.288104|191.5604557|26.02898047|0.018969968|-256.9774086|682.9868225|1.0|1.0|1.0|3.52|0.26|-8.82|4.18|5.07|67.66|3.11|0.0|125.17|1.0|-4.81|31.0|5.0|436.91|0.0|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|0.0|6.55e-07|2.97|3.8125|-1778.1049670000002|325.21|0.4007|0.40976|0.69381|-1777.830739|0.1839|-0.1578|-0.21594|0.02633483|5.2214|5.6
4a_a46|0|0|7.825245291|1|1.13463711|2.180332577|-0.001042349|5.587248657999999|-0.008364558|0.0473245609999999|-0.137420119|-0.051075084|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|-0.143806973|2|0.764741337|0|0.923958017|0.264863483|0.00935578|-35.24319509|6.579492736000001|-0.022129285|2.523263761|55.05332552|-1.017947119|-14.80375017|41.15334508|33.36433008|0.4289963579999999|479.8368017|-528.6479264|1427.844961|-5.968291366|0.2573736219999999|0.751302315|4481.754309|133.66119809999998|15.47527339|0.011380391|-252.0050978|480.9500663|1.0|1.0|1.0|2.8|0.35|-6.82|4.18|4.46|43.6|2.35|0.0|96.74|1.0|-3.93|24.0|3.0|318.42|0.0|1.0|1.0|-4.31|0.000117|0.0372|4.89e-05|0.0156|0.0|4.86e-05|3.4|4.5454|-994.237445|272.77|0.1694|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|-0.19067|-0.21988|0.022810825|3.7138|6.7423
12av_a36|0|0|7.412764017000001|2|1.297042752|0.0|-0.009925128|5.351858133|-0.081537769|0.04250591|0.06882889|-0.605432791|-0.00233752|-0.021036176|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|1|0.8076780109999999|0|0.752447733|0.277834652|0.021666882|-73.55299094|99.2415672|-0.035197712|10.51297704|124.9387725|-2.006269572|-39.92474833|91.5101903|72.40871507|0.491188387|524.1323793|-1397.506828|2354.591519|-17.07826447|0.328083083|0.965363947|6460.1184140000005|228.5327731|36.48912989|0.025779468|-239.5042702|757.7532208|0.0|1.0|0.0|0.0|0.17|-6.93|2.38|1.65|98.3|1.49|0.0|138.06|1.0|-3.54|33.0|5.0|438.48|0.0|0.0|0.0|-3.64|0.000292|128.0|0.000227|0.0997|0.0|5.18e-05|4.5|3.4402|-1440.988179|360.39|0.6698|0.43212|0.70455|-1440.67411|0.0027|-0.14122|-0.19429|0.04308001|6.1075|7.4089
17_a20|0|0|6.842683282|0|1.4012598180000002|0.0|-0.005457467|4.727387819|0.00038506|0.0388043479999999|0.065447136|-0.28924577|-0.000495713|0.038629586|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|3|0.7494736590000001|1|0.912053544|0.3874475579999999|0.015032258|-53.38406095|66.47074027|-0.0315649079999999|6.4647747870000005|10.50834496|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|0.455285305|598.1153253|-1014.297158|2210.790304|-13.57480888|0.24569612|0.83582343|6012.640572|161.12498630000002|27.44244402|0.016793117|-333.5397332|637.7803874|0.0|1.0|1.0|2.83|0.08|-10.14|5.8|4.85|91.14|1.45|0.0|119.48|0.0|-5.36|31.0|5.0|402.45|0.0|0.0|1.0|-5.08|4.4e-06|0.0017699999999999|8.35e-06|0.00336|0.0|2.9e-08|4.11|3.3926|-1291.949041|365.45|0.2977|0.69839|0.69839|-1291.692325|0.2977|-0.14021|-0.21089|0.03030655|5.3075|5.6478
47n_a18|0|0|7.03438793|1|1.251175627|0.0|-0.007614955|4.844187086|-0.057061805|0.032169312|0.017491759|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.172015161|-0.258092915|-0.529441732|0|0.696612213|0|0.792429396|0.288989992|0.0106152389999999|-75.24728669|61.29571241|-0.031974244|7.228646444|47.476904100000006|-2.4620167580000003|-54.00070374|86.44740177|74.19865731|0.482565384|653.9193397999999|-2031.676741|2052.393389|-21.77346199|0.216078071|0.932611327|7909.580851999999|178.30942439999998|33.65821422|0.01357247|-468.58948260000005|1306.125688|1.0|1.0|1.0|0.0|0.31|-9.76|3.67|3.31|105.6|2.72|1.0|162.18|1.0|-6.02|40.0|4.0|539.67|0.0|0.0|0.0|-5.24|9.48e-07|0.000511|5.7e-06|0.00308|0.0|9.44e-08|9.78|3.2028|-1743.3283440000002|387.11|0.5056|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|-0.18391|0.02839695|3.3568|7.1938
26_a20|0|0|6.842683282|0|1.4165417530000002|1.877209467|-0.00578453|4.727387819|-0.104520106|0.0396875|0.1516835819999999|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|-0.033102079|1|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|2|0.7541508029999999|1|0.79337253|0.423153994|0.012753218|-55.81998701|299.8332395|-0.0327795789999999|5.806030949|80.47551422|-1.737317706|-39.28020352|65.85953426|66.82118688|0.472355054|535.3119506|-1172.219727|2534.075607|-14.92323356|0.215111274|0.8952138340000001|6221.067002000001|145.1419493|28.17896678|0.014879363|-384.4457279|712.1606951|1.0|1.0|1.0|3.07|0.08|-9.18|4.5|4.62|86.69|2.47|0.0|125.0|1.0|-5.14|32.0|4.0|419.48|0.0|0.0|1.0|-5.02|7.27e-06|0.00305|9.51e-06|0.00399|0.0|2.780000000000001e-07|4.97|3.8894|-1352.315376|318.77|0.2081|0.50878|0.68167|-1352.036122|0.0814|-0.16129|-0.21226|0.03774288|4.8742|6.8827
12q_a30|0|0|7.412764017000001|2|0.60498366|0.0|-0.015322396|5.351858133|-0.27228842|0.0438779959999999|-0.016509571|-0.873376576|-0.00695299|0.004165554|10.31162828|-0.021542639|1|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|1|0.816138015|0|0.845745827|0.596557166|0.014790072|-78.7683329|82.72757145|-0.045799658|6.868090132000001|0.732186841|-2.427381881|-40.56199584|90.06607753|69.60189582|0.473741611|576.3319634|-1654.134991|2844.418547|-21.2680622|0.179359278|0.900207238|7990.060758|122.2240555|38.03137394|0.016579022|-437.0000797|696.6414817000001|1.0|1.0|0.0|0.0|0.17|-7.18|4.43|4.78|90.88|2.82|0.0|133.96|1.0|-6.7|34.0|8.0|482.48|0.0|0.0|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|0.000579|0.0|3.19e-05|5.52|3.4834|-1988.033527|355.93|0.1817|0.34138|0.68516|-1987.781386|0.1515|-0.14792|-0.19897|0.03408298|6.821000000000001|7.4449
8g_a12|1|1|6.580639137|1|1.28383574|0.0|-0.0084227909999999|4.59511985|-0.029907264|0.038347953|-0.038463841|-0.40429396|0.005898773|-0.094550033|10.95472263|-0.040257632|1|1|0.005405355|-0.068810076|0.068559367|0.122649613|-0.532504083|1|0.7475224290000001|1|0.8576253690000001|0.274352085|0.008910823|-57.6443411|84.95000993|-0.042752517|2.7111119089999995|0.0|-1.881110729|-23.38345638|61.99654413|47.30807670000001|0.463772637|473.055878|-1037.59814|1356.883205|-13.00742505|0.09833304|0.864880588|5327.736626|54.23932676|26.15353224|0.007890315|-443.109365|480.0590283|0.0|1.0|1.0|2.51|0.1|-8.0|3.31|2.07|78.85|2.89|0.0|109.93|1.0|-4.38|27.0|5.0|353.38|0.0|0.0|0.0|-4.34|4.15e-05|0.0146|4.61e-05|0.0163|0.0|3.53e-06|3.68|3731.0|-1154.321531|332.31|0.3786|462.0|0.55027|-1154.121362|0.1601|-0.1520099999999999|-0.21633|0.03954539|4.2131|5.43
14m_a23|1|1|7.423568444|0|1.197955072|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|0.0431917209999999|0.028217372|-0.482182526|0.001027627|-0.034213923|10.3132176|-0.050626415|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.798384929|1|0.9258118|0.268552591|0.017992415|-62.09952738|47.23604193|-0.039285786|8.703631619|0.0|-1.964289314|-35.21393496|74.61692699|63.1440955|0.476833897|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|0.911438824|7588.823133|142.0002583|34.33353583|0.017997351|-411.5129154|658.8108151|1.0|1.0|1.0|3.17|0.09|-8.23|4.42|6.19|105.02|3.82|1.0|125.29|1.0|-6.38|34.0|7.0|479.48|1.0|0.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|0.0|2.85e-06|4.2|3.6774|-1966.968005|337.15|0.3335|0.65552|0.65552|-1966.721362|0.3335|-0.15208|-0.23555|0.02296475|8.5477|8.5171
47t_a18|0|0|7.03438793|1|1.25117758|0.0|-0.0128248239999999|4.844187086|-0.161517185|0.03672956|0.018018036|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0|-0.004985656|0.027313444|-0.068787175|-0.104274108|-0.600890268|0|0.750103977|0|0.67203319|0.240001773|0.014067024|-69.13537385|280.622476|-0.040580402|6.301435212|78.43695402|-2.272502492|-53.39751484|80.00407742|89.19655162|0.49779009|449.789539|-1520.978225|1326.524873|-18.17831387|0.195468477|0.991199259|6603.597038|130.8263901|33.75918118|0.016238994|-407.6438346000001|747.6927426|0.0|1.0|0.0|0.0|0.15|-7.51|2.6|2.93|110.56|1.64|1.0|129.21|1.0|-5.58|33.0|4.0|441.48|0.0|0.0|0.0|-4.77|2.65e-06|0.00117|1.7100000000000002e-05|0.0075299999999999|0.0|1.36e-05|9.4|3.1164|-1470.873743|397.84|0.5502|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|-0.12692|-0.19514|0.03767603|9.6938|6.1068
A7701_a51|0|0|6.605297921|0|1.390164251|0.0|-0.002377784|4.59511985|-0.0162614089999999|0.031405229|0.070581466|-0.0927335619999999|0.008062393|0.058290286|10.93031118|-0.0299823629999999|1|1|0.00740235|0.119725261|0.036217274|0.061434294|-0.22798944|2|0.7451039290000001|1|0.865114773|0.514530959|0.007404204|-36.09660744|146.2104641|-0.030384547|1.580362387|0.0|-1.09384371|-15.23632002|41.87351682|36.39998243|0.420350923|399.6804233|-505.3525041|1108.114062|-6.485314917999999|0.200953608|0.7251817340000001|4153.310077|92.83996262|17.56790307|0.012504214|-276.3170672|332.8814548|1.0|1.0|1.0|2.05|0.06|-7.58|4.46|4.0|54.46|1.98|0.0|87.52|1.0|-3.95|22.0|3.0|286.33|0.0|1.0|1.0|-4.17|0.000111|0.0319|6.790000000000001e-05|0.0195|0.0|7.5e-06||||||||||||||7.6021
16g_a32|1|1|7.765993078999999|0|0.609420729|0.0|-0.013775701|5.733341277|-0.0429252429999999|0.03898374|-0.049658216|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|3|3|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0|0.83902731|1|0.8206422409999999|0.542303725|0.023959586|-77.75914881|90.88837862|-0.033839807|13.01585399|43.37912747|-1.79350976|-42.58335004|94.54074206|75.43482709|0.3972359179999999|604.8539801|-1321.90553|3497.469035|-18.38320476|0.313667656|0.65902387|6372.261243999999|231.1885989|36.34043182|0.02276861|-274.67233460000006|701.9321161|1.0|1.0|1.0|3.42|0.33|-8.16|6.81|5.38|149.27|1.57|0.0|121.56|1.0|-7.51|30.0|5.0|441.57|1.0|0.0|1.0|-5.32|3.08e-08|1.36e-05|4.83e-06|0.00213|0.0|3.04e-06|5.38|3.6161|-2034.621991|342.86|0.2879|0.70222|0.70222|-2034.342619|0.2879|-0.14968|-0.19968|0.02895494|4.3204|7.9586
1a_a18 (SB-431542)|0|0|7.423568444|1|1.430935835|0.0|-0.015636898|5.351858133|-0.175408303|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.7462411859999999|0|0.5940412860000001|0.210046675|0.033020439|-72.69619778|160.410387|-0.0462988229999999|11.61820782|105.3125675|-2.083447046|-44.47680367|87.15852628|94.56841061|0.472443977|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|0.2468003389999999|0.895533283|5748.422847|146.3942108|36.46179023|0.02438148|-300.3801761|513.4628663999999|1.0|1.0|1.0|2.35|0.05|-7.69|4.04|3.63|103.12|1.54|0.0|106.85|1.0|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|0.0|7.81e-06|4.57|3295.0|-1292.588031|376.27|0.5767|0.55409|0.69868|-1292.358966|0.3347|-0.13329|-193.0|0.03494548|8.8609|6.9031
8e_a12|1|1|6.803505258|1|1.283834633|1.873617728|-0.006350143|4.727387819|-0.049397555|0.037430556|0.0661362779999999|-0.330207456|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|1|0.761892879|1|0.939627917|0.001151979|0.0155147339999999|-50.273571200000006|51.38557748|-0.031094185|5.0872236|0.0|-1.492520871|-17.05887601|61.4656313|38.67488258|0.45384745|538.051884|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|0.830990262|5490.975165|165.34017769999997|25.03342862|0.019545275|-241.94192880000003|561.9859171|1.0|1.0|1.0|3.01|0.14|-7.93|3.34|2.68|55.1|3.05|0.0|117.04|1.0|-4.37|28.0|4.0|366.42|0.0|1.0|1.0|-4.69|4.25e-05|0.0156|2.03e-05|0.00744|0.0|4.34e-06|3.45|3.3044|-1177.619013|375.21|0.2341|0.38889|0.6954899999999999|-1177.380602|0.2252|-0.13599|-0.19338|0.02580783|1.9327|6.2306
17f_a50|1|1|7.934155233999999|1|1.349854916|4.305828452|-0.002205848|5.82008293|0.022892513|0.03135101|-0.167275895|-0.125733326|0.012475826|-0.028989535|10.94501702|-0.132773563|2|2|0.0129274519999999|-0.275290802|-0.247590736|-0.407467272|-0.204651539|1|0.7851209440000001|1|0.911458734|0.333180181|0.016414675|-46.03121141|6.382846132999999|-0.026836447|6.206439227000001|82.90209608|-1.422331714|-17.89709978|55.9791334|39.19906437|0.472769049|560.4567739|-874.5930167000001|1929.981543|-10.14694362|0.278877895|0.896702|5579.97966|171.48226169999998|22.88344084|0.01617809|-271.9363523|652.6793116|1.0|1.0|1.0|2.97|0.26|-6.38|2.87|3.83|51.77|2.09|0.0|116.81|1.0|-3.58|29.0|4.0|384.48|0.0|1.0|1.0|-4.12|0.000266|102.0|7.57e-05|0.0291|0.0|0.00016|2.5|4.0664|-1219.2481369999998|304.9|0.1708|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|-0.16784|-0.20148|0.0276719|8.312999999999999|6.4001
8e_a8|0|0|7.05012252|0|1.394799502|1.311619189|-0.010579355|4.844187086|-0.205927741|0.0427891159999999|-0.000766016|-0.539547088|-0.005310149|-0.102167262|10.94332438|-0.051339286|1|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0|0.7233950809999999|0|0.661490276|0.280304418|0.0211004739999999|-64.32539698|106.0087621|-0.04393787|7.851573274|76.40535608|-2.109017754|-43.00500847|75.57562034|83.37098475|0.483244415|403.5112981|-1286.50794|2080.07805|-16.34946208|0.196692764|0.935150832|6095.6213210000005|119.9832494|33.36487904|0.0184428869999999|-370.0368722|561.882658|0.0|0.0|0.0|2.98|0.04|-7.78|4.33|4.17|90.11|3.4|0.0|111.81|1.0|-5.27|30.0|4.0|403.41|0.0|0.0|0.0|-4.9|5.34e-06|0.00215|1.25e-05|0.00504|0.0|6.63e-06|7.22|3.2737|-1376.957298|378.73|0.3731|0.50055|0.7013|-1376.708067|0.1671|-0.13719|-0.19972|0.03298991|7.7951|4.7014
3g_a32|1|1|7.78113851|0|0.60942078|0.0|-0.006258272|5.733341277|-0.072619634|0.05052381|-0.058985916|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|3|0.002565215|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0|0.755211939|1|0.887695945|0.273439311|0.0119962889999999|-54.47722347|42.56199385|-0.030429702|3.683575459|0.0|-1.278047464|-21.55960626|60.55421302|45.55465473|0.447358137|491.89858160000006|-708.2039051|1886.244271|-9.343731735|0.199259841|0.809490137|5058.622432|110.4157723|21.05801434|0.01096673|-333.29803589999995|475.3634141|1.0|1.0|1.0|3.44|0.28|-7.29|7.02|5.42|110.94|2.18|0.0|102.55|1.0|-7.09|24.0|3.0|354.49|0.0|0.0|1.0|-5.59|8.12e-08|2.88e-05|2.58e-06|0.000915|0.0|1.8e-05|4.13|3.5456|-1712.060085|349.68|0.2859|0.70275|0.70275|-1711.865318|0.2859|-0.14715|-0.20065|0.02384763|5.5816|7.8539
19a_a38|0|0|7.412764017000001|2|1.297044508|0.0|-0.007986407|5.351858133|-0.082283951|0.043848238|0.054257043|-0.431265985|-0.002526241|-0.122385526|10.96083376|-0.077535135|1|1|-0.000673716|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|1|0.819222745|0|0.747152898|0.298938581|0.022142322|-64.73159672|137.2318698|-0.038988111|7.910363161|0.0|-1.949405536|-30.69910427|77.20795279999999|64.59623135|0.465829126|446.57675660000007|-1165.168741|2304.055966|-13.92853534|0.255203463|0.872060139|6115.030149|152.5362948|31.28824271|0.020873781|-292.6320538|595.8790650000001|1.0|1.0|1.0|2.56|0.14|-6.86|3.13|2.55|81.23|2.4|0.0|125.69|1.0|-4.14|30.0|4.0|401.44|0.0|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|0.0|5.610000000000001e-05|3.41|3.6504|-1332.186327|339.65|0.2668|0.6329100000000001|0.68835|-1331.94466|0.0721|-0.15108|-0.20379|0.03338983|6.0223|8.0106
13_a47|1|1|6.605297921|0|1.417757826|0.0|-0.0049262279999999|4.59511985|-0.0777650159999999|0.036632997|-0.047120094|-0.20197533|-0.00105415|0.003874205|10.9452934|0.038682232|1|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|-0.316563793|2|0.794037882|1|0.781675563|0.244975411|0.017736598|-45.39284663|63.12660940000001|-0.032468557|4.705524762|0.0|-1.23380515|-21.52866736|57.38622954|50.9329486|0.472007922|402.6200617|-635.4998528|669.2729199|-8.613918003|0.311738758|0.8939678120000001|4542.479565|160.5682509|24.29844849|0.023284817|-193.936606|359.12161539999994|1.0|1.0|1.0|1.75|0.06|-7.9|4.06|4.63|66.49|2.34|0.0|91.59|1.0|-4.24|24.0|4.0|319.34|0.0|1.0|1.0|-4.27|5.79e-05|0.0185|5.41e-05|0.0173|0.0|4.04e-06|2.7|4.0302|-1067.820961|307.63|0.3382|0.67466|0.67466|-1067.665127|0.3382|-166.0|-0.22065|0.03639189|4.8308|7.8
14a_a22|0|0|6.842683282|0|1.4229176680000002|1.646649187|-0.0050042229999999|4.727387819|-0.052476637|0.038167849|0.021482585|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.7392451729999999|1|0.864077619|0.490491034|0.021268761|-55.51601021|93.21042936|-0.031338217|9.873779458|60.38977977|-1.629587269|-28.88288575|70.33046351|56.88212098|0.446584227|588.739773|-1110.320204|2169.870866|-14.54840956|0.299209593|0.8069597009999999|6348.976909|203.8666248|30.46889826|0.021742777|-273.61731430000003|684.5377542|1.0|1.0|1.0|2.86|0.08|-9.21|3.87|4.31|85.59|1.73|0.0|124.05|1.0|-4.65|32.0|5.0|420.47|0.0|0.0|1.0|-4.68|2.25e-05|0.00945|2.1e-05|0.00881|0.0|2.56e-07|4.98|3.5707|-1368.35698|347.23|0.3051|0.45928|0.63156|-1368.075682|0.0578|-0.15029|-0.21174|0.03539365|6603.0|7.4202
