molecula|SMR_VSA3|MID_N|BIC1|AMID_N|SssNH|PEOE_VSA3|Xch-6dv|AXp-6dv|AXp-5d|EState_VSA4|PEOE_VSA10|AATS3p|SpMax_A|SaasN|SpMAD_Dt|AXp-4d|AXp-6d|Xch-5dv|JGI4|BalabanJ|FilterItLogS|MINaaCH|JGI3|VSA_EState4|NssNH|JGI5|AATS3v|MATS3v|SlogP_VSA8|SpDiam_A|SlogP_VSA10|SaaN|SMR_VSA9|AETA_beta_ns_d|AXp-3d|VSA_EState2|AATS1i|VSA_EState1|Xch-7dv|GATS2i|MOMI-Z|FNSA3|FNSA4|RNCS|FPSA3|FNSA5|PBF|PPSA3|RPCS|DPSA4|DPSA5|GeomRadius|PNSA5|MOMI-Y|GeomShapeIndex|TPSA_x|GRAV|TASA|PNSA4|Mor01se|WPSA3|DPSA3|FNSA2|GeomDiameter|GeomPetitjeanIndex|MOMI-X|RASA|WPSA1|PNSA1|Mor01p|Mor01v|GRAVp|RPSA|PNSA3|WNSA1|WNSA5|DPSA1|WNSA4|WNSA3|Mor01m|Num. of Rotatable bonds|CYP2D6 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|molar_refractivity|Log Po/w iLOGP|Molecular Mass|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|heavy_atom_count|Log Po/w MLOGP|Log Po/w WLOGP|Fraction Csp3|hydrogen_bond_don0rs_count (using_Lipinski’s_definition)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|CYP3A4 inhibitor|Log S (SILICOS-IT)|Consensus Log P|Log Kp (cm/s)|Solubility [Log S (Ali)] (mol/l)|P-gp substrate|Log S (Ali)|Veber filter|hydrogen_bond_acceptors_count (using_Lipinski’s_definition)|Solubility [Log S (ESOL)] (mg/ml)|Log S (ESOL)|Log Po/w XLOGP3|Solubility [Log S (ESOL)] (mol/l)|CYP1A2 inhibitor|Leadlikeness|Bioavailability Score|CYP2C19 inhibitor|Egan filter|CYP2C9 inhibitor|Brenk|BBB|Ghose filter|PAINS|log P|Lowest_Unoccupied_Molecular_Orbital_Energy|Area (grid)|HOMO-LUMO Energy Difference (Hartree)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|E solv. Water  (Hartree)|Total Energy (gas phase) (Hartree)|Absorption Energy (HOMO-LUMO transition) (eV)|Gibbs Free Energy|Volume|Contribuition (max. transition)|Highest_Occupied_Molecular_Orbital_Energy|Oscillator Force (HOMO-LUMO transition)|Approximated area|Dipole (water)|Dipole (gas phase)|Contribution (HOMO-LUMO transition)|Wavelength (HOMO-LUMO transition) (nm)|Absorption Energy (max. Transition) (eV)|Wavelength (max. Transition) (nm)|Zero Point Energy|IC50|pIC50
5e_a40|14.59805822|6.4272030010000005|0.713948246|0.32136015|0.0|4.983978521|0.3861833879999999|0.015369095|0.06539386|21.81810863|16.39547969|1.793093368|2.541721686|1.661964758|16.38603028|0.1024540219999999|0.041089567|0.327563661|0.044526749|1.4181629530000002|-4.045724787|1.793619562|0.05421147|2.046674068|0|0.0262037039999999|239.2637865|0.18634681|16.21825241|4.850608614|0.0|9.083497243|11.25737949|0.025|0.165176764|16.75084245|143.6897022|1.661964758|0.479224218|1.33974703|512.5703164|-0.076883794|-0.035889706|170.7311133|0.019851304|-0.089724264|0.0499188609999999|9.440323938|51.7148695|20.75420252|48.81318333|6.533857846|-42.66853738|4221.499761|0.914944155|64.47400829|4158.984115|411.0778166|-17.06741495|452.4789193|4.489363277|46.00255248|-1.076691165|12.51197289|0.47779156|4707.230593|0.864422751|40.17332417|391.0745459|264.9899736|231.682826|1986.384601|0.135577249|-36.56222854|185.976214|-20.29110082|-306.597267|-8.116440327000001|-17.38723451|301.9240214|3.0|0.0|3.03|14.0|4.3|79.16|2.73|303.77|75.5|0.00678|20.0|2.37|3.74|0.21|0.0|2.23e-05|0.00505|0.0|-4.65|3.33|-5.66|1.66e-05|0.0|-4.78|0.0|3.0|0.0169|-4.25|3.51|5.56e-05|1.0|1.0|0.55|1.0|0.0|1.0|1.0|1.0|0.0|0.0|4.99|-0.07231|493.19|-0.14786|-1637.197299|0.5262|0.01659566|-1637.180703|3.7138|-1637.162552|802.38|0.69675|-0.2201699999999999|0.5262|390.33|10282.0|7.87|0.69675|333.85|3.7138|333.85|-1637.115238|0.025|7.6021
5f_a40|14.59805822|8.192983295|0.711548889|0.409649165|0.0|4.983978521|0.3861833879999999|0.014546361|0.065080784|21.81810863|16.39547969|1.673621536|2.542462096|1.656591081|16.51792622|0.1032759999999999|0.040678817|0.327563661|0.042936508|1.439793845|-3.079202913|1.811462503|0.058243728|8.434161689|0|0.0229333329999999|226.0873309|0.131018993|16.21825241|4.856462949|5.687386275|9.082156085|11.25737949|0.025|0.1633603119999999|16.75565051|147.2766102|1.656591081|0.463764686|1.338895603|599.1117195|-0.113521559|-0.041135239|222.1847349|0.020236763|-0.10969397|0.0528268609999999|9.349692674|63.48466425|23.33651|57.61052946|5.780627322000001|-50.68028366|2987.813483|0.938359946|119.4441339|3963.475837|342.5710869|-19.00510637|507.9455653|4.319700326|61.79838068|-1.316327637|11.20493646|0.484099946|3559.92675|0.7414714309999999|39.619164700000006|376.2622783000001|269.0442248|236.5304992|1932.388838|0.258528569|-52.44868801|173.8388996|-23.41506245|-290.5093357|-8.780648419|-24.23209217|265.99490840000004|3.0|0.0|3.08|14.0|2.94|78.56|2.05|284.34|101.52|0.0587|20.0|1.29|2.68|0.21|1.0|0.000207|0.0307|1.0|-3.69|2.23|-6.47|0.000108|1.0|-3.97|0.0|3.0|0.14|-3.31|2.2|0.000491|1.0|0.0|0.55|1.0|0.0|0.0|2.0|0.0|0.0|0.0|3.5|-0.06227|487.57|-0.13057|-1232.983157|0.2747|0.02389588|-1232.959261|3.0611|-1232.898044|793.54|0.56507|-0.19284|0.0415|361.03|7.6183|5.5961|0.69727|405.03|3.8036|325.97|-1232.851443|0.112|6.9508
5g_a40|14.59805822|6.426476079|0.7396835509999999|0.30602267|0.0|4.983978521|0.382461871|0.0136419989999999|0.063353167|17.84926694|27.89450335|1.664003282|2.548364003|1.534673091|16.75534133|0.103161998|0.040884102|0.327563661|0.044946237|1.449875591|-2.432611172|1.222631908|0.062295752|1.095656179|0|0.032427984|234.8325878|0.162541551|16.21825241|4.903290807|0.0|8.870496977|22.75640315|0.047619048|0.1628554509999999|16.48292391|146.27638380000002|1.534673091|0.466416116|1.378704511|593.8133184|-0.153687065|-0.049288357|216.425542|0.024937196|-0.14338431|0.245639795|11.83520323|0.0|31.38430965|80.22859145|6.193485364|-68.05025116|3444.98494|0.955183157|152.9506864|4358.890754999999|321.64971460000004|-23.39227384|525.4013529|5.616992201|84.77514603|-1.577227413|12.10939827|0.488538966|3911.634349|0.67772744|57.35893025|353.7430857|266.8102663|245.313661|2054.810452|0.32227256|-72.93994279|167.8866103|-32.29667648|-232.8857705|-11.10198254|-34.61732609|299.376351|3.0|0.0|3.13|14.0|2.69|78.2|1.96|301.32|115.96|391.0|21.0|0.74|2.5|0.21|2.0|0.0013|0.0174|0.0|-2.89|2.01|-6.6|5.78e-05|1.0|-4.24|0.0|5.0|128.0|-3.37|2.17|0.000426|1.0|0.0|0.55|0.0|0.0|0.0|1.0|0.0|0.0|0.0|4.02|-0.0540299999999999|489.04|-0.14505|-1328.055803|261.0|0.04070345|-1328.015099|3.48|-1327.982732|800.98|0.6563|-0.19908|261.0|367.19|6.7957|4.9132|0.6563|356.27|3.48|356.27|-1327.9345529999998|0.123|6.9101
6a_a40|19.49796795|8.661381546|0.7043393090000001|0.298668329|0.0|9.499376415|0.5902247860000001|0.016292562|0.066364735|50.72931403|15.87291419|1.823383088|2.5559847280000003|1.78213955|20.4401083|0.10253739|0.038832744|0.396028981|0.035707071|1.300460888|-3.291745905|1.932485153|0.062650966|2.352603117|0|0.0220833329999999|242.646539|0.168817205|22.29427252|4.876263944|0.0|9.52191463|11.25737949|0.0|0.164528493|30.80539391|144.0065501|2.020674314|0.7009606740000001|1.222321084|2536.88262|-0.109047987|-0.049149867|185.06174|0.016399125|-0.117413572|0.360858579|10.24294396|36.84483305|35.37373259|81.37714586|6.945713476|-73.33687786|5657.8578990000005|0.708845065|166.2999483|7059.617542|458.303126|-30.69915817|949.1237405|6.397774285|78.35465194|-2.113444291|11.8691482|0.41480944|7630.439737999999|0.733750993|51.55483778|542.0629141|557.4018948|483.0342528|2936.1501780000003|0.266249007|-68.11170799|338.5741626|-45.80643937|-459.522754|-19.17478857|-42.542782200000005|653.1000126|5.0|0.0|3.99|14.0|4.38|120.14|3.01|442.53|173.43|0.0396|29.0|1.62|3.07|0.21|1.0|8.950000000000001e-05|3.47e-05|1.0|-4.05|3.17|-6.32|7.85e-08|0.0|-7.11|1.0|5.0|0.00457|-4.99|3.77|1.03e-05|1.0|2.0|0.11|1.0|1.0|1.0|2.0|0.0|0.0|1.0|7.73|-0.0926|649.48|-0.11995|-2371.579899|0.4015|0.01952089|-2371.560378|2.9836|-2371.443161|1103.4|0.6782699999999999|-0.21255|0.4015|497.78|9.3893|6.9379|0.6782699999999999|415.55|2.9836|415.55|-2371.3827|0.04|7.3979
6b_a40|19.49796795|8.661530759|0.7482744090000001|0.279404218|0.0|9.499376415|0.582206032|0.01673582|0.064711384|34.51106162|21.56684218|1.997408265|2.56285154|1.710647518|21.09940749|0.10248794|0.03900192|0.396028981|0.039863946|1.321273145|-4.752506542|1.630016017|0.066312636|1.799506619|0|0.026196581|265.0746342|0.153266192|22.29427252|4.931332484|0.0|9.462961476|11.25737949|0.032258065|0.164103522|30.68945095|143.70428869999998|1.907343602|0.7505388909999999|1.221022977|4049.386572|-0.107699967|-0.049599889|176.8246355|0.014588568|-0.118488624|0.417254814|9.771129787|34.43877986|37.83107469|87.29061302|6.976123351|-79.36130196|6120.704968|0.793750992|165.1465831|8482.600495|504.6333458|-33.22101012|976.9750975|6.544506614|81.90640622|-2.132795227|12.51342818|0.442509019|9193.86897|0.753431574|54.6666659|588.1610812999999|618.8882797|534.9681774000001|3214.047452|0.246568426|-72.13527644|393.9384872|-53.15460718|-506.5422338|-22.2507658|-48.31476032|872.1411509|5.0|0.0|4.02|14.0|5.67|130.16|3.36|511.42|173.43|0.00318|31.0|2.61|4.38|0.21|1.0|6.21e-06|1.98e-06|1.0|-5.21|4.21|-5.85|3.86e-09|0.0|-8.41|1.0|5.0|0.000335|-6.18|5.03|6.55e-07|1.0|2.0|0.11|1.0|1.0|1.0|2.0|0.0|2.0|1.0|8.98|-0.09533|687.2|-0.1237099999999999|-3290.775349|0.4962|0.03026498|-3290.745084|3.1026|-3290.648012|1183.07|0.69429|-0.21904|0.4962|552.01|11.3203|8193.0|0.69429|399.62|3.1026|399.62|-3290.583786|0.03|7.5229
6d_a40|19.49796795|8.662268207999999|0.73543909|0.2887422739999999|0.0|13.88979146|0.585927549|0.015825271|0.066066247|34.51106162|21.69013503|1.817681677|2.557011231|1.695192271|20.68791097|0.1019755109999999|0.039317031|0.396028981|0.039160494|1.297686036|-3.704270446|1.34915182|0.061342593|1.837518083|0|0.023900227|247.1396491|0.159165364|22.29427252|4.889108447|4.390415048|9.372613011|11.25737949|0.016666667|0.165728884|30.49316155|144.9227928|15.28635825|0.7093110690000001|1.118838765|3212.360755|-0.115007564|-0.050049893|192.5638526|0.017359149|-0.119563634|0.372705643|11.10859664|38.04267542|37.23994308|85.47607798|6.908972922999999|-76.51205671|5723.340333|0.7486635420000001|215.22657540000003|7436.576348|424.7009165|-32.02830281|971.246687|7.108696385|84.70509846|-2.15214542|12.08146906|0.428134701|8339.291317000001|0.663670372|57.30954484|550.3711819|555.2010623|494.77651839999993|3063.227702|0.336329628|-73.59650182|352.19765|-48.96216855|-460.8148719|-20.49579149|-47.09642482|708.1593495|5.0|0.0|3.98|14.0|4.8|120.09|2.84|460.52|173.43|0.0226|30.0|2.01|3.63|0.21|1.0|4.9e-05|2.85e-05|1.0|-4.31|3.43|-6.36|6.18e-08|0.0|-7.21|1.0|6.0|0.00327|-5.15|3.87|7.1e-06|1.0|2.0|0.11|1.0|1.0|1.0|2.0|0.0|0.0|1.0|7.98|-0.09462|656.5|-0.11938|-2470.82949|0.3518|0.03556489|-2470.793925|2.9559|-2470.684323|1111.69|0.6624800000000001|-214.0|0.3518|511.88|10.9021|7.8884|0.6624800000000001|419.45|2.9559|419.45|-2470.62267|0.001|8.9208
6e_a40|19.49796795|8.662268207999999|0.73543909|0.2887422739999999|0.0|9.499376415|0.585927549|0.016526409|0.066066247|45.03538604|15.87291419|1.901962011|2.557011231|1.75595616|20.68791097|0.1019755109999999|0.039317031|0.396028981|0.039160494|1.297686036|-4.0236047930000005|1.781250585|0.061342593|2.180463409|0|0.023900227|252.4540203|0.1342809969999999|22.29427252|4.889108447|0.0|9.499989065|11.25737949|0.016666667|0.165728884|30.76542192|143.85541940000002|1.977622238|0.730309095|1.221537632|3854.417113|-0.107312598|-0.04873174|185.1473293|0.015875595|-0.1164147119999999|0.376602018|10.43262695|35.33106374|36.93694043|84.95203628|6.972949117000001|-76.50178121|5862.018274|0.791830204|166.7812216|7585.605268000001|490.3675161000001|-32.02400144|962.997719|6.85578763|80.95296505|-2.095464821|12.49434084|0.441911406|9089.8096|0.74620476|57.4391241|569.7421571000001|587.7345677999999|508.6650627|3075.060648|0.25379524|-70.52033811|374.4053394|-50.27304895|-482.3355765|-21.04453212|-46.34235117|758.5091944000001|5.0|0.0|3.98|14.0|5.02|125.15|3.16|476.98|173.43|0.0112|30.0|2.12|3.72|0.21|1.0|2.35e-05|8.31e-06|1.0|-4.63|3.68|-6.09|1.74e-08|0.0|-7.76|1.0|5.0|0.00124|-5.58|4.4|2.6e-06|1.0|2.0|0.11|1.0|1.0|1.0|2.0|0.0|0.0|1.0|8.35|-0.09682|671.95|-0.1195799999999999|-2831.191706|0.3625|0.03482243|-2831.156883|2.9549|-2831.048968|1149.77|0.67187|-0.2164|0.3625|537.07|11.5248|8.3311|0.67187|419.59|2.9549|419.59|-2830.986514|0.018|7.7447
6f_a40|19.49796795|10.42906273|0.7338448320000001|0.3476354239999999|0.0|9.499376415|0.585927549|0.015979663|0.06585753|45.03538604|15.87291419|1.814715801|2.557663321|1.750582483|20.79904881|0.102537043|0.03908148|0.396028981|0.038309179|1.308825231|-3.06923157|1.793720513|0.063946759|8.681024695|0|0.022311111|242.78135490000005|0.102646898|22.29427252|4.893639208|5.687386275|9.498647907|11.25737949|0.016666667|0.164500108|30.76123082|146.4107325|1.96989914|0.714849563|1.221178335|3072.581297|-0.134203859|-0.052228625|207.7174501|0.015998475|-0.130571562|0.363785804|10.2782635|40.01876255|38.88975659|92.77827871|6.993991456|-83.88605319|5667.31332|0.69723213|221.1408856|7328.308886|421.31181889999993|-33.55442128|1043.122036|6.6032981820000005|96.49789556|-2.350288117|11.87042702|0.410805404|8168.541087|0.655786513|56.62507853|554.3137986|593.503189|515.6803188|3021.330686|0.344213487|-86.21963207|356.120399|-53.89282175|-466.1748926|-21.5571287|-55.39203581|699.2559583999999|5.0|0.0|4.05|14.0|3.66|124.54|2.53|457.55|199.45|0.0967|30.0|1.1|2.66|0.21|2.0|0.0002109999999999|5.18e-05|1.0|-3.67|2.61|-6.9|1.13e-07|0.0|-6.95|1.0|5.0|0.0105|-4.64|3.09|2.3e-05|0.0|1.0|0.11|1.0|1.0|1.0|3.0|0.0|0.0|1.0|6.96|-0.08982|668.95|-0.1131799999999999|-2426.972609|0.2362|0.04845403|-2426.924155|2.57|-2426.787111|1139.55|0.66642|-203.0|0.0158|507.64|8.7269|6.2384|0.69911|482.43|3.5741|346.89|-2426.725129|0.042|7.3768
6g_a40|19.49796795|8.661530759|0.732747464|0.279404218|0.0|9.499376415|0.582206032|0.015268202|0.064711384|34.51106162|33.06586585|1.808064881|2.56285154|1.628664494|21.09940749|0.10248794|0.03900192|0.396028981|0.039863946|1.321273145|-2.411968539|1.210262931|0.066312636|1.22944552|0|0.026196581|248.828607|0.119674561|22.29427252|4.931332484|0.0|9.286988799|22.75640315|0.032258065|0.164103522|30.33088025|145.6962851|1.78643031|0.7175009929999999|1.245301409|3198.69909|-0.164941808|-0.059045173|328.78166810000005|0.017750905|-0.156296046|0.400587529|11.53799852|47.36081569|46.56499428|114.7475987|6.95079805|-101.5916383|5870.930106|0.740853565|256.5226419|7822.892656|393.4722933000001|-38.37906336|1068.232112|7.499640603|118.7493383|-2.657032782|12.10032156|0.425569146|8405.523344|0.605346707|74.27257253|535.7285486999999|590.1686672000001|528.620723|3142.74733|0.3946532929999999|-107.2113398|348.2208433|-66.03405036|-421.4621621|-24.9461968|-69.68682788|753.0272492|5.0|0.0|4.06|14.0|3.43|124.18|2.28|474.53|213.89|0.6459999999999999|31.0|0.59|2.48|0.21|3.0|0.0013599999999999|2.87e-05|1.0|-2.87|2.37|-7.02|6.049999999999999e-08|0.0|-7.22|1.0|7.0|0.00917|-4.71|3.06|1.93e-05|0.0|1.0|0.11|0.0|1.0|1.0|2.0|0.0|0.0|1.0|7.38|-0.08622|669.8|-0.11857|-2522.023752|0.4971|0.03363483|-2521.990118|2.8135|-2521.87499|1144.59|0.58454|-0.20479|0.1307|514.77|8.9454|6.7231|0.5794199999999999|440.68|3.3197|373.48|-2521.8114530000003|0.047|7.3279
9a_a40|14.59805822|6.445377497999999|0.5562812970000001|0.306922738|0.0|9.499376415|0.215911922|0.015177112|0.071561106|26.7893276|5.007623697|1.749390571|2.48236264|1.865740741|18.10274144|0.1110274369999999|0.043925274|0.090104757|0.0397333329999999|1.305142828|-4.88297038|1.98657124|0.040046296|4.46715166|0|0.022013889|229.3448871|-0.097755961|26.7893276|4.764641067|0.0|9.313458522|21.82845468|0.0|0.174973524|5.592164587999999|142.7607609|1.865740741|0.252355707|1.1703292509999998|336.39741360000005|-0.060029933|-0.032156295|109.9916614|0.011033601|-0.072887601|0.002467659|5.334966331|51.49564873|17.90285474|39.45618424|6.749223592000001|-35.24260989|4477.793277000001|0.976056482|30.17155594|3991.317015|453.3484005|-15.54821024|555.5781147999999|2.579562688|34.36063715|-1.093314022|13.33684703|0.493941591|4814.173185000001|0.937600185|30.74906154|419.9257633|323.79254|277.0445998|1971.148912|0.062399815|-29.02567082|203.0424868|-17.0405052|-356.33157|-7.51786994|-14.03449109|280.0956717|2.0|0.0|3.26|20.0|4.58|86.7|3.28|291.37|58.43|0.000117|21.0|3.57|4.43|0.06|0.0|4.02e-07|0.000944|1.0|-6.4|4.08|-4.85|3.24e-06|0.0|-5.49|0.0|2.0|0.00243|-5.08|4.54|8.33e-06|1.0|1.0|0.55|1.0|0.0|1.0|0.0|1.0|0.0|0.0|4.07|-0.06495|515.96|-0.13808|-1217.955997|0.4746|0.01109672|-1217.9449|3.3192|-1217.873686|847.69|0.47831|-0.20303|0.3483|411.01|5.09|3.8656|0.69958|373.53|4.7066|263.42|-1217.825264|0.214|6.6696
9d_a40|14.59805822|6.446364567000001|0.605371961|0.293016571|0.0|9.499376415|0.211614685|0.015721297|0.070802371|31.81196091|5.007623697|1.850420614|2.484122564|1.839557351|18.26721811|0.1099449969999999|0.0447326609999999|0.090104757|0.045555556|1.28894673|-5.633226252999999|1.87096664|0.0394965279999999|4.306621273999999|0|0.025577778|241.954506|-0.146646299|26.7893276|4.773957061|0.0|9.291532957|21.82845468|0.022727273|0.176238869|5.547356387000001|142.56878400000002|1.839557351|0.281704128|1.168403169|336.6614768|-0.060319196|-0.031613312|108.1468558|0.010749826|-0.071656839|0.002088915|5.539796446|50.47044708|18.80327978|41.42218692|8.023385851|-36.92750973|6761.996420999999|0.87714454|30.08152399|4401.742338|485.2567189|-16.29154841|566.1552391|2.854868966|36.6245851|-1.074852592|15.06105494|0.467275972|7098.645131|0.941627612|35.47515701|446.4996548|346.9019309|296.4869924|2109.570685|0.058372388|-31.08478865|230.0983476|-19.03015798|-377.6610668|-8.395657932|-16.01918037|349.41794550000003|2.0|0.0|3.25|20.0|5.2|91.71|3.63|325.82|58.43|3.3e-05|22.0|4.07|5.09|0.06|0.0|1.01e-07|0.0002399999999999|0.0|-7.0|4.63|-4.62|7.37e-07|0.0|-6.13|0.0|2.0|0.000727|-5.65|5.16|2.23e-06|1.0|1.0|0.55|1.0|0.0|1.0|0.0|1.0|0.0|0.0|4.7|-0.06906|542.19|-0.13875|-1677.551678|0.4888|0.01113991|-1677.540538|3.3464|-1677.48058|892.69|0.4557199999999999|-0.20781|0.4025|446.84|7.9502|6.2032|0.69986|370.51|4.6073|269.1|-1677.429981|0.107|6.9706
9g_a40|14.59805822|6.448907199|0.6032742839999999|0.28038727|0.0|9.499376415|0.211614685|0.014774387|0.070429688|32.53883943|10.75713553|1.760102326|2.484634915|1.849105962|18.5151817|0.111299135|0.044684082|0.090104757|0.043730159|1.267987776|-5.147520653|1.938867874|0.0371732029999999|4.336630099|0|0.0269978629999999|236.3097506|-0.113580322|26.7893276|4.778990701000001|0.0|9.337174194|27.57796651|0.02173913|0.17735428|5.580886427|143.78243669999998|7.036528689|0.261547319|1.076342487|349.4421673|-0.063539055|-0.031197254|65.74631496|0.021367335|-0.079033043|0.002717414|11.25704374|64.08637519|22.20330888|51.16627179|8.180261533|-41.63731423|6319.430696|0.909806709|50.29077056|4435.743087|476.5434822|-16.43578193|704.9419615|5.930596229|44.73159432|-1.185495647|15.62271835|0.476386801|6668.84612|0.90454157|72.09745562|389.9838956|384.6422631|332.88221|2169.234651|0.09545843|-33.47455057|205.4568742|-21.93596333|-253.1335385|-8.658932892000001|-17.63553984|342.47004330000004|3.0|1.0|2.8|22.0|2.91|87.53|1.78|302.33|72.28|0.000113|23.0|0.64|2.93|0.06|1.0|3.720000000000001e-07|977.0|1.0|-6.43|1.93|-7.17|0.00323|1.0|-2.49|0.0|4.0|247.0|-3.09|1.37|0.0008179999999999|0.0|0.0|0.55|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.83|-0.0624|559.04|-0.12765|-1332.487689|0.3563|0.01134289|-1332.476347|3.0778|-1332.369643|923.42|0.70233|-0.19005|0.3563|469.6|5063.0|3.4787|0.70233|402.84|3.0778|402.84|-1332.31775|3.548|5.45
9h_a40|14.59805822|6.4450334620000005|0.618488328|0.292956066|0.0|9.499376415|0.211614685|0.014535326|0.07039645|26.7893276|10.75713553|1.742388482|2.490094746|1.7679629630000002|18.52885245|0.110434425|0.043588833|0.090104757|0.039444444|1.321698398|-4.452283709|1.661090096|0.0496633|3.754438268|0|0.02767094|234.7017205|-0.104643452|26.7893276|4.7972598930000006|0.0|9.162326625|27.57796651|0.022727273|0.173787951|5.385960884|143.8829792|1.7679629630000002|0.261513233|1.184559546|418.2915223|-0.09201708|-0.041058441|132.6583116|0.012390387|-0.095803029|0.219852623|6.199629554|0.0|23.78085181|53.60044379|6.922257828999999|-47.93581245|4805.319404999999|0.930966649|67.89350333|4322.734135|432.46450360000006|-20.54391962|600.6040412000001|3.102034287|52.2411122|-1.437045429|13.366649|0.482124665|5105.194471|0.864310149|34.07751384|432.2517443|336.23227030000004|294.1875025|2073.354193|0.135689851|-46.04148264|216.2806213|-23.98506758|-364.1454816|-10.27931468|-23.03722449|312.4090466|3.0|1.0|3.3|20.0|4.59|93.19|3.55|321.4|67.66|9.93e-05|23.0|3.22|4.44|0.11|0.0|3.09e-07|0.000716|1.0|-6.51|4.06|-5.06|2.23e-06|0.0|-5.65|0.0|3.0|0.00244|-5.12|4.51|7.6e-06|1.0|1.0|0.55|1.0|0.0|1.0|0.0|1.0|0.0|0.0|3.9|-0.05991|526.38|-0.14047|-1293.174246|0.3851|0.02291279|-1293.151333|3.3675|-1293.083512|868.84|0.64952|-0.20038|0.2721|410.18|2841.0|2.1413|0.69809|368.18|4.2372|292.61|-1293.033723|3.98|5.4001
9i_a40|14.59805822|8.208972272999999|0.62087897|0.3731351029999999|0.0|9.499376415|0.211614685|0.0148778889999999|0.070802371|32.47671387|5.007623697|1.74238037|2.484122564|1.841293462|18.26721811|0.1099449969999999|0.0447326609999999|0.090104757|0.045555556|1.28894673|-4.66879156|1.883312319|0.0394965279999999|10.79041217|0|0.025577778|230.235148|-0.156921764|26.7893276|4.773957061|5.687386275|9.295172273|21.82845468|0.022727273|0.176238869|5.5513600720000005|145.845287|1.841293462|0.266244596|1.172183884|335.9672843|-0.092881258|-0.036869006|213.7117392|0.011010661|-0.088485615|0.006324687|5.548036224|62.68854553|21.62632891|49.81256531|7.700852478|-44.58600513|5382.369761|0.91433781|85.16517222|4201.058793|418.7133986|-18.57750214|627.9732414|2.795536563|52.34891159|-1.327284222|14.74203307|0.477626156|5718.210328|0.830980762|35.7932986|432.84300650000006|351.4600612|301.92533210000005|2056.370683|0.169019238|-46.80087537|218.1003155|-22.46593254|-361.8074422|-9.360805225|-23.58195819|310.5195193|2.0|1.0|3.25|20.0|3.84|91.11|2.9|306.38|84.45|0.000285|22.0|2.99|4.02|0.06|1.0|9.31e-07|0.00147|1.0|-6.03|3.52|-5.44|4.79e-06|1.0|-5.32|0.0|2.0|0.00603|-4.71|3.85|1.97e-05|1.0|1.0|0.55|1.0|0.0|1.0|1.0|0.0|0.0|0.0|3.2|-0.05989|534.44|-0.11967|-1273.334714|0.5012|0.02072395|-1273.31399|2.8936|-1273.217301|883.84|0.56118|-0.17956|0.3362|417.75|2.7887|2.0895|0.70339|428.48|4.3611|284.3|-1273.167389|1.25|5.9031
12a_a40|14.59805822|6.44485234|0.5650578629999999|0.2929478339999999|0.0|9.499376415|0.212190405|0.016517043|0.069352603|26.7893276|5.007623697|1.980465091|2.4905959490000003|1.784989449|18.31993872|0.111035155|0.044025838|0.090104757|0.036587302|1.314727132|-5.8493098770000005|1.720242557|0.0496633|2.8492649780000003|0|0.033222222|259.3653852|-0.01654209|26.7893276|4.818320907|0.0|9.190966536|21.82845468|0.045454545|0.173643113|5.459395139|142.2030122|1.784989449|0.274903285|1.24641414|600.1247016|-0.064340227|-0.033799|107.5277007|0.011766311|-0.074840643|0.000279043|6.001293955|49.24750281|20.24838026|43.65970865|7.563170499|-38.17175304|6258.563208|0.908597808|30.15370934|4873.458436|479.8867095|-17.23885621|482.822964|3.060902482|38.81741016|-1.047769006|14.43505064|0.476055146|6858.687709999999|0.940879765|38.66488451|434.2329277|323.26151960000004|278.8578937|2185.594734|0.059120235|-32.81611621|221.4763443|-19.46913691|-358.4254366|-8.792513441|-16.73754566|393.1237802|2.0|0.0|3.2|20.0|5.33|91.76|3.39|346.23|58.43|2.13e-05|22.0|4.34|5.43|0.0|0.0|6.15e-08|0.000134|0.0|-7.21|4.78|-4.56|3.86e-07|0.0|-6.41|0.0|2.0|0.00039|-5.95|5.43|1.13e-06|1.0|1.0|0.55|1.0|0.0|1.0|0.0|1.0|0.0|0.0|5.01|-0.08015|530.55|-0.12895|-2097.826771|0.3701|0.0104658999999999|-2097.8163050000003|3.0966|-2097.779499|875.15|0.6998800000000001|-0.2091|0.3701|429.21|3.8054|2491.0|0.6998800000000001|400.39|3.0966|400.39|-2097.7296100000003|1.778|5.7501
