molecula|NaaNH|n9FaHRing|SaaNH|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
3c_a12|0|0|0.0|6.555356892000001|0.610140703|0.0|0.06235058|-0.009252756|-0.058516436|0.039605735|0.0|-0.003879878|-0.008931246|10.3117069|-0.056537396|1|-0.001825446|-0.267255164|-0.116098308|-0.211367878|-0.545592465|1|0.923855679|0.826033688|-0.10295082|0.888353608|0.859899236|0|0.843855494|-0.099327724|0.242114395|0.013219706|-50.25579322|6.688634392000001|79.00277721|-0.033980537|3.384177297|-18.35985151|61.16334136|42.97583906|0.427357986|2186.344105|426.9566009|-653.3253118|1139.340748|-8.698843907999999|0.2944757839999999|6.231995392999999|4629.005722|-330.5560685|0.02155815|-207.9738085|380.2468615|10.90754815|1.0|1.0|3.94|17.0|-6.78|2.25|78.41|1.82|0.0|0.0|0.0|3.0|23.0|-6.18|-4.0|0.0194|0.0318|2.91|0.0|-0.07463|-1327.498519|-1327.471862|544.65|345.72|0.43415|0.68067|-1327.351991|0.1193|1.6035|-0.22035|-1327.4004710000002|0.02|7699.0
18_a20|1|0|3.463603867|6.842683282|1.400923654|0.0|0.1160337319999999|-0.008841844|-0.12050413|0.0396875|1.983673343|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.809917509|0.7602869659999999|-0.090732503|0.8162774979999999|0.778639593|1|0.76136176|-0.095227339|0.356461863|0.0108136339999999|-63.36348363|7.195302872999999|158.7879106|-0.035934845|4.787695004|-41.07622672|72.31812218|68.92770059|0.483668611|2809.844943|506.6038164|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|8.011174137000001|6206.896662|-843.230756|0.013457694|-413.7552685|712.1606951|8.954638548|1.0|1.0|3.48|27.0|-10.0|4.69|97.55|2.06|2.0|0.0|0.0|5.0|32.0|-6.13|-5.16|0.00107|0.0029|3.85|0.0|-0.05604|-1352.364724|-1352.32685|703.24|350.69|0.31154|0.6953699999999999|-1352.073755|0.2011|5.3978|-0.20289|-1352.135304|34.0|7.4685
15b_a10|0|0|0.0|7.535296702|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|0.024214591|0.033219955|2.0455289690000003|0.011484257|-0.082365722|10.92966694|-0.058911857|1|0.011928706|-0.175869992|-0.174170642|-0.27395395|-0.195505087|2|0.744213612|0.791078367|-0.104250125|0.83320417|0.7199249390000001|1|0.921918974|-0.07358373|0.697099355|0.015973068|-50.44100799|10.94939968|53.52386591|-0.024105015|7.505718446|-21.77253505|62.53159836|42.7113409|0.414077981|2716.468606|631.9674549|-958.3791518|2603.829652|-11.32690674|0.329763626|6.6940006620000005|6105.426726|-656.9605906|0.017637846|-233.3911134|766.4127559|12.09059037|0.0|1.0|3.61|21.0|-8.18|4.44|56.07|2.14|1.0|0.0|0.0|7.0|31.0|-6.34|-4.64|0.0185|0.00943|3.49|0.0|-0.04734|-1317.766641|-1317.736865|721.17|329.52|0.46711|0.68906|-1317.429772|0.1595|4.7752|-0.20313|-1317.4913390000002|85.0|7.0706
8c_a12|0|0|0.0|0.0|1.283851303|0.0|0.1948786139999999|-0.0104125509999999|-0.055163114|0.038787879|0.0|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.370782022|-0.606245231|2|0.905486734|0.782864175|-0.130288596|0.8425863029999999|0.845077891|0|0.840397446|-0.101988384|0.239216075|0.019604202|-52.04233846|10.00357546|81.4415307|-0.038245644|5.104595615|-17.44675795|61.66383178|44.19432689|0.472503372|2190.852814|428.8355831|-780.6350769|1245.6132289999998|-9.958505349|0.235550168|5.670223821|4610.945152|-398.3402139|0.018855428|-269.8853937|390.0159026|9.621493319|0.0|0.0|3.91|18.0|-7.14|1.59|63.06|2.02|0.0|0.0|0.0|3.0|24.0|-6.44|-3.72|107.0|0.0598|2.5|0.0|-0.06706|-1022.77302|-1022.750382|551.66|323.37|0.53657|0.67318|-1022.613451|0.1355|1.7305|-0.2227699999999999|-1022.663298|0.04|7.3979
47j_a18|0|0|0.0|7.03438793|1.251176464|0.0|0.070097424|-0.007807275|-0.068902246|0.033563218|0.0|0.00031105|-0.006923502|10.94702285|0.0033281|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|0.783538352|0.7444236670000001|0.005740124|0.77844379|0.757001264|0|0.80651845|-0.094744194|0.476575952|0.015967126|-73.69868165|12.42035127|150.5035248|-0.033837212|9.661420661|-44.19607713|86.31641604|69.23713027|0.481373558|3172.831382|627.366638|-1842.467041|2064.803327|-20.47428768|0.235574938|9.597380968|7316.123159000001|-1433.2001369999998|0.016220875|-411.3767328|1081.726154|12.6177344|1.0|0.0|4.54|18.0|-8.79|2.82|97.76|2.63|3.0|2.0|1.0|11.0|37.0|-6.46|-5.14|0.000743|0.00366|4.07|0.0|-0.04423|-1625.445572|-1625.413107|839.37|399.25|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|4.1619|-0.17273|1625.053346|35.0|7.4559
11_a27|1|0|2.680511093|7.535296702|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|-0.003527607|0.042533875|1.3706083080000002|0.004538653|-0.0864111069999999|10.93910312|-0.027287578|0|0.005111147|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|2|0.734834532|0.814843016|-0.043616687|0.8629676709999999|0.7146215429999999|1|0.7645505|-0.094820973|0.349764196|0.016171515|-50.15555389|8.553922917000001|124.5410133|-0.034296948|4.524597532|-22.36099135|56.8702158|50.82822357|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|5.231762955|5186.240841|-451.0062644|0.012694323|-326.780942|504.209846|6.714661907000001|1.0|0.0|3.95|16.0|-6.09|1.67|61.88|3.06|0.0|0.0|0.0|2.0|26.0|-6.47|-4.02|0.0716|0.0326|2.73|0.0|-0.05985|-1122.456105|-1122.433411|571.4|499.21|0.6125|0.59222|-1122.190727|0.0793|3.1278|-0.16205|-1122.242519|5.0|8301.0
18a_a22|0|0|0.0|6.842683282|1.194229718|1.854982521|-0.197348157|-0.003488994|-0.018344659|0.038167849|1.6891461019999998|0.007066388|-0.021976395|10.31286146|-0.015194063|1|0.007079018|0.059645624|-0.0835538409999999|-0.147724859|-0.296897301|2|0.760537197|0.7329701259999999|-0.027029438|0.7881113679999999|0.722009212|1|0.926535704|-0.076119803|0.573315195|0.01713283|-51.6464295|11.62443251|49.84469832|-0.029276847|7.887046626|-23.31437056|64.80092090000001|45.98663929|0.487405342|2898.068989|628.6440468999999|-1032.92859|2213.859172|-13.47750813|0.289532802|7.037677899|6630.646100999999|-700.830423|0.0193879289999999|-285.5992506|730.9420477000001|13.15449139|1.0|1.0|3.49|27.0|-9.4|5.11|100.61|2.13|2.0|1.0|0.0|6.0|32.0|-6.28|-5.16|0.00113|0.00305|3.78|0.0|-0.0706799999999999|-1691.3151059999998|-1691.2957760000002|695.35|355.95|0.35107|0.68577|-1691.036502|0.0354|3851.0|-0.21148|-1691.097989|13.0|7.8861
11_a47|0|0|0.0|0.0|1.381898438|0.0|0.035230036|-0.007767503|-0.156077888|0.033931624|1.311097861|-0.007419345|0.081235787|10.93671007|0.046339015|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|-0.451384505|3|0.702719047|0.715054643|0.07716247|0.770028429|0.686454722|1|0.796863393|-0.096486559|0.572646116|0.008462682|-59.10798423|5.184267117|124.4421556|-0.035945973|3.175899139|-30.64032829|66.9895812|55.20085753|0.4686568239999999|2842.168734|488.1611434|-1123.0517|2201.328597|-13.48990542|0.183391205|5.966142027|6736.717611|-687.9851765999999|0.0128657439999999|-387.9111844|670.2339441|7.881596968999999|1.0|0.0|3.28|28.0|-10.55|6.68|70.93|3.0|2.0|0.0|0.0|4.0|32.0|-5.28|-6.03|0.000216|0.000394|5.06|0.0|-0.05094|-1396.184699|-1396.145101|654.49|332.82|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|2.9142|-0.20554|-1395.980918|0.04|7.4
25d_a34|0|0|0.0|7.412764017000001|1.433689841|1.940324546|0.128783829|-0.015046463|-0.089654563|0.041037037|0.0|-0.005017781|-0.1266965|10.95957635|0.00670464|1|-0.001685762|-0.263924686|-0.211368416|-0.342090037|-0.605891389|1|0.8265507809999999|0.7498681140000001|0.011919831|0.799694715|0.778903495|0|0.674282353|-0.124111479|0.631894475|0.0292772039999999|-82.09024497|19.36462983|215.4372954|-0.044492794|12.8082206|-44.00298587|95.24066462|85.89233572|0.478308897|2939.671168|445.9861716|-1559.714654|2564.887803|-19.46475234|0.2227964039999999|6.933980884|6513.063805|-1031.631874|0.019881997|-366.6979266|673.8038326000001|13.15041965|1.0|1.0|3.58|23.0|-8.08|3.95|90.3|2.26|1.0|0.0|0.0|7.0|32.0|-6.74|-4.48|0.0104|0.0141|3.05|0.0|-0.03521|-1426.496796|-1426.468726|706.21|290.15|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|6.1995|-0.21234|-1426.307095|0.95|6.0223
7_a15|0|0|0.0|0.0|1.419941457|0.0|-0.2269896539999999|-0.010310394|-0.038088878|0.035075075|0.0|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0.002150323|0.213947987|-0.211522056|-0.310081401|-0.335491052|1|0.857287135|0.70084115|0.00364345|0.740089344|0.8115121240000001|0|0.841400327|-0.110819329|0.403524276|0.036600739|-61.50761094|20.31436245|88.02694557|-0.026500274|11.27499976|-22.92132733|85.26222186|61.6121151|0.396557391|2330.667514|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|5097.868552|-375.5215702|0.042799094|56.98518567|474.9756287|23.75461091|1.0|1.0|3.16|18.0|-7.19|4.64|61.84|1.74|2.0|0.0|0.0|7.0|26.0|-5.72|-4.49|0.00516|0.0113|3.84|0.0|-0.0284899999999999|-1184.385377|-1184.367098|580.73|330.67|0.64652|0.70497|-1184.168094|0.0169|1.1115|-0.18454|-1184.224637|227.0|6644.0
19_a3|1|0|2.917217813|6.605297921|1.4316666480000002|0.0|-0.206312209|-0.003417504|-0.030657|0.0386379929999999|1.744747103|0.006821053|0.156485495|10.96959256|0.036226415|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|0.064690027|0.8264237520000001|0.687139108|1|0.853017902|-0.087730634|0.225451546|0.0116401719999999|-40.8473715|5.419662458|68.43484547|-0.032585664|2.523394126|-14.67073822|48.55416845|36.92898885|0.476813896|2000.66399|397.1650228|-531.0158295|869.7868956|-7.064025721|0.24201815|5.342307798999999|4138.413977|-247.2409002|0.016552404|-240.2326308|314.0966684|7.706796952|1.0|0.0|2.81|21.0|-7.21|3.39|67.35|1.18|0.0|0.0|0.0|2.0|22.0|-6.5|-3.58|166.0|0.0764|2.19|0.0|-0.05757|-929.2818523|-929.2608626|499.93|314.28|0.67351|0.67351|-929.14689|0.3006|2191.0|-0.2206|-929.193831|23.0|7.6383
9g_a24|1|0|2.931798469|7.273092596000001|1.427608366|1.7647373919999998|-0.318471716|-0.00106361|0.001126633|0.0279797979999999|0.0|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|0.013119312|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|-0.045107345|0.859302479|0.657503038|0|0.8671367529999999|-0.065668047|0.383340003|0.01876163|-32.49188065|9.283063574|65.73938109|-0.021297745|4.593165278|-15.87288497|49.25777584|41.36311977|0.427531635|2123.257348|429.0504306|-389.9025677|1196.910121|-5.214049137|0.518073552|6.124370267000001|4355.725609|-192.9198181|0.033884884|17.88521849|341.3207334|16.76589519|0.0|0.0|2.8|22.0|-6.43|2.93|72.28|0.64|0.0|0.0|0.0|3.0|23.0|-7.17|-3.09|977.0|247.0|1.37|0.0|-0.03585|-984.5891383|-984.5565078|524.03|289.67|0.4227399999999999|0.64993|-984.447764|0.1023|2.9691|-0.21391|-984.497752|68.0|7.1675
17a_a25|0|0|0.0|6.842683282|1.373200859|1.826085128|0.0055894319999999|-0.004137083|-0.036457743|0.043274232|2.008884939|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|0.006423059|-0.02776212|-0.047099434|-0.07654898|-0.362222339|2|0.6741827509999999|0.748718056|0.0114970419999999|0.8005589320000001|0.659740852|1|0.874586929|-0.079378741|0.348821736|0.012665055|-56.61512986|9.033070252|89.44809639|-0.0297670279999999|6.442637379|-31.71656603|67.57985355|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|2432.071525|-15.142307999999998|0.244019498|8.996672966|6250.571217000001|-847.969248|0.015373381|-365.1448527|781.7487682|10.96472369|1.0|1.0|3.48|27.0|-9.98|5.31|72.7|2.67|2.0|0.0|0.0|7.0|33.0|-6.18|-5.13|0.00325|0.00323|3.9|0.0|-0.05255|-1391.625102|-1391.588873|747.06|315.11|0.35172|0.6722|-1391.321455|0.1735|3.4677|-0.21559|-1391.385492|25.0|7.6021
7l_a46|0|0|0.0|7.727094485|1.160371354|2.1525548|-0.2644255789999999|-0.00090473|0.017668261|0.04006734|0.0|0.013150047|-0.074511843|10.9642261|0.050638298|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.659888413|0.7746144629999999|0.076724694|0.825629852|0.6539666829999999|0|0.907148114|-0.06289606|0.253138137|0.011594057|-30.34397256|5.5935102720000005|44.79605077|-0.022013621|2.698568452|-13.17144326|38.22273917|32.8948756|0.46327253|1920.310099|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|5.273701985|4046.614178|-204.9507309|0.016330867|-168.5385796|375.721552|7.878766604|1.0|0.0|3.04|17.0|-6.29|3.59|43.6|1.89|0.0|0.0|0.0|2.0|22.0|-6.22|-3.72|0.1939999999999999|0.0548|2.61|0.0|-0.03324|-915.6081232|-915.5830363|517.29|272.71|0.68834|0.68834|-915.446686|0.2024|3.3119|-0.2231699999999999|-915.493986|1.94|5.7122
8d_a32|1|1|3.474433107|7.765993078999999|0.609420756|0.0|0.143684876|-0.010604502|-0.089662873|0.0388738739999999|2.146260246|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|-0.005162219|0.113030335|0.001558357|0.002805572|-0.629535754|0|0.825020753|0.825978584|-0.11492754|0.875986707|0.789198712|1|0.7107041559999999|-0.109968322|0.261692269|0.01593079|-69.11005922|10.01177286|181.8092016|-0.03346862|6.291941176|-43.2918338|81.54594837|78.89798692|0.47012654|2556.198518|446.6450457|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|8.106843676|5523.492436|-608.0551435|0.019788058|-262.14980440000005|557.1050635|12.43588915|1.0|1.0|3.5|19.0|-7.26|4.32|154.03|1.1|1.0|0.0|1.0|7.0|27.0|-6.47|-4.36|0.000334|0.0173|3.17|0.0|-0.0535|-1880.773727|-1880.733071|671.71|348.39|0.7026100000000001|0.7026100000000001|-1880.540067|0.3018|1.0269|-0.20115|-1880.602038|8.0|8.0809
12al_a36|1|0|3.469383582|7.412764017000001|1.297043737|0.0|-0.06777947|-0.008463062|-0.04314418|0.042739018|0.0|0.00127667|-0.074215038|10.96020817|-0.031635802|1|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|0.8344566859999999|-0.055405405|0.885733922|0.84179881|0|0.801179217|-0.105915949|0.2689491989999999|0.026927826|-69.69632923|17.71943397|130.8308989|-0.035305316|11.65999569|-33.70669917|86.77628559|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|6049.668466|-825.5263792000001|0.025956027|-225.1591357|679.7230552999999|17.07995636|1.0|0.0|4.81|17.0|-6.69|1.89|78.43|1.72|1.0|0.0|0.0|6.0|31.0|-6.93|-4.07|0.0464|35.0|2.65|0.0|-0.04998|-1347.479819|-1347.445127|702.95|349.14|0.6945399999999999|0.70417|-1347.196501|0.0095|6.4473|-0.1955599999999999|-1347.257936|48.0|7.3188
15a_a50|0|1|0.0|7.934155233999999|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|-0.06317118|0.035694444|2.020652006|0.005366038|-0.15010386|10.94500663|-0.125205943|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|1|0.797917311|0.821868651|-0.207610131|0.8749408470000001|0.76745052|1|0.837789896|-0.084501726|0.4349386739999999|0.018014615|-50.56454577|10.77967103|97.06405493|-0.029316925|6.450390922|-28.07082095|61.78266878|57.69065967|0.4476230879999999|2503.770258|501.3207109|-859.5972780999999|1754.903963|-10.49734522|0.294589405|8.095541483|5401.219537|-514.369916|0.018747341|-245.8291419|569.5267957000001|11.21812301|0.0|1.0|3.7|20.0|-6.09|3.57|68.76|1.87|1.0|0.0|0.0|5.0|28.0|-6.78|-3.92|0.0933|0.0444|2.51|0.0|-0.03255|-1199.818129|-1199.784983|644.4|306.83|0.66132|0.66132|-1199.572081|0.1767|6.6307|-0.19948|-1199.629702|41.0|7.3872
7h_a8|1|0|2.99743835|7.05012252|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|-0.073219554|0.04737037|0.0|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|0.00084936|-0.043606497|0.052081992|0.141285105|-0.382578949|0|0.515235986|0.7051689170000001|0.041366689|0.7677336090000001|0.507325475|0|0.771011027|-0.0934764819999999|0.314190914|0.011647275|-53.88211443|6.71377223|131.9948047|-0.041038456|3.86998135|-30.96107949|58.94376531|60.42608164|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|-13.63564064|0.107169655|7.589672923999999|5657.402114|-559.0612661|0.00878112|-452.8739011|446.5544107|5.061650885|1.0|1.0|3.12|23.0|-8.46|5.49|61.58|4.27|2.0|0.0|0.0|3.0|28.0|-5.27|-5.5|0.00078|0.00118|4.66|1.0|-0.06799|-1285.182226|-1285.151298|593.53|315.62|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|7.0847|-0.22875|-1285.0707960000002|10.5|4.9788
12t_a30|0|0|0.0|7.412764017000001|0.60498454|0.0|0.073057637|-0.007755575|-0.097216874|0.044197531|0.0|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|1|0.609043558|0.83236194|-0.080971844|0.889479916|0.591758164|0|0.696413582|-0.1011561919999999|0.408290036|0.018862708|-65.79920855|12.26965165|197.4742794|-0.037159417|7.981057356|-38.30686627|78.8278828|71.1605835|0.445760296|2976.648597|452.99711|-1184.385754|2479.787504|-15.72263361|0.254294117|7.957774504|6617.834146|-770.409047|0.020029588|-319.6492937|616.2856203|13.02867425|1.0|1.0|4.63|17.0|-7.16|3.74|81.65|3.58|2.0|0.0|0.0|5.0|31.0|-6.06|-5.17|0.00141|0.00291|4.07|0.0|-0.05542|-1774.2421780000002|-1774.208418|677.85|349.67|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|2.6784|-0.20571|-1774.077985|9.0|8.0496
14b_a3|0|0|0.0|6.823286122000001|0.605016869|0.0|0.143500839|-0.009130444|-0.1160619169999999|0.039799383|1.7086790859999998|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|1|0.786476513|-0.100993354|0.379746504|0.012828558|-49.38772279|6.273415527999999|104.4171556|-0.036469822|3.067822725|-21.76034149|57.87172082|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|1289.104749|-8.721397057|0.233084567|4.989782639|4803.535505|-313.9702941|0.017348996|-261.0537205|358.3503513|8.483998032|0.0|1.0|3.18|21.0|-6.89|3.71|105.82|1.04|0.0|0.0|0.0|2.0|23.0|-6.42|-3.99|0.0113|0.0327|2.58|0.0|-0.06676|-1327.514377|-1327.4859310000002|524.27|403.54|0.70123|0.70123|-1327.349444|0.2276|2.8743|-0.19618|-1327.398177|0.38|6.4202
16e_a32|1|1|3.343660084|7.765993078999999|0.609420752|0.0|0.180914799|-0.0154404319999999|-0.06951854|0.040982906|2.080236877|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.86370575|-0.022651598|0.91471624|0.7619492790000001|1|0.7903051590000001|-0.117338144|0.504569498|0.024145309|-75.36830928|15.50894749|134.6906051|-0.037448344|9.961663868|-35.94239328|90.34923861|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|3376.1299740000004|-15.45011555|0.297773438|6.573687662|6142.277629|-726.1554308999999|0.023323257|-259.78720209999994|573.3529948|14.98092934|1.0|1.0|3.64|19.0|-7.38|4.6|149.27|1.12|3.0|0.0|1.0|8.0|28.0|-6.15|-4.75|0.000107|0.0074099999999999|3.76|0.0|-0.0505899999999999|-1955.993572|-1955.965644|677.82|342.37|0.7022|0.7022|-1955.766505|0.2858|3.2372|-0.2005|-1955.827194|7.0|8.1367
9s_a24|1|0|2.9568988810000003|6.605297921|1.4275963180000002|0.0|-0.222173285|-0.003599664|-0.00570386|0.023585859|0.0|0.006748865|-0.060407836|10.96129902|0.013901071|1|0.007695726|-0.0897306019999999|-0.204128966|-0.359715589|-0.248704391|3|0.799076569|0.773544454|0.0256742079999999|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.063587778|0.483170382|0.016792118|-39.48555839|10.42725806|72.43525688|-0.019465646|6.474925237000001|-19.21235005|61.19761205|41.36694069|0.47085169|2747.809842|548.5261887|-592.2833757999999|969.5210193|-7.505819207999999|0.554839231|9.124394347|5767.9102490000005|-367.7851412|0.03496522|68.10609672|604.8829955|21.71205366|0.0|1.0|3.43|29.0|-8.11|4.29|77.21|0.81|1.0|0.0|0.0|4.0|30.0|-7.2|-4.06|171.0|0.0343|2.11|0.0|-0.03597|-1271.031372|-1270.994965|654.28|464.24|0.69475|0.6907300000000001|-1270.738032|0.0839|4.6141|-0.14462|-1270.796154|32.0|7.4949
15b_a50|0|1|0.0|7.934155233999999|1.353059441|4.112770601|-0.144363623|-0.0045393|-0.05484142|0.032843915|2.018777006|0.004641091|-0.06083723|10.94501702|-0.124047802|2|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|-0.310946931|1|0.79846758|0.8259784720000001|-0.216393362|0.8833003970000001|0.764606364|1|0.8209134840000001|-0.080700307|0.447220762|0.020083792|-46.13641893|11.48191704|102.3838797|-0.028069672|6.564219549|-26.98929785|60.03646705|58.69070955|0.478989976|2441.264256|469.3167805|-738.1827030000001|1692.3273379999998|-9.174337796|0.3609826579999999|6.89125222|5205.2135960000005|-422.0195386|0.024313507|-158.95261259999998|510.3677388|13.90004811|1.0|1.0|3.56|20.0|-5.72|3.26|68.76|1.66|1.0|0.0|0.0|5.0|27.0|-6.98|-3.6|0.2339999999999999|0.0891|2.11|0.0|-0.0333399999999999|-1160.4989460000002|-1160.463663|613.37|305.67|0.65917|0.65917|-1160.275856|0.1796|6.9054|-0.20071|-1160.330621|79.0|7.1024
8f_a8|1|0|2.939511291|7.05012252|1.394802091|1.241306689|0.024051247|-0.01032134|-0.249095464|0.043758865|0.0|-0.007796225|-0.08540947|10.94343488|0.007079485|1|-0.007036544|0.152294451|0.09830823|0.254819201|-0.5373378529999999|0|0.578166105|0.6971223040000001|0.010682683|0.751162751|0.56916135|0|0.5968139689999999|-0.1064257719999999|0.308621017|0.013566221|-62.06002501|7.91086576|235.1097364|-0.048375351|4.613060521|-41.53091131|67.4402386|79.13157981|0.456995667|2622.044457|348.0199311|-1241.2005|1892.066521|-16.44956443|0.09422952|7.504290616|5948.547713|-723.7808349999999|0.009226445|-473.23361|485.8626377000001|5.380213594|0.0|0.0|3.14|23.0|-7.95|4.72|80.88|4.11|2.0|0.0|0.0|4.0|29.0|-5.98|-5.0|0.0023899999999999|0.00395|3.82|0.0|-0.0675299999999999|-1361.658484|-1361.626748|602.63|355.5|0.55661|0.69925|-1361.455053|0.1659|5.8283|-0.21285|-1361.510739|22.76|4.6428
22_a4|0|0|0.0|7.535296702|1.399866564|1.987636054|-0.043165663|-0.006436201|-0.115883451|0.044357639|0.0|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|-0.037423832|0.8404413829999999|0.755510052|0|0.8612031509999999|-0.089955967|0.242642229|0.010702353|-43.23011833|5.1432274630000006|66.70156956|-0.036468635|2.47167963|-21.92150631|48.65880447|50.75888571|0.4359219589999999|1950.173729|413.8681986|-648.451775|1477.437886|-8.422332951|0.155532959|5.495481464|4074.564287|-311.62631919999995|0.011296354|-331.080892|338.71903330000004|5.428686137000001|1.0|0.0|3.3|17.0|-5.24|3.54|50.94|2.09|0.0|0.0|0.0|2.0|22.0|-5.91|-3.98|0.0497|0.0301|3.03|0.0|-0.03046|-934.2706743999998|-934.240411|519.39|305.85|628.0|0.65771|-934.12356|0.1293|3.5548|-198.0|-934.171365|47.0|7.3279
