molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
9_a47|0.0|0|0|0.0|0.0|0|0|1.3818994059999998|0.0|0.00410268|0.0|-0.1789147139999999|2|0.037492877|1.323246814|-0.382556052|-0.009607222|0.022031244|10.93671087|0.045804989|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.046690958|0.075092937|1|0.805149969|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|107.3271659|101.9336202|-0.036925422|-26.52703503|2.611122094|0.0|0.790651977|58.96976407|-19.3171225|49.12766732|0.482896681|421.2052248|1333.091472|0.209348023|5.653392499|0.93384951|109.5180831|-424.4325604|1.0|1.0|0.0|1.0|2.0|2.87|-8.47|4.61|5.61|2.99|0.0|101.46|3.0|-5.37|26.0|-5.26|0.0|4.09|-5.2|4.29e-06|0.00148|6.3e-06|4.43|1.17e-06|-0.05037|4.06|-1149.090086|959.59|0.2294|406.35|0.3885099999999999|0.69084|0.2208|2.2966|-0.20488|-1148.949486|25.0|7.6
13b_a5|0.0|1|0|2.948625157|7.153833802|1|1|1.338814635|0.0|-0.142746146|5.209486153|0.011339656|2|0.02468599|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|-0.017963913|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|2|0.6700114770000001|0.765309977|0.03431921|-0.0330907489999999|0|0.831557236|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|14.41650822|108.9128108|-0.02636836|-31.23446039|5.806729729|46.77748445|0.654076389|62.24204745|-17.04942469|53.91565742|0.455921715|537.6736515|1177.571784|0.345923611|8.427551282000001|0.837970799|223.6695238|-562.2202871000001|0.0|1.0|1.0|1.0|1.0|2.97|-8.36|4.64|4.06|1.96|0.0|119.8|5.0|-4.24|30.0|-6.58|0.0|3.26|-4.43|5.69e-05|0.0225|3.75e-05|3.01|1.72e-06|-0.05177|4.66|-1276.066049|1138.73|0.5528|503.93|0.32779|0.57482|0.3064|3.5881|-0.22451|-1275.865034|0.11|6.9586
12e_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984231|0.0|-0.0026669809999999|5.351858133|-0.029595542|2|0.041767677|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.055954785|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|1|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0|0.816703705|-0.098059338|0.407218612|0.024254701|-52.50202674|106.2790684|121.5880081|-0.035153347|-43.14823836|10.6725953|0.0|0.7071208529999999|80.10232244|-23.31866823|68.59117243|0.46715936|541.7533217|2392.685958|0.292879147|8.069355055|0.8767337279999999|194.2788429|-819.8165288|1.0|0.0|1.0|1.0|1.0|4.72|-6.74|3.89|2.63|2.51|0.0|133.77|6.0|-5.44|31.0|-6.19|0.0|2.57|-4.93|3.59e-06|0.00154|1.19e-05|3.84|7.87e-05|-0.05044|3.58|-1690.3021629999998|1201.05|0.2055|562.76|0.3304|0.68605|151.0|5551.0|-0.19804|-1690.092998|11.0|7.9431
3d_a12|0.0|0|0|0.0|0.0|1|1|1.28383852|0.0|0.092417272|0.0|-0.053022041|3|0.038787879|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|-0.058191686|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0|0.8547246829999999|-0.0958414059999999|0.2443206489999999|0.011128076|-34.34601551|74.39425719|74.63869204|-0.035063929|-25.2986621|2.9374091630000003|0.0|0.77428353|57.52228251|-18.01493787|40.06333231|0.472404561|439.1353855|1205.356874|0.22571647|5.786006004|0.89539167|115.96727140000002|-379.4799315|1.0|1.0|1.0|1.0|1.0|3.98|-7.51|3.37|2.19|2.26|0.0|100.28|3.0|-3.52|24.0|-6.22|0.0|2.67|-3.91|0.000302|0.0945|0.000123|2.81|9.64e-06|-0.06842|3.1|-1006.727999|918.3|0.3336|411.35|0.53114|0.6572100000000001|0.1583|2.2068|-0.22229|-1006.606666|25.0|7.6021
12ap_a36|0.0|1|0|3.4417292610000003|7.412764017000001|2|2|1.2970441659999998|0.0|-0.06398791|5.351858133|-0.010732275|2|0.042739018|0.0|-0.424579308|-0.000143196|-0.105824575|10.95430638|-0.042675894|0.001194592|0.117738331|-0.098598933|-0.175397741|-0.436880644|1|0.8707354620000001|0.832758813|-0.025198947|-0.074596774|0|0.830587483|-0.106173763|0.27547717|0.0217479329999999|-54.21070432|82.56761031|111.1558165|-0.037473093|-45.7078307|9.36249036|0.0|0.737851886|83.16347311|-24.58703954|68.48007054|0.464588|544.9693552|2328.307856|0.262148114|8.766216204|0.86772056|172.00197649999998|-822.7409526|1.0|0.0|0.0|0.0|2.0|4.78|-6.66|2.75|1.76|1.38|0.0|128.47|5.0|-3.99|31.0|-7.08|0.0|1.66|-3.95|0.000101|0.0412|0.000113|2.4|8.97e-05|-0.06084|2.98|-1325.199863|1160.79|0.8819|553.28|0.59563|0.6929|0.3982|7.0249|-0.21788|-1325.0127220000002|32.0|7.4949
12b_a5|0.0|0|0|0.0|6.605297921|2|2|1.189701783|0.0|-0.297319874|4.59511985|0.023224044|3|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0.00751901|-0.033279992|-0.070406884|-0.110182753|-0.1708042239999999|2|0.8417504029999999|0.779793078|0.066588785|-0.033036296|0|0.827613693|-0.068586754|0.350286421|0.016556707|-41.76622313|138.67264319999998|108.7155967|-0.020455699|-27.27837078|6.584944956|0.0|0.530379611|59.53145615|-12.90040679|52.20772716|0.480419002|521.9354031|1071.500538|0.4696203889999999|8.398709622|0.924627734|296.16656780000005|-463.7323032|0.0|1.0|0.0|1.0|1.0|4.05|-7.67|3.29|0.72|1.54|0.0|123.46|5.0|-2.3|30.0|-7.57|0.0|1.44|-3.45|0.00503|2.0|0.000359|1.63|8.5e-06|-0.10395|2.24|-1276.928859|1149.51|0.2345|505.16|0.42949|0.70615|0.0001|5.7174|-0.16607|-1276.9984029999998|42.0|7.3768
1h_a5|0.0|1|0|2.9516097130000003|6.605297921|0|0|1.427564094|0.0|-0.259241577|4.59511985|-0.009075016|2|0.026339869|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|0.007357977|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|0.780175595|0.070628165|-0.082079343|0|0.8806402259999999|-0.069496749|0.39793593|0.008798715|-35.25675213|160.0744187|62.25239147|-0.027798699|-18.90429957|2.393400474|0.484419999|0.7450549759999999|44.51475742|-14.49848188|39.84574434|0.489507204|459.3001331|819.6979313999999|0.2549450239999999|6.711386288|0.958891501|132.96722079999998|-302.4687931|1.0|1.0|0.0|1.0|1.0|2.8|-8.41|4.99|4.51|2.13|0.0|95.45|3.0|-4.25|24.0|-5.77|0.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|1.21e-06|-0.04124|3.17|-990.6346565|934.7|0.3333|430.83|0.4112699999999999|0.57155|0.1754|2.2396|-0.21921|-990.523098|28.0|7.5528
12aa_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604983643|0.0|-0.101407312|5.351858133|-0.028524865|2|0.043854875|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|0.005111479|-0.023695642|-0.12254489|-0.207153446|-0.394520145|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0|0.8126513129999999|-0.101368383|0.418522684|0.030906491|-54.50378741|55.0567406|130.84205079999998|-0.033789461|-49.44198469|15.0745057|0.0|0.630759573|91.51563481|-23.59814969|76.08850600000001|0.4659424379999999|567.5458219999999|2455.130164|0.369240427|8.65813938|0.872457337|257.8730361|-939.3977091|1.0|0.0|1.0|1.0|1.0|4.86|-6.83|3.94|2.63|2.2|0.0|140.26|7.0|-5.61|33.0|-6.39|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|3.81|6.720000000000001e-05|-0.04966|3.34|-1804.818818|1275.73|0.1667|605.07|0.30341|0.68642|0.1506|5.8962|-0.19687|-1804.582558|8.0|8.1135
8f_a12|0.0|0|1|0.0|6.580639137|1|1|0.609895166|0.0|0.110310585|4.59511985|-0.062406088|2|0.038347953|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|-0.024023866|-0.00094279|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|0.902669729|0.7475224290000001|-0.13747286|-0.042014638|1|0.869823177|-0.098932601|0.285353468|0.013287637|-41.27611074|83.13642146|73.97552223|-0.03822396|-31.9483307|4.290980116|0.0|0.8381234340000001|63.05721575|-21.72151161|48.82707007|0.460344828|494.2940092|1448.568734|0.161876566|7.016225129|0.853035146|91.98952021|-543.1216218999999|1.0|1.0|1.0|1.0|1.0|4.09|-8.42|4.99|3.41|3.1|0.0|115.66|3.0|-5.7|27.0|-5.47|0.0|3.82|-5.24|1.99e-06|0.000735|5.72e-06|4.34|1.4e-06|-0.06179|4.19|-1481.146454|1020.81|312.0|441.97|0.59107|0.65098|0.2466|0.9092|-0.2124|-1481.008909|646.0|6.1898
9d_a31|0.0|1|0|3.456767212|7.765993078999999|1|1|0.61013528|0.0|0.036844743|5.733341277|-0.043220149|0|0.0359583329999999|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|0.8066174070000001|0.8343242820000001|-0.030275712|-0.0375445629999999|0|0.6943358040000001|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|154.8767865|208.401866|-0.033844766|-55.58917047|13.49577391|560.5224416|0.6636195229999999|97.84665015|-23.07536346|86.75457645|0.457506946|473.3981899|1932.363213|0.336380477|9.436176796|0.8433415740000001|229.34422830000003|-833.8375571|1.0|1.0|1.0|1.0|2.0|3.8|-7.63|6.04|4.09|1.31|0.0|112.97|9.0|-5.61|29.0|-6.36|0.0|3.65|-4.39|2.48e-06|0.0010199999999999|4.06e-05|3.46|9.69e-06|-0.03457|5.0|-1657.471475|1202.79|0.2611|630.49|0.7006899999999999|0.7006899999999999|0.2611|2.6311|-0.19426|-1657.245966|0.6|6.2218
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0.300209223|0.0|0.156105985|0.0|-0.558905888|1|0.040555556|0.0|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|1|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0|0.691069123|-0.112106433|0.355677322|0.00527267|-54.70558911|61.63983265|178.5363184|-0.042351319|-37.44217335|1.761006946|15.76831619|0.922135562|68.10965742|-24.47553536|57.75275299|0.405429114|399.3803987|1857.369806|0.077864438|6.10227122|0.681885245|44.99916039|-636.516947|1.0|1.0|1.0|1.0|2.0|2.99|-7.14|2.36|4.96|1.64|0.0|101.22|5.0|-5.12|26.0|-6.22|0.0|2.88|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|3.29|2.69e-05|-0.0372399999999999|7.53|-1523.404372|1030.77|0.4895|519.04|0.68945|0.68945|0.4895|6.7515|-0.20742|-1523.254714|72.0|7.1427
12au_a36|-3.3109381210000004|1|0|3.422314661|7.412764017000001|2|2|0.2992539489999999|0.0|0.074839187|5.351858133|-0.351827031|2|0.044036281|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|1|0.8183043390000001|0.825565083|-0.021932444|-0.058671909|0|0.698996981|-0.110305773|0.284342092|0.021569487|-64.86748076|102.3999102|216.5471227|-0.038036474|-57.09017539|11.16356587|26.04051569|0.7160586109999999|95.91776213|-27.36414058|80.38496714|0.492871181|502.8713191000001|2384.109036|0.283941389|8.963940512999999|0.97188557|204.2726719|-1141.803508|0.0|0.0|0.0|0.0|3.0|5.0|-6.87|1.28|2.15|0.84|0.0|142.02|7.0|-3.85|34.0|-8.03|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|1.64|6.45e-05|-0.0570899999999999|6.24|-1876.207937|1283.4|809.0|618.65|0.58518|0.70395|0.0158|6.1367|-0.2087099999999999|-1875.960827|47.0|7.3279
11_a3|0.0|0|0|0.0|6.823286122000001|0|0|0.605020608|0.0|0.119431379|4.727387819|-0.127546771|3|0.042795699|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|-0.023103765|-0.005959152|-0.194041982|-0.0495219879999999|-0.0947326669999999|-0.577616902|3|0.8947911009999999|0.724492061|0.132535663|-0.04179402|1|0.777803048|-0.099420732|0.175996916|0.014376713|-45.19136777|253.1353625|105.101718|-0.0391657429999999|-22.2443844|3.216644354|80.34769756|0.752484736|57.08178682|-18.52584757|51.99171876|0.4680759679999999|367.9098016|1105.41974|0.2475152639999999|5.475372235|0.8799677029999999|117.0775712|-289.1769972|0.0|1.0|1.0|1.0|1.0|3.19|-6.51|3.79|3.41|0.8|0.0|88.28|2.0|-4.08|22.0|-6.59|0.0|2.46|-3.71|8.37e-05|0.0256|0.000197|2.22|9.35e-05|-69.0|2.12|-1288.195105|834.82|0.4441|346.18|0.6966600000000001|0.6966600000000001|0.4441|3.3694|-0.20018|-1288.10577|0.04|7.3979
22_a10|0.0|0|0|0.0|7.535296702|1|1|1.343837143|2.113627059|-0.067641834|5.4161004020000005|-0.017163935|2|0.036101695|1.880539113|-0.332316729|0.008350227|0.01204992|10.92966136|-0.020475007|0.008903905|-0.042831367|-0.129989728|-0.208132084|-0.356699217|2|0.670763832|0.747363443|-0.02603707|-0.033474297|1|0.8698299140000001|-0.0649866779999999|0.775071808|0.016720696|-41.96631248|75.58376652|101.3847763|-0.022372463|-39.42279832|10.14325785|60.10354816|0.564323334|71.13124588|-17.4251029|54.98945848|0.422182297|677.4790907|2668.5420940000004|0.435676666|8.84228648|0.730649641|339.3328129|-827.8787647|1.0|1.0|1.0|1.0|0.0|3.74|-9.37|4.64|5.6|2.8|0.0|139.53|6.0|-5.34|36.0|-6.29|0.0|4.26|-5.53|4.55e-06|0.00217|2.95e-06|4.1|2.03e-07|-0.05712|5.65|-1544.237634|1339.48|0.2624|602.93|0.4483899999999999|0.6834100000000001|0.1922|4.8409|-0.2180699999999999|-1543.959333|1.1|5.9586
14t_a23|0.0|0|1|0.0|7.423568444|0|0|1.197962538|3.410065804|0.04919958|5.351858133|-0.024472753|2|0.045277778|0.758345646|-0.290708696|0.01269616|-0.041339801|10.31321779|-0.093434862|0.01180744|0.134446672|-0.074441567|-0.136106024|-0.4515027279999999|2|0.725800261|0.7629258809999999|0.113493155|-0.152771194|1|0.920956836|-0.079253435|0.361071229|0.017433037|-36.09926385|36.6149406|51.51331913|-0.033286443|-33.66111722|7.404291213|42.20767549|0.799945841|61.0040156|-21.69314909|47.46057034|0.465981891|600.1979272000001|2286.063655|0.2000541589999999|7.55064865|0.872595673|130.3775455|-706.8834616|0.0|0.0|1.0|1.0|1.0|3.52|-7.78|3.88|4.33|3.24|1.0|125.25|5.0|-5.85|31.0|-6.1|0.0|3.78|-5.25|1.43e-06|0.000608|5.61e-06|3.94|7.03e-06|-0.06666|3.79|-1669.240512|1184.43|0.2061|534.86|0.5824199999999999|0.68886|0.0003|5.8672|-0.22291|-1669.040656|4.0|8.3979
34_a20|0.0|0|0|0.0|6.842683282|0|0|1.416932073|1.877209467|0.0305860929999999|4.727387819|-0.104520106|2|0.0396875|1.991704333|-0.328567476|0.003085806|-0.046356705|10.93244905|-0.054458882|0.003149352|0.327535029|0.0346782989999999|0.057022334|-0.4478820739999999|2|0.7071284179999999|0.74801464|-0.101401966|-0.090732503|1|0.7966571459999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|297.5548445|136.81360859999998|-0.032248904|-38.68669181|5.898367836|80.66541842|0.776414086|67.53437417|-21.69778179|66.0848174|0.462785432|536.0086996|2319.742032|0.223585914|7.940146766|0.8614536140000001|150.43359099999998|-773.7338361000001|1.0|1.0|1.0|1.0|1.0|3.43|-9.18|4.5|4.62|2.47|0.0|125.0|5.0|-5.14|32.0|-6.28|0.0|3.63|-5.02|7.27e-06|0.00305|9.51e-06|3.63|2.780000000000001e-07|-0.05181|4.97|-1352.31921|1205.64|0.4388|544.93|0.38519|0.68845|0.0766|3.8519|-0.21284|-1352.102407|61.0|7.2147
8b_a12|0.0|0|0|0.0|0.0|1|1|1.283836078|0.0|0.190292199|0.0|-0.1676879319999999|2|0.03977208|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|-0.007926474|0.047425677|0.003898807|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0|0.740926309|-0.116554734|0.4384536329999999|0.011257065|-60.97837482|319.0086845|149.9096134|-0.045608374|-39.02494133|3.769098814|76.80174559999999|0.888936354|72.85978933|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|1437.536303|0.111063646|6.373278096|0.926552694|64.26553043|-702.4489440000001|0.0|1.0|1.0|1.0|2.0|4.11|-7.45|3.11|1.9|2.23|0.0|110.58|4.0|-4.1|27.0|-6.51|0.0|2.51|-4.01|7.890000000000001e-05|28.0|9.74e-05|2.76|1.26e-05|-0.0589|5.11|-1159.405202|1020.47|0.3179|460.08|0.53425|0.57773|127.0|4.2554|-0.21184|-1159.2425119999998|263.0|6.58
4_a38 (LY-2157299)|0.0|0|0|0.0|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|5.4161004020000005|-0.080432741|2|0.041252955|1.721297609|-0.325515636|0.002865697|-0.159241692|10.9277672|-0.020954339|0.003107816|-0.083399128|0.028964355|0.0481706809999999|-0.463575124|2|0.702976795|0.8099394329999999|-0.041794304|-0.032369326|1|0.754313773|-0.089446059|0.459041332|0.01243241|-52.90108631|260.7739337|140.40206619999998|-0.03235283|-29.21101111|4.060137052|71.22674185|0.7861170609999999|58.99645489|-18.48863993|60.00582329|0.487041509|431.0669496|1686.693134|0.213882939|6.54753874|0.949475478|122.2274724|-496.5871888|0.0|1.0|1.0|1.0|1.0|3.27|-7.13|3.69|3.51|1.84|0.0|108.18|3.0|-3.85|28.0|-6.86|0.0|2.81|-3.99|0.0001409999999999|52.0|0.000102|2.39|2.75e-05|-0.06|3.95|-1198.683473|1048.31|0.2|449.44|0.4|0.68|0.06|5.9043|-0.22|-1198.49738|69.0|7.1586
19k_a38|0.0|1|0|3.218103741|7.412764017000001|2|2|1.297042875|0.0|0.0100827|5.351858133|-0.17467835|2|0.0445691609999999|0.0|-0.6888696990000001|-0.011156837|0.016990252|10.95446448|-0.0184136539999999|-0.00835812|0.208892195|-0.060668296|-0.128079012|-0.51857087|1|0.7581164340000001|0.853092207|0.04833864|-0.029357143|0|0.658700057|-0.126936513|0.389096157|0.0232707939999999|-71.54314527|157.4834779|216.567059|-0.044662847|-51.10918191|9.369654226|116.0039747|0.75964689|94.38036132|-28.3401789|86.30929885|0.4769127179999999|417.968819|2929.493496|0.24035311|6.744851799999999|0.911726848|152.51267140000002|-971.0744563|0.0|0.0|0.0|0.0|4.0|4.89|-6.41|2.34|1.65|1.65|0.0|133.79|6.0|-3.87|33.0|-7.84|0.0|1.9|-3.62|0.000134|0.0594|0.0002399999999999|1.65|0.000175|-0.05534|4.13|-1500.8984380000002|1172.22|0.2038|502.43|0.38269|0.70327|0.1156|9.1508|-0.20102|-1500.680373|11.0|7.9666
12x_a36|0.0|1|0|3.494913155|7.412764017000001|2|2|0.629399587|0.0|-0.058295476|5.351858133|-0.046532211|2|0.041767677|0.0|-0.40650598|0.00285431|-0.054184069|10.33556641|-0.023932402|0.003710345|0.038200407|-0.07550872|-0.133106642|-0.4331246039999999|1|0.906423012|0.828393514|0.056034339|-0.041914045|0|0.836402835|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|81.81168174|110.0434027|-0.036722107|-47.22198284|7.974776509|0.8295471390000001|0.7768535409999999|81.1499815|-24.70107324|61.46507585|0.458792701|562.6051882|2391.802689|0.223146459|8.770758009|0.847720832|150.09915149999998|-897.2176739|1.0|0.0|1.0|1.0|2.0|4.87|-7.05|3.33|2.61|2.51|0.0|135.47|6.0|-4.85|31.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|3.83e-05|-0.05311|3.37|-1670.452834|1209.23|0.3901|569.01|0.6853600000000001|0.68112|0.0199|5.6653|-0.2048199999999999|-1670.244307|7.0|8.1549
8f_a8|0.0|1|0|2.939511291|7.05012252|0|0|1.394802091|1.241306689|0.024051247|4.844187086|-0.249095464|0|0.043758865|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|0.007079485|-0.007036544|0.152294451|0.09830823|0.254819201|-0.5373378529999999|0|0.578166105|0.6971223040000001|-0.016217844|0.010682683|0|0.5968139689999999|-0.1064257719999999|0.308621017|0.013566221|-71.22071405|317.0847898|235.1097364|-0.048375351|-36.18904175|4.613060521|67.99102163|0.90577048|67.4402386|-28.20910228|79.13157981|0.456995667|348.0199311|1892.066521|0.09422952|7.504290616|0.8416059290000001|54.94802877|-723.7808349999999|0.0|0.0|0.0|0.0|2.0|3.14|-7.95|4.69|4.72|4.11|0.0|105.27|4.0|-5.21|29.0|-5.98|0.0|4.04|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|4.43e-06|-0.0675299999999999|7.71|-1361.658484|1022.89|0.3188|477.92|0.55661|0.69925|0.1659|5.8283|-0.21285|-1361.510739|22.76|4.6428
IN1233_a59|0.0|1|0|3.463603867|6.842683282|0|0|1.400923654|0.0|0.1160337319999999|4.727387819|-0.12050413|2|0.0396875|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.809917509|0.74801464|-0.107446431|-0.090732503|1|0.7613246490000001|-0.095213818|0.356444983|0.010831674|-61.73167061|318.5587088|158.8351574|-0.035929742|-42.16752524|4.79704394|83.1557517|0.810795898|72.32484741|-23.91074854|68.94000009|0.483639625|506.6510632|1822.396842|0.1892041019999999|8.011984402000001|0.936631949|125.91272279999998|-843.3505049|1.0|1.0|1.0|1.0|2.0|3.48|-10.0|5.54|4.69|2.06|0.0|125.07|5.0|-5.59|32.0|-6.13|0.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|3.85|4.17e-08|-0.05605|5.35|-1352.351584|1204.16|0.2623|531.14|0.51285|0.6953699999999999|0.2011|5.4004|-0.20289|-1352.135303|34.0|7.4685
19_a4|-3.21497177|0|0|0.0|7.535296702|1|1|0.29641517|1.943606348|-0.121320311|5.4161004020000005|-0.3929802189999999|1|0.040511696|0.0|-0.105763614|0.006243904|-0.211341677|10.30966825|-0.136621315|0.009687676|-0.086166959|-0.0255403279999999|-0.042058265|-0.245630631|1|0.55269662|0.774746438|0.152550043|-0.190513834|0|0.820765063|-0.0759826109999999|0.285282038|0.013022539|-38.9063534|15.411502800000004|98.66465411|-0.028945757|-23.02459887|3.946149569|13.25878373|0.764880253|49.73882261|-15.93396412|46.07495776|0.460486754|451.8120313999999|1697.595595|0.235119747|5.9448291|0.85352261|129.4279389|-368.3935819|1.0|0.0|1.0|1.0|0.0|3.46|-6.09|2.97|4.32|2.16|0.0|98.19|3.0|-3.81|25.0|-6.58|0.0|2.92|-3.97|0.000156|0.0547|0.000106|2.62|0.0002839999999999|-0.05294|6.67|-1446.939719|983.4|0.3806|500.34|0.67535|0.67535|0.3806|5.8295|-0.22298|-1446.813896|19.5|4.71
12e_a40|0.0|0|0|0.0|7.515889085|0|0|0.604990524|1.6315143930000002|0.061944605|5.4161004020000005|-0.262526337|0|0.04020202|0.665270062|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|-0.014780739|0.292184471|0.103406816|0.172778196|-0.520457262|0|0.889386453|0.788800541|0.047011204|-0.279310345|1|0.7798787840000001|-0.122830115|0.284429447|0.015096495|-71.78145688|206.0119599|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|0.0|0.790818822|78.14505956|-26.26807189|79.97685498|0.491465612|423.3709264|694.2415706|0.209181178|8.014314957|0.966435355|113.5576846|-470.5828129|1.0|0.0|1.0|0.0|2.0|3.27|-6.04|4.34|4.84|2.93|0.0|95.8|2.0|-6.53|24.0|-5.26|0.0|3.98|-5.64|2.98e-07|0.000113|2.27e-06|4.72|0.000346|-0.07296|4.66|-2248.276958|918.38|0.4494|445.12|0.6826|0.70157|284.0|2.5946|-0.19912|-2248.206714|1.17|5.9318
33_a20|0.0|0|0|0.0|6.842683282|0|0|1.4175014119999998|1.915285809|-0.188733405|4.727387819|0.023539095|2|0.0388043479999999|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|10.93244905|-0.062750442|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|2|0.616352201|0.74131936|-0.0854333469999999|-0.10978034|1|0.9493896|-0.069838312|0.399354817|0.012738882|-38.58254635|8.680600701|33.13709773|-0.0265385579999999|-29.9394021|5.46110745|64.93395624|0.759356182|54.60811436|-17.37608867|46.92331405|0.465855239|621.611679|2274.654579|0.240643818|8.062843544|0.8721516570000001|157.56124519999997|-568.84864|1.0|0.0|1.0|1.0|0.0|3.39|-9.69|5.33|5.39|2.61|0.0|121.62|4.0|-5.6|31.0|-5.58|0.0|4.28|-5.53|2.48e-06|0.000997|2.98e-06|4.47|8.199999999999999e-08|-0.0582899999999999|4.07|-1275.852801|1174.95|0.6157|563.98|0.27375|0.6129|0.0463|3.5714|-0.21788|-1275.662457|34.0|7.4685
