molecula|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|TPSA_x|WPSA3|RPCS|FNSA1|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|FPSA1|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Lipinski|log P|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12d_a31|7.765993078999999|1|1|0.61013528|0.0|0.039097757|-0.012448252|-0.043220149|-0.042401695|0.0|-0.002456634|10.31169788|2|0.000127275|-0.067477864|-0.134504227|-0.214049412|0|0.8066174070000001|-0.00658148|0.873955169|0.771222772|0|0.7054497479999999|-0.11498416|0.3996192999999999|0.0296918329999999|-81.56033123|208.9297871|14.93891054|557.514503|0.6383648510000001|-47.23018217|87.64629597|0.389382761|500.3881827|2434.226776|-16.37326657|0.361635149|5753.290126|256.5143096|-867.7831284|36.15974873|0.02571268|647.1500428999999|18.23846616|1.0|1.0|1.0|1.0|2.0|3.9|0.38|16.0|-7.63|6.04|4.09|1.31|2.0|0.0|112.97|0.0|1.0|9.0|-5.61|5.0|-6.36|0.0|0.0|3.76|2.48e-06|0.0|5.0|730.86|322.23|0.2566|626.33|0.7006600000000001|0.7006600000000001|-1657.1792779999998|-0.15968|2.4186|-0.19096|0.04338158|-1657.245177|3.3585|0.51|6.2924
9_a27|6.842683282|0|0|1.391067068|1.830911754|0.164227115|-0.0073742819999999|-0.050617284|-0.152086653|1.233610009|0.00611794|10.93740461|1|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|2|0.677253824|0.017503266|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.088404481|0.36853691|0.019589991|-45.58003501|103.702486|5.20756849|65.12542467|0.7892801540000001|-20.80651808|50.45546414|0.466349763|411.8826346|1463.168883|-8.952528705|0.210719846|4962.727436|108.6440173|-376.0062056|21.99956856|0.014524299|424.8821143|7.488512291|1.0|1.0|0.0|1.0|1.0|2.62|0.16|21.0|-7.06|3.85|3.04|2.66|0.0|0.0|97.46|0.0|1.0|3.0|-4.06|4.0|-6.33|0.0|1.0|2.99|8.66e-05|0.0|4.67|549.64|297.52|0.1982|425.08|0.35593|0.59444|-1082.965434|-0.1716|2.7456|-0.2187|0.02461151|-1083.017359|4.0436|2.0|8699.0
17a_a50|7.934155233999999|1|1|1.349854788|4.319202937|-0.186084687|-0.002225436|0.009691515|-0.109740063|2.189373662|0.012510153|10.94500663|2|0.012893333|-0.178162528|-0.239713023|-0.3891730779999999|1|0.762224122|-0.204032723|0.828062407|0.732114362|1|0.92300665|-0.078525868|0.4062532579999999|0.013784807|-51.14229199|50.14419437|5.847033234|84.34722313|0.7899109000000001|-19.25896309|38.54872522|0.486855438|601.1353533|1799.721631|-11.89568886|0.2100891|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|3.29|0.29|20.0|-6.76|3.39|4.14|2.3|1.0|0.0|121.78|0.0|1.0|6.0|-3.99|4.0|-6.44|0.0|1.0|3.27|0.000102|0.0|3.08|705.96|306.31|0.1817|616.93|0.6244|0.66046|-1258.260865|-0.16724|6.2113|-0.1992|0.02594911|-1258.322582|8.2991|85.0|7.0706
7_a1|7.860570786|2|2|1.348826331|2.307091837|-0.055291895|-0.010040172|0.001018628|-0.048878707|0.0|0.0021597079999999|10.9513015|1|0.004950534|-0.077833285|-0.245732751|-0.391298966|1|0.7795049279999999|-0.048198584|0.862051935|0.729621031|0|0.710959153|-0.098295453|0.289201649|0.035937867|-47.35863598|139.2595474|8.342261787|404.7836105|0.603382856|-19.35104936|57.47898976|0.452829665|342.53930230000003|1466.924404|-7.205474633|0.396617144|4519.238270000001|191.0896839|-273.8080361|24.78585294|0.029820838|351.4191817|14.36764539|0.0|0.0|1.0|1.0|0.0|2.83|0.22|17.0|-5.64|3.43|3.29|1.6|0.0|0.0|85.88|0.0|2.0|2.0|-3.16|4.0|-6.4|0.0|1.0|2.72|0.000696|0.0|2.76|515.2|306.1|0.2961|365.53|0.69902|0.69902|-1009.350293|-0.16734|4575.0|-0.19167|0.02860499|-1009.398029|6.5936|0.46|6.3372
12n_a30|7.412764017000001|2|2|0.604984682|0.0|0.0304762079999999|-0.007311044|-0.064217094|-0.1144447669999999|0.0|0.001139238|10.31162898|1|0.002064369|-0.254279374|-0.0541804029999999|-0.120380857|1|0.669561738|-0.015189554|0.870930234|0.64876559|0|0.7781502140000001|-0.10528124|0.390449649|0.017064818|-66.48079820000001|140.0890685|6.804436105|0.0|0.799403208|-33.14358793|63.2630417|0.4701566479999999|491.3700419|2349.172094|-15.42118984|0.200596792|6353.890039|126.6686716|-755.6383024|30.54968688|0.0153398069999999|618.6004214|9.686460958|1.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|-6.9|4.25|3.18|3.2|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|5.0|-6.02|0.0|0.0|2.92|4.12e-06|0.0|4.07|669.57|355.67|0.1826|506.94|0.27009|0.6854|-1674.777231|-148.0|5.3143|-0.19876|0.0334036|-1674.83759|6.32|0.01|7983.0
5_a15|0.0|0|0|1.419941043|0.0|-0.222657379|-0.008878343|-0.044921287|0.0729170329999999|0.0|0.000420839|10.95880662|0|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|2|0.8384601770000001|0.092692253|0.74438723|0.7950674740000001|0|0.8740541479999999|-0.0989946469999999|0.743577162|0.032616864|-73.61131563|93.65193084|18.03465935|64.12413387|0.5089899720000001|-33.88634094|69.82487767|0.486150431|649.9369163|2179.757502|-15.09973885|0.491010028|6656.720346|365.1095806|-875.7848531999999|39.89581513|0.036380071|779.0599798999999|27.05181494|1.0|1.0|1.0|1.0|1.0|3.68|0.15|24.0|-9.65|4.92|6.01|2.0|3.0|0.0|127.97|0.0|1.0|8.0|-6.16|6.0|-5.55|1.0|0.0|4.29|6.86e-07|0.0|4.36|737.16|341.96|291.0|629.67|0.62664|0.70244|-1470.487858|-0.14839|4.3576|-0.18553|0.03640044|-1470.55517|6.35|13.0|7.8861
12ba_a36|7.412764017000001|2|2|1.297043659|0.0|-0.090865777|-0.0075620109999999|0.026411489|0.087201747|0.0|-0.002123045|10.9478512|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|1|0.844641715|0.041478447|0.890675195|0.796093405|0|0.849738126|-0.108410153|0.330220757|0.0246090489999999|-73.03464847|101.229662|11.16896162|16.1479891|0.7068957840000001|-37.76553687|72.63670824|0.49229954|572.4586103999999|2492.5731100000003|-17.03166444|0.293104216|6722.60947|197.4608731|-885.6465508|35.76372225|0.023797439|688.1986357999999|16.03205543|1.0|1.0|1.0|0.0|2.0|0.0|0.12|17.0|-6.72|2.79|1.63|0.74|1.0|0.0|133.18|0.0|1.0|5.0|-4.77|6.0|-7.04|0.0|0.0|1.57|1.6800000000000002e-05|0.0|2.79|687.23|411.71|0.7436|547.82|0.3989999999999999|0.70432|-1417.187763|-0.12587|3.1996|-0.21033|0.02839417|-1417.249741|4.5448|21.0|7.6778
14a_a3|6.823286122000001|0|0|0.6050202020000001|0.0|0.111575338|-0.009312773|-0.1160619169999999|-0.143740653|1.772745969|-0.00603969|10.3116301|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|3|0.882394075|0.164994144|0.822587422|0.8255789570000001|1|0.790894937|-0.094609848|0.21389849|0.0140376889999999|-46.53709886|102.8554977|3.396421044|83.70773843|0.7608768779999999|-22.1944701|52.02624107|0.481997259|389.0288018|1186.412113|-8.902004327|0.239123122|4716.423352000001|117.6209094|-320.4721558|23.78539971|0.0189212089999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|1.0|2.2|0.06|21.0|-6.89|4.28|3.71|1.04|0.0|0.0|93.25|0.0|1.0|2.0|-4.45|4.0|-6.42|0.0|0.0|2.76|3.54e-05|0.0|2.44|528.91|383.1|0.4524|373.85|0.69708|0.69708|-1327.354384|-0.1321|3.5358|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229
12af_a36|7.412764017000001|2|2|1.29704271|0.0|0.04293386|-0.00989889|-0.081537769|0.091263447|0.0|-0.00233752|10.96037047|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|1|0.859938421|-0.062279009|0.8631180940000001|0.817582774|0|0.755275519|-0.1054605669999999|0.154396546|0.021921402|-73.23838519|169.9519197|10.57220682|127.6527374|0.6702409189999999|-39.81177462|72.55107063|0.448767097|524.5103537|3082.869129|-16.95376516|0.329759081|6499.41155|229.0052411|-966.3646141|36.42391023|0.0259433429999999|757.7532208|18.01667275|0.0|0.0|1.0|0.0|3.0|0.0|0.17|17.0|-6.93|2.38|1.65|1.49|1.0|0.0|138.06|0.0|1.0|7.0|-3.54|5.0|-7.66|0.0|0.0|1.47|0.000292|0.0|4.5|737.4|383.86|427.0|589.48|0.50179|0.70508|-1440.675702|-0.13364|6.9003|-0.19246|0.02886569|-1440.740243|9.4631|15.0|7.8239
4h_a46|7.825245291|1|1|0.3002050539999999|2.134072222|0.128214845|-0.005778576|-0.346835467|-0.057256598|0.0|-0.0008161889999999|10.31928028|1|0.003087227|-0.0932537609999999|-0.030014575|-0.0488847059999999|2|0.739180305|0.075704004|0.7955809979999999|0.6947264059999999|0|0.767244275|-0.083997524|0.659584488|0.010068754|-65.90523417|182.6222935|6.198442205|19.09455432|0.805506105|-51.19164773|73.14480467|0.4866209529999999|601.9869510999999|3180.526173|-18.803584|0.194493895|7808.347937|152.6017078|-1241.036544|29.75215152|0.011589523|1021.999374|9.093247153|1.0|0.0|1.0|1.0|2.0|2.99|0.3|23.0|-9.2|3.46|6.18|2.27|2.0|0.0|142.08|0.0|1.0|6.0|-6.53|6.0|-6.38|1.0|0.0|3.82|2.97e-07|1.0|8.5|792.61|296.62|0.5451|682.14|0.55428|0.54445|-1923.543349|-0.1711599999999999|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402
7b_a10|7.535296702|2|2|1.186434511|0.0|-0.170920618|-0.001621737|0.037541178|-0.060829392|2.079721225|0.011041815|10.93274506|0|0.010068964|-0.0982988509999999|-0.051052176|-0.082499103|2|0.624866343|-0.108464916|0.8200487120000001|0.586354126|1|0.92441666|-0.0720417159999999|0.5113525529999999|0.009734392|-37.45675757|39.29815915|2.6314862480000003|56.22969776|0.781045839|-15.96741933|35.77183831|0.446575367|480.6333417|2150.375871|-7.419027879|0.218954161|5212.568172|113.8411654|-311.5991709|18.26940272|0.012428175|459.0250226|6.46179973|1.0|1.0|1.0|0.0|0.0|0.0|0.25|16.0|-6.99|4.34|3.03|3.04|1.0|1.0|105.44|0.0|1.0|2.0|-5.28|3.0|-5.09|0.0|1.0|3.02|5.29e-06|0.0|3.44|562.31|340.37|0.1488|400.65|0.4195399999999999|0.66228|-1450.075119|-0.1584799999999999|4.2068|-0.21225|0.02946054|-1450.124551|5.6147|19.8|4.7033
galu_a46|7.535296702|1|1|1.343828866|2.082220175|0.048375705|-0.00642454|-0.080432741|-0.090581301|1.721297609|0.002865697|10.92740177|1|0.003107816|-0.150645957|0.028964355|0.0481706809999999|2|0.702976795|0.044184467|0.875868891|0.6848692759999999|1|0.7637964079999999|-0.089050651|0.5235416979999999|0.01235603|-49.84028137|132.199522|3.870487977|68.43088526|0.7832175929999999|-28.50774993|57.85086047|0.468241745|427.4851161|1755.2047|-10.08962292|0.2167824069999999|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|2.75|0.18|21.0|-7.13|3.69|3.51|1.84|1.0|0.0|108.18|0.0|1.0|3.0|-3.85|4.0|-6.86|0.0|0.0|2.84|0.0001409999999999|0.0|||||||||||||||51.0|7.2924
4c_a49|7.535296702|1|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|-0.044371138|-0.099764463|1.78683516|0.001379959|10.92777281|1|0.00202792|-0.163476035|-0.001005604|-0.001647802|2|0.7745214140000001|-0.052237757|0.826523164|0.752601535|1|0.76159824|-0.086290519|0.407675441|0.012079228|-55.59622798|153.60017230000005|5.014223225|59.70585149|0.724053828|-36.42732137|64.32113331|0.473304159|490.6910965|1683.872161|-12.37423857|0.275946172|6046.668361|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|707.2397315000001|11.182784300000002|1.0|1.0|1.0|1.0|2.0|2.97|0.25|21.0|-7.97|3.55|3.19|1.47|1.0|0.0|120.43|0.0|1.0|7.0|-3.5|5.0|-7.53|0.0|0.0|2.6|0.000314|0.0|3.04|705.55|325.7|0.2411|533.87|0.4164199999999999|0.67789|-1332.336755|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935
12x_a36|7.412764017000001|2|2|0.629399587|0.0|-0.058295476|-0.007008724|-0.046532211|0.021670322|0.0|0.00285431|10.33556641|1|0.003710345|0.038200407|-0.07550872|-0.133106642|1|0.906423012|0.056034339|0.8792981679999999|0.855081905|0|0.836402835|-0.104368092|0.3403819629999999|0.017625524|-70.20305027|110.0434027|7.974776509|0.8295471390000001|0.7768535409999999|-33.36962015|61.46507585|0.458792701|562.6051882|2391.802689|-16.61514211|0.223146459|6193.10485|150.09915149999998|-897.2176739|31.79630645|0.016274369|725.9470896|10.94693123|1.0|1.0|1.0|1.0|2.0|0.0|0.17|17.0|-7.05|3.33|2.61|2.51|1.0|0.0|135.47|0.0|1.0|6.0|-4.85|4.0|-6.64|0.0|0.0|2.33|1.4300000000000002e-05|0.0|3.37|719.63|331.83|0.3901|569.01|0.6853600000000001|0.68112|-1670.182026|-0.1517099999999999|5.6653|-0.2048199999999999|0.03331471|-1670.244307|7.2812|7.0|8.1549
12ab_a30|7.412764017000001|2|2|0.604983638|0.0|-0.026189286|-0.008528077|-0.030346359|0.018023992|0.0|0.003529389|10.31162784|1|0.005111479|0.03046828|-0.12254489|-0.207153446|1|0.8397577820000001|0.078325164|0.855880335|0.794193541|0|0.7997534890000001|-0.1008879709999999|0.4605456229999999|0.031588146|-71.0035788|140.93076580000002|15.64609074|0.0|0.603952976|-40.9825333|80.46280277|0.461207954|562.8556061|2618.234172|-15.78042667|0.3960470239999999|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|792.3440337000001|21.48976996|1.0|1.0|1.0|1.0|1.0|0.0|0.21|17.0|-6.83|3.94|2.63|2.2|2.0|0.0|140.26|0.0|1.0|7.0|-5.61|6.0|-6.39|0.0|0.0|2.52|2.47e-06|0.0|3.34|753.75|355.06|0.1957|613.7|0.46561|0.68324|-1804.523449|-0.14772|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825
12s_a30|7.412764017000001|2|2|0.604984545|0.0|-0.00019297|-0.007621736|-0.095120438|-0.0601024909999999|0.0|-0.002544958|10.31162892|1|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|1|0.609043558|0.006789196|0.889479916|0.591758164|0|0.706713791|-0.103647048|0.404041243|0.019324097|-67.11451776|189.9114627|8.102485674|0.0|0.790481833|-38.04400919|71.26547471|0.467381416|457.6180044|2368.4646620000003|-16.8513047|0.209518167|6639.7334200000005|135.66918710000002|-825.7139305|32.92168852|0.017398791|616.2856203|11.26623|1.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|-7.16|4.67|3.74|3.58|2.0|0.0|127.19|0.0|1.0|5.0|-5.49|6.0|-6.06|0.0|0.0|3.21|3.24e-06|0.0|4.32|677.35|350.75|0.2148|526.07|0.43338|0.68458|-1774.01033|-0.14985|3.0335|-0.20495|0.03401064|-1774.072418|3.9579|7.0|8129.0
47f_a18|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|-0.034211867|-0.048472184|0.0|0.0036509859999999|10.94702253|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|0|0.765824398|-0.009917608|0.780474694|0.745431271|0|0.838156881|-0.084851044|0.375218907|0.0138461289999999|-72.03501774|137.3980967|9.979328976|58.84834254|0.726550657|-46.00060733|65.93954138|0.483843526|711.5604361000001|2343.062749|-20.90098811|0.273449343|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|1347.416568|14.07716085|1.0|0.0|1.0|1.0|2.0|0.0|0.34|18.0|-9.22|3.22|3.6|2.79|3.0|2.0|164.47|1.0|1.0|13.0|-6.11|4.0|-6.4|0.0|0.0|2.83|7.76e-07|1.0|8.13|908.66|400.42|0.5741|874.24|0.6984600000000001|0.6984600000000001|-1741.724929|-0.12802|3.8532|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458
25b_a34|7.412764017000001|1|1|1.290860233|1.94553288|0.133975789|-0.015658012|-0.0929479709999999|-0.150946163|0.0|-0.00378755|10.95957635|1|-0.000223677|-0.2360985169999999|-0.278635968|-0.435821207|1|0.832166825|0.08214612|0.83883012|0.787858064|0|0.656573108|-0.137924163|0.5020264870000001|0.030138301|-86.13394472|214.470853|11.75402804|49.2835599|0.76274549|-40.19997818|83.19266998|0.419904835|410.0313565|2671.608537|-16.55102732|0.23725451|5786.015654|148.1659658|-860.6534206|34.74652105|0.019067452|595.8522372|11.90766609|0.0|1.0|1.0|1.0|2.0|3.39|0.29|17.0|-6.42|2.63|3.03|1.56|1.0|0.0|108.21|0.0|1.0|7.0|-3.82|5.0|-7.07|0.0|0.0|2.58|0.00015|0.0|5.06|668.48|293.43|0.2259|562.84|0.6925600000000001|0.6925600000000001|-1313.132261|-0.17564|7.0586|-0.21103|0.02655501|-1313.194808|9.0174|2.08|5.6819
IN1233_a59|6.842683282|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|-0.12050413|0.163548857|1.983673343|-0.005614194|10.93301779|1|-0.004071701|0.268927191|0.001996439|0.003282792|2|0.809917509|-0.107446431|0.80310139|0.778639593|1|0.7613246490000001|-0.095213818|0.356444983|0.010831674|-63.36348363|158.8351574|4.79704394|83.1557517|0.810795898|-41.08157616|68.94000009|0.483639625|506.6510632|1822.396842|-15.91227368|0.1892041019999999|6206.818668|125.91272279999998|-843.3505049|29.49046561|0.0134658889999999|712.1606951|8.961363774|1.0|1.0|1.0|1.0|2.0|2.76|0.08|27.0|-10.0|5.54|4.69|2.06|2.0|0.0|125.07|0.0|0.0|5.0|-5.59|4.0|-6.13|0.0|0.0|3.78|2.54e-06|0.0|5.35|703.47|350.69|0.2623|531.14|0.51285|0.6953699999999999|-1352.073755|-0.14684|5.4004|-0.20289|0.02473496|-1352.135303|7.6059|34.0|7.4685
3l_a32|7.773594467000001|0|1|0.609420748|0.0|-0.003342759|-0.0054004|0.0043645509999999|-0.039331295|2.259257465|0.0016954029999999|10.31100268|3|0.002942329|-0.068876714|-0.04980249|-0.087213805|0|0.820540279|-0.136589369|0.7973741999999999|0.776480242|1|0.8855584879999999|-0.088417589|0.270668623|0.012244965|-51.41835077|66.55229892|4.141107366|0.0|0.788236719|-23.43792428|47.42414825|0.453630671|514.9875423000001|2415.340446|-9.750593329|0.211763281|5429.531532999999|123.148785|-448.5272931|21.27134288|0.011493763|565.7000781|6.6840809960000005|1.0|1.0|1.0|1.0|1.0|3.54|0.35|19.0|-7.5|7.34|6.17|2.64|2.0|0.0|110.16|0.0|1.0|3.0|-7.6|3.0|-4.71|1.0|0.0|5.04|2.52e-08|0.0|4.21|629.26|351.04|0.2876|468.81|0.70282|0.70282|-1789.242839|-0.14664|3.3955|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208
8c_a12|0.0|1|1|1.283851303|0.0|0.1948786139999999|-0.0104125509999999|-0.055163114|-0.106633503|0.0|-0.004211843|10.95472932|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.370782022|2|0.905486734|-0.10899871|0.8425863029999999|0.845077891|0|0.840397446|-0.101988384|0.239216075|0.019604202|-52.04233846|81.4415307|5.104595615|0.0|0.764449832|-17.44675795|44.19432689|0.472503372|428.8355831|1245.6132289999998|-9.958505349|0.235550168|4610.945152|120.19586|-398.3402139|25.52931025|0.018855428|390.0159026|9.621493319|0.0|0.0|0.0|1.0|1.0|2.24|0.11|18.0|-7.14|2.81|1.59|2.02|0.0|0.0|98.07|0.0|1.0|3.0|-3.47|5.0|-6.44|0.0|1.0|2.23|0.000339|0.0|2.76|551.66|323.37|466.0|402.43|0.53657|0.67318|-1022.613451|-0.15571|1.7305|-0.2227699999999999|0.02263772|-1022.663298|2.4806|0.04|7.3979
13a_a6|7.412764017000001|1|1|1.430639975|0.0|-0.042110772|-0.01115741|-0.0265090529999999|0.031837397|0.0|-0.00460563|10.95129557|1|-0.00194781|0.05269025|-0.10896749|-0.180339002|1|0.850080948|0.090839165|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.113446379|0.22670695|0.031866842|-74.18628740000001|147.4582473|13.62714959|554.4922449|0.759912392|-40.23198232|82.36189896|0.467070451|506.474367|2626.396685|-17.46461983|0.240087608|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|627.4287311|13.18415753|1.0|1.0|1.0|1.0|2.0|3.2|0.12|23.0|-9.01|4.98|4.32|1.29|2.0|0.0|116.79|0.0|1.0|5.0|-5.51|5.0|-6.1|0.0|0.0|3.52|3.11e-06|0.0|4.04|695.29|339.59|0.5352|571.9|0.4816|0.70072|-1349.834826|-0.14969|7.7145|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372
19_a4|7.535296702|1|1|0.29641517|1.943606348|-0.121320311|-0.0023503029999999|-0.3929802189999999|-0.052325802|0.0|0.006243904|10.30966825|1|0.009687676|-0.086166959|-0.0255403279999999|-0.042058265|1|0.55269662|0.152550043|0.834377354|0.514505012|0|0.820765063|-0.0759826109999999|0.285282038|0.013022539|-41.82665583|98.66465411|3.946149569|13.25878373|0.764880253|-21.41704046|46.07495776|0.460486754|451.8120313999999|1697.595595|-8.771275759|0.235119747|5232.561157|129.4279389|-368.3935819|20.83197214|0.0143733|450.6848883|7.912166787999999|1.0|1.0|0.0|1.0|0.0|2.52|0.16|17.0|-6.09|2.97|4.32|2.16|1.0|0.0|98.19|0.0|1.0|3.0|-3.81|4.0|-6.58|0.0|1.0|2.92|0.000156|0.0|6.67|583.39|296.2|0.3806|500.34|0.67535|0.67535|-1446.760398|-0.17004|5.8295|-0.22298|0.02985188|-1446.813896|7.1079|19.5|4.71
13i_a6|7.412764017000001|1|1|1.430639411|0.0|0.0359494989999999|-0.0149593219999999|-0.154502515|0.035242754|0.0|-0.011017781|10.95129557|1|-0.007703306|0.057038772|-0.045418125|-0.073507141|1|0.8744720490000001|0.145878803|0.8287956870000001|0.830577798|0|0.624046118|-0.129526268|0.221116773|0.031178586|-86.83156133|252.0312146|14.01186473|116.5456632|0.783597763|-54.13430283|101.6533459|0.429711323|418.3467934|2880.134143|-20.86772478|0.216402237|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|673.8038326000001|13.40049533|1.0|1.0|1.0|1.0|3.0|2.7|0.12|23.0|-8.5|4.16|3.54|1.18|1.0|0.0|120.17|0.0|1.0|6.0|-5.03|5.0|-6.81|0.0|0.0|2.91|9.32e-06|0.0|4.94|703.43|348.14|0.2903|553.67|0.7004600000000001|0.70517|-1426.269916|-0.1464|7.8342|-0.19454|0.03191957|-1426.332492|10.1375|21.0|7.6778
12f_a31|7.765993078999999|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|-0.033056721|0.043286807|0.0|-0.00150321|10.31169747|2|0.000889251|0.068054139|-0.130400541|-0.205011573|0|0.805862937|-0.021938988|0.8530975000000001|0.7730604259999999|0|0.700992225|-0.118239376|0.262896936|0.027617942|-82.48950216|208.6022728|13.44201623|569.7325277000001|0.686882955|-47.54067074|87.41178754|0.482666192|489.0460499|1805.921786|-16.44247509|0.313117045|5845.744358|218.4455813|-920.7786053|34.31214739|0.021559868|713.5657448|15.04120547|1.0|1.0|1.0|1.0|2.0|3.78|0.41|16.0|-8.02|6.43|4.48|1.53|3.0|0.0|117.78|0.0|1.0|10.0|-5.98|5.0|-6.19|0.0|0.0|4.01|1.05e-06|0.0|5.39|755.33|323.68|0.2664|665.22|0.7006600000000001|0.7006600000000001|-1696.466804|-0.15894|1.8803|-0.19211|0.04363832|-1696.53373|3.3538|0.13|6.8861
1e_a5|6.605297921|0|0|1.427503886|0.0|-0.260066152|-0.001975193|-0.009075016|-0.080321049|0.0|0.008031558|10.94440038|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|2|0.71274658|0.045376705|0.834250802|0.6977404359999999|0|0.8805795|-0.069725333|0.373935381|0.008587563|-36.22202792|62.03846573|2.317577542|0.0|0.7473936259999999|-18.33860051|39.76196174|0.482579989|457.4574833|827.4861275000001|-7.526878708|0.2526063739999999|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|409.0289917|8.161620868|1.0|0.0|1.0|1.0|1.0|2.17|0.05|23.0|-8.41|4.99|4.51|2.13|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|-5.77|0.0|1.0|3.44|5.5700000000000005e-05|0.0|3.17|560.58|279.92|0.5156|427.87|0.56258|0.51802|-990.471803|-0.18105|1916.0|-0.22291|0.0313740589999999|-990.522307|3.0386|191.0|6719.0
3d_a49|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|-0.3456333889999999|-0.087308534|1.775376197|-0.00918253|10.35020259|1|-0.004253844|-0.149675594|-0.075636705|-0.129666234|2|0.914407252|0.01450704|0.863438637|0.846953747|1|0.733071652|-0.094384452|0.464410121|0.009601398|-54.67520803|154.6267696|3.221917789|0.0|0.756622045|-33.32030276|63.08192694|0.486368221|424.6551631|1660.7054380000002|-12.12984007|0.243377955|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|549.3593871|10.91609228|1.0|0.0|1.0|1.0|3.0|0.0|0.15|21.0|-6.15|0.72|4.46|1.07|1.0|0.0|111.41|0.0|1.0|4.0|-5.19|5.0|-6.58|0.0|0.0|1.85|6.42e-06|0.0|4.02|615.3|318.67|0.2899|455.47|0.3523699999999999|0.67215|-1594.380348|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308
