molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|MATS8s|MATS8d|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
24_a20|0.0|0|0|0|0.0|0.0|1|1.40648755|1.959359883|-0.217098257|0.029711934|2|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|10.93106245|-0.04104|1|1|0.008780074|-0.036258691|-0.060582944|2|0.070857143|-0.07179846|1|-0.067869875|0.531656762|0.012814211|-38.76683848|8.085691548|12.83518119|-0.02714795|-27.02262995|5.102023479|-24.46164548|-17.13019562|46.85253003|0.457794721|2736.601949|600.7235847000001|-10.80905198|0.228967757|6.852820269|6109.1040920000005|22.21722343|0.013436544|-342.0394805|8.478379683|1.0|1.0|1.0|1.0|1.0|0.0|3.4|3.21|27.0|-9.32|4.76|1.86|0.0|119.42|0.0|1.0|402.45|0.0|3.63|1.29e-05|0.00519|0.00469|3.52|1.94e-07|-0.06748|3.74|3.5876|-1291.896802|345.59|232.2|0.46668|-1291.647083|-0.15687|-0.22435|0.02922392|-1291.706729|4.3906|318.0|6.4976
13p_a6|0.0|1|0|0|3.449535594|0.0|0|1.424099253|0.0|0.024837222|-0.1144898999999999|2|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|-0.072853186|1|1|-0.005708558|-0.068532678|-0.116250572|2|-0.059663359|-0.125636943|1|-0.107371897|0.196002517|0.01730144|-70.52421289|12.27472016|80.30786544|-0.03767435|-54.04422654|8.708451561|-50.03427239|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|-18.9628865|0.23994258|8.760340755|6590.216479|35.16646396|0.018322293|-369.0018868|12.99897644|1.0|1.0|1.0|1.0|1.0|3.0|3.64|2.34|27.0|-10.06|4.58|1.01|0.0|132.01|0.0|0.0|449.51|0.0|2.96|8.11e-06|0.00365|0.0125|2.86|3.92e-08|-0.0746|4.73|2.9837|-1463.08132|415.53|258.45|0.47508|-1462.740542|-0.12251|-0.1971099999999999|0.03807447|-1462.804694|12163.0|92.0|7.0362
14k_a23|0.0|0|1|1|0.0|0.0|2|1.1979621459999998|3.358995671|0.070940371|-0.024758731|2|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|-0.055708465|2|2|0.009263715|-0.071484865|-0.13187015|2|0.140087361|-0.091426449|1|-0.079899943|0.226547411|0.018829201|-37.43135588|12.53019305|38.76597615|-0.033999976|-35.38329134|8.338417622|-24.9092952|-22.62582822|49.96154892|0.486654314|2955.4566170000003|613.8243395|-15.05671972|0.216437606|8.21201115|6715.186162999999|28.87559227|0.016348271|-377.4022725|10.87921891|0.0|0.0|1.0|0.0|1.0|1.0|3.39|3.56|26.0|-7.99|4.0|3.51|1.0|125.29|0.0|1.0|445.93|0.0|3.99|7.49e-07|0.000334|0.00126|4.21|4.55e-06|-0.07933|4.1|3.6421|-2089.524497|340.42|340.42|0.63765|-2089.293765|-0.14784|-0.2271699999999999|0.02271117|-2089.354026|8.3627|4.0|8.4123
8c_a32|0.0|1|1|1|3.46252244|0.0|0|0.609420757|0.0|0.080016722|-0.04699673|0|-0.026467635|2.143746338|-0.459589251|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|-0.024032462|-0.11492754|1|-0.097480366|0.263222951|0.016240436|-46.47597924|9.818219446|126.6561213|-0.027548799|-35.6276568|5.935643221|-28.09723623|-16.654735000000002|56.29419869|0.447542891|2571.62241|484.6996147|-10.06868562|0.399315117|7.079719717000001|5773.240734|27.72624296|0.025527931|-121.7388847|15.43301109|1.0|1.0|1.0|1.0|1.0|2.0|3.46|2.82|19.0|-7.65|6.49|1.1|0.0|110.47|1.0|1.0|397.52|0.0|3.56|1.5e-06|0.000597|0.0164|3.21|8.86e-06|-0.04161|4.28|3.5673|-1880.764533|347.56|347.56|0.70135|-1880.537558|-0.14712|-0.18873|0.03115673|-1880.597039|10.2656|37.0|7.4318
12b_a32|0.0|1|1|1|3.477905329|0.0|0|0.609420757|0.0|0.115940697|-0.055500132|0|-0.044307211|2.153718992|-0.462201267|-0.003484915|-0.031446256|10.31100269|-0.053480599|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|-0.0533240309999999|-0.090027803|1|-0.097525366|0.2996018789999999|0.016282332|-50.88975159|10.17310723|90.57560878|-0.027561517|-38.07076621|6.356098747000001|-31.79562339|-17.22027667|61.06285882|0.430631506|2573.006963|488.9595947|-10.75912958|0.39579391|7.076348793999999|5653.268811|28.50066715|0.025166975|-130.2147289|15.72418067|1.0|1.0|1.0|1.0|1.0|2.0|3.47|2.9|19.0|-7.65|6.49|1.1|0.0|110.47|1.0|1.0|397.52|0.0|3.59|1.27e-06|0.000505|0.0148|3.28|8.86e-06|-0.05173|4.12|3.5703|-1880.770588|347.27|347.27|0.70258|-1880.537231|-0.14803|-0.19976|0.0385132|-1880.599158|4.1080000000000005|26.0|7585.0
12ab_a36|0.0|1|0|0|3.458948649|0.0|0|1.297042596|0.0|-0.064515677|0.000258844|2|0.035377607|0.0|-0.408023082|0.000939229|-0.032623802|10.9540584|-0.029080933|1|1|0.002112069|-0.096853381|-0.169341326|1|-0.0852411419999999|-0.051707317|0|-0.095025338|0.452078227|0.024102201|-54.63243106|16.62527454|116.6804416|-0.033434841|-45.21303385|11.46782191|-37.68448987|-23.06276515|71.2577056|0.484987413|2902.39241|580.1454645|-15.90828969|0.320974676|7.821826146|6314.697413|33.96451406|0.024384271|-246.9770378|16.81984117|1.0|0.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|-7.05|3.14|1.59|0.0|133.27|0.0|1.0|420.47|0.0|1.8|0.0001199999999999|0.0503|0.0515|2.33|3.76e-05|-0.0523799999999999|3.23|3.8845|-1364.509957|319.17|319.17|0.69294|-1364.236757|-0.15699|-0.2093699999999999|0.04167456|-1364.300531|5.3228|11.0|7.9586
7s_a46|0.0|0|0|0|0.0|0.218897825|1|1.160371307|2.117265684|-0.0778653109999999|-0.076841616|1|-0.210750635|0.0|-0.240797051|0.0060802|-0.005405515|10.94651358|-0.020953253|1|1|0.005577925|0.012197837|0.018964141|1|-0.036284605|-0.030371026|0|-0.083011849|0.249893305|0.008871171|-48.61321955|4.458665639|166.3052939|-0.031623562|-20.9694955|2.240932895|-24.43308641|-15.894055599999998|53.07188519|0.433822088|1982.695462|431.6285339|-7.988379237|0.1801125439999999|5.565371272|4245.390306|19.38565529|0.01122216|-321.55195330000004|5.640276426000001|0.0|1.0|0.0|1.0|1.0|1.0|3.08|2.33|17.0|-6.08|3.65|2.39|0.0|91.19|0.0|1.0|305.37|1.0|3.12|8.590000000000001e-05|0.0262|0.0176|3.32|0.000256|-0.02024|3.54|4293.0|-974.8067569|288.81|234.06|0.44692|-974.615216|-0.17923|-0.19947|0.036050328|-974.664103|3.6655|1985.0|5.7022
12ao_a36|0.0|1|0|0|3.477902101|0.0|0|1.297043885|0.0|-0.058597382|-0.065314765|2|0.0895536619999999|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|1|0.003724542|-0.095253274|-0.1619981409999999|1|0.040831815|-0.05785124|0|-0.1019516769999999|0.264688501|0.017784426|-51.52001456|11.76697353|85.17634667|-0.03775988|-44.63177966|7.785557064|-34.08795068|-24.98362913|63.28698809|0.462968912|2794.663089|550.8740683|-16.53028876|0.217901822|8.769931502999999|5943.227395|31.9443643|0.016708791|-373.2975961|11.05528527|1.0|0.0|0.0|1.0|0.0|2.0|4.87|0.0|17.0|-7.01|3.62|2.38|0.0|133.84|0.0|1.0|407.47|1.0|2.37|2.6e-05|0.0106|0.0115|3.45|3.94e-05|-0.05455|3.83|3.4743|-1310.361099|356.86|266.08|0.4962|-1310.077853|-0.14207|-0.19662|0.03244719|-1310.138396|7.447999999999999|0.03|7.5229
5a_a40|0.0|0|0|0|0.0|0.0|1|0.604913477|1.688148148|-0.116583806|0.059258947|0|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|2|0.010425818|0.004130836|0.007301856|0|-0.442215721|-0.0395444479999999|1|-0.090991462|0.04987082|0.020641204|-34.5789643|9.135164355|174.99981530000002|-0.036396585|-17.82228195|4.042943749|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|1847.672595|377.5905776|-7.128912782|0.177534728|5.507689573|3736.248815|19.58503709|0.0130940839999999|-285.426492|5.795040371|1.0|0.0|1.0|0.0|1.0|0.0|3.04|2.49|14.0|-4.05|3.68|1.85|1.0|74.15|0.0|2.0|269.32|1.0|2.8|7.49e-05|0.0202|0.0574|2.88|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|326.96|326.96|0.69499|-1177.51016|-0.15066|-0.21644|0.01514427|-1177.555706|7.6003|81.0|7.0915
15a_a22|0.0|0|0|0|0.0|0.0|1|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|2|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|2|-0.09744639|-0.027029438|1|-0.081705465|0.410151945|0.02126757|-41.92018177|14.43653926|96.58317516|-0.031425179|-37.6479704|9.799599501|-28.45564196|-21.33157831|56.35672103|0.444668211|2884.815511|588.2800507999999|-14.47998862|0.297264929|8.157552588|6322.278103000001|30.3550786|0.0216014629999999|-275.2352849|14.66318798|1.0|1.0|1.0|1.0|1.0|1.0|3.42|2.86|27.0|-9.21|3.87|1.73|0.0|124.05|0.0|1.0|420.47|0.0|3.19|2.25e-05|0.00945|0.00881|3.18|2.56e-07|-0.0600399999999999|4.98|3.6496|-1368.35331|339.72|245.14|0.41078|-1368.0755869999998|-0.15281|-0.21285|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447
7_a15|0.0|0|0|0|0.0|0.0|0|1.419941457|0.0|-0.2269896539999999|-0.038088878|1|0.145944639|0.0|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0|0.002150323|-0.211522056|-0.310081401|1|0.154068618|0.00364345|0|-0.110819329|0.403524276|0.036600739|-41.29775265|20.31436245|103.8062879|-0.026500274|-34.13832456|11.27499976|-22.92132733|-14.70834175|61.6121151|0.396557391|2330.667514|466.9990754|-8.163512395|0.551335598|6.01738192|5097.868552|32.78250222|0.042799094|56.98518567|23.75461091|1.0|1.0|1.0|0.0|1.0|1.0|3.16|3.14|18.0|-7.19|3.38|1.74|0.0|99.77|0.0|1.0|352.38|1.0|3.35|1.46e-05|0.00516|0.0113|3.84|2.26e-05|-0.0284899999999999|2.78|3.7495|-1184.385377|330.67|279.33|0.64652|-1184.168094|-0.15605|-0.18454|0.01827873|-1184.224637|1631.0|227.0|6644.0
12ae_a36|-3.3501500230000003|1|0|0|3.412870974|0.0|0|0.299253957|0.0|0.069118289|-0.351827031|2|0.087069205|0.0|-0.611759277|-0.006862238|-0.083959343|10.31810353|0.006615826|1|1|-0.001160331|-0.15024383|-0.261631709|1|-0.0931249669999999|0.010209009|0|-0.105648609|0.439268891|0.023873046|-63.96145017|17.78605328|96.60079598|-0.036430555|-58.64180087|13.25108213|-47.65297933|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|-20.22131065|0.315002436|8.676756505|7331.209763|39.62310606|0.025570256|-275.6561988|19.05051961|0.0|0.0|0.0|1.0|0.0|3.0|5.03|0.0|17.0|-6.87|1.28|0.84|0.0|142.02|0.0|1.0|474.54|0.0|1.18|0.0001409999999999|0.0668|0.0897|1.64|6.45e-05|-0.0548899999999999|6.24|3.8664|-1876.203168|320.67|236.84|0.40141|-1875.897072|-0.1566|-0.21149|0.0508577|-1875.963244|8.9297|15.0|7.8239
4b_a49|0.0|0|0|0|0.0|0.0|1|1.343847828|2.075628989|-0.109946885|-0.077626337|2|-0.064060521|1.645329244|-0.402986655|0.001769804|-0.033486358|10.92776533|0.02907541|1|1|0.002557204|-0.0563571629999999|-0.089371493|2|0.005818676|0.049923437|1|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|14.84890147|41.97072627|-0.030696709|-34.19753462|9.138717999|-34.74338731|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|-11.62716177|0.354669161|7.588962922|6025.790417|29.27523192|0.02556165|-178.8869784|15.73185141|1.0|1.0|1.0|1.0|1.0|1.0|3.37|3.1|21.0|-7.05|3.71|1.66|0.0|112.36|0.0|1.0|400.43|0.0|2.8|0.000155|62.0|0.0527|2.28|3.570000000000001e-05|-0.06731|3.56|3.7413|-1333.063439|331.39|267.08|0.4151899999999999|-1332.800229|-0.15635|-0.22366|0.03702033|-1332.8586269999998|2.2306|79.0|7.1024
14p_a23|0.0|0|1|1|0.0|0.0|2|1.197963748|3.3252287430000003|0.044380583|0.006191846|2|0.041987653|0.733042138|-0.310730878|0.009895793|-0.060144819|10.31321773|-0.053921569|2|2|0.009266617|-0.0686282459999999|-0.131709531|2|0.099883916|-0.090287278|1|-0.080784473|0.223758613|0.0221104079999999|-42.52653933|14.91710363|40.58186569|-0.033660197|-36.77082544|10.06403753|-28.69113861|-22.70933393|57.44364296|0.464933687|3010.721939|623.0226425|-15.32117727|0.248361701|9.014073839|6696.264498|30.21311441|0.0190667019999999|-339.5427625|12.86362369|0.0|0.0|1.0|1.0|1.0|1.0|3.48|3.28|26.0|-7.47|3.4|2.39|1.0|125.0|0.0|1.0|436.49|0.0|3.25|2.09e-06|0.0009109999999999|0.00554|3.3|1.4800000000000002e-05|-0.09046|3.29|3.5752|-1722.181612|346.79|346.79|0.6816|-1721.933314|-0.14774|-0.2382|0.02935511|-1721.994023|9986.0|3.0|8.5302
13b_a50|0.0|0|1|1|0.0|0.0|2|1.267593379|4.253030728|-0.067327798|0.010464577|2|-0.0204949039999999|2.117002752|-0.263615417|0.010435712|-0.042022102|10.94500743|-0.054716607|2|2|0.011379776|-0.173463805|-0.269353185|1|-0.041506802|-0.097736369|1|-0.080785633|0.435064196|0.019899348|-36.81915624|14.22401427|104.0753113|-0.026928544|-41.27630533|10.16729727|-26.31826007|-19.24847021|51.04317051|0.4321103879999999|3036.874979|647.7242444|-13.75876844|0.299589696|9.514897025|6639.077063000001|27.48170624|0.017277404|-286.5057775|12.34985404|1.0|1.0|1.0|1.0|1.0|0.0|4.78|4.17|20.0|-7.23|4.24|2.52|0.0|133.36|0.0|1.0|455.55|0.0|3.99|9.65e-06|0.0044|0.00361|3.91|2.68e-05|-0.02606|3.63|4.1161|-1470.401544|301.22|293.0|0.65332|-1470.039226|-0.1701599999999999|-0.19622|0.03156473|1470.104535|7.1645|1.83|5.7375
12v_a30|0.0|0|0|0|0.0|0.0|0|0.604983445|0.0|0.037440652|-0.029548782|2|-0.099831334|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|-0.04950715|1|1|0.001805829|-0.0493878409999999|-0.0857954809999999|1|-0.029852321|-0.080971844|0|-0.0971402169999999|0.404950755|0.015823709|-52.18846092|10.70556236|82.09302037|-0.037666615|-44.46327619|7.242869835|-35.30820865|-25.48342433|62.89402328|0.478535287|3001.758432|575.1512171|-17.2408622|0.193930933|8.114588039|6952.110426|31.6144427|0.014801518|-414.1432908000001|10.01399667|1.0|0.0|1.0|1.0|0.0|1.0|4.62|0.0|17.0|-7.8|5.11|3.79|0.0|137.3|0.0|1.0|467.37|0.0|3.59|2.64e-07|0.000123|0.0004269999999999|5.12|7.39e-06|-0.0563|5.08|3.5507|-2494.963646|349.18|349.18|0.68405|-2494.739831|-0.1505099999999999|-0.20681|0.03495552|-2494.802821|4105.0|22.0|7.6596
3l_a32|0.0|1|1|1|3.672194822|0.0|0|0.609420748|0.0|-0.003342759|0.0043645509999999|0|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|-0.107818594|3|3|0.002942329|-0.04980249|-0.087213805|0|-0.136589369|-0.184582641|1|-0.088417589|0.270668623|0.012244965|-40.30321333|7.120934925|61.72183119|-0.028831823|-29.90181954|4.141107366|-23.43792428|-16.76685351|47.42414825|0.453630671|2453.759435|514.9875423000001|-9.750593329|0.211763281|6.414825717|5429.531532999999|21.27134288|0.011493763|-335.2422712|6.6840809960000005|1.0|0.0|1.0|1.0|1.0|1.0|3.58|3.54|19.0|-7.5|7.34|2.64|0.0|110.16|0.0|1.0|380.53|0.0|5.04|2.52e-08|9.59e-06|0.0003689999999999|5.51|1.2e-05|-0.0529799999999999|4.21|3.5319|-1789.475625|351.04|351.04|0.70282|-1789.242839|-0.14664|-0.19962|0.02547484|-1789.298086|5.7721|12.0|7.9208
4R4l_a46|0.0|0|0|0|0.0|0.171853072|1|1.134637095|2.155247543|-0.058870177|-0.075241716|1|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|1|0.006162668|0.0071939419999999|0.010799648|1|-0.001318857|-0.229089688|0|-0.084697739|0.208818132|0.007084496|-49.12015477|3.844966512|177.33836430000002|-0.02989332|-24.94818681|2.086777505|-26.65896664|-16.223992300000003|52.96512128|0.4568839389999999|2165.83681|486.6405745|-8.805242402000001|0.121701516|5.669819400000001|4923.057044|18.4720714|0.006401537|-410.6276419|3.474304058|1.0|1.0|1.0|1.0|1.0|1.0|3.92|3.24|17.0|-7.0|4.64|3.06|0.0|105.77|0.0|1.0|347.45|1.0|4.09|5.25e-06|0.00182|0.0027|4.49|3.47e-05|-0.0212699999999999|4.99|4.1152|-1092.75416|301.29|266.65|0.40548|-1092.4898449999998|-0.17475|-0.19602|0.02589231|-1092.544322|2.3035|137.0|6.8633
8f_a12|0.0|0|1|1|0.0|0.0|0|0.609895166|0.0|0.110310585|-0.062406088|2|-0.013400998|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|-0.024023866|1|1|-0.00094279|-0.070713228|-0.125424286|1|-0.13747286|-0.042014638|1|-0.098932601|0.285353468|0.013287637|-41.27611074|7.550959323|83.13642146|-0.03822396|-31.9483307|4.290980116|-23.45595611|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|-12.34367323|0.161876566|7.016225129|5481.952981|25.9168408|0.012030968|-384.290491|6.836832748|1.0|1.0|1.0|1.0|1.0|1.0|4.09|3.26|21.0|-8.42|4.99|3.1|0.0|115.66|0.0|1.0|369.44|1.0|3.82|1.99e-06|0.000735|0.00211|4.34|1.4e-06|-0.06179|4.19|3.6536|-1481.146454|339.35|297.01|0.59107|-1480.955408|-0.15061|-0.2124|0.03056355|-1481.008909|1.4701|646.0|6.1898
12ar_a36|0.0|1|0|0|3.46014932|0.0|0|1.297042582|0.0|-0.064363806|0.000258844|2|0.083451772|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|1|0.002112069|-0.096853381|-0.169341326|1|-0.017348015|-0.064014394|0|-0.098732471|0.317338373|0.022389124|-54.80317647|15.19305207|86.85924228|-0.0347392029999999|-45.46486105|10.30986449|-37.18892821|-23.57370143|69.99622854|0.4743067589999999|2902.67985|567.6702443|-15.99689556|0.294408813|8.770514183|6155.432771|33.4098581|0.0223636779999999|-279.0245523|15.17578458|1.0|0.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|-7.05|3.14|1.59|0.0|133.27|0.0|1.0|420.47|0.0|1.8|0.0001199999999999|0.0503|0.0515|2.33|3.76e-05|-0.0566|3.23|3.8489|-1364.511244|322.13|237.29|0.41433|-1364.235126|-0.15631|-0.21291|0.04327285|-1364.2977050000002|8.7322|25.0|7.6021
17_a12|0.0|0|0|0|0.0|0.0|0|0.610029543|0.0|0.132275232|-0.058347964|3|-0.210594127|0.0|-0.38018419|-0.002523977|-0.072956553|10.31157659|-0.070249784|1|1|-0.000651751|-0.113649923|-0.202276514|2|-0.043392747|-0.11976662|0|-0.096209886|0.318309599|0.011226177|-36.25249721|5.849860887999999|69.36398419|-0.035198739|-26.12444199|3.048310481|-18.89085387|-18.34174978|42.10235809|0.466056241|2246.161353|447.1583691000001|-9.557722681|0.213298781|5.669161963|4866.339908|23.31475957|0.015049295|-298.7949107|7.842053909|1.0|1.0|1.0|0.0|1.0|1.0|4.13|2.97|17.0|-7.16|4.51|2.47|0.0|103.12|0.0|1.0|333.41|1.0|3.14|3.1e-05|0.0103|0.0191|3.19|2.32e-05|-0.06322|2.87|3.7723|-1366.804178|328.67|281.69|0.39539|-1366.638303|-0.15459|-0.21781|0.02800938|-1366.689546|2.9806|16.0|7.7959
12m_a30|0.0|0|0|0|0.0|0.0|0|0.6049842529999999|0.0|0.096631895|0.024086432|2|-0.1305457069999999|0.0|-0.57615692|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|1|0.0026474159999999|-0.084317059|-0.152855196|1|-0.036924662|-0.0974968869999999|0|-0.103359773|0.415971907|0.027352277|-57.96147772|18.55926485|133.774348|-0.0405332439999999|-47.58675592|12.59296644|-39.32844052|-27.50290965|76.52074257|0.44976016|3058.3084710000003|531.4632661|-18.66147291|0.226267233|9.025816604|6658.711303|35.54574762|0.019500715|-371.4702679|13.2317657|1.0|0.0|1.0|1.0|0.0|1.0|4.66|0.0|17.0|-6.42|3.4|2.06|1.0|133.52|0.0|1.0|439.49|0.0|2.36|1.01e-06|0.000444|0.00427|3.89|0.000165|-57.0|3.88|3.5496|-1743.215323|349.29|244.95|0.33392|-1742.965888|-0.15042|-0.20742|0.04041755|-1743.030004|5.1279|31.0|7.5114
12u_a36|0.0|1|0|0|3.508898495|0.0|0|1.270259304|0.0|-0.054501792|-0.0407717229999999|2|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|1|0.005035022|-0.099596099|-0.163978382|1|0.080270195|-0.018047007|0|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|12.27663887|86.1184622|-0.03452119|-46.98143813|8.544435884|-35.17050511|-24.02645378|62.80959338|0.486156325|2831.106839|586.1833819|-16.72220679|0.22061252|7.65672775|6127.402572|30.82735404|0.015171583|-388.9026034|10.55929252|1.0|0.0|1.0|1.0|1.0|2.0|5.05|0.0|17.0|-7.38|3.85|2.66|0.0|138.33|0.0|1.0|423.51|1.0|2.66|1.13e-05|0.0047799999999999|0.00589|3.8|1.7800000000000002e-05|-53.0|4.21|3675.0|-1350.8981130000002|337.37|319.16|0.69258|-1350.575382|-0.15109|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959
7_a4|0.0|0|0|0|0.0|0.0|1|1.343865525|2.060422336|-0.237954652|-0.003297033|2|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|0.04206117|1|1|0.008242591|-0.042220092|-0.094000778|2|0.022270259|0.0707653759999999|1|-0.071288428|0.470973822|0.01470626|-32.72992462|7.402610584|14.01468959|-0.026733161|-18.06277106|3.726212114|-16.47508541|-13.45652664|40.13253521|0.437317462|2286.169166|415.6938929|-6.773539148999999|0.282008333|5.512905888|5022.496714|18.74189807|0.016800137|-219.4585767|8.456594282000001|1.0|1.0|0.0|1.0|1.0|0.0|3.05|2.7|21.0|-7.46|4.42|2.82|0.0|95.07|0.0|1.0|330.36|1.0|3.56|0.000156|0.0514|13.0|3.22|1.15e-05|-0.05217|2.91|4.0379|-1089.870249|307.05|307.05|0.59702|-1089705.0|-0.16975|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0
3_a4|0.0|0|0|0|0.0|0.0|1|1.343866299|2.147369615|-0.241609351|0.03287721|2|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|0.050638298|1|1|0.011276682|-0.048796855|-0.08121207|2|-0.0862461019999999|0.0904255319999999|1|-0.06572153|0.462670692|0.010568144|-25.5405205|5.133610255|12.23442244|-0.024645574|-15.5080075|2.493716402|-12.40663231|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|-5.815502811|0.280312336|4.832514477|4677.30755|16.63485592|0.015358792|-213.4321476|7.460728516|1.0|1.0|0.0|1.0|1.0|0.0|2.99|2.86|21.0|-7.19|4.02|2.44|0.0|95.12|0.0|1.0|312.37|1.0|3.31|0.000198|0.0617|0.0173|3.12|2.03e-05|-0.04964|2.66|4.0639|-990.6395508|305.09|252.57|0.58445|-990.467184|-0.17005|-0.21969|0.024645265|-990.514888|3205.0|104.0|6983.0
6e_a40|0.0|0|0|0|0.0|0.0|1|0.604892975|1.75595616|0.128035402|-0.074872854|0|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|2|-0.002992481|-0.020200684|-0.037027769|0|-0.011405885|-0.289988439|1|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|10.43262695|185.1473293|-0.04873174|-50.27304895|6.85578763|-46.34235117|-32.02400144|80.95296505|0.441911406|3075.060648|490.3675161000001|-21.04453212|0.133008824|6.972949117000001|7585.605268000001|36.93694043|0.012858969|-482.3355765|8.450255075|1.0|0.0|1.0|0.0|1.0|1.0|3.98|3.16|14.0|-4.63|5.02|2.12|2.0|125.15|1.0|2.0|476.98|0.0|3.68|1.74e-08|8.31e-06|0.00124|4.4|0.0112|-0.09682|8.35|2.9549|-2831.191706|419.59|419.59|0.67187|-2830.986514|-0.1195799999999999|-0.2164|0.03482243|-2831.048968|11.5248|18.0|7.7447
12p_a36|0.0|1|0|0|3.392386149|0.0|0|1.297044387|0.0|-0.0494658159999999|-0.084341564|2|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|1|-0.000673716|-0.101303149|-0.217394466|1|-0.035871448|-0.074349074|0|-0.108380023|0.315548061|0.020202133|-51.98017377|12.71795723|83.24921731|-0.039016808|-42.95260501|8.006403882999999|-32.72335782|-24.56246081|64.698131|0.475504684|2774.926334|471.1687161|-15.4629378|0.240873847|7.546742977|5922.775161|32.35623052|0.019344052|-326.2581567|12.17776516|1.0|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|-6.86|3.13|2.4|0.0|123.71|0.0|1.0|399.42|1.0|2.15|0.000129|0.0515|0.0278|2.78|5.58e-05|-0.0552299999999999|3.41|3.8372|-1332.182868|323.11|232.12|0.30159|-1331.947748|-0.15608|-0.21131|0.03396697|-1332.006106|6.7199|9.0|8.0458
