molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
14a_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0.6050202020000001|-0.1160619169999999|0.043464052|-0.363198151|-0.00603969|-0.039177314|10.3116301|1|1|-0.004161699|-0.267665193|-0.582572884|0.882394075|0.7574238740000001|0.164994144|-0.287221775|1|-0.091731577|-0.094609848|0.21389849|0.0140376889999999|-45.12132248|-46.53709886|6.904918591|256.5548327|102.8554977|-0.036792719|-22.89086827|3.396421044|-1.324537874|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|-651.519384|0.239123122|10.24853699|0.930491715|4716.423352000001|23.78539971|0.0189212089999999|-256.6424807|358.3503513|1.0|1.0|1.0|0.06|21.0|-6.89|105.82|1.04|0.0|1.0|-4.45|23.0|0.0|0.0|1.0|2.76|0.000103|0.0|0.0|1.28e-07|4.08e-05|-0.06736|3.2363|2.44|-1327.513792|528.91|383.1|0.69708|0.69708|-1327.354384|0.4524|-0.1321|3.5358|0.02860456|-1327.403067|4.6689|0.03|7.5229
5g_a40|0.0|0|0.0|0.0|1|8.149890544|1|0.604913142|-0.190406197|0.044946237|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|2|2|-0.012008571|-0.104356485|-0.4748772539999999|0.795454476|0.818555255|0.006643696|-0.1312278909999999|1|-0.153687065|-0.14338431|0.245639795|0.024937196|-72.93994279|-68.05025116|11.83520323|216.425542|152.9506864|-0.049288357|-32.29667648|5.616992201|-1.577227413|-34.61732609|80.22859145|-23.39227384|84.77514603|0.488538966|-748.5527627|0.254650681|12.10939827|0.955183157|4358.890754999999|31.38430965|0.025660198|-232.8857705|266.8102663|0.0|1.0|2.0|0.21|14.0|-2.89|115.96|0.74|0.0|3.0|-4.24|21.0|0.0|0.0|1.0|2.01|0.000426|0.0|0.0|0.0013|391.0|-0.0540299999999999|3.48|4.02|-1328.055803|489.04|356.27|0.6563|0.6563|-1327.9345529999998|261.0|-0.14505|4.9132|0.04070345|-1327.982732|6.7957|123.0|6.9101
12a_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1.397770359|-0.0016330379999999|0.034845679|-0.126263256|0.01164808|0.014596049|10.94501645|2|2|0.011790103|-0.193999688|-0.247407423|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|1|-0.05075501|-0.0663902|0.29507467|0.021013336|-25.57033815|-33.44733598|10.58650394|7.457998037999999|48.30443297|-0.02383238|-16.85074424|5.333473207|-0.929462803|-12.88231829|47.2792242|-12.00673599|36.15684209|0.469674946|-468.2627037|0.4247810279999999|9.648744341|0.885635975|4665.239724|20.873331|0.027455156|-75.79052945|388.171611|1.0|1.0|0.0|0.11|20.0|-5.49|48.53|2.02|0.0|2.0|-3.16|24.0|0.0|1.0|1.0|2.55|0.000144|0.0|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|-1006.659456|545.54|304.01|0.65267|0.65267|-1006.498352|0.1807|-0.16806|5.7662|0.02648238|-1006.546706|7.9123|75.0|7.1249
12e_a40|0.0|0|0.0|0.0|1|7.515889085|0|0.604990524|-0.262526337|0.04020202|-0.556620974|-0.013162335|0.130516751|10.31197242|2|2|-0.014780739|0.292184471|-0.520457262|0.889386453|0.788800541|0.047011204|-0.279310345|1|-0.132226452|-0.122830115|0.284429447|0.015096495|-71.78145688|-66.68049019|8.195398107|206.0119599|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|-1.596791495|-38.96782748|78.14505956|-26.26807189|79.97685498|0.491465612|-866.8463724999999|0.209181178|15.75963228|0.966435355|5478.52313|33.21629575|0.021118537|-315.75223450000004|348.3847394|0.0|0.0|2.0|0.0|20.0|-6.04|98.89|2.93|2.0|1.0|-6.53|24.0|0.0|0.0|1.0|3.98|2.27e-06|0.0|0.0|9.14e-07|0.000346|-0.07296|4.3236|4.66|-2248.276958|552.91|286.76|0.6826|0.70157|-2248.154966|284.0|-0.12616|2.5946|0.03272669|-2248.206714|3.7268|1.17|5.9318
12ar_a36|0.0|0|3.46014932|0.0|0|7.412764017000001|2|1.297042582|0.000258844|0.040839506|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|1|1|0.002112069|0.145909555|-0.4194638229999999|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0|-0.080760277|-0.098732471|0.317338373|0.022389124|-54.80317647|-66.9989409|15.19305207|86.85924228|110.9204982|-0.0347392029999999|-45.46486105|10.30986449|-1.875916952|-37.18892821|82.17472548|-23.57370143|69.99622854|0.4743067589999999|-1272.979877|0.294408813|16.68371115|0.902250063|6155.432771|33.4098581|0.0223636779999999|-279.0245523|708.5476357999999|0.0|1.0|2.0|0.17|17.0|-7.05|92.99|1.59|1.0|1.0|-3.92|32.0|0.0|0.0|0.0|1.8|0.000122|0.0|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.23|-1364.511244|717.19|237.29|0.41433|0.67174|-1364.235126|0.2372|-0.15631|6.4688|0.04327285|-1364.2977050000002|8.7322|25.0|7.6021
16a_a23|0.0|1|0.0|0.0|2|7.423568444|1|1.197962324|-0.013055633|0.046283951|-0.302174246|0.012426121|-0.088255625|10.31321796|2|2|0.01226642|0.115499047|-0.380779155|0.765869487|0.8323974470000001|0.154144584|-0.116894582|1|-0.041095401|-0.07288672|0.181301571|0.021379172|-26.53751114|-47.06687604|13.80568132|9.922436905|42.07919382|-0.025724725|-30.39361398|8.915071155|-1.311960953|-17.13669862|65.21027197|-16.6118386|40.34319246|0.49525751|-847.2037686000001|0.414079278|15.89802615|0.981208279|6552.801739|28.35168303|0.02809646|-110.9672657|668.3493171|0.0|1.0|1.0|0.14|20.0|-5.27|108.26|2.04|1.0|2.0|-4.58|31.0|0.0|0.0|0.0|1.85|4.86e-05|0.0|0.0|5.38e-06|0.0023|-0.0502|1.6239|2.49|-1685.913359|670.04|763.49|0.96307|0.96307|-1685.580443|0.2066|-0.07625|11.6254|0.03391189|-1685.6419010000002|18.4446|39.0|7.4037
4j_a46|0.0|0|0.0|0.19521727|1|7.825245291|1|1.134637093|-0.012405467|0.048126615|-0.130235627|0.011968098|-0.1051618459999999|10.94638774|1|1|0.011684396|-0.078783783|-0.226712003|0.72796254|0.7298040140000001|-0.061823242|-0.258222236|0|-0.05924408|-0.074417476|0.295221643|0.01492164|-34.99059698|-43.95227197|8.812983129|70.56141095|29.59387777|-0.024805825|-25.95898597|5.205103062|-1.339514565|-20.66606288|50.26191521|-14.65075732|43.80358011|0.402450715|-791.1408955|0.223067683|10.49957018|0.673502127|5077.124695|18.85718615|0.0106831269999999|-327.122208|642.1335502000001|1.0|1.0|0.0|0.39|17.0|-7.69|39.94|3.28|2.0|1.0|-5.38|27.0|0.0|1.0|1.0|4.5|4.86e-06|0.0|0.0|2.03e-08|7.33e-06|-0.01684|5.3949|4.93|-1132.043677|646.67|229.82|0.37853|0.69413|-1131.761156|0.1418|-0.18387|2.9043|0.02491327|-1131.817578|3.8105|805.0|6.0942
9h_a24|0.0|0|2.916716427|0.0|1|7.153833802|0|1.428198245|2.01e-05|0.023854167|-0.105982525|0.013595277|-0.209618231|10.96661419|2|2|0.012380829|0.144624936|-0.207206943|0.687815726|0.78742035|0.183289617|-0.004960317|0|-0.060337884|-0.0687348109999999|0.4016070679999999|0.018457687|-28.52000725|-32.48899638|8.724425117000001|167.2085719|54.93613103|-0.026280957|-15.35662744|4.123788393|-0.8935525440000001|-13.48059881|47.51520531|-12.42226332|37.24443236|0.477589721|-422.3569529|0.427628742|11.11300329|0.914204295|4170.098082|21.70315707|0.031789952|-68.41568372|295.8603625|0.0|1.0|1.0|0.0|22.0|-6.05|72.28|1.07|0.0|1.0|-2.83|22.0|0.0|1.0|1.0|1.97|0.000575|0.0|0.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|-945.2642633|506.68|239.63|0.54606|0.61928|-945.153352|0.0073|-0.18239|5.6654|0.0305020989999999|-945.200628|7.7741|77.0|7.1135
12ba_a36|0.0|0|3.389685532|0.0|0|7.412764017000001|2|1.297043659|0.026411489|0.040566449|-0.423472625|-0.002123045|0.003750685|10.9478512|1|1|-0.000621302|0.159880159|-0.410941182|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0|-0.083210415|-0.108410153|0.330220757|0.0246090489999999|-56.0578808|-73.03464847|16.57882744|100.798163|101.229662|-0.037526591|-49.20258616|11.16896162|-1.951382748|-37.76553687|89.06670390000001|-25.28122447|72.63670824|0.49229954|-1314.6236720000002|0.293104216|14.59456478|0.969665341|6722.60947|35.76372225|0.023797439|-278.7665262|688.1986357999999|0.0|1.0|2.0|0.12|17.0|-6.72|116.78|0.74|1.0|1.0|-4.77|33.0|0.0|0.0|0.0|1.57|5.65e-05|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|2.79|-1417.454721|687.23|236.13|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|3.1996|0.02839417|-1417.249741|4.5448|21.0|7.6778
14ac_a23|0.0|1|0.0|-9.994971573|2|7.423568444|0|1.1979507740000002|-0.4422550999999999|0.048351548|-0.66443411|-0.0066006519999999|0.0518788009999999|10.3132169|2|2|-0.004445662|0.068237909|-0.562985112|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|1|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-66.72452104|-73.32014595|12.70997824|57.45545019|51.99287907|-0.043970249|-55.36344264|9.597200637|-2.330423202|-50.3831402|87.75911516|-33.20157553|79.43449928|0.489147172|-1759.6835030000002|0.192217908|15.90074614|0.95751094|9203.543798|41.10214358|0.019122137|-464.8074813999999|718.3324686000001|0.0|1.0|1.0|0.12|26.0|-9.03|105.02|4.6|2.0|1.0|-7.31|38.0|1.0|0.0|0.0|5.43|2.24e-07|0.0|2.0|9.25e-10|5.06e-07|-0.08813|4.0014|4.93|-2304.001319|751.54|309.85|0.6408|0.69962|-2303.749331|0.2391|-0.15055|6.3004|0.02262555|-2303.819891|8.6341|4.0|8.3851
18b_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604987149|0.0075638519999999|0.041767677|-0.375139476|0.003099827|0.016709918|10.31163838|1|1|0.0036417359999999|-0.072825879|-0.45633339|0.80330079|0.822401103|0.022695194|-0.089945913|0|-0.078751666|-0.09536285|0.413791511|0.019880184|-52.09100293|-63.07862164|13.14992762|77.65678625|86.42600053|-0.036237883|-41.72392601|8.698138813|-1.811894154|-34.45606603|75.30642440000001|-23.96987622|65.24093056|0.424912258|-1198.493811|0.240284312|13.0644231|0.7388650920000001|6387.715069|31.55111394|0.0184861069999999|-343.5825913|666.0036144999999|0.0|1.0|1.0|0.13|17.0|-6.7|105.44|2.17|2.0|1.0|-5.49|31.0|0.0|0.0|0.0|2.42|1.57e-05|0.0|0.0|2e-07|8.47e-05|-0.06142|3.5256|3.64|-1668.034279|697.37|351.66|0.67715|0.67715|-1667.788575|0.3576|-0.14385|4.8198|0.03910602|-1667.849173|6.5037|25.0|7.6003
18_a15|0.0|0|0.0|0.0|0|0.0|0|1.435689019|-0.090130715|0.037948718|-0.319782642|-0.001044324|-0.066226471|10.95986315|0|0|0.000539978|-0.190640601|-0.431836192|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0|-0.067562078|-0.090730185|0.819442071|0.007146033|-41.31992544|-55.48918283|4.370403779|40.37881101|100.159876|-0.035181092|-33.93632895|2.672871589|-1.723873519|-25.27062952|60.86009645|-21.51621375|45.69032922|0.415796832|-1054.294474|0.132569119|10.2545953|0.711733271|5705.360332|24.80452821|0.008781964|-449.4301265|590.2470602999999|1.0|1.0|1.0|0.08|24.0|-9.98|47.04|3.6|2.0|1.0|-6.16|29.0|1.0|0.0|1.0|5.06|1.18e-06|0.0|0.0|1.0399999999999999e-10|4.01e-08|-0.03581|4543.0|5.65|-1265.810138|650.53|272.91|0.6074|0.70427|-1265.556558|0.0066|-0.1579|4.2476|0.03989594|-1265.614679|6.5864|129.0|6.8894
9_a27|0.0|0|2.627701427|0.0|1|6.842683282|0|1.391067068|-0.050617284|0.042847222|-0.331842668|0.00611794|-0.051160217|10.93740461|1|1|0.00651856|-0.2559122789999999|-0.541535578|0.677253824|0.8214321609999999|0.017503266|-0.071974951|1|-0.078270599|-0.088404481|0.36853691|0.019589991|-40.3551562|-45.58003501|10.10030794|128.27738490000002|103.702486|-0.033677898|-23.50038785|5.20756849|-1.414471696|-20.80651808|53.0685473|-17.36382286|50.45546414|0.466349763|-729.2805601|0.210719846|9.442988795|0.873886547|4962.727436|21.99956856|0.014524299|-298.297086|424.8821143|0.0|0.0|1.0|0.16|21.0|-7.06|76.46|2.66|0.0|1.0|-4.06|25.0|0.0|1.0|1.0|2.99|8.28e-05|0.0|0.0|8.69e-08|2.88e-05|-0.0471|5.5421|4.67|-1083.143348|549.64|223.71|0.35593|0.59444|-1082.965434|134.0|-0.1716|2.7456|0.02461151|-1083.017359|4.0436|2.0|8699.0
6d_a40|0.0|0|0.0|0.0|1|8.421342866|2|0.604893491|-0.091548968|0.039160494|-0.722057579|-0.005066797|0.086704068|10.30179973|2|2|-0.00448098|-0.249967637|-0.624951805|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|1|-0.115007564|-0.119563634|0.372705643|0.017359149|-73.59650182|-76.51205671|11.10859664|192.5638526|215.22657540000003|-0.050049893|-48.96216855|7.108696385|-2.15214542|-47.09642482|85.47607798|-32.02830281|84.70509846|0.428134701|-1377.2170210000002|0.13994759|12.08146906|0.7486635420000001|7436.576348|37.23994308|0.01400787|-460.8148719|555.2010623|0.0|0.0|1.0|0.21|14.0|-4.31|173.43|2.01|2.0|2.0|-7.21|30.0|1.0|0.0|1.0|3.43|7.1e-06|1.0|0.0|4.9e-05|0.0226|-0.09462|2.9559|7.98|-2470.82949|656.5|419.45|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|-0.11938|7.8884|0.03556489|-2470.684323|10.9021|1.0|8.9208
12d_a31|0.0|0|3.441384322|0.0|0|7.765993078999999|1|0.61013528|-0.043220149|0.0359583329999999|-0.697102094|-0.002456634|-0.085780934|10.31169788|2|2|0.000127275|-0.067477864|-0.550805937|0.8066174070000001|0.8343242820000001|-0.00658148|-0.057226679|0|-0.0938723509999999|-0.11498416|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|21.06095035|157.30671669999998|208.9297871|-0.032542687|-57.85220856|14.93891054|-1.724762406|-47.23018217|99.79879739|-23.08311261|87.64629597|0.389382761|-1223.404968|0.361635149|15.46841054|0.63768714|5753.290126|36.15974873|0.02571268|-196.2893506|647.1500428999999|1.0|1.0|2.0|0.38|16.0|-7.63|117.37|1.31|2.0|1.0|-5.61|29.0|0.0|0.0|1.0|3.76|4.06e-05|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|5.0|-1657.471849|730.86|322.23|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|2.4186|0.04338158|-1657.245177|3.3585|0.51|6.2924
11e_a5|0.0|0|2.971327032|0.0|0|7.139660336|1|1.338814635|0.038643235|0.020943152|-0.192538515|0.008268901|-0.16669151|10.9487795|1|1|0.008721244|-0.127225457|-0.234433859|0.77509232|0.775794895|-0.048843135|-0.02059071|0|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|7.986070113999999|62.84782002|81.64179149|-0.0282210629999999|-34.67724171|5.290414418|-1.580379517|-27.58835281|63.5644542|-18.69519243|49.63167715|0.483563144|-1046.930776|0.27836484|18.17739133|0.936345148|5675.693973|25.90670947|0.016933845|-293.6467698|735.3048881|1.0|1.0|1.0|0.24|23.0|-8.95|66.93|1.83|2.0|1.0|-4.65|31.0|0.0|1.0|0.0|3.63|1.9e-05|0.0|0.0|1.13e-09|4.64e-07|-0.03808|4.4179|2.91|-1316.547103|717.76|280.64|0.66478|0.6505|-1316.239803|0.2125|-0.16751|2.3124|0.03460011|-1316.301553|2.8694|0.04|7.3979
12ag_a36|0.0|0|3.408828027|0.0|0|7.412764017000001|2|1.297044434|-0.084341564|0.043848238|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|1|1|-0.000673716|0.135431487|-0.445549431|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-52.02834065|-68.21579593|12.70005599|85.84609192|159.6746787|-0.038937089|-43.02381535|8.009946323|-1.946854457|-32.81436052|80.40643223|-24.55768654|64.72839664|0.481286668|-1227.884327|0.2411026289999999|15.13240062|0.927847116|5906.879919|32.35969377|0.019328689|-326.5740008|595.8790650000001|0.0|1.0|2.0|0.14|17.0|-6.86|69.2|2.4|1.0|1.0|-3.89|30.0|0.0|1.0|0.0|2.15|6.96e-05|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.41|-1332.185403|658.68|318.79|0.69204|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|5.4459|0.03415856|-1332.003616|7.5405|17.0|7.7696
6e_a40|0.0|0|0.0|0.0|1|8.421342866|2|0.604892975|-0.074872854|0.039160494|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|2|2|-0.002992481|-0.276969278|-0.6319354389999999|0.685858263|0.8361555479999999|-0.011405885|-0.289988439|1|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|-76.50178121|10.43262695|185.1473293|166.7812216|-0.04873174|-50.27304895|6.85578763|-2.095464821|-46.34235117|84.95203628|-32.02400144|80.95296505|0.441911406|-1377.032062|0.133008824|12.49434084|0.791830204|7585.605268000001|36.93694043|0.012858969|-482.3355765|587.7345677999999|0.0|0.0|1.0|0.21|14.0|-4.63|173.43|2.12|2.0|2.0|-7.76|30.0|1.0|0.0|1.0|3.68|2.6e-06|1.0|0.0|2.35e-05|0.0112|-0.09682|2.9549|8.35|-2831.191706|671.95|419.59|0.67187|0.67187|-2830.986514|0.3625|-0.1195799999999999|8.3311|0.03482243|-2831.048968|11.5248|18.0|7.7447
12k_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984231|-0.029595542|0.042739018|-0.44562817|0.0043261129999999|0.067265077|10.31162844|1|1|0.0053380919999999|-0.240110949|-0.4186541|0.838579475|0.830875659|0.001281277|-0.067714819|0|-0.079026221|-0.098188266|0.340031035|0.024177669|-52.35426525|-65.04897323|16.01752015|106.8195439|122.5057244|-0.035199567|-43.09444587|10.61148425|-1.865577056|-34.68429919|80.03127603|-23.31944323|68.37178540000001|0.47195436|-1235.930491|0.291863802|15.93977881|0.893775698|6393.133321|32.93073182|0.0226150579999999|-275.77726980000006|704.0353382000001|0.0|1.0|1.0|0.17|17.0|-6.74|90.88|2.51|2.0|1.0|-5.44|31.0|0.0|0.0|0.0|2.57|1.19e-05|0.0|0.0|1.84e-07|7.87e-05|-0.05055|5.1958|3.58|-1690.302721|710.82|238.62|0.39318|0.6864899999999999|-1690.031103|0.1512|-0.14743|4.9516|0.03357755|-1690.094082|5.0736|24.0|7.6144
1_a1 (SKF-104365)|0.0|0|0.0|0.0|1|7.535296702|1|0.626769342|-0.01959813|0.0409444439999999|-0.218014497|0.000663414|-0.10236005|10.33812228|1|1|0.002250781|-0.221214316|-0.505981356|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0|-0.067997692|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|-37.55389489|6.18316314|6.658828587|86.42113499|-0.029524467|-17.369816|2.859900586|-0.9743074|-14.547040099999998|46.32985169|-13.65596178|37.63415922|0.416807085|-450.6467387|0.290255081|9.042613965|0.71469847|4225.4765640000005|19.24066156|0.018973797|-194.0267797|297.2783688|1.0|1.0|0.0|0.12|17.0|-6.0|56.01|2.52|0.0|1.0|-3.8|21.0|0.0|1.0|1.0|3.27|9.65e-05|0.0|0.0|9.93e-07|0.000295|-0.03482|3.8901|3.45|-1279.084677|491.18|318.72|0.70081|0.70081|-1278.971649|0.2178|-0.16142|4.5773|0.02377006|-1279.017667|6.9338|1.6|5.7959
7h_a8|0.0|0|2.99743835|0.0|1|7.05012252|0|1.391840221|-0.073219554|0.04737037|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|1|1|0.00084936|-0.043606497|-0.382578949|0.515235986|0.7051689170000001|0.095758228|0.041366689|0|-0.093181899|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|131.9948047|-0.041038456|-31.05895923|3.86998135|-1.6825766830000002|-30.96107949|58.94376531|-23.65556243|60.42608164|0.4346108389999999|-969.8780597|0.107169655|13.42380338|0.768693264|5657.402114|26.49502512|0.00878112|-452.8739011|446.5544107|0.0|0.0|1.0|0.0|23.0|-8.46|61.58|4.27|2.0|1.0|-5.68|28.0|0.0|0.0|1.0|4.63|3.16e-06|0.0|1.0|3.5e-09|1.31e-06|-0.06799|3.9282|6.81|-1285.182226|593.53|315.62|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.16076|7.0847|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788
12ad_a36|0.0|0|3.428443248|0.0|0|7.412764017000001|2|1.297042846|-0.073048351|0.040787037|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|1|0.000906224|0.077659878|-0.478461478|0.817851296|0.832674224|0.1563642469999999|0.018207862|0|-0.082404548|-0.107772644|0.423689705|0.030769062|-58.34300549|-76.30379737|21.78471426|94.12528108|169.7321223|-0.0365657189999999|-54.02363038|15.4237324|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|-1449.77215|0.343592539|16.772513699999998|0.912420081|6569.653402|39.44011905|0.028968808|-221.4751857|735.3783268|0.0|1.0|2.0|0.17|17.0|-6.62|95.5|1.89|1.0|1.0|-4.18|33.0|0.0|0.0|0.0|1.76|8.36e-05|0.0|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|-1460.8311199999998|737.53|216.26|0.27316|0.67215|-1460.5468529999998|0.2532|-0.15638|5.3349|0.03648828|-1460.610659|6.8996|17.0|7.7696
12t_a36|0.0|0|3.500121488|0.0|0|7.412764017000001|2|1.297042607|-0.034194893|0.041767677|-0.404180985|0.003676818|-0.030990165|10.95395385|1|1|0.0045625|0.059266516|-0.436022708|0.902377067|0.829598864|-0.009662203|-0.050788309|0|-0.0735262|-0.100615514|0.318666358|0.017627553|-48.97252784|-67.01551397|11.7409283|86.12920631|110.727965|-0.035934112|-44.63604995|7.820109571000001|-2.012310282|-32.61842026|77.32343502|-23.93411213|60.71345614|0.48189543|-1340.3102789999998|0.21683192|15.36435856|0.930112292|5936.009091|30.56063281|0.01547607|-377.2113003|729.1873176|0.0|1.0|2.0|0.21|17.0|-7.36|69.2|2.45|1.0|1.0|-4.61|31.0|0.0|1.0|0.0|2.4|2.6600000000000003e-05|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05302|3.8844|3.87|-1311.585049|713.6|319.18|0.69297|0.70313|-1311.287803|0.0155|-0.15088|5.9081|0.03230976|-1311.349439|7.9104|8.0|8.0969
8_a15|0.0|0|0.0|0.0|0|0.0|0|1.419941362|-0.044406425|0.039181287|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|0|0|0.003160815|0.225620047|-0.342749125|0.85357243|0.7059441040000001|0.0937475619999999|-0.025923166|0|-0.071552706|-0.118293578|0.381651497|0.0336657729999999|-41.7821007|-69.07571287|19.65860939|104.8781037|85.31489861|-0.028969856|-40.33569847|11.47934212|-1.419522941|-24.39801408|89.80283608|-16.91650111|61.44071008|0.389723411|-828.9085544|0.480572589|9.984825987|0.638601279|5306.2234530000005|32.56759415|0.035495625|-22.68867482|532.0914339999999|1.0|0.0|1.0|0.19|18.0|-7.57|61.84|1.96|2.0|1.0|-5.25|27.0|0.0|1.0|1.0|3.76|1.53e-05|0.0|0.0|2.69e-08|9.86e-06|-0.02723|4.4346|3.36|-1223.704913|598.84|279.58|0.5128|0.70524|-1223.463981|0.0155|-0.1558|1.1415|0.01719864|-1223.523393|1.4589|108.0|6.9666
21_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.399863887|-0.014982235|0.042924837|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|1|1|0.012094249|0.030586117|-0.228430899|0.6952936|0.777866961|0.090847781|-0.174578783|0|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|-28.99048719|-38.7880598|10.23237244|63.37635587|34.4171635|-0.028676424|-19.67444009|5.190159022|-1.147056976|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|-581.8208971|0.276832377|9.956436217|0.670120767|4277.396118|20.11362507|0.017563978|-226.3943104|387.240586|1.0|1.0|0.0|0.16|17.0|-5.94|39.94|2.32|0.0|2.0|-3.88|23.0|0.0|1.0|1.0|3.23|6.51e-05|0.0|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|-973.5683008|549.71|240.17|0.5260600000000001|0.66476|-973.400097|0.1457|-0.16632|2.0282|0.020181098|-973.449892|2.9409|121.0|6.9172
18a_a22|0.0|0|0.0|0.0|1|6.842683282|0|1.194229718|-0.018344659|0.038167849|-0.19538364|0.007066388|-0.021976395|10.31286146|1|1|0.007079018|0.059645624|-0.296897301|0.760537197|0.7329701259999999|-0.042139855|-0.027029438|1|-0.050645213|-0.076119803|0.573315195|0.01713283|-34.36220678|-51.6464295|11.62443251|29.59800426|49.84469832|-0.029276847|-35.04152115|7.887046626|-1.5223960559999998|-23.31437056|64.80092090000001|-19.86401135|45.98663929|0.487405342|-1032.92859|0.289532802|13.72951861|0.950859191|6630.646100999999|27.95908297|0.0193879289999999|-285.5992506|730.9420477000001|1.0|1.0|1.0|0.08|27.0|-9.4|100.61|2.13|2.0|1.0|-5.59|32.0|0.0|0.0|1.0|3.9|6.98e-06|0.0|0.0|3.95e-10|1.73e-07|-0.0706799999999999|5.0214|3.69|-1691.3151059999998|695.35|246.91|0.35107|0.68577|-1691.036502|0.0354|-0.1408|3851.0|0.01932946|-1691.097989|5.3946|13.0|7.8861
