molecula|SddssS|NaaNH|n9FaHRing|SRW09|nAHRing|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
14a_a23|0.0|0|1|7.423568444|0|0|3.39397765|-0.0056795759999999|-0.0246126279999999|2|0.042992424|0.0446402609999999|0.757767133|0.012219066|-0.0518554529999999|-0.071842463|2|2|0.083206288|-0.073893976|-0.446724057|2|0.72792508|0.7556436440000001|0.816237166|1|-0.055677662|0.225448915|0.019504497|-35.20994211|12.33442989|38.57988954|0.081322962|51.42774883|-0.0341809229999999|7.800158102999999|80.54176247|0.7807587890000001|-22.26638099|61.36268093|-21.61564087|47.54437201|0.462434482|-1015.935121|2173.7139190000003|-13.66949407|14.2658736|0.8602383659999999|6269.28943|-642.4662212000001|0.016707951|-355.0975547|1301.215093|601.8533922|10.56592489|0.0|1.0|3.41|2.86|0.05|26.0|-7.41|3.36|4.02|3.03|1.0|1.0|5.0|4.0|-6.27|0.0|-4.96|0.00139|1.1e-05|0.0045299999999999|0.0|0.0|1.6100000000000002e-05|-0.07379|3.7119|-1629.928331|1134.02|334.02|0.3764|516.58|0.6289100000000001|0.6289100000000001|5.8775|0.0216412|3.0|8.5498
16f_a32|0.0|1|1|7.765993078999999|0|0|0.0|-0.014558301|-0.054907428|0|0.039958333|0.008658653|2.082564316|-0.003511776|-0.081644236|-0.000291262|3|3|0.0151704889999999|-0.120440534|-0.697693907|0|0.801401734|0.852938445|0.899839182|1|-0.08168632|0.522247991|0.024434011|-56.53102601|16.90955989|89.03402347|0.192724521|133.3750236|-0.035568666|11.7022626|47.24868477|0.69473708|-39.12230215|92.82839829|-24.61529877|73.4405859|0.384656622|-1230.764939|3414.006186|-17.03501995|14.28728752|0.625108901|6235.040893|-851.7509977|0.022983292|-269.5356315|1771.554986|636.0251562999999|15.90558963|1.0|1.0|3.76|3.4|0.3|19.0|-7.77|6.42|4.99|1.34|0.0|1.0|9.0|5.0|-5.99|1.0|-4.97|4.79e-05|1.07e-05|0.00457|0.0|0.0|7.26e-06|-0.04997|3.6272|-1995.307736|1191.55|341.82|0.2931|603.12|0.70204|0.70204|3.6641|0.02889673|9.0|8041.0
11_a3|0.0|0|0|6.823286122000001|0|0|0.0|-0.01008647|-0.127546771|3|0.042795699|-0.101436441|1.710245969|-0.008037672|0.044912659|-0.023103765|1|1|-0.194041982|-0.0495219879999999|-0.577616902|3|0.8947911009999999|0.724492061|0.793311683|1|-0.0955396769999999|0.175996916|0.014376713|-45.19136777|6.800350988|253.1353625|0.222196952|105.101718|-0.0391657429999999|3.216644354|80.34769756|0.752484736|-21.37603754|57.08178682|-18.52584757|51.99171876|0.4680759679999999|-611.3529698|1105.41974|-8.76293931|10.29352296|0.8799677029999999|4487.967272999999|-289.1769972|0.021256639|-238.8563772|812.4456757999999|311.6695405|10.0546353|1.0|1.0|3.19|2.07|0.0|21.0|-6.51|3.79|3.41|0.8|0.0|1.0|2.0|4.0|-6.59|1.0|-3.71|0.0256|0.000197|0.0601|0.0|0.0|9.35e-05|-69.0|3.2232|-1288.195105|834.82|384.66|0.4441|346.18|0.6966600000000001|0.6966600000000001|3.3694|0.02994326|0.04|7.3979
17a_a10|0.0|0|0|7.535296702|2|2|2.118111229|-0.004333189|0.021150127|3|0.036545455|-0.082914437|1.863045777|0.009206558|-0.093735748|0.031632653|1|1|-0.132166258|-0.225935253|-0.275154041|2|0.7019075779999999|0.76281504|0.8044827790000001|1|-0.055423599|0.463842217|0.020088947|-39.18491085|14.20303963|51.96456548|0.146175016|103.34686|-0.023625536|10.04165819|87.61514901|0.564726042|-27.70403316|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|-1052.3164359999998|1855.293376|-11.80945728|16.96492079|0.967815851|7078.918870999999|-743.9958084|0.0254938|-91.52361858|1863.410498|911.2106544|18.02431251|1.0|1.0|3.8|3.66|0.33|21.0|-7.32|3.31|2.5|1.29|0.0|1.0|6.0|6.0|-7.43|0.0|-4.32|0.0986|4.74e-05|0.0222|0.0|0.0|2.22e-05|-0.04641|5.5285|-1524.557372|1326.24|310.84|0.2142|603.73|0.32889|0.67671|4.1012|0.03725238|49.0|7.3098
13k_a6|0.0|1|0|7.412764017000001|1|1|0.0|-0.014257799|-0.132667824|1|0.04162037|0.051404465|0.0|-0.009326562|0.0809333929999999|-0.072504783|1|1|0.08217847|-0.045794891|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.84018367|0|-0.11937574|0.212093198|0.0296987679999999|-82.8774254|20.6185734|183.1261118|0.3589674579999999|249.215618|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|-31.53366823|103.4959988|0.426031882|-1765.8854210000002|3332.974951|-21.89246528|14.58291125|0.7422570490000001|6492.211639|-1225.9780560000002|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|3.68|2.8|0.16|23.0|-8.89|4.55|3.8|1.39|0.0|1.0|7.0|5.0|-6.59|1.0|-4.77|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|0.0|5.7e-07|-0.04851|5112.0|-1465.862962|1246.69|349.49|0.3971|577.68|0.4547|0.70536|8.1639|0.0308324|46.0|7.3372
13a_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.011002918|-0.118776867|2|0.042560386|-0.036541822|0.0|-0.003436924|0.0317047379999999|-0.0351777|1|1|-0.065043716|0.003429114|-0.5640209589999999|1|0.841060094|0.8303425640000001|0.885516463|0|-0.109682335|0.478381813|0.01856512|-74.02777574|12.53013554|381.9643801|0.303605444|204.9120824|-0.042832838|8.456950359|102.6479456|0.799862466|-49.96348386|88.22659517|-28.90911938|86.55791128|0.4661332179999999|-1532.183327|2520.165025|-19.5115996|15.1104742|0.873126469|6675.344631|-1034.114779|0.017212819|-404.771677|1915.558478|713.7769663|11.6174288|0.0|0.0|4.76|0.0|0.13|17.0|-6.19|3.04|1.72|2.06|0.0|1.0|6.0|5.0|-7.05|0.0|-4.3|0.00427|5e-05|0.0221|0.0|0.0|0.000288|-0.0555|5.0535|-1744.491614|1211.54|351.35|0.1788|541.59|0.26119|0.6845600000000001|0.7158|0.04590378|14.0|7.8665
IN1166_a11|0.0|1|0|6.842683282|0|0|0.0|-0.006882528|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.003356527|0.0266218529999999|-0.037793156|1|1|0.032420935|-0.126749697|-0.462344944|2|0.841211811|0.765593573|0.827254552|1|-0.073965061|0.551933595|0.0200246639999999|-51.07061499|13.82641888|112.0066065|0.136726441|94.40543077|-0.031642539|9.546719887|20.83871871|0.694302821|-35.26269962|76.76995134|-21.84820685|64.89703387|0.463497159|-1114.258549|2953.475057|-15.08551944|12.63334911|0.8639230290000001|6310.825439|-769.3614916|0.021531291|-268.3203251|1604.859603|676.2770877|14.86669859|1.0|1.0|3.51|2.79|0.08|27.0|-10.18|5.01|4.53|0.92|0.0|0.0|5.0|5.0|-6.52|1.0|-4.78|0.00323|1.65e-05|0.00688|0.0|0.0|2.75e-08|-0.07275|4.9857|-1347.298558|1198.36|377.7|0.3425|554.63|0.4358399999999999|0.6998300000000001|3365.0|0.04189898|12.0|7.9318
15_a31|0.0|1|0|7.765993078999999|1|1|0.0|-0.018913735|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|-0.011797858|-0.070065105|-0.074455342|2|2|-0.052339921|-0.157560864|-0.6215974160000001|0|0.8314086070000001|0.8022000659999999|0.8582665429999999|0|-0.116196194|0.287991212|0.038524836|-61.76522754|20.47825449|141.1489667|0.4328912239999999|230.1075793|-0.041588706|10.88541717|514.6215199|0.641533577|-32.83191294|88.05886218|-22.10688462|82.24348203|0.466164359|-840.0616157|1675.977147|-11.75113151|11.51842782|0.873235738|5087.628096|-446.5429972|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|1.0|1.0|3.31|1.64|0.19|16.0|-5.66|4.12|3.0|0.41|0.0|2.0|4.0|5.0|-6.84|1.0|-3.57|18.0|0.000272|0.0931|0.0|0.0|0.000749|-0.04192|4569.0|-1460.900291|925.93|271.36|348.0|452.98|0.5241899999999999|0.5241899999999999|5.5793|0.03843988|1.1|5.9586
GW6604_a52|0.0|1|0|6.605297921|0|0|0.0|-0.002149879|-0.005328809|2|0.021346801|-0.0778992459999999|0.0|0.007746755|-0.118272803|-0.028376521|1|1|-0.131886693|0.039867344|-0.201462112|2|0.709088617|0.693399445|0.7550228990000001|0|-0.071850787|0.38374044|0.009021088|-35.51891876|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|2.204526664|0.2386028039999999|0.73529506|-17.55852148|44.37166117|-14.44334401|39.97842884|0.4597869779999999|-534.4037285|799.8313017999999|-7.13996301|11.6571716|0.851121611|4168.525878|-264.17863140000003|0.01768964|-232.6328342|726.7881391|359.1060668|8.744745933999999|1.0|0.0|2.68|1.76|0.0|23.0|-8.03|4.49|4.2|1.91|0.0|1.0|3.0|3.0|-5.95|1.0|-4.16|0.0402|6.929999999999999e-05|0.0207|0.0|0.0|2.78e-06||||||||||||107.0|6.9706
34_a47|0.0|0|1|6.842683282|0|0|1.883479676|-0.004157676|-0.064842466|3|0.03522792|-0.094313757|1.741433543|0.003530307|-0.043634386|0.078153957|1|1|-0.208989427|-0.1430639269999999|-0.2829549719999999|3|0.62974551|0.833786184|0.89234354|1|-0.061957581|0.437215023|0.019723558|-34.3104683|10.92238452|31.17423189|0.1739443389999999|96.32577107|-0.029348287|6.048527453999999|0.0|0.653993216|-19.00022922|62.66739933|-16.25230464|45.23285281|0.45489212|-698.8490993|918.6458674|-9.000096143|12.96364153|0.834499257|5105.274301|-387.0041342|0.023023142|-170.55473480000003|1068.587688|439.9906467|12.74960652|1.0|1.0|3.19|3.0|0.16|21.0|-7.47|3.34|4.52|1.75|0.0|1.0|4.0|5.0|-6.66|1.0|-3.9|0.0929|0.000125|0.0436|0.0|0.0|1.17e-05|-0.0545|4.2077|-1162.4815230000002|980.02|318.79|0.2309|436.88|0.6602399999999999|0.69314|4.4605|0.03084502|2.0|8.7
12_a15|0.0|0|0|0.0|0|0|0.0|-0.006620824|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|0.001740635|-0.106061273|-0.01062828|0|0|-0.054575504|-0.120626133|-0.380490701|2|0.8310685940000001|0.723852961|0.769289315|0|-0.061084417|0.738437971|0.015018226|-39.00359933|9.58943236|72.18361893|0.10362709|66.16793071|-0.031995594|6.123040777999999|4.192089814|0.746489397|-24.90456371|70.6606311|-20.42981445|48.59303169|0.476419838|-1082.780166|2661.728915|-13.04483751|10.40571107|0.909927213|5897.820841|-691.376388|0.016453962|-314.7766363|1450.496376|673.7288405|10.50617745|1.0|0.0|3.56|3.73|0.12|24.0|-9.82|5.32|6.3|2.87|0.0|1.0|6.0|4.0|-4.97|1.0|-5.83|0.0002379999999999|1.47e-06|0.000584|0.0|0.0|5.99e-08|-0.03196|4.4819|-1281.087109|1177.81|321.72|0.1374|585.26|0.50595|0.70444|4.3338|0.02694613|4.0|8.3979
5_a47|0.0|0|0|0.0|0|0|0.0|-0.009295857|-0.188550227|2|0.037492877|0.003858593|1.284688504|-0.012670377|-0.002627182|0.045246333|0|0|0.0083528919999999|-0.019811664|-0.454659897|2|0.7063295709999999|0.795032176|0.861595935|1|-0.087763105|0.526509524|0.009936558|-46.33853208|5.246458665|104.9032216|0.192042245|101.3974575|-0.038537768|2.770107005|0.0|0.781571204|-24.46654029|62.14504725|-20.34777119|51.58499074|0.4736061789999999|-793.5630764|1349.003107|-10.74353333|11.13432113|0.8997183470000001|5501.708422|-418.9977997|0.017501741|-297.3367046|1015.343288|416.1194472|9.240842159|1.0|0.0|2.67|2.79|0.0|22.0|-8.68|4.73|5.96|3.26|0.0|1.0|3.0|4.0|-5.19|1.0|-5.5|0.000824|3.18e-06|0.00116|0.0|0.0|7.590000000000001e-07|-0.05535|3.7083|-1569.369195|951.68|334.35|0.2108|401.16|0.69291|0.69291|2.9121|0.03591467|0.02|7.7
4f_a49|0.0|0|0|7.535296702|1|1|2.066693174|-0.008903208|-0.087045007|2|0.038839506|-0.087861524|1.5830545580000002|0.001532832|-0.064058097|0.0705130559999999|1|1|-0.14414265|-0.015845165|-0.46436755|2|0.69044503|0.7927086309999999|0.8557769120000001|1|-0.102926696|0.480786546|0.016591015|-55.88123394|9.007637695|193.615884|0.262938196|142.7551002|-0.033471819|4.89045046|59.72286429999999|0.718306291|-30.33918719|60.18871783|-18.1726086|64.88887164|0.437355335|-781.4221699|1629.651745|-9.866320682|11.20071713|0.7773206840000001|5422.650822|-424.2517893|0.020905063|-237.0468572|1087.86764|467.1194103|11.34983222|1.0|1.0|3.07|2.35|0.14|21.0|-6.54|3.42|3.8|2.03|0.0|1.0|3.0|5.0|-6.6|1.0|-4.09|0.0365|8.120000000000001e-05|0.0289|0.0|0.0|0.000104|-0.06954|4.6249|-1179.23587|982.46|334.21|0.2368|411.94|0.39584|0.68474|1.7833|0.03476467|0.04|7.3979
12ab_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.007034881|0.000258844|2|0.039951691|0.035377607|0.0|0.000939229|-0.032623802|-0.029080933|1|1|0.0618552579999999|-0.096853381|-0.4186639029999999|1|0.86559137|0.831136366|0.888163057|0|-0.079202413|0.452078227|0.024102201|-54.63243106|16.62527454|116.6804416|0.158944244|109.6369437|-0.033434841|11.46782191|15.55386871|0.679025324|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|-1245.389318|2390.849902|-15.90828969|15.18764075|0.941700118|6314.697413|-859.0476432|0.024384271|-246.9770378|1834.083759|708.5476357999999|16.81984117|0.0|0.0|4.86|0.0|0.17|17.0|-7.05|3.14|1.95|1.59|0.0|1.0|6.0|5.0|-7.21|0.0|-3.91|0.0503|0.000122|0.0515|0.0|0.0|3.76e-05|-0.0523799999999999|3.8845|-1364.509957|1201.64|319.17|0.4451|564.58|0.69294|0.69294|3.6976|0.04167456|11.0|7.9586
8b_a31|0.0|1|0|7.765993078999999|1|1|0.0|-0.013629145|-0.12841288|0|0.041161616|-0.130371116|0.0|-0.010300564|-0.211457443|-0.069423138|2|2|-0.222667869|-0.05421947|-0.510259793|0|0.928940547|0.843119174|0.8956498159999999|0|-0.120703408|0.281200674|0.03234629|-63.04219151|16.89414614|129.8921115|0.392380774|204.9365822|-0.040792077|8.823644775|472.8995873|0.703469355|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|-830.906565|1587.743824|-11.12754483|11.79588561|0.920410507|4696.728592|-433.9742484|0.02483711|-212.5400476|1181.155311|372.3224834|12.97217579|1.0|1.0|3.4|2.71|0.25|16.0|-5.73|4.52|2.74|0.61|0.0|2.0|4.0|5.0|-6.87|1.0|-3.4|0.0294|0.000399|131.0|0.0|0.0|0.00061|-0.0325|3.8582|-1386.852117|927.61|321.36|0.2643|439.96|0.70036|0.70036|3.6945|0.03659821|2.2|5.6576
25d_a34|0.0|0|0|7.412764017000001|1|1|1.940324546|-0.015046463|-0.089654563|1|0.041037037|-0.163072107|0.0|-0.005017781|-0.1266965|0.00670464|1|1|-0.263924686|-0.211368416|-0.605891389|1|0.8265507809999999|0.7498681140000001|0.799694715|0|-0.100582621|0.631894475|0.0292772039999999|-66.52770588|19.36462983|174.9700398|0.325717647|215.4372954|-0.044492794|12.8082206|69.64131956|0.7772035959999999|-44.00298587|95.24066462|-29.42857839|85.89233572|0.478308897|-1559.714654|2564.887803|-19.46475234|13.29135354|0.916843118|6513.063805|-1031.631874|0.019881997|-366.6979266|2006.828923|673.8038326000001|13.15041965|1.0|1.0|3.58|3.76|0.12|23.0|-8.08|3.05|3.95|2.26|0.0|1.0|7.0|5.0|-6.74|1.0|-4.48|0.0104|3.3e-05|0.0141|0.0|0.0|3.53e-06|-0.03521|4.2732|-1426.496796|1198.19|290.15|0.2106|554.05|0.6764600000000001|0.6764600000000001|6.1995|0.02807001|0.95|6.0223
14c_a22|0.0|0|0|6.842683282|0|0|1.596256692|-0.005236206|-0.018518519|2|0.038137255|-0.026986769|1.568396937|0.003784292|-0.023927419|0.006275578|1|1|-0.047249795|-0.0917078119999999|-0.364626967|2|0.667111824|0.773044788|0.8353837409999999|1|-0.067475189|0.6160012029999999|0.024569649|-48.57709197|17.68831053|36.22825261|0.133423541|96.05497587|-0.030217952|12.73426132|78.22334636|0.66168729|-34.9718749|75.5139152|-21.75466672|66.26540251|0.462147828|-1152.997336|2092.7515510000003|-15.66173379|16.03849168|0.8592469290000001|6882.45|-830.0718911|0.024813755|-232.8055235|1742.5109329999998|731.8178649|17.86404838|1.0|1.0|3.49|2.85|0.08|27.0|-9.28|3.9|4.18|1.08|0.0|1.0|6.0|6.0|-6.96|0.0|-4.62|0.00618|2.4e-05|0.0107|0.0|0.0|2.35e-07|-0.07399|5.7361|-1460.602657|1241.55|337.45|0.5079|575.8|0.3078|0.69113|7.3824|0.03150011|153.0|6.8153
8_a47|0.0|0|0|7.252053952000001|0|1|0.0|-0.007835945|-0.099564745|2|0.0363475179999999|-0.087101663|1.335354131|-0.008756|-0.153669322|-0.14203855|0|0|-0.177626636|-0.00158075|-0.4497577479999999|2|0.686795267|0.7847248109999999|0.842571655|1|-0.075955381|0.517797505|0.008687692|-44.09728708|5.043798869|90.32612351|0.150243126|87.2263982|-0.035797309|2.928269795|0.0|0.819702033|-25.60148752|60.62152862|-20.78278301|49.14108595|0.414302597|-956.0080185|2217.264922|-12.06582525|11.08581716|0.707366287|6219.278078|-555.0279614|0.012935553|-371.2177396|1166.287236|559.4973856|7.509972037000001|1.0|0.0|3.02|3.21|0.13|22.0|-9.25|5.67|6.77|3.9|0.0|1.0|4.0|4.0|-4.79|1.0|-6.19|0.000104|6.490000000000001e-07|0.000263|0.0|0.0|2.28e-07|-0.05495|3.6696|-1686.068471|1071.62|337.87|0.2249|433.38|0.6877800000000001|0.6877800000000001|3585.0|0.03283575|0.05|7.3
14s_a23|0.0|0|1|7.423568444|0|0|3.336763335|-0.005854379|-0.022580082|2|0.045277778|0.049317519|0.740898446|0.010682694|-0.044305947|-0.064006338|2|2|0.0909774219999999|-0.071484865|-0.457212212|2|0.722187957|0.7837821840000001|0.846632079|1|-0.055037441|0.2387634619999999|0.019970955|-35.30692476|12.81151517|30.34480575|0.07236376|46.42188642|-0.034255504|8.218681552|82.55990607|0.7748161659999999|-22.64965286|62.75905983|-21.9751589|48.11843993|0.470919749|-1032.832468|2316.634024|-14.09722664|14.26730044|0.890072438|6938.271179|-662.5696522999999|0.017330177|-352.5931977|1333.003252|633.3278634|11.11743642|0.0|1.0|3.45|3.66|0.05|26.0|-7.99|4.0|4.67|3.51|1.0|1.0|5.0|4.0|-6.03|0.0|-5.55|0.000334|2.83e-06|0.00126|0.0|0.0|4.55e-06|-0.07783|3.6828|-2089.521231|1164.32|336.66|0.3669|528.82|0.60323|0.60323|4.7032|0.02112956|3.0|8.5482
20b_a10|0.0|0|0|7.535296702|1|1|2.103422978|-0.007463406|-0.073703704|2|0.035818182|-0.030238422|1.854149459|0.001965496|-0.042013549|-0.013623188|1|1|-0.049452599|0.019531637|-0.450145946|2|0.725009545|0.761071345|0.817426568|1|-0.094975935|0.6741049840000001|0.013038163|-60.68950774|8.331370518|81.39248686|0.24740823|158.09355980000004|-0.033783202|5.323735696|91.02309592|0.7616213270000001|-38.78052212|67.46831286|-21.58742537|69.02087825|0.454087415|-1187.308396|2257.777328|-13.79433873|13.838742600000002|0.8317951020000001|7173.225184999999|-758.6886304|0.0171045989999999|-334.3514234|1558.922202|769.1246171|10.92981783|1.0|1.0|3.54|3.15|0.11|27.0|-8.93|4.23|5.0|2.41|0.0|1.0|5.0|5.0|-6.53|1.0|-5.09|0.00271|8.13e-06|0.00364|0.0|0.0|5.26e-07|-0.0578399999999999|5.9354|-1465.62724|1218.74|317.8|0.2782|482.93|0.3246|669.0|5725.0|0.03930765|1.1|5.9586
12b_a5|0.0|0|0|6.605297921|2|2|0.0|-0.001991527|0.023224044|3|0.0252713179999999|-0.021265946|0.0|0.0068803119999999|-0.119503073|-0.016614746|0|0|-0.033279992|-0.070406884|-0.1708042239999999|2|0.8417504029999999|0.779793078|0.819417554|0|-0.066227158|0.350286421|0.016556707|-41.76622313|10.44150403|138.67264319999998|0.172386307|108.7155967|-0.020455699|6.584944956|0.0|0.530379611|-26.33991037|59.53145615|-12.90040679|52.20772716|0.480419002|-735.3231872|1071.500538|-8.135654442|16.16438947|0.924627734|5501.255679|-463.7323032|0.025810077|-38.31786425|1386.409228|727.8586176|16.27715102|1.0|0.0|4.05|0.0|0.33|18.0|-7.67|3.29|0.72|1.54|0.0|1.0|5.0|6.0|-7.57|0.0|-3.45|2.0|0.000359|143.0|0.0|0.0|8.5e-06|-0.10395|4.6156|-1276.928859|1149.51|857.76|0.2345|505.16|0.42949|0.70615|5.7174|0.03447919|42.0|7.3768
12s_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.007059109|-0.045035034|2|0.042804233|0.037454164|0.0|0.002951176|0.0056370119999999|-0.050363149|1|1|0.063448144|-0.104118159|-0.434472457|1|0.90414347|0.8060798779999999|0.856677627|0|-0.07216709|0.4314309979999999|0.019457471|-46.58030248|12.55883918|110.6090028|0.169662191|109.5085883|-0.035868226|8.106112169|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|-1227.012177|2294.468358|-14.94294208|13.98635088|0.853487672|5890.905249|-791.9759303|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|0.0|0.0|4.85|0.0|0.17|17.0|-6.97|3.24|2.19|2.24|0.0|1.0|5.0|4.0|-6.55|0.0|-4.3|0.0274|5.05e-05|0.02|0.0|0.0|4.270000000000001e-05|-0.04908|3.8751|-1272.270833|1150.67|329.71|0.4501|523.72|0.6843600000000001|0.6928|6.6068|0.03416928|9.0|8.0458
3_a20 (SB-525334)|0.0|1|0|6.880384082000001|0|0|0.0|-0.005492814|-0.053897691|2|0.0526353279999999|0.001821898|1.728260385|0.001924142|-0.175513234|-0.119584218|1|1|0.002992397|-0.169090412|-0.500412918|2|0.818922083|0.7186587|0.76423988|1|-0.061128029|0.246005838|0.0123308269999999|-34.52869143|6.965173618|43.70154849|0.1243352319999999|70.23182172|-0.029269046|3.934338039|0.0|0.784910502|-19.50382741|58.45718743|-16.53287135|41.49386505|0.457398769|-777.0449536|1782.992456|-9.33873414|10.9543133|0.8429740729999999|4905.195832|-438.9205046|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|3.37|2.82|0.24|21.0|-8.39|5.2|4.69|1.69|0.0|1.0|3.0|4.0|-5.74|1.0|-4.73|0.00489|1.88e-05|0.00647|0.0|0.0|1.4e-06|-0.0671399999999999|4.9821|-1086.585811|1030.31|390.77|367.0|498.74|0.49443|0.70168|3.7291|0.02096048|162.0|6.7905
6a_a31|0.0|1|0|7.703007682000001|1|1|0.0|-0.01694403|-0.181987023|0|0.0357275129999999|0.08881108|0.0|-0.013930701|-0.0225412779999999|-0.026103465|2|2|0.1533239019999999|0.0006473469999999|-0.568500407|0|0.848282918|0.784022685|0.848080284|0|-0.132158278|0.259133072|0.034212524|-77.60012959|20.08876284|157.9971748|0.42783832|251.216265|-0.045153913|11.79563339|98.49408082|0.6927462990000001|-45.56491046|92.52963742|-26.51328079|97.68889243|0.478330896|-1113.557793|1671.917893|-15.56795422|14.408653400000002|0.916923952|5908.282843|-653.8540772999999|0.031153284|-226.3518866|1607.453976|479.200937|18.29245122|1.0|1.0|3.42|2.51|0.05|22.0|-6.96|4.68|3.69|1.13|0.0|1.0|4.0|5.0|-6.69|1.0|-4.34|0.00238|4.55e-05|0.0178|0.0|0.0|4.3200000000000007e-05|-0.05563|3.5428|-1613.34153|1028.95|349.96|0.6404|447.66|0.70416|0.70416|7.7514|0.04606915|1.1|5.9586
8_a10|0.0|0|0|7.535296702|1|1|2.071128354|-0.00560152|-0.012055162|2|0.035828092|-0.000315856|1.546251312|0.0087730469999999|-0.15615298|-0.106100115|1|1|-0.000504277|-0.082893697|-0.368590322|2|0.6357042860000001|0.809386132|0.864927472|1|-0.059655303|0.597912185|0.015758182|-32.63117642|8.619652859|32.98071169999999|0.125156018|68.45976606|-0.029917593|4.714910465|9.35593124|0.722649449|-17.849103399999997|56.7864899|-16.36478554|41.25082928|0.431797417|-801.8744912000001|1899.542278|-8.951462413|10.75705296|0.7599356820000001|6289.86818|-438.6216583|0.017582236|-243.5764486|1109.631361|583.7217118|9.617402178|0.0|1.0|3.42|3.27|0.22|21.0|-7.6|4.46|4.2|2.46|0.0|1.0|4.0|5.0|-6.25|1.0|-4.62|0.0117|2.4100000000000003e-05|0.00926|0.0|0.0|9.59e-06|-0.0623299999999999|4.6964|-1257.84172|1047.58|336.55|0.1596|416.69|0.41583|0.68815|1.2052|0.02243902|526.0|6279.0
11a_a31|0.0|1|0|7.773594467000001|1|1|0.0|-0.02376325|-0.259732443|0|0.044949495|-0.087576474|0.0|-0.022093578|-0.1217573119999999|-0.019865299|2|2|-0.149933348|-0.1068420919999999|-0.563537536|0|0.861302755|0.8433024170000001|0.910334509|0|-0.151872243|0.271818874|0.041435152|-76.64827023|20.91187076|258.8577775|0.513245044|259.0291941|-0.056833284|10.55399384|71.03772901|0.735254945|-38.68354874|97.23036756|-28.68314085|97.560141|0.451795285|-975.2267888|1769.346573|-14.47606937|10.5643234|0.8241360790000001|4940.657452|-492.1863586|0.031626337|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|1.0|3.26|2.16|0.13|16.0|-4.65|3.93|2.94|0.57|0.0|2.0|3.0|6.0|-6.51|1.0|-3.79|0.00506|0.000161|0.0531|0.0|0.0|0.00731|-0.05074|3.8042|-1441.452616|860.74|325.92|0.2797|407.76|0.69222|0.69222|6.4691|0.04099365|0.19|6.7212
