molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|SaasN|MATS2c|AATSC1s|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GRAV|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
47n_a18|0.0|0|0|0.0|0.0|7.03438793|0.0|0.0487694459999999|-0.057061805|0.017491759|0.0|0.000271488|-0.003276575|10.94702025|-0.048404296|0|-0.172015161|-0.258092915|0.722991132|0.696612213|-0.09714337|0.711628292|0|0.792429396|-0.079299822|0.0106152389999999|-75.24728669|8.759783644|61.29571241|0.207570604|171.2889916|-0.031974244|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|74.19865731|0.482565384|3349.802294|653.9193397999999|2052.393389|0.216078071|7909.580851999999|0.01357247|-468.58948260000005|1306.125688|11.20011508|1.0|1.0|0.0|1.0|3.0|4.69|0.0|0.31|18.0|-9.76|3.31|3.0|1.0|162.18|1.0|13.0|-6.02|40.0|4.0|-6.68|539.67|0.0|0.0|0.0|9.48e-07|0.000511|5.7e-06|0.0|1.0|9.44e-08|-0.0525299999999999|9.78|879.92|1565.37|387.11|0.6914600000000001|-1740.5852670000002|-0.18391|-1740.663577|3.3568|7.1938
34_a20|0.0|0|0|0.0|0.0|6.842683282|1.877209467|0.0305860929999999|-0.104520106|0.199191385|1.991704333|0.003085806|-0.046356705|10.93244905|-0.054458882|1|0.0346782989999999|0.057022334|0.7071284179999999|0.74801464|-0.101401966|0.690530489|1|0.7966571459999999|-0.0851907119999999|0.0130295999999999|-57.49912174|8.766605631000001|297.5548445|0.203342854|136.81360859999998|-0.032248904|0.776414086|-1.709191893|-38.56497154|67.53437417|66.0848174|0.462785432|2825.042137|536.0086996|2319.742032|0.223585914|6211.26199|0.01491516|-371.9551262|712.1606951|10.03525243|1.0|1.0|1.0|1.0|1.0|3.43|2.92|0.08|27.0|-9.18|4.62|2.0|0.0|125.0|1.0|5.0|-5.14|32.0|4.0|-6.28|419.48|0.0|0.0|1.0|7.27e-06|0.00305|9.51e-06|0.0|0.0|2.780000000000001e-07|-0.05181|4.97|711.19|1205.64|320.38|0.38519|-1352.041015|-0.21284|-1352.102407|5.4994|7.2147
10_a47|0.0|0|0|0.0|0.0|0.0|0.0|-0.003570214|-0.166367455|-0.169242585|1.329777427|-0.008120645|0.0814897|10.93671036|0.007193585|0|-0.021926603|-0.045289209|0.7027461220000001|0.754096463|-0.138304661|0.6913602740000001|1|0.841070966|-0.076311525|0.00951788|-50.08559665|5.088920549|103.41137940000002|0.158929034|84.97451737|-0.035388634|0.801882632|-1.592488524|-21.81529334|57.59863288|45.89037038|0.411647394|2355.515804|449.6950454|1567.859561|0.198117368|5482.319019|0.014051737|-322.8149102|498.0016816|7.51303623|1.0|1.0|0.0|1.0|2.0|3.02|2.97|0.09|22.0|-8.85|5.92|2.0|0.0|106.43|1.0|3.0|-5.75|27.0|4.0|-5.08|359.4|1.0|0.0|1.0|1.77e-06|0.000638|3.18e-06|0.0|0.0|5.110000000000001e-07|-0.0486399999999999|4.37|579.86|997.16|332.97|0.53909|-1188.1907199999998|-0.20309|-1188.244739|2.8795|7.9
12n_a30|0.0|0|0|0.0|0.0|7.412764017000001|0.0|0.0304762079999999|-0.064217094|-0.1144447669999999|0.0|0.001139238|-0.037209579|10.31162898|-0.087019298|1|-0.0541804029999999|-0.120380857|0.669561738|0.815003426|-0.015189554|0.64876559|0|0.7781502140000001|-0.083120674|0.017064818|-66.48079820000001|10.77573511|85.87072848|0.221849786|140.0890685|-0.038674741|0.799403208|-1.895062322|-33.14358793|76.16725916|63.2630417|0.4701566479999999|2848.910641|491.3700419|2349.172094|0.200596792|6353.890039|0.0153398069999999|-378.1217671|618.6004214|9.686460958|1.0|0.0|1.0|0.0|1.0|4.66|0.0|0.14|17.0|-6.9|3.18|2.0|0.0|127.24|1.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|0.0|4.12e-06|0.00171|9.71e-06|0.0|0.0|5.260000000000001e-05|-0.05076|4.07|669.57|1131.65|355.67|0.27009|-1674.777231|-0.19876|-1674.83759|6.32|7983.0
5b_a40|0.0|0|0|0.0|0.0|8.149890544|1.616656116|-0.067567502|0.064329005|-0.096549823|0.7222376540000001|0.008515162|0.179058252|10.31198309|0.020344828|2|0.007986879|0.013573521|0.537115914|0.817071232|-0.400500595|0.503365018|1|0.881264402|-0.077031845|0.019116586|-45.78637031|9.59023102|169.18694230000003|0.118735598|59.56617021|-0.036507111|0.829018186|-1.095213344|-19.38687321|52.08187888|48.2348504|0.477304896|2126.9310920000003|442.1045286|764.9528181|0.1709818139999999|4813.179854|0.012549086|-330.1175669|285.9136384|6.2955085660000005|1.0|0.0|1.0|0.0|0.0|3.13|2.82|0.21|14.0|-5.25|4.39|1.0|1.0|84.17|2.0|3.0|-5.43|21.0|3.0|-5.42|338.21|0.0|0.0|1.0|3.69e-06|0.00125|1.44e-05|0.0|0.0|0.00191|-0.07069|5.62|515.23|847.01|311.84|0.59928|-2096.707754|-0.23068|-2096.757832|9.3069|7.1938
12r_a30|0.0|0|0|0.0|0.0|7.412764017000001|0.0|-0.015167821|-0.093024002|-0.093079817|0.0|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.0546637159999999|-0.145315868|0.609043558|0.83236194|-0.007140234|0.591758164|0|0.72072745|-0.090229387|0.019137908|-71.0931422|12.36992712|90.4724548|0.27927255|180.5098625|-0.040404659|0.790065337|-1.979828309|-37.69583567|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|2433.580273|0.209934663|6735.090739|0.016970201|-374.9717191|616.2856203|10.96881384|1.0|0.0|1.0|0.0|1.0|4.66|0.0|0.14|17.0|-7.16|3.74|2.0|0.0|127.19|1.0|5.0|-5.49|31.0|6.0|-6.06|434.46|0.0|0.0|0.0|3.24e-06|0.00141|6.71e-06|0.0|0.0|3e-05|-0.05244|4.32|679.64|1141.54|353.12|0.32409|-1774.009422|-0.20138|-1774.070699|6.5511|7.5317
10_a15|0.0|0|0|0.0|0.0|0.0|0.0|-0.137104477|-0.0435725659999999|-0.0869138469999999|0.0|0.001740635|-0.077096984|10.95972828|0.010152859|0|-0.120626133|-0.184255041|0.8310685940000001|0.713794823|0.0107135269999999|0.7933685340000001|0|0.933136945|-0.052826735|0.010485777|-59.05618983|6.101312009|6.497096666|0.066863055|38.90530741|-0.036384844|0.8301726490000001|-1.928396745|-17.88541558|65.80736417|36.83936823|0.449323734|2605.82709|542.9602292000001|2305.991259|0.169827351|6204.37804|0.0116026369999999|-384.2321709|673.7288405|6.751174337|1.0|1.0|1.0|1.0|1.0|3.58|3.64|0.12|24.0|-9.82|6.3|2.0|0.0|119.95|1.0|6.0|-6.22|30.0|4.0|-4.97|397.47|1.0|0.0|1.0|5.99e-07|0.0002379999999999|1.47e-06|0.0|0.0|5.99e-08|-0.03581|5.16|631.2|1136.48|340.17|0.66799|-1280.804272|-0.18958|-1280.862627|3.1460000000000004|8.1549
12b_a50|0.0|0|1|0.0|0.0|7.927685046000001|4.058595679|-0.19841119|-0.0016330379999999|-0.08032584|2.112397566|0.01164808|-0.101728189|10.94501743|-0.115659308|2|-0.168032508|-0.291865836|0.699597776|0.804535572|0.009081884|0.660148928|1|0.925916085|-0.045602469|0.0214891|-33.25880166|10.80329197|8.07905572|0.074083915|37.24447201|-0.0237482779999999|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|33.72918462|0.430791247|2224.116359|465.4891075000001|1446.231761|0.4268092529999999|4672.843578|0.027586169|-73.59089223|388.171611|13.86849326|1.0|1.0|0.0|1.0|0.0|3.31|2.45|0.11|20.0|-5.49|3.42|0.0|0.0|94.69|2.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|1.0|1.0|0.000685|215.0|0.000144|0.0|0.0|0.00101|-0.02974|2.47|539.15|909.8|315.44|0.6016199999999999|-1006.501585|-0.19425|-1006.550688|5.6617|5.3242
A8301_a51|0.0|0|0|0.0|0.0|6.86171134|1.700610355|0.0245770529999999|-0.028789626|0.078523314|1.987294898|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|-0.0357324579999999|-0.0618359079999999|0.7595189840000001|0.6959300979999999|-0.013846396|0.7234449559999999|1|0.934739895|-0.055295165|0.008152073|-50.67621589|5.293803823|36.55933899|0.065260105|42.37868986|-0.032775831|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|41.20144811|0.4799553379999999|2799.106729|607.0025787000001|2461.663545|0.145040365|6401.6494600000005|0.009586697|-461.0082758|690.8826121000001|6.225421319|1.0|1.0|1.0|1.0|1.0|3.49|3.5|0.04|27.0|-9.38|5.52|2.0|1.0|129.04|1.0|5.0|-6.6|31.0|3.0|-5.31|421.52|0.0|0.0|1.0|2.5e-07|0.000105|1.17e-06|0.0|0.0|1.74e-07|||||||||||7.9208
19d_a38|0.0|1|0|3.314284769|0.0|7.412764017000001|0.0|0.013465335|-0.17467835|0.019858574|0.0|-0.011156837|-0.0555594909999999|10.95446448|-0.024688524|1|-0.060668296|-0.128079012|0.7581164340000001|0.853092207|0.111104525|0.730686013|0|0.63167949|-0.116424545|0.024158903|-80.2776536|15.53007152|158.6487879|0.36832051|236.7675313|-0.04393982|0.7494816990000001|-2.372750256|-48.11018574|94.84426896|90.37127996|0.478151237|3055.168373|406.0626253|2995.494247|0.250518301|6934.7619620000005|0.022660131|-320.7487188|686.8472757999999|14.56661536|0.0|0.0|0.0|0.0|4.0|4.91|2.38|0.13|17.0|-6.41|1.65|1.0|0.0|133.79|1.0|6.0|-3.87|33.0|5.0|-7.84|444.46|0.0|0.0|0.0|0.000134|0.0594|0.0002399999999999|0.0|0.0|0.000175|-0.05091|4.13|679.08|1171.77|338.89|0.3356699999999999|-1500.621723|-0.20145|-1500.683599|10.6621|7.9586
4R4l_a46|0.0|0|0|0.0|0.171853072|7.825245291|2.155247543|-0.058870177|-0.075241716|-0.067419714|0.0|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|0.0071939419999999|0.010799648|0.7940662409999999|0.726535412|-0.001318857|0.7936534740000001|0|0.896653672|-0.090505744|0.007084496|-45.96797819|3.844966512|177.33836430000002|0.103346328|56.0891211|-0.02989332|0.8782984840000001|-1.524559305|-26.65896664|49.44228224|52.96512128|0.4568839389999999|2165.83681|486.6405745|1766.0974600000002|0.121701516|4923.057044|0.006401537|-410.6276419|579.2365607|3.474304058|1.0|1.0|1.0|1.0|1.0|3.92|3.24|0.36|17.0|-7.0|5.02|1.0|0.0|105.77|1.0|3.0|-5.28|26.0|3.0|-5.23|347.45|0.0|1.0|1.0|5.25e-06|0.00182|7.78e-06|0.0|0.0|3.47e-05|-0.0212699999999999|4.99|584.44|1038.78|301.29|0.40548|-1092.4898449999998|-0.19602|-1092.544322|2.3035|6.8633
12a_a5|0.0|1|0|2.981252568|0.0|7.139660336|0.0|-0.256282289|0.043132749|-0.0036987359999999|0.0|0.00873078|-0.114419442|10.94553751|-0.032601907|1|-0.057691345|-0.093973419|0.762866363|0.779533861|0.1121034509999999|0.741588813|0|0.894590896|-0.058605038|0.0081891369999999|-41.59124655|5.032443973|13.74268646|0.105409104|64.77671525|-0.026030816|0.746785093|-1.353602454|-22.13179066|50.40529807|41.04680832|0.457755771|2524.410428|549.7500455|899.5599904|0.253214907|5294.775577|0.014342828|-303.31208710000004|650.3600841|8.814051518|0.0|1.0|1.0|1.0|1.0|3.06|2.96|0.21|23.0|-8.83|4.26|1.0|0.0|119.38|1.0|5.0|-4.27|29.0|4.0|-6.23|381.47|0.0|1.0|0.0|5.37e-05|0.0205|2.56e-05|0.0|0.0|5.660000000000001e-07|-0.04076|2.91|667.31|1140.24|297.97|0.50831|-1201.750315|-0.21228|-1201.8082029999998|3.9457|7.7212
9_a47|0.0|0|0|0.0|0.0|0.0|0.0|0.00410268|-0.1789147139999999|-0.043270202|1.323246814|-0.009607222|0.022031244|10.93671087|0.045804989|0|-0.021556658|-0.045757939|0.7033922579999999|0.792070785|0.046690958|0.689770023|1|0.805149969|-0.084368438|0.009540986|-50.70744657|4.991260197|107.3271659|0.194850031|101.9336202|-0.036925422|0.790651977|-1.550867715|-23.08946904|58.96976407|49.12766732|0.482896681|2292.652212|421.2052248|1333.091472|0.209348023|5212.504394|0.015793737|-304.1026787|442.7664664|8.262317504|1.0|1.0|0.0|1.0|2.0|2.87|2.78|0.05|22.0|-8.47|5.61|1.0|0.0|101.46|1.0|3.0|-5.37|26.0|4.0|-5.26|345.37|0.0|0.0|1.0|4.29e-06|0.00148|6.3e-06|0.0|0.0|1.17e-06|-0.05037|4.06|566.1|959.59|333.44|0.3885099999999999|-1148.896866|-0.20488|-1148.949486|3.4815|7.6
4f_a49|0.0|0|0|0.0|0.0|7.535296702|2.066693174|0.010266272|-0.087045007|-0.087861524|1.5830545580000002|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|-0.015845165|-0.025995042|0.69044503|0.7927086309999999|-0.00953448|0.670594896|1|0.7370618040000001|-0.102926696|0.016591015|-48.83888562|9.007637695|193.615884|0.262938196|142.7551002|-0.033471819|0.718306291|-1.439288231|-30.33918719|60.18871783|64.88887164|0.437355335|2458.261097|400.1675422|1629.651745|0.2816937089999999|5422.650822|0.020905063|-237.0468572|467.1194103|11.34983222|0.0|1.0|1.0|0.0|1.0|3.07|2.35|0.14|21.0|-6.54|3.8|1.0|0.0|102.08|1.0|3.0|-3.99|27.0|5.0|-6.6|356.38|0.0|0.0|1.0|0.000102|0.0365|8.120000000000001e-05|0.0|0.0|0.000104|-0.06954|4.07|575.01|982.46|334.21|0.39584|-1179.029099|-0.22471|-1179.080799|1.8254|7.3979
20a_a10|0.0|0|0|0.0|0.0|7.535296702|2.113798134|-0.0774974029999999|0.049376168|-0.035536682|1.896409603|0.008214031|-0.010695558|10.9296614|0.011011878|1|-0.049146504|-0.081587712|0.661219642|0.755429696|0.036092601|0.63495222|1|0.913681336|-0.066386563|0.013618456|-47.37850712|8.860330345|66.52185003|0.086318664|56.1599532|-0.028008251|0.733451892|-1.456429076|-28.10115947|58.1398225|52.05222074|0.452402751|2998.608651|594.4519837|2021.669282|0.266548108|6729.996773999999|0.016540298|-303.7731758|719.5272609|10.76131538|1.0|0.0|1.0|1.0|0.0|3.48|3.63|0.11|27.0|-9.44|5.77|2.0|0.0|126.35|1.0|4.0|-5.68|33.0|5.0|-5.82|429.47|0.0|0.0|1.0|2.07e-06|0.000888|2.56e-06|0.0|0.0|1.55e-07|-0.06611|3.98|696.63|1200.92|323.62|0.50193|-1388.897416|-0.2274199999999999|-1388.957848|3.2116|5.9208
12i _a30|0.0|0|0|0.0|0.0|7.412764017000001|0.0|0.04580336|-0.030422458|-0.0982344169999999|0.0|0.00372838|0.0109710489999999|10.31162888|-0.072247675|1|-0.051371057|-0.090173435|0.8264832879999999|0.831176513|-0.029080032|0.7463962120000001|0|0.8434291340000001|-0.076575246|0.015808432|-63.00408424|10.32233418|84.78576301|0.156570866|102.235113|-0.037414255|0.806299097|-1.833298476|-32.64875738|72.59006433|60.32320054|0.479900127|2860.704198|550.7287204|2280.31966|0.193700903|6362.153853|0.014680721|-400.0044646|652.8825454|9.585980094|1.0|0.0|1.0|0.0|1.0|4.62|0.0|0.14|17.0|-7.22|3.27|2.0|0.0|132.29|1.0|5.0|-5.93|30.0|4.0|-5.75|432.93|0.0|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|0.0|0.0|2.61e-05|-0.05465|4.45|691.59|1167.27|351.81|0.43157|-2035.141693|-0.2041|-2035.203042|3.0033|7.8013
9_a10|0.0|0|0|0.0|0.0|7.535296702|1.998759814|-0.096384071|-0.032199235|-0.048732912|1.754798254|0.007316125|-0.1189611519999999|10.92721632|-0.1048161059999999|1|-0.1475423119999999|-0.239634564|0.7141481129999999|0.791322552|-0.000865755|0.692424727|1|0.8694452140000001|-0.057690053|0.013842683|-59.80726117|9.815155744|86.66800495|0.130554786|92.56988349|-0.028592687|0.73129178|-1.686968561|-29.00379197|71.07688871|50.72029356|0.45291714|2904.874289|616.4802143999999|2284.568215|0.26870822|6606.83687|0.015893979|-327.9949188|816.3832816|11.26962754|1.0|1.0|1.0|1.0|1.0|4.0|3.2|0.23|21.0|-7.93|3.68|1.0|0.0|130.71|1.0|7.0|-4.23|33.0|5.0|-6.87|438.52|0.0|1.0|0.0|5.920000000000001e-05|0.0259|3.64e-05|0.0|0.0|5.14e-06|-0.06118|4.51|740.24|1278.57|332.32|0.2242|-1409.69933|-0.21163|-1409.764013|4942.0|6.7144
6c_a31|0.0|1|0|3.423005244|0.0|7.78113851|0.0|0.047405064|-0.151732713|0.137523742|0.0|-0.009477764|-0.00219333|10.31169965|-0.107687565|2|-0.0055763209999999|-0.009333123|0.831901219|0.790900932|-0.078059285|0.7905201209999999|0|0.641197273|-0.120905075|0.03173578|-79.97295595|20.09112958|163.6316745|0.358802727|227.1490414|-0.044739967|0.7653239190000001|-2.147518413|-48.45681657|93.4208388|96.63311186|0.4463376229999999|2837.949799|405.9259734|2357.829685|0.234676081|6283.091868|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.67|3.13|0.14|22.0|-7.72|4.26|2.0|0.0|114.5|1.0|5.0|-6.09|30.0|5.0|-6.27|418.47|0.0|0.0|1.0|8.179999999999999e-07|0.000343|1.15e-05|0.0|0.0|7.9e-06|-0.0581799999999999|5.08|667.01|1125.85|376.01|0.7014699999999999|-1691.734564|-0.19169|-1691.794585|8.8847|6.4685
32_a47|0.0|0|1|0.0|0.0|6.842683282|1.998170616|-0.1746026239999999|0.000921003|-0.013510009|1.6507707980000002|0.001861676|-0.026022099|10.95005715|-0.044598914|1|-0.077485193|-0.157688306|0.6636125860000001|0.810444864|-0.0094137619999999|0.634406338|1|0.851627782|-0.05770007|0.019295804|-52.38450683|13.90468487|28.55112477|0.148372218|106.9180086|-0.026060474|0.64116122|-1.381205148|-29.9621436|68.76811937|55.48373932|0.44289006|2808.210157|613.6886524|2255.632049|0.35883878|6235.398576|0.022735861|-203.4434306|682.9868225|16.38361254|1.0|1.0|0.0|1.0|2.0|3.35|3.67|0.26|21.0|-8.82|5.07|2.0|0.0|125.17|1.0|5.0|-4.81|31.0|5.0|-6.34|436.91|0.0|0.0|1.0|1.5399999999999998e-05|0.00674|8.89e-06|0.0|0.0|6.55e-07|-0.05682|2.97|692.49|1184.76|336.65|0.48011|-1777.843462|-0.20778|-1777.90286|6.3139|7.0
21_a4|0.0|0|0|0.0|0.0|7.535296702|2.026698554|-0.164057585|-0.014982235|0.019346682|0.0|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|-0.063064908|-0.099702401|0.6952936|0.777866961|0.090847781|0.674434042|0|0.932146735|-0.0571545999999999|0.020173071|-38.7880598|10.23237244|63.37635587|0.067853265|34.4171635|-0.028676424|0.7231676229999999|-1.147056976|-14.70482428|47.69702403|39.22285963|0.401240904|2045.488184|472.812128|1584.866567|0.276832377|4277.396118|0.017563978|-226.3943104|387.240586|8.908964226|1.0|1.0|1.0|1.0|0.0|3.37|2.92|0.16|17.0|-5.94|3.85|0.0|0.0|91.59|2.0|3.0|-3.88|23.0|3.0|-5.76|303.36|0.0|1.0|1.0|0.000133|0.0403|6.51e-05|0.0|0.0|0.000352|-0.02956|3.31|549.71|916.76|308.08|0.5260600000000001|-973.400097|-0.19588|-973.449892|2.9409|6.9172
13_a12|0.0|0|0|0.0|0.0|0.0|0.0|0.202052156|-0.0619247109999999|-0.21832579|0.0|0.000830398|-0.083760082|10.96083169|0.021322992|0|-0.169387652|-0.281096572|0.845823047|0.6809340620000001|-0.226526433|0.804066411|0|0.90006391|-0.058167326|0.008188151|-45.33566159|4.01385817|64.74666684|0.09993609|48.98899535|-0.034993718|0.8829921740000001|-1.2947675790000002|-13.97756285|48.99243638|32.52766981|0.466560112|1812.788134|441.2142447|664.9830294|0.117007826|3647.657976|0.0074597119999999|-375.4880089|327.9594923|3.656774794|1.0|1.0|0.0|1.0|1.0|2.7|2.64|0.12|18.0|-7.14|3.9|1.0|0.0|84.74|1.0|3.0|-4.26|21.0|3.0|-5.49|276.34|0.0|1.0|1.0|5.520000000000001e-05|0.0152|6.3e-05|0.0|0.0|2.01e-05|-0.04445|3.83|532.86|867.79|315.25|0.6622399999999999|-876.209109|-0.20903|-876.258343|1.5686|7.0315
EW7203_a60|0.0|0|0|0.0|0.0|7.412764017000001|0.0|0.025672274|0.0075638519999999|-0.092774356|0.0|0.003099827|0.03824498|10.31162855|-0.051413084|1|-0.049287858|-0.090115975|0.80330079|0.822401103|0.002441966|0.760234689|0|0.8860751579999999|-0.076068195|0.020156795|-62.23028092|13.03554647|80.48638339|0.113924842|73.67602619|-0.036566012|0.766837077|-1.828300603|-31.81402579|73.82739839|62.22940284|0.497298165|2913.880231|573.0312689|1660.077477|0.233162923|6403.777228|0.01793256|-345.1309687|666.0036144999999|11.59711747|1.0|0.0|1.0|1.0|2.0|4.75|3.21|0.13|17.0|-6.7|2.6|2.0|0.0|133.97|1.0|5.0|-5.74|31.0|4.0|-6.35|425.51|0.0|0.0|0.0|1.81e-06|0.000768|1.53e-05|0.0|0.0|8.51e-05|-0.06188|3.64|678.83|1166.44|352.3|0.40883|-1667.78681|-0.20654|-1667.848192|2.5159|8.0334
22_a4|0.0|0|0|0.0|0.0|7.535296702|1.987636054|-0.043165663|-0.115883451|0.004808337|0.0|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|1|0.021636871|0.034720243|0.774689758|0.7797803109999999|0.086940934|0.755510052|0|0.8612031509999999|-0.09491995|0.010702353|-43.23011833|5.1432274630000006|162.9809584|0.138796849|66.70156956|-0.036468635|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|50.75888571|0.4359219589999999|1950.173729|413.8681986|1477.437886|0.155532959|4074.564287|0.011296354|-331.080892|338.71903330000004|5.428686137000001|1.0|1.0|0.0|0.0|1.0|3.3|2.2|0.11|17.0|-5.24|3.54|0.0|0.0|87.12|2.0|2.0|-3.77|22.0|3.0|-5.91|289.33|0.0|1.0|1.0|0.000172|0.0497|0.000104|0.0|0.0|0.0016699999999999|-0.03046|3.38|519.39|860.77|305.85|628.0|-934.12356|-198.0|-934.171365|5.4110000000000005|7.3279
12c_a31|0.0|1|0|3.387641566|0.0|7.765993078999999|0.0|0.046986783|-0.055520387|-0.030192572|0.0|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|-0.138799714|-0.223856622|0.8083148840000001|0.842823186|0.066071056|0.770283733|0|0.665463503|-0.104643824|0.030543026|-82.33748068|19.38414321|153.400467|0.334536497|212.313715|-0.036326291|0.6817087|-1.816314565|-42.14855504|97.28775086|85.79638585|0.448512808|2592.4503010000003|422.3366652|1894.297124|0.3182913|5676.394271|0.023556702|-230.6429907|583.9691392000001|14.95027019|1.0|1.0|1.0|1.0|2.0|3.69|3.1|0.35|16.0|-7.24|3.7|2.0|0.0|108.16|1.0|8.0|-5.23|28.0|5.0|-6.53|398.48|0.0|0.0|1.0|5.85e-06|0.00233|6.94e-05|0.0|0.0|2.31e-05|-0.0338399999999999|4.6|679.71|1138.89|323.48|0.7007399999999999|-1617.888981|-0.19288|-1617.951882|2.2908|6.4202
14z_a23|0.0|0|1|0.0|0.0|7.423568444|3.305974434|0.08752343|-0.024897956|0.038811869|0.729326158|0.009174505|-0.0438568409999999|10.31321795|-0.0229244|2|-0.069023218|-0.125978901|0.719722236|0.802520527|0.10796308|0.64069202|1|0.925301102|-0.0582387179999999|0.018337664|-55.54823244|12.77192721|40.18308023|0.074698898|52.02674091|-0.03393829|0.785604449|-1.595099623|-28.25118461|66.77741935|53.33438253|0.474697407|3094.698027|644.4593172|2692.627452|0.214395551|7285.13008|0.01612263|-397.8390333|665.6233736|11.22918692|0.0|0.0|1.0|1.0|1.0|3.42|3.67|0.05|26.0|-8.57|5.32|2.0|1.0|130.3|1.0|5.0|-6.77|32.0|4.0|-5.8|480.37|0.0|0.0|0.0|1.7e-07|8.18e-05|7.37e-07|0.0|0.0|1.29e-06|-0.08503|4.73|715.41|1221.92|338.46|0.66217|-2548.895003|-0.23698|-2548.957384|7.9877|8.2941
12ak_a36|0.0|1|0|3.501132553|0.0|7.412764017000001|0.0|-0.052930979|-0.0407717229999999|0.12041792|0.0|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|-0.099596099|-0.163978382|0.901715152|0.815627016|0.051506104|0.860667615|0|0.848705143|-0.069176342|0.019931266|-66.15829243|14.3700664|113.186508|0.151294857|109.0807368|-0.032660864|0.737439195|-1.926990997|-35.95881638|79.17567486|64.24490364|0.423822657|2830.816014|611.9003905000001|2735.7986920000003|0.262560805|6240.396899|0.018055095|-342.3783571000001|799.5563855|13.01738243|1.0|0.0|1.0|1.0|2.0|5.05|0.0|0.24|17.0|-7.38|3.01|2.0|0.0|138.33|1.0|6.0|-4.95|32.0|4.0|-6.19|423.51|0.0|1.0|1.0|1.13e-05|0.0047799999999999|1.39e-05|0.0|0.0|1.7800000000000002e-05|-0.04929|4.21|730.3|1247.89|336.05|0.69463|-1350.57563|-0.20204|-1350.637958|8.5394|7.3372
17d_a50|0.0|0|1|0.0|0.0|8.105609402|4.380250483|-0.152030219|0.03538699|0.006071856|2.234730384|0.012079|-0.136180713|10.94500663|-0.125540541|2|-0.200725906|-0.323333765|0.754575205|0.748516466|-0.1921395789999999|0.7276268779999999|1|0.929886823|-0.044172353|0.0152123589999999|-48.40178147|10.55016861|5.007868064|0.070113177|48.62532158|-0.025589979|0.75405703|-1.535398758|-21.24595322|57.5414543|41.18485076|0.445708152|2824.70142|644.9008302|2950.99157|0.24594297|6281.764548|0.013178555|-352.3903892|829.3813984|9.139672835|0.0|1.0|1.0|1.0|0.0|4.07|3.68|0.35|20.0|-7.07|4.29|2.0|0.0|133.19|1.0|6.0|-4.5|32.0|4.0|-6.25|424.54|0.0|1.0|0.0|3.17e-05|0.0135|1.31e-05|0.0|0.0|3.63e-05|-0.03251|3.41|727.15|1263.22|306.09|0.66103|-1335.649722|-0.19967|-1335.713194|7.9942|7.1308
