molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|SaasN|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA5|PNSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
12b_a32|1|1|1|3.477905329|0.0|0|7.765993078999999|0|0.0|-0.009432679|5.733341277|0|0.0388738739999999|2.153718992|-0.003484915|10.31100269|-0.053480599|-0.001662219|-0.079768013|-0.0852122769999999|-0.584995111|0|0.788133615|0.838021287|0.8887585240000001|0.782593|-0.097525366|-50.88975159|90.57560878|135.83463989999998|-0.027561517|6.356098747000001|65.29222164|0.60420609|-1.267829764|-31.79562339|76.65746734|61.06285882|0.430631506|2573.006963|488.9595947|-792.1327267000001|0.39579391|7.076348793999999|0.756331814|28.50066715|0.025166975|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|2.0|2.9|0.26|19.0|-7.65|6.49|0.0|110.47|1.0|7.0|4.0|0.0|1.0|1.27e-06|0.000505|3.72e-05|3.28|0.0|0.0|2.23e-08|8.86e-06|4.12|-1880.732075|663.89|1109.93|347.27|0.2865|347.27|0.70258|-1880.537231|-0.14803|3208.0|-0.19976|0.0385132|-1880.599158|4.1080000000000005|7585.0
24_a20|0|0|0|0.0|0.0|1|6.842683282|0|1.959359883|-0.001547029|4.727387819|2|0.03625|2.041494094|0.009265667|10.93106245|-0.04104|0.008780074|0.1468474119999999|-0.036258691|-0.188335708|2|0.616352201|0.74131936|0.802353442|0.952027295|-0.067869875|-38.76683848|12.83518119|30.27049276|-0.02714795|5.102023479|406.1522673|0.771032243|-1.357397496|-24.46164548|51.30386873|46.85253003|0.457794721|2736.601949|600.7235847000001|-856.5097809|0.228967757|6.852820269|0.844319927|22.21722343|0.013436544|1110.861171|664.4562602999999|8.478379683|1.0|1.0|1.0|0.0|3.21|0.08|27.0|-9.32|4.76|0.0|119.42|0.0|4.0|5.0|0.0|1.0|1.29e-05|0.00519|1.17e-05|3.52|0.0|0.0|4.82e-10|1.94e-07|3.74|-1291.867578|685.66|1169.35|345.59|0.2495|232.2|0.46668|-1291.647083|-0.15687|3.6107|-0.22435|0.02922392|-1291.706729|4.3906|6.4976
8_a15|0|0|0|0.0|0.0|0|0.0|0|0.0|-0.009853404|0.0|1|0.039181287|0.0|1.7800000000000002e-05|10.95880707|-0.014489333|0.003160815|0.225620047|-0.203104439|-0.342749125|1|0.85357243|0.7059441040000001|0.742680335|0.853896482|-0.118293578|-41.7821007|104.8781037|85.31489861|-0.028969856|11.47934212|55.99586988|0.519427411|-1.419522941|-24.39801408|89.80283608|61.44071008|0.389723411|2393.276181|498.6196971|-828.9085544|0.480572589|6.093505548|0.638601279|32.56759415|0.035495625|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|1.0|1.0|3.76|0.19|18.0|-7.57|3.9|0.0|104.74|0.0|7.0|5.0|1.0|1.0|5.63e-06|0.00206|1.53e-05|4.24|0.0|0.0|2.69e-08|9.86e-06|3.36|-1223.687714|598.84|1050.15|331.28|251.0|279.58|0.5128|-1223.463981|-0.1558|1.1415|-0.18303|0.01719864|-1223.523393|1.4589|6.9666
13b_a5|1|0|0|2.948625157|0.0|0|7.153833802|1|0.0|-0.004573365|5.209486153|2|0.02468599|0.0|0.0064510459999999|10.94530329|-0.017963913|0.0066003869999999|-0.010368468|-0.055701188|-0.357011244|2|0.6700114770000001|0.765309977|0.8184221559999999|0.831557236|-0.074710354|-44.93506461|14.41650822|108.9128108|-0.02636836|5.806729729|46.77748445|0.654076389|-1.344786367|-29.05440446|62.24204745|53.91565742|0.455921715|2661.597781|537.6736515|-869.5206594|0.345923611|8.427551282000001|0.837970799|26.06641209|0.021552174|1329.387016|638.8437454|13.93534415|0.0|1.0|1.0|1.0|2.64|0.17|23.0|-8.36|4.64|0.0|119.8|0.0|5.0|4.0|1.0|1.0|5.69e-05|0.0225|3.75e-05|3.01|0.0|0.0|4.36e-09|1.72e-06|4.66|-1276.030896|672.43|1138.73|296.66|0.5528|265.31|0.32779|-1275.806761|-0.17274|3.5881|-0.22451|0.035153|-1275.865034|4.7964|6.9586
12z_a36|1|0|0|3.435113772|0.0|0|7.412764017000001|2|0.0|-0.007671785|5.351858133|2|0.041767677|0.0|-0.000143196|10.95429182|-0.030529442|0.001194592|0.066366917|-0.098598933|-0.433580807|1|0.8707354620000001|0.826316772|0.886776351|0.834790405|-0.102674964|-54.11489962|114.3931487|109.572766|-0.036238222|10.28066212|15.59091678|0.712682362|-1.848149347|-35.89088901|83.07227002|69.61568586|0.4577848329999999|2841.692299|553.6621150000001|-1225.757112|0.287317638|8.016303367999999|0.844286292|33.72393432|0.0225782039999999|1719.920651|642.3830552000001|14.97465267|1.0|0.0|0.0|2.0|0.0|0.13|17.0|-6.66|2.75|0.0|128.47|0.0|5.0|5.0|0.0|0.0|0.000101|0.0412|0.000113|2.4|0.0|0.0|2.21e-07|8.97e-05|2.98|-1325.157504|686.33|1153.7|318.16|0.4423|318.16|0.69397|-1324.951498|-0.1575|4814.0|-0.2139199999999999|0.03845474|-1325.010808|6.5892|8301.0
16_a47|1|1|1|2.890539668|0.0|0|6.605297921|0|0.0|-0.0056780519999999|4.59511985|2|0.042285714|1.491023983|-0.005688938|10.95023129|0.0506476009999999|-0.004153659|-0.236994128|-0.02006804|-0.3379683979999999|2|0.591929006|0.812131575|0.87782381|0.691860453|-0.092995116|-48.30620628|63.13219447|159.6978638|-0.034261359|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|60.36423869|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|0.302070079|6.855429069|0.898461533|25.44160067|0.0234786339999999|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|1.0|2.0|1.95|0.06|21.0|-8.17|4.47|0.0|91.55|0.0|3.0|5.0|0.0|1.0|4.56e-05|0.0154|3.84e-05|3.27|0.0|0.0|6.8099999999999994e-09|2.3e-06|2.95|-1167.0124560000002|534.69|894.43|303.84|0.3182|279.29|0.59209|-1166.901251|-0.16851|2.3795|-0.22568|0.03384512|-1166.951551|3.8601|9.0
14w_a23|0|1|1|0.0|0.0|2|7.423568444|0|3.132012648|-0.006481882|5.351858133|2|0.046678487|0.6813799420000001|0.003379755|10.31321817|-0.031435038|0.003906274|0.126238077|-0.073958723|-0.427696371|2|0.5788469970000001|0.802520527|0.8668730109999999|0.7880718659999999|-0.088508061|-46.76570273|43.30287556|140.15462380000002|-0.035779855|9.814393755|90.15900589|0.743451788|-1.681653166|-30.92760432|72.23920014|61.60607046|0.4972095239999999|3071.908367|521.1762769999999|-1112.129203|0.256548212|7.833745658|0.988900044|31.82765022|0.020725002|1495.89956|597.2903597999999|13.70608418|0.0|0.0|0.0|1.0|3.35|0.05|26.0|-7.93|4.2|1.0|120.2|0.0|5.0|6.0|0.0|0.0|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|0.0|1.17e-08|5.23e-06|3.97|-1828.363862|676.92|1150.31|338.46|0.3855|338.46|0.6219399999999999|-1828.161957|-0.14844|7.0157|-0.22824|0.02204118|-1828.222578|9.8981|8.6737
14v_a23|0|1|1|0.0|-4.844615416|2|7.423568444|0|3.004639728|-0.014768546|5.351858133|2|0.047323232|0.636416435|-0.002390707|10.3132174|-0.015149431|-0.0004039459999999|0.170475376|-0.0962526|-0.650246427|2|0.598213287|0.787538583|0.845160857|0.916605275|-0.09479984|-44.4776373|78.86310829|55.07999434|-0.042752869|8.64241561|0.912757854|0.788328659|-2.180396311|-29.37629463|76.42257099|57.56282152|0.457213347|3399.4261450000004|605.3933675|-1440.093681|0.211671341|7.743452839|0.84234449|35.81898321|0.020908947|1826.768144|676.4530574|13.80980223|0.0|0.0|1.0|1.0|3.46|0.09|26.0|-7.95|3.97|1.0|126.97|0.0|7.0|8.0|0.0|0.0|1.29e-07|6.38e-05|1e-06|4.76|0.0|0.0|1.12e-08|5.57e-06|5.17|-2042.161744|679.5|1206.02|335.64|348.0|335.64|0.6017100000000001|-2041.93452|-0.1524299999999999|4.5506|-0.2308599999999999|0.02053833|-2041.998955|6.3758|8.4001
17b_a50|0|1|1|0.0|0.0|2|7.934155233999999|1|4.35392516|-0.002181823|5.82008293|1|0.032052154|2.206759705|0.012409091|10.94500663|-0.15040528|0.012686493|0.05636897|-0.2252068689999999|-0.237489143|1|0.7715057479999999|0.7621727979999999|0.799772151|0.931849183|-0.07555585|-33.25475672|9.9094658|47.42733742|-0.02681014|6.247196459|86.9549829|0.803386523|-1.662228695|-23.14256283|59.65808461|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-1156.773821|0.1966134769999999|8.324966952|0.936245718|23.22374317|0.010169967|1439.872076|862.3868512|7.077456382|1.0|1.0|1.0|0.0|3.57|0.35|20.0|-7.54|4.18|0.0|131.39|0.0|8.0|4.0|1.0|0.0|1.7899999999999998e-05|0.00763|1.22e-05|3.96|0.0|0.0|2.87e-08|1.22e-05|3.77|-1337.164673|752.09|1300.3|306.75|0.1817|292.09|0.6269899999999999|-1336.833957|-0.16699|6.3333|-0.19879|0.02640483|-1336.899093|8.4096|6.9136
13d_a5 (GW788388)|1|0|0|2.945204608|0.0|0|6.605297921|1|0.0|-0.005668173|4.59511985|3|0.027375887|0.0|0.002956745|10.94530363|0.024793388|0.003668464|-0.14893897|-0.010147323|-0.3706975529999999|2|0.7333482170000001|0.78479342|0.834800344|0.774103723|-0.0844793|-57.42492153|151.3669372|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|70.45205183|67.0626077|0.488398052|2834.036315|511.985152|-1061.602956|0.330817879|8.077599766|0.954644629|28.84397435|0.022041749|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|2.0|2.74|0.2|23.0|-8.84|4.56|0.0|121.68|0.0|6.0|5.0|0.0|1.0|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|0.0|1.45e-09|6.16e-07|3.81|-1390.548362|707.09|1206.73|297.28|0.5251|269.0|0.42515|-1390.294368|-0.17299|2.4867|-0.22841|0.04130059|-1390.355751|3355.0|7.7447
4a_a46|0|0|0|0.0|0.210988875|1|7.825245291|1|2.180332577|-0.001042349|5.587248657999999|2|0.0473245609999999|0.0|0.012632881|10.96352058|-0.0466186959999999|0.0120924389999999|-0.216904465|-0.082000707|-0.143806973|2|0.679741138|0.764741337|0.8075680409999999|0.923958017|-0.067863141|-28.50561609|6.579492736000001|39.49069232|-0.022129285|2.523263761|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|33.36433008|0.4289963579999999|2042.529911|479.8368017|-528.6479264|0.2573736219999999|5.613813876|0.751302315|15.47527339|0.011380391|711.8625758999999|480.9500663|5.910149982|1.0|1.0|1.0|0.0|2.8|0.35|17.0|-6.82|4.18|0.0|96.74|0.0|2.0|3.0|1.0|1.0|0.000117|0.0372|4.89e-05|3.34|0.0|0.0|1.53e-07|4.86e-05|3.4|-994.2146342|560.87|967.0|272.77|0.1694|272.77|0.6893600000000001|-994.028172|-0.19067|3.1825|-0.21988|0.022810825|-994.079365|3.7138|6.7423
1b_a5|1|0|0|2.881451247|0.0|0|6.605297921|0|0.0|-0.00279809|4.59511985|2|0.0248765429999999|0.0|0.003886035|10.94890233|-0.028797464|0.003708988|-0.220946861|0.019611905|-0.231956531|2|0.567806811|0.759794937|0.827319059|0.808828623|-0.077221824|-39.38248661|168.30518769999998|96.23685048|-0.031306145|2.737713392|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|48.55415504|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|0.267518749|6.11909445|0.90275317|21.51550842|0.019229427|796.0738116|357.34245360000006|9.680212283|1.0|1.0|1.0|1.0|1.81|0.0|23.0|-8.3|4.88|0.0|90.44|0.0|3.0|4.0|1.0|1.0|0.000106|0.0336|4.970000000000001e-05|3.16|0.0|0.0|4.99e-09|1.58e-06|3.1|-1050.506509|536.59|892.61|266.74|0.3101|258.89|0.5153800000000001|-1050.413506|-0.1892|2891.0|-0.23055|0.03246637|-1050.462425|4.3687|7.2291
8a_a31|1|0|0|3.28085223|0.0|0|7.765993078999999|1|0.0|-0.015034136|5.733341277|0|0.043817204|0.0|-0.013230176|10.31170053|-0.01861065|-0.009293513|-0.258538098|-0.054025775|-0.520051508|0|0.938325481|0.837862749|0.895174844|0.594139864|-0.136459435|-60.46233433|131.2406629|200.6591816|-0.0416959379999999|9.179668678|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|0.333562641|5.83708559|0.822471411|30.93264504|0.030052065|1113.575221|324.7430642|14.85788369|0.0|1.0|1.0|2.0|2.05|0.2|16.0|-5.33|4.16|0.0|83.83|0.0|3.0|5.0|0.0|1.0|0.000269|0.0846|0.000773|1.56|0.0|0.0|4.62e-06|0.00145|1.53|-1347.507102|538.75|872.11|325.45|0.2604|325.45|0.7027100000000001|-1347.3959220000002|-0.1587599999999999|3.7141|-0.18869|0.03432763|-1347.446223|5.3042|6.1024
36_a18|0|0|0|0.0|0.0|0|7.03438793|2|0.0|-0.006407141|4.844187086|1|0.036625514|0.0|-0.000451777|10.94702093|0.003321395|0.000825855|-0.079553246|-0.079721028|-0.493920601|0|0.7343989059999999|0.741135729|0.780206307|0.804293867|-0.079805761|-55.38202488|110.8288932|139.3536816|-0.031922305|4.786442152|83.34177364|0.812056067|-2.074949798|-39.43509046|65.59412783|62.10402945|0.4751830729999999|2979.013751|572.70209|-1477.479979|0.187943933|9.560644525|0.905426346|27.99124609|0.0123136069999999|1819.430996|975.4099618|8.767974776|1.0|1.0|1.0|3.0|0.0|0.28|18.0|-9.16|3.73|1.0|146.24|0.0|7.0|3.0|0.0|1.0|2.09e-06|0.000975|5.19e-06|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|7.75|-1493.661092|769.73|1350.57|388.57|0.4674|388.57|0.69372|-1493.266344|-0.13133|1.9944|-0.18124|0.02564498|-1493.333297|2.7547|7.4949
4f_a46|0|0|0|0.0|0.2096617139999999|1|7.825245291|1|2.190536659|-0.001035775|5.587248657999999|2|0.045958333|0.0|0.012332859|10.96352592|-0.115631645|0.011806162|-0.154986658|-0.079238184|-0.150189733|2|0.6901151990000001|0.74106323|0.7796270059999999|0.934973206|-0.0674830959999999|-30.29079362|7.730129301|35.27635517|-0.022035297|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|42.21890747|35.0293449|0.424708366|2103.214727|507.213176|-585.7419712999999|0.240157725|5.654067072999999|0.7382488140000001|15.73210412|0.010341277|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|1.0|0.0|3.16|0.38|17.0|-7.21|4.56|0.0|101.54|0.0|3.0|3.0|1.0|1.0|4.18e-05|0.0139|2.62e-05|3.77|0.0|0.0|6.12e-08|2.04e-05|3.87|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|0.69208|-1033.315821|-0.19079|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|6.7375
3e_a32|1|1|1|3.501917045|0.0|0|7.773594467000001|0|0.0|-0.006553709|5.733341277|0|0.044949495|2.220794149|0.000655875|10.31100276|-0.080731823|0.002004382|-0.1046390059999999|-0.076494363|-0.551661318|0|0.8315372|0.8046468659999999|0.85921771|0.8681696109999999|-0.100056595|-39.56206964|47.09895162|71.04473954|-0.030786645|3.608094688|0.0|0.7752553659999999|-1.200679139|-21.32040233|60.86894767|46.25723848|0.4513338939999999|2212.661182|467.865447|-647.0582188|0.224744634|5.863649531|0.822602107|21.40099522|0.012891628|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|1.0|3.04|0.24|19.0|-6.92|6.8|0.0|97.86|0.0|3.0|3.0|0.0|1.0|3.02e-07|0.000103|6.6e-06|4.47|0.0|0.0|1.2099999999999998e-07|4.13e-05|3.52|-1672.722302|578.77|956.67|348.38|0.2914|348.38|0.7025399999999999|-1672.576776|-0.14754|3.4537|-0.20098|0.02588637|-1672.62984|5.6928|8.0862
14b_a23|0|1|1|0.0|0.0|2|7.423568444|0|3.2475997860000003|-0.006248709|5.351858133|2|0.043538647|0.716540473|0.007671236|10.31321824|-0.047410593|0.0075222369999999|0.121308009|-0.073945564|-0.4557487779999999|2|0.616699629|0.793551289|0.857184548|0.8462596590000001|-0.082441268|-41.01458464|40.76245006|99.66542762|-0.03508139|8.596171261|84.36242964|0.774359705|-1.64882535|-26.58857202|64.97993029|54.274732400000005|0.450973737|2943.803333|548.6057241000001|-1068.885909|0.225640295|7.833620016|0.821406493|29.36910744|0.01779446|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|3.44|0.05|26.0|-7.67|3.78|1.0|120.24|0.0|5.0|5.0|0.0|0.0|2.66e-06|0.00114|7.73e-06|3.68|0.0|0.0|2.14e-08|9.18e-06|3.72|-1729.139722|673.05|1142.37|334.55|0.3603|334.55|0.58097|-1728.9300010000002|-0.15064|6.8752|-0.2286699999999999|0.02188578|-1728.9893510000002|9.7544|8.3536
1d_a5|1|0|0|2.79978458|-4.455320158|0|6.605297921|0|0.0|-0.006252818|4.59511985|2|0.030074074|0.0|-0.0012491689999999|10.94437658|-0.010183824|-0.000700145|-0.389011185|0.001493879|-0.38633065|2|0.525406088|0.7595197290000001|0.821309592|0.8965037640000001|-0.086213657|-47.76176205|204.4506579|55.92018945|-0.036640804|2.317281143|0.0|0.770504115|-1.465632167|-25.80622135|56.83734591|52.05055075|0.471074204|2481.822293|484.3911442|-791.897671|0.229495885|6.116537519|0.89062437|25.69414151|0.018980039|1027.76566|403.396385|10.25512997|1.0|1.0|1.0|1.0|2.19|0.05|23.0|-8.88|5.48|0.0|95.49|0.0|4.0|6.0|0.0|1.0|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|3.58|-1288.306458|567.04|951.63|268.88|0.2805|254.46|0.41781|-1288.201219|-0.18991|3.7798|-0.23519|0.03392008|-1288.253849|5.3765|5.03
4_a4|0|0|0|0.0|0.0|1|7.535296702|1|2.156628874|-0.001234337|5.4161004020000005|2|0.036775068|2.183056868|0.011760626|10.92992837|-0.037623601|0.0112367389999999|-0.035166634|-0.048056862|-0.157959343|2|0.646069495|0.77276149|0.8306695270000001|0.933276024|-0.06873731|-25.64211031|13.70182982|34.37786704|-0.0255766729999999|2.274995377|42.42341622|0.793717973|-1.099796957|-13.21145879|40.86951119|30.05764711|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|0.2062820269999999|5.326452915|0.66251148|16.60255217|0.010586293|713.9097433|462.1867149|5.454324025|1.0|1.0|1.0|0.0|3.09|0.19|21.0|-7.57|4.52|0.0|100.08|0.0|2.0|3.0|1.0|1.0|7.59e-05|0.0248|2.69e-05|3.52|0.0|0.0|2.71e-08|8.85e-06|3.24|-1029.93716|566.84|960.45|307.95|0.1106|230.37|0.55032|-1029.763465|-0.1696599999999999|2.6814|-0.21831|0.02323788|-1029.813844|3.1195|7.1079
13d_a6|1|0|0|3.447870607|0.0|0|7.412764017000001|1|0.0|-0.010665225|5.351858133|1|0.041728395|0.0|-0.003346018|10.95129636|-0.10528143|-0.000899678|0.126028544|-0.106686991|-0.49314765|1|0.845481322|0.786837131|0.841971795|0.78862121|-0.110731261|-63.04181168|156.67194009999997|143.9350986|-0.039696112|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|84.01035117|0.4128711229999999|2882.382522|536.999346|-1432.613867|0.230567155|9.086171078|0.703203572|35.13035671|0.018542644|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|2.0|3.03|0.16|23.0|-9.4|5.38|0.0|121.6|0.0|6.0|5.0|0.0|1.0|1.11e-06|0.000471|5.42e-06|4.23|0.0|0.0|3.96e-10|1.68e-07|4.5|-1389.374844|723.61|1219.11|341.57|0.7905|255.64|0.58381|-1389.125098|-0.14894|11.0994|-0.20146|0.02846332|-1389.188211|14.0012|6.4437
5_a27|0|0|0|0.0|0.0|2|6.823286122000001|0|3.2927747860000003|-0.0063562359999999|4.727387819|2|0.048947368|1.271687295|0.00991794|10.93772408|-0.013448351|0.010329671|-0.250776983|-0.2030237389999999|-0.4982037479999999|2|0.639413469|0.760083119|0.8149212259999999|0.8531787759999999|-0.085078576|-29.50048722|10.48961936|77.37301579999999|-0.030385206|4.709432444|56.35994804|0.741481472|-1.276178645|-15.54640123|53.51978325|38.43699603|0.439066197|2273.906133|449.6149323|-672.5307653|0.258518528|6.160679036|0.7827415529999999|21.59546513|0.016479312|907.0095354|424.8821143|8.684398894|0.0|0.0|1.0|0.0|3.11|0.16|21.0|-6.22|2.94|0.0|97.55|0.0|2.0|4.0|1.0|1.0|0.000248|0.0821|9.78e-05|2.58|0.0|0.0|6.04e-07|0.0002|4.9|-1083.124207|566.68|955.22|302.48|0.2448|302.48|0.64548|-1082.967639|-0.16952|2.3781|-0.21506|0.01903872|-1083.019748|3.5632|8.5229
13a_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.0|-0.011002918|5.351858133|2|0.042560386|0.0|-0.003436924|10.31162842|-0.0351777|-0.002215642|-0.065043716|0.003429114|-0.5640209589999999|1|0.841060094|0.8303425640000001|0.885516463|0.6963945559999999|-0.113507021|-74.02777574|381.9643801|204.9120824|-0.042832838|8.456950359|102.6479456|0.799862466|-2.27014041|-49.96348386|88.22659517|86.55791128|0.4661332179999999|3002.811441|470.0167988|-1532.183327|0.2001375339999999|8.066980235|0.873126469|36.14261279|0.017212819|1915.558478|713.7769663|11.6174288|1.0|0.0|0.0|2.0|0.0|0.13|17.0|-6.19|3.04|0.0|135.37|0.0|6.0|5.0|0.0|0.0|9.68e-06|0.00427|5e-05|2.74|0.0|0.0|6.520000000000001e-07|0.000288|4.54|-1744.4457100000002|721.66|1211.54|351.35|0.1788|245.34|0.26119|-1744.217986|-0.14953|0.7158|-0.20503|0.04590378|-1744.281248|1.4855|7.8665
14f_a23|0|1|1|0.0|0.0|2|7.423568444|0|3.366063739|-0.006791105|5.351858133|2|0.04255787|0.745818086|0.010561248|10.3132176|-0.041351617|0.010508236|0.101910723|-0.110069159|-0.399688849|2|0.756252127|0.796412133|0.854683662|0.894162392|-0.084419703|-40.51498423|96.47955427|71.55380685|-0.031450478|12.40242234|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|58.85981824|0.478733036|3014.916135|604.5178506|-1084.401604|0.334221706|8.124287407|0.918402793|31.93672236|0.025162423|1628.77284|683.7405759|17.01160115|0.0|0.0|1.0|1.0|3.61|0.09|26.0|-7.51|3.42|1.0|126.78|0.0|6.0|5.0|0.0|0.0|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|3.23|-1744.429532|711.98|1210.19|346.78|0.2462|213.09|0.60917|-1744.182678|-0.1458|6.3534|-0.21743|0.02255331|-1744.2443850000002|9.1089|8.6459
15_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.956386054|-0.001986535|5.4161004020000005|1|0.044357639|0.0|0.009823083|10.94611612|0.022446689|0.00918585|0.097046535|-0.017259078|-0.226703465|1|0.5118792910000001|0.772721853|0.8347553529999999|0.867716376|-0.073738544|-29.80513879|12.70877085|63.43714456|-0.030724393|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|35.02894809|0.437696617|1973.978183|416.1168833|-530.4242358|0.156108698|5.459799482|0.7783994009999999|17.45960235|0.009743323|628.5456843999999|324.5687005|4.672449937|1.0|0.0|0.0|0.0|3.01|0.11|17.0|-6.09|4.09|0.0|85.06|0.0|2.0|3.0|1.0|1.0|0.000152|0.0443|5.19e-05|3.49|0.0|0.0|8.070000000000001e-07|0.000235|3.8|-958.251931|512.65|848.47|294.16|0.1996|275.22|0.4778699999999999|-958.147682|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|6757.0
14m_a23|0|1|1|0.0|-4.405643132|2|7.423568444|0|3.1160758160000004|-0.008929306|5.351858133|2|0.0431917209999999|0.665608656|0.001027627|10.3132176|-0.050626415|0.001951778|0.0879380709999999|-0.07256543|-0.527662006|2|0.560094237|0.798384929|0.8581143859999999|0.9258118|-0.089285878|-50.63012925|47.23604193|51.59888942|-0.039285786|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|74.61692699|63.1440955|0.476833897|3255.247038|643.9145427|-1366.189602|0.204166091|8.595073462|0.911438824|34.33353583|0.017997351|1716.6767920000002|658.8108151|12.51739962|1.0|0.0|1.0|1.0|3.17|0.09|26.0|-8.23|4.42|1.0|125.29|0.0|6.0|7.0|0.0|0.0|4.1200000000000004e-07|0.000198|1.61e-06|4.46|0.0|0.0|5.94e-09|2.85e-06|4.2|-1966.945041|707.56|1209.21|337.15|0.3335|337.15|0.65552|-1966.721362|-0.15208|6.1522|-0.23555|0.02296475|-1966.785519|8.5477|8.5171
4c_a46|0|0|0|0.0|0.139403726|1|7.825245291|1|2.137504882|-0.005085922|5.587248657999999|1|0.0440307329999999|0.0|0.010177371|10.94298307|-0.068256579|0.010040825|-0.165951544|-0.056422062|-0.421467037|1|0.649753668|0.726862617|0.761921603|0.890777395|-0.087503927|-40.22007179|35.22734468|69.02325225|-0.029688832|5.56099297|53.13410852|0.840753785|-1.662574604|-25.41708422|60.67664538|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|0.159246215|7.172412106|0.8211086059999999|22.31552819|0.008510983|1249.669579|696.2528933|5.378517586|1.0|0.0|1.0|0.0|3.8|0.38|17.0|-7.62|5.11|0.0|115.03|0.0|5.0|4.0|1.0|0.0|2.8e-06|0.00109|5.3e-06|4.63|0.0|0.0|2.39e-08|9.32e-06|6.38|-1245.392965|683.75|1176.07|302.21|0.2296|227.16|0.42391|-1245.114575|-0.17085|4.1039|-0.21466|0.02299741|-1245.176359|5.4491|5.6972
