molecula|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50
19_a20|1|0|0.0|6.842683282|0|-0.130949446|3|0.0396875|0.103271147|1.622562232|0.077469518|10.94899558|1|0.175308615|-0.049177437|0.7619768840000001|-0.105118869|1|0.754452534|-0.091725453|-0.099685049|0.25624423|-60.26825633|8.964643162|339.8339889|0.245547466|161.33709|-43.03556944|5.890223441|88.19441661|-1.993700989|-39.5992891|69.23289949|0.483310517|2849.084477|-1309.962269|1818.518838|-16.55214209|7.950138729|15.38668579|6325.747732|133.9919257|-860.7113887|0.0159602|-389.0666676|684.5377542|1.0|1.0|1.0|1.0|2.0|3.49|2.49|0.08|27.0|4.97|4.08|110.44|1.33|1.0|0.0|122.86|5.0|-4.89|32.0|5.0|-6.8|420.47|0.0|0.0|3.16|-4.57|0.00541|2.6600000000000003e-05|2.34e-10|-0.06767|3.3616|5.01|-1368.413151|-1368.378274|519.34|0.6987399999999999|0.6987399999999999|0.2998|-0.13903|-0.2067|0.03487615|2.6|5585.0
13_a15|0|0|0.0|0.0|1|-0.031457366|3|0.029206349|-0.006938727|0.0|-0.031047852|10.95980212|0|-0.010882979|-0.173728081|0.729838386|0.009456191|0|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|-43.2365883|10.21906987|142.67217639999998|0.114512421|72.25096855|-39.03420883|6.447664726|0.0|-1.961070565|-27.279882500000003|53.45565817|0.482317225|3028.485145|-1237.326456|3581.589629|-13.46007201|5.21465994|10.07307988|7196.400881999999|154.4025434|-780.6841766|0.01672103|-322.1392954|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.13|4.19|0.07|24.0|4.33|6.69|59.51|2.52|2.0|0.0|138.24|6.0|-6.32|34.0|4.0|-5.26|448.52|1.0|0.0|4.61|-6.1|0.000214|7.970000000000001e-07|1.27e-09|-0.03946|3942.0|5.04|-1450.756042|-1450.727602|549.33|0.63827|0.70626|0.0003|-0.11283|-0.15229|0.02844037|6.0|8.2218
6_a3|0|0|0.0|6.823286122000001|0|-0.106234254|2|0.038650794|-0.025021661|2.000787282|0.05584062|10.3116226|1|-0.0445675709999999|0.020589494|0.790667152|0.055002252|1|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|-52.01903278|5.449560482000001|236.2008316|0.216677977|108.118071|-24.56680878|2.7192240510000003|77.06094911|-1.282699916|-25.95647951|57.46859326|0.387883362|2196.107822|-640.0421597|1899.385061|-9.393191593|5.498222293|8.982311462|4992.54948|98.39146166|-319.3685142|0.0150025189999999|-302.19751|353.7528308|1.0|1.0|1.0|1.0|1.0|3.05|2.65|0.0|21.0|4.96|4.66|92.93|2.11|1.0|0.0|95.5|2.0|-5.44|23.0|3.0|-5.68|338.81|0.0|0.0|3.63|-4.87|0.00124|1.34e-05|3.28e-08|-0.06529|5.8279|3.09|-1731.735113|-1731.7043199999998|366.93|0.3369|0.69323|129.0|-0.1465|-0.21179|0.03079258|1778.0|5.7501
21_a47|0|1|0.0|6.86171134|0|-0.13650463|2|0.037801932|-0.034419528|1.028199909|-0.004063946|10.95058272|1|-0.090969103|-0.1049885469999999|0.826796636|0.0927058819999999|1|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|-46.63227351|12.83540744|34.75044485|0.29417845|166.049938|-30.34731959|7.244985517000001|47.95893876|-1.5239986980000002|-26.32173133|59.46768095|0.463113582|2691.697803|-860.2257893999999|1402.202743|-10.79015808|7.071346534|13.17102891|6103.311635|200.4681737|-485.55711339999993|0.028943339|-163.5167523|482.9384172|0.0|1.0|1.0|1.0|2.0|3.29|3.32|0.1|21.0|2.94|4.93|84.73|2.97|1.0|0.0|104.49|6.0|-4.44|29.0|6.0|-6.58|394.38|0.0|0.0|3.43|-4.32|0.0142|4.84e-05|1.98e-08|-0.06339|3917.0|4.43|-1375.061089|-1375.028093|441.93|0.68296|0.68296|0.2249|-0.16158|-0.2249699999999999|0.03299607|5.0|8.3
12y_a36|1|0|0.0|7.412764017000001|2|-0.065314765|2|0.041767677|0.036174187|0.0|-0.049845887|10.94917392|1|0.06152178|-0.095253274|0.820226782|-0.0498101409999999|0|0.83704133|-0.076585128|-0.098532865|0.424572485|-51.48548385|13.04507243|114.430624|0.16295867|109.55137340000002|-44.53093547|8.769742642|14.40618351|-1.970657299|-34.61187706|64.53055627|0.487285656|2793.629988|-1324.80348|2304.463084|-16.49293906|7.589386902|14.80236899|6082.16777|164.2102614|-890.6187094000001|0.01873364|-343.8442493|698.847203|1.0|0.0|1.0|0.0|2.0|4.88|0.0|0.12|17.0|3.62|2.42|69.2|2.38|1.0|0.0|133.84|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|1.0|2.37|-4.55|0.0106|2.82e-05|9.66e-08|-0.05002|3.8794|3.83|-1310.350902|-1310.315063|532.91|0.66796|0.66796|0.4358|-0.15671|-0.20673|0.03583863|12.0|7.9208
19_a4|0|0|0.0|7.535296702|1|-0.3929802189999999|1|0.040511696|-0.052325802|0.0|-0.211341677|10.30966825|1|-0.086166959|-0.0255403279999999|0.774746438|-0.190513834|0|0.820765063|-0.070677568|-0.0759826109999999|0.285282038|-38.9063534|7.168604362000001|15.411502800000004|0.1792349369999999|98.66465411|-23.02459887|3.946149569|13.25878373|-1.215721775|-21.41704046|46.07495776|0.460486754|2558.336814|-669.2264932|1697.595595|-8.771275759|5.9448291|11.01887515|5232.561157|129.4279389|-368.3935819|0.0143733|-291.6208078|450.6848883|1.0|0.0|0.0|1.0|0.0|3.46|2.52|0.16|17.0|2.97|4.32|73.23|2.16|1.0|0.0|98.19|3.0|-3.81|25.0|4.0|-6.58|351.42|0.0|1.0|2.92|-3.97|0.0547|0.000106|8.070000000000001e-07|-0.05294|4.1858|6.67|-1446.939719|-1446.909868|500.34|0.67535|0.67535|0.3806|-0.17004|-0.22298|0.02985188|19.5|4.71
21b_a23|0|1|0.0|7.525639975|0|-0.008526338|2|0.042455556|0.057405955|0.745297595|-0.103470358|10.31321725|2|0.107996329|-0.069382957|0.7717839409999999|-0.078097375|1|0.930728719|-0.0596425779999999|-0.083105261|0.224930782|-41.81114831|10.15224639|41.6766724|0.0692712809999999|48.56114386|-40.84133198|7.117014296|86.65837165|-1.745210489|-29.31080756|51.9633947|0.458461834|3074.083057|-1223.442332|2531.041828|-16.81701905|8.773746105|16.20152864|6919.229053|131.5587155|-857.6679716|0.013439264|-437.9110924|712.6737861|0.0|0.0|1.0|1.0|1.0|3.59|3.42|0.08|26.0|3.92|4.2|128.81|2.6|2.0|1.0|129.97|5.0|-6.1|33.0|5.0|-6.42|450.52|0.0|0.0|3.57|-5.22|0.000361|6.06e-06|1.43e-08|-0.08401|4.0023|3.57|-1761.498874|-1761.4722969999998|611.6|0.57848|0.70139|0.2333|-0.15033|-0.23434|0.02657688|85.0|7.0691
9d_a40|0|0|0.0|7.515889085|0|-0.022152094|0|0.045555556|0.153818743|0.89023715|0.15723868|10.3119722|2|0.259969752|0.0116099239999999|0.7572844040000001|-0.223631751|1|0.941627612|-0.060319196|-0.071656839|0.002088915|-31.08478865|5.539796446|108.1468558|0.058372388|30.08152399|-19.03015798|2.854868966|50.47044708|-1.074852592|-16.01918037|36.6245851|0.467275972|2109.570685|-553.912646|336.6614768|-8.395657932|8.023385851|15.06105494|4401.742338|68.83858806|-285.4523697|0.0087217999999999|-377.6610668|346.9019309|1.0|0.0|0.0|0.0|0.0|3.25|3.63|0.06|20.0|5.2|5.09|58.43|4.07|1.0|0.0|91.71|2.0|-6.13|22.0|2.0|-4.62|325.82|0.0|1.0|4.63|-5.65|0.0002399999999999|2.23e-06|1.01e-07|-0.06906|4.6073|4.7|-1677.551678|-1677.540538|446.84|0.4557199999999999|0.69986|0.4025|-0.13875|-0.20781|0.01113991|107.0|6.9706
4S4k_a46|0|0|0.173180233|7.825245291|1|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.1149361969999999|10.94631314|1|-0.158788415|0.008544799|0.7477594870000001|-0.141706595|0|0.891734458|-0.089589915|-0.0860536609999999|0.199356973|-47.49082053|4.1078333030000005|172.7607401|0.1082655419999999|57.39060501|-24.18078772|2.177526049|0.0|-1.46291223|-25.17446332|51.59865384|0.461984953|2105.538282|-775.4768155|1729.18312|-8.564028983|5.523352655|10.26616763|4719.2906570000005|70.01975807|-411.0733912|0.007182108|-390.0516264|519.5743695|1.0|1.0|1.0|1.0|1.0|3.8|3.03|0.33|17.0|4.26|4.77|50.94|2.84|1.0|0.0|100.96|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|3.79|-4.83|5.0|1.4800000000000002e-05|2.48e-07|-0.02074|5.2854|4.52|-1053.441953|-1053.415665|487.43|0.5716|0.67893|0.0654|-0.17396|-0.1947|0.02628818|197.0|6.7055
12p_a36|1|0|0.0|7.412764017000001|2|-0.084341564|2|0.042804233|0.114716581|0.0|-0.084846674|10.96052769|1|0.2461794139999999|-0.101303149|0.828371596|-0.074349074|0|0.748438833|-0.082569108|-0.108380023|0.315548061|-51.98017377|12.71795723|83.24921731|0.251561167|158.3666517|-42.95260501|8.006403882999999|0.0|-1.950840419|-32.72335782|64.698131|0.475504684|2774.926334|-1228.123041|2308.958924|-15.4629378|7.546742977|14.3885803|5922.775161|151.63860559999998|-773.1468902|0.019344052|-326.2581567|595.8790650000001|1.0|0.0|1.0|0.0|2.0|4.72|0.0|0.14|17.0|3.13|2.44|69.2|2.4|1.0|0.0|123.71|5.0|-3.89|30.0|5.0|-6.76|399.42|0.0|1.0|2.15|-4.16|0.0515|6.96e-05|1.4e-07|-0.0552299999999999|5.3413|3.41|-1332.182868|-1332.148901|506.89|0.30159|0.66559|0.1841|-0.15608|-0.21131|0.03396697|9.0|8.0458
21c _a23|0|1|0.0|7.525639975|0|-0.135572353|2|0.043130342|0.0645437059999999|0.731360766|-0.092608459|10.3132171|2|0.118226959|-0.0201427689999999|0.782543953|-0.060079444|1|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|-59.46209153|9.976937758|323.3651097|0.209403563|148.8448086|-49.86692499|7.09164338|94.32302529|-2.171380929|-42.26586935|69.43902929|0.468609427|3161.1237530000003|-1543.4254039999998|2628.628799|-20.31615463|8.945789862|16.83467928|7227.157398|117.597286|-1097.07235|0.013451712|-475.6090385|762.0576580000001|0.0|0.0|1.0|1.0|2.0|3.68|3.11|0.08|26.0|3.1|3.42|148.11|2.49|1.0|1.0|133.35|6.0|-5.63|34.0|5.0|-7.13|468.53|1.0|0.0|3.0|-4.72|0.0011|1.92e-05|4.69e-08|-0.07892|3.6649|4.47|-1837.964768|-1837.932192|587.02|0.5885699999999999|0.5885699999999999|0.3329999999999999|-0.15089|-0.22981|0.03257532|67.0|7.1752
10_a1|1|0|0.0|6.86171134|0|-0.23385288|1|0.037578348|0.049971022|0.0|-0.020225596|10.94957578|1|0.107434253|-0.019835038|0.7227844929999999|0.017498337|0|0.669963758|-0.116648443|-0.10949971|0.126889306|-65.97424138|8.34295348|212.8090837|0.330036242|186.6625065|-35.02707638|4.718623023|64.49041745|-1.861495069|-37.31383317|74.31719486|0.459673515|2432.447088|-1052.827816|1768.2330920000002|-14.52342192|7.376231317999999|13.65143394|5192.858899|93.83214542|-595.4602985|0.015427326|-377.9175542|433.2550452|1.0|1.0|1.0|0.0|2.0|3.0|2.18|0.0|23.0|4.86|5.06|78.87|2.78|2.0|0.0|99.61|4.0|-4.98|27.0|5.0|-5.91|359.35|0.0|0.0|3.7|-4.73|0.00372|1.87e-05|9.53e-09|-0.06802|3.4067|5.81|-1223.159954|-1223.125689|464.77|0.70345|0.70345|0.6754|-0.13576|-0.20378|0.03426532|1.5|5.8239
11a_a31|1|0|0.0|7.773594467000001|1|-0.259732443|0|0.044949495|-0.087576474|0.0|-0.1217573119999999|10.31170041|2|-0.149933348|-0.1068420919999999|0.8433024170000001|-0.030335912|0|0.486754956|-0.151872243|-0.161027639|0.271818874|-76.64827023|20.91187076|258.8577775|0.513245044|259.0291941|-41.01552988|10.55399384|71.03772901|-1.932331673|-38.68354874|97.560141|0.451795285|2288.9694010000003|-975.2267888|1769.346573|-14.47606937|5.791411901|10.5643234|4940.657452|133.6139513|-492.1863586|0.031626337|-237.4612264|302.14325319999995|0.0|0.0|0.0|1.0|2.0|3.26|2.16|0.13|16.0|3.93|2.94|125.57|0.57|0.0|0.0|83.12|3.0|-4.81|23.0|6.0|-6.51|329.33|0.0|0.0|2.42|-3.79|0.00506|0.000161|2.22e-05|-0.05074|3.8042|3.97|-1441.452616|-1441.411622|407.76|0.69222|0.69222|0.2797|-0.15515|-0.20589|0.04099365|0.19|6.7212
3b_a49|0|0|0.0|7.535296702|1|-0.055724324|2|0.034155556|-0.090939066|1.844602991|-0.010613212|10.92976559|1|-0.151131362|0.000511959|0.794997634|0.006213385|1|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|-54.04959517|8.304484449|325.6896751|0.250895642|153.4719941|-31.67356498|5.07982433|81.60358988|-1.439043207|-33.06194987|62.35407961|0.477583842|2660.339607|-880.2577376|1796.6760370000002|-10.35481932|7.236413572000001|13.85181805|5934.158315|209.89391040000004|-538.4506046|0.021477952|-191.9087104|641.1445234|1.0|1.0|1.0|1.0|2.0|3.37|2.43|0.22|21.0|3.16|3.2|98.72|1.25|1.0|0.0|116.94|6.0|-3.53|30.0|5.0|-7.42|398.46|0.0|0.0|2.38|-3.59|0.1169999999999999|0.000256|2.64e-08|-0.06115|4.6669|3.4|-1293.3286859999998|-1293.291817|480.08|0.5798|0.6632|0.0759|-0.1587|-0.21985|0.0368692|25.0|7.6021
9b_a36|1|0|0.0|7.412764017000001|2|-0.023369916|2|0.040166667|0.082806042|0.0|-0.077361324|10.33767255|1|0.146828453|-0.053309522|0.7885597609999999|-0.1177413269999999|0|0.8453794609999999|-0.074181597|-0.098301686|0.2602997|-46.58565720000001|10.68084402|67.12293326|0.154620539|97.10089515|-38.76797062|6.707514535|0.0|-1.769430355|-29.25555061|57.26650122|0.453252346|2715.020034|-1111.193067|2464.2160510000003|-14.24129533|7.549264797|13.80758516|5838.085413000001|136.63774650000002|-697.8234711|0.015872498|-354.7193098|620.9195447000001|1.0|0.0|1.0|0.0|1.0|4.73|0.0|0.14|17.0|3.6|2.76|82.47|2.82|1.0|0.0|126.17|5.0|-4.6|29.0|4.0|-6.46|398.48|0.0|0.0|2.48|-4.43|0.00992|3.71e-05|2.3100000000000002e-07|-0.05146|3.8535|3.82|-1575.7800140000002|-1575.751975|514.45|0.69763|0.69763|0.5392|-0.15833|-0.20979|0.02803905|21.0|7.6778
6_a4|0|0|0.0|7.535296702|1|0.010164572|2|0.035283951|0.042096749|2.186806868|0.0032928379999999|10.92992785|1|0.0671397079999999|-0.046166422|0.76089528|-0.340860215|1|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|4.324187697|14.1731579|0.054454162|30.33467048|-20.7966895|2.408866521|45.93422613|-1.206286076|-16.25991695|33.5125766|0.423084148|2342.371538|-671.9833521|1968.0178670000005|-7.639600225|5.758624844|9.981741408|5256.215815|103.3523757|-374.340411|0.008863911|-350.36323230000005|578.2065561000001|0.0|1.0|1.0|1.0|0.0|3.38|3.45|0.26|21.0|5.1|5.23|43.6|3.09|2.0|0.0|109.7|3.0|-4.91|27.0|3.0|-5.42|354.45|0.0|1.0|4.23|-5.11|0.0043799999999999|7.74e-06|1.04e-08|-0.04867|4.8714|4.11|-1108.585859|-1108.563418|453.87|0.60542|0.5877|0.0772|-0.16959|-0.2182599999999999|0.02244097|1.3|5.8861
12c_a31|1|0|0.0|7.765993078999999|1|-0.055520387|0|0.040982906|-0.030192572|0.0|-0.094991098|10.311698300000002|2|-0.048694677|-0.138799714|0.842823186|-0.098452311|0|0.665463503|-0.104643824|-0.129736755|0.343619017|-66.41224264|19.38414321|153.400467|0.334536497|212.313715|-52.25551342|12.30215386|553.8695417|-1.816314565|-42.14855504|85.79638585|0.448512808|2592.4503010000003|-1152.7247289999998|1894.297124|-14.63154376|8.091269314|14.67172662|5676.394271|202.0036947|-731.5771879|0.023556702|-230.6429907|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.69|3.1|0.35|16.0|5.64|3.7|117.37|1.08|2.0|0.0|108.16|8.0|-5.23|28.0|5.0|-6.53|398.48|0.0|0.0|3.32|-4.16|0.00233|6.94e-05|5.79e-08|-0.0338399999999999|3.8328|4.6|-1618.1530810000002|-1618.112841|578.69|0.7007399999999999|0.7007399999999999|0.2625|-0.15904|-0.19288|0.04023903|0.38|6.4202
12d_a31|1|0|0.0|7.765993078999999|1|-0.043220149|0|0.0359583329999999|-0.042401695|0.0|-0.085780934|10.31169788|2|-0.067477864|-0.134504227|0.8343242820000001|-0.057226679|0|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|-66.58534562|21.06095035|157.30671669999998|0.294550252|208.9297871|-57.85220856|14.93891054|557.514503|-1.724762406|-47.23018217|87.64629597|0.389382761|2653.867767|-1223.404968|2434.226776|-16.37326657|9.445278138|15.46841054|5753.290126|256.5143096|-867.7831284|0.02571268|-196.2893506|647.1500428999999|1.0|1.0|1.0|1.0|2.0|3.76|3.9|0.38|16.0|6.04|4.09|117.37|1.31|2.0|0.0|112.97|9.0|-5.61|29.0|5.0|-6.36|412.51|0.0|0.0|3.76|-4.39|0.0010199999999999|4.06e-05|2.3500000000000002e-08|-0.03128|3.8477|5.0|-1657.471849|-1657.428467|626.33|0.7006600000000001|0.7006600000000001|0.2566|-0.15968|-0.19096|0.04338158|0.51|6.2924
6b_a40|0|0|0.0|8.421342866|1|-0.069975812|0|0.039863946|-0.137534783|0.6899826|0.0986825569999999|10.30179924|2|-0.248560671|-0.018582337|0.842573207|-0.307881994|1|0.753431574|-0.107699967|-0.118488624|0.417254814|-72.13527644|9.771129787|176.8246355|0.246568426|165.1465831|-53.15460718|6.544506614|34.43877986|-2.132795227|-48.31476032|81.90640622|0.442509019|3214.047452|-1428.503435|4049.386572|-22.2507658|6.976123351|12.51342818|8482.600495|81.61884754|-956.7829293|0.011838681|-506.5422338|618.8882797|1.0|0.0|0.0|1.0|1.0|4.02|3.36|0.21|14.0|5.67|4.38|173.43|2.61|2.0|2.0|130.16|5.0|-8.41|31.0|5.0|-5.85|511.42|1.0|0.0|4.21|-6.18|1.98e-06|6.55e-07|6.21e-06|-0.09533|3.1026|8.98|-3290.775349|-3290.745084|552.01|0.69429|0.69429|0.4962|-0.1237099999999999|-0.21904|0.03026498|0.03|7.5229
12q_a36|1|0|0.0|7.412764017000001|2|-0.043678703|2|0.042804233|0.068040097|0.0|-0.0651906459999999|10.9598352|1|0.1161527719999999|-0.103922055|0.828371596|-0.074349074|0|0.82911927|-0.07607684|-0.1060430969999999|0.324924033|-49.18227989|12.00048565|82.68142965|0.17088073|110.4712541|-44.31949385|7.758093617|0.0|-1.908775752|-31.79544084|61.18276554|0.486620426|2786.514757|-1233.988474|2380.245597|-15.95501778|7.546533709|14.69971555|6040.52496|149.536123|-797.7508892000001|0.017949083|-347.4093916|629.5017194000001|1.0|0.0|1.0|0.0|2.0|4.74|0.0|0.14|17.0|3.35|2.54|69.2|2.51|1.0|0.0|128.76|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|6.65e-08|-0.05602|5.2375|3.79|-1692.544456|-1692.5102989999998|531.58|0.39919|0.6863199999999999|0.3419|-0.1566|-0.2126199999999999|0.03415678|6.0|8.2218
47s_a18|0|0|0.0|7.03438793|1|-0.045792331|0|0.035632184|-0.026883417|0.0|0.0134295589999999|10.94702059|0|-0.040169986|-0.168728915|0.712629555|-0.0540701129999999|0|0.84543779|-0.070258863|-0.08106112|0.306379663|-53.18668656|6.394119331000001|10.92659868|0.15456221|117.0051929|-46.45326408|4.840414512|51.05656345|-2.107589125|-40.26287221|59.58080589|0.4740142|2992.734821|-1595.466781|1529.863965|-17.25406952|9.811856136|18.65422248|6968.705069|135.90542109999998|-1207.784866|0.010481057|-485.1995077|1093.725912|1.0|1.0|1.0|1.0|2.0|4.41|0.0|0.3|18.0|4.06|3.93|76.5|3.33|3.0|1.0|149.34|10.0|-5.95|36.0|3.0|-5.96|482.62|0.0|1.0|3.19|-5.45|0.000539|3.53e-06|3.8199999999999997e-10|-0.0491399999999999|3218.0|8.41|-1534.196027|-1534.174077|736.36|0.6926800000000001|0.6926800000000001|0.5203|-0.13195|-0.18109|0.02195039|616.0|6.2104
8_a10|0|0|0.0|7.535296702|1|-0.012055162|2|0.035828092|-0.000315856|1.546251312|-0.15615298|10.92578782|1|-0.000504277|-0.082893697|0.809386132|-0.167376069|1|0.874843982|-0.059655303|-0.086233061|0.597912185|-32.63117642|8.619652859|32.98071169999999|0.125156018|68.45976606|-25.80127401|4.714910465|9.35593124|-1.465962037|-17.849103399999997|41.25082928|0.431797417|2612.274447|-801.8744912000001|1899.542278|-8.951462413|6.112185271|10.75705296|6289.86818|151.7094758|-438.6216583|0.017582236|-243.5764486|583.7217118|0.0|0.0|1.0|1.0|0.0|3.42|3.27|0.22|21.0|4.46|4.2|69.9|2.46|1.0|0.0|111.36|4.0|-4.52|29.0|5.0|-6.25|384.43|0.0|1.0|3.55|-4.62|0.0117|2.4100000000000003e-05|2.49e-08|-0.0623299999999999|4.6964|4.58|-1257.84172|-1257.819281|416.69|0.41583|0.68815|0.0916|-0.15556|-0.21789|0.02243902|526.0|6279.0
14a_a25|0|0|0.0|6.842683282|0|-0.05112778|2|0.038167849|0.051906412|1.975771616|-0.046802062|10.93106303|1|0.085350921|-0.0469914379999999|0.7385460309999999|-0.035531959|1|0.850426305|-0.069657015|-0.084207356|0.326595394|-45.72658614|8.449104086|107.22698590000002|0.149573695|98.18816423|-36.28756839|5.546443318|58.18995584|-1.76835447|-30.017374100000005|54.17569023|0.492236681|2844.993903|-1160.842349|2142.5112510000004|-14.37809314|7.39139255|14.55676745|6315.975408|126.8576588|-762.0389362000001|0.01323706|-402.7381076|712.1606951|1.0|1.0|1.0|1.0|1.0|3.43|3.06|0.08|27.0|4.44|4.92|72.7|2.47|2.0|0.0|126.26|6.0|-5.39|32.0|4.0|-5.91|419.48|0.0|0.0|3.81|-5.29|0.0016899999999999|5.13e-06|2.58e-10|-0.05083|5.3631|5.79|-1352.298438|-1352.265931|548.29|0.42461|0.6714|0.1756|-0.16347|-0.2143|0.03250632|207.0|6684.0
14j_a23|0|1|0.0|7.423568444|0|-0.071396109|2|0.046283951|0.037350515|0.722606603|-0.026319216|10.31321824|2|0.087218599|-0.073945564|0.800643488|-0.091426449|1|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|-40.35191855|13.28905737|40.38957571|0.154547838|100.2571987|-34.60325668|8.620784882999999|83.17168000000001|-1.644529644|-26.17681598|53.64097592|0.497137467|2943.385528|-1066.827834|2175.598042|-14.72479008|7.83426417|15.57933561|6597.039681|146.63044480000002|-692.0651337|0.017787992|-355.4521561|599.5697147999999|0.0|0.0|1.0|1.0|1.0|3.39|3.41|0.05|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|5.0|-5.58|31.0|5.0|-6.31|429.47|0.0|0.0|3.77|-5.11|0.00114|7.73e-06|2.14e-08|-0.07581|3.6671|3.72|-1729.15999|-1729.1379190000002|528.18|0.65128|0.65128|0.3886|-0.14816|-0.2239699999999999|0.02207124|4.0|8.3883
11c_a31|1|0|0.0|7.765993078999999|1|-0.141329185|0|0.037731481|-0.031640011|0.0|-0.137912959|10.31169916|2|-0.0512371409999999|-0.0992097109999999|0.839810365|-0.139933586|0|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|-80.82023592|20.06220362|264.7428792|0.435856737|255.2562173|-48.16624372|11.74927853|70.98337779|-1.825664624|-47.33176279|100.8824395|0.47997061|2470.585429|-1069.186744|1770.045716|-14.56188764|7.259183801|13.95917988|5329.481371|189.6959033|-626.1611682999999|0.029155542|-206.2506659|449.7512005|1.0|0.0|1.0|1.0|2.0|3.51|2.66|0.28|16.0|5.04|3.64|125.57|1.03|1.0|0.0|97.32|6.0|-5.11|26.0|6.0|-6.56|371.41|0.0|0.0|3.04|-3.98|0.00285|0.000105|1.45e-06|-0.03532|3.8551|4.47|-1559.3980869999998|-1559.353434|512.9|0.7005899999999999|0.7005899999999999|0.2627|-0.15994|-0.19526|0.04465349|0.13|6.8861
AKLKII_a46|1|0|0.0|6.605297921|0|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|0.156485495|10.96959256|1|-0.015805561|-0.037291767|0.758995484|0.064690027|1|0.837641394|-0.071827497|-0.089369278|0.271156366|-34.061229|4.924591245|160.85204040000002|0.162358606|76.99187522|-20.09682339|2.335284369|0.0|-1.161800612|-16.15213359|38.98582025|0.47999819|2000.353437|-550.9360419|792.7439217|-7.464534402999999|5.83938898|11.22955511|4110.764451|108.05343229999998|-261.2587041|0.015584114|-258.10190780000005|314.0966684|1.0|1.0|1.0|1.0|1.0|2.81|1.6|0.06|21.0|3.9|3.39|67.35|1.18|0.0|0.0|85.32|2.0|-3.24|22.0|4.0|-6.5|287.32|0.0|1.0|2.45|-3.58|166.0|0.000266|6.18e-08|||||||||||||181.0|6.7423
4c_a49|0|0|0.0|7.535296702|1|-0.044371138|2|0.03583878|-0.099764463|1.78683516|-0.102999091|10.92777281|1|-0.163476035|-0.001005604|0.7796063109999999|0.010868461|1|0.76159824|-0.087753156|-0.086290519|0.407675441|-56.5385923|7.782541015|82.02101639|0.23840176|153.60017230000005|-35.82016427|5.014223225|59.70585149|-1.639519861|-36.42732137|64.32113331|0.473304159|2719.702873|-1056.328332|1683.872161|-12.37423857|8.474369008|16.089682800000002|6046.668361|177.78970959999998|-680.5831211|0.0173567219999999|-288.71184960000005|707.2397315000001|1.0|1.0|1.0|1.0|2.0|3.49|2.97|0.25|21.0|3.55|3.19|98.72|1.47|1.0|0.0|120.43|7.0|-3.5|31.0|5.0|-7.53|412.49|0.0|0.0|2.6|-3.58|0.13|0.000265|1.07e-08|-0.0623299999999999|5.74|3.04|-1332.647233|-1332.607539|533.87|0.4164199999999999|0.67789|0.0821|-0.15925|-0.22158|0.03969431|255.0|6.5935
