molecula|NaaNH|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|MATS8i|BCUTi-1|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomRadius|PPSA1|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|E solv. Water  (Hartree)|pIC50
12g_a30|0|0.0|0.0|7.412764017000001|2|0.6049842529999999|0.0|0.096186205|-0.010447128|5.351858133|0.024086432|-0.574592016|0.007330206|10.31162838|1|0.0026474159999999|-0.084317059|-0.152855196|-0.539112991|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.886776351|0.770326886|0|0.783662781|-0.086195758|-0.10344931|0.487608738|0.027436565|-58.41940906|-70.11305057|133.2169768|0.216337219|146.623137|-0.040568357|-47.51931027|237.7754135|-2.068986201|-39.593913|-27.49531395|77.01461557|0.459011202|-1402.261011|0.225689271|8.694447089|152.961516|0.019453222|-371.8296813|1810.9797|683.7405759|13.18447384|0.0|1.0|4.67|17.0|-6.42|114.67|2.06|2.0|1.0|0.0|1.0|6.0|-6.0|439.49|0.0|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|9.71e-06|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-0.0576|5.0703|3.5592|-1743.174676|717.55|1206.02|348.35|0.2449|244.53|0.68366|0.04012224|8.0334
17b_a50|0|0.0|0.0|7.934155233999999|1|1.348984601|4.35392516|-0.145258626|-0.002181823|5.82008293|0.013050204|-0.144000296|-0.152660972|10.94500663|2|0.012686493|-0.2252068689999999|-0.357011777|-0.237489143|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|-52.58062823|9.9094658|0.068150817|47.42733742|-0.02681014|-36.59177249|86.9549829|-1.662228695|-23.14256283|-18.65764227|42.23167946|0.4835366239999999|-1156.773821|0.1966134769999999|8.324966952|136.82673369999998|0.010169967|-422.2639022|1439.872076|862.3868512|7.077456382|1.0|0.0|4.17|20.0|-7.54|51.77|2.71|3.0|0.0|0.0|1.0|8.0|-4.75|426.56|0.0|1.0|0.0|3.87|-4.91|1.7899999999999998e-05|0.00763|1.22e-05|3.96|0.0|0.0|2.87e-08|1.22e-05|-0.0318|4.2447|4.0418|-1337.164673|752.09|1300.3|306.75|0.1817|292.09|0.66195|0.02640483|6.9136
18_a3|1|2.897754472|0.0|6.605297921|0|1.43179288|0.0|-0.256375952|-0.003487792|4.59511985|-0.021283637|-0.122072724|0.042606196|10.96965878|1|0.005799063|-0.035611069|-0.064953613|-0.2495754869999999|0.7226687409999999|0.714658751|0.0355413979999999|-0.051083228|0.784960175|0.6858831809999999|1|0.8419576209999999|-0.069839069|-0.0846755|0.217881538|0.013796397|-31.07331853|-37.67445366|160.9514039|0.158042379|70.31739201|-0.031753312|-16.76239841|0.0|-1.016105994|-13.82537222|-14.12792012|37.21171433|0.483376636|-452.0934439|0.317507797|5.293627315|141.2679329|0.02363555|-162.3915791|662.4155441|270.539096|10.51610501|1.0|1.0|2.62|21.0|-6.83|67.35|0.93|0.0|0.0|0.0|1.0|2.0|-2.82|273.29|0.0|1.0|1.0|2.21|-3.27|0.0015|411.0|0.000537|1.79|0.0|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|3.9765|-889.9402005000001|482.41|784.04|311.79|0.3326|311.79|0.6671699999999999|0.02173162|7.5229
18a_a30|0|0.0|0.0|7.412764017000001|2|0.604987543|0.0|0.045071414|-0.006673169|5.351858133|-0.02919335|-0.353677943|-0.01286191|10.31163887|1|0.005458948|-0.053309522|-0.094526372|-0.452377064|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|0.85918121|-0.072474599|-0.095397479|0.294303776|0.017060045|-45.11907802|-59.38972262|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|0.0|-1.812552105|-28.08889239|-23.02866795|55.73981304|0.445995681|-1128.40473|0.209500834|7.050626413|130.4247923|0.016012295|-361.7006453|1427.458469|620.9195447000001|9.968457988|0.0|1.0|4.75|17.0|-6.64|81.65|2.82|2.0|0.0|0.0|1.0|5.0|-5.28|398.48|0.0|0.0|0.0|2.63|-4.85|5.23e-06|0.00208|1.4e-05|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.4712|-1575.755101|665.12|1120.46|357.18|0.3781|357.18|0.69033|0.03180853|7.6108
3a_a12|0|0.0|0.0|0.0|1|1.28383802|0.0|0.13714555|-0.007671441|0.0|-0.042445446|-0.322200517|-0.062973953|10.95455336|0|-0.001011111|-0.072889493|-0.1213636769999999|-0.5274624179999999|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.759068438|0.8847197109999999|0|0.871985494|-0.07121814|-0.090803706|0.241900756|0.009433302|-34.84701355|-44.430225|71.11710277|0.128014506|62.63745781|-0.034924502|-21.73969523|0.0|-1.362055589|-17.05063286|-17.08854808|39.46272532|0.462077145|-666.453375|0.2189499039999999|5.924949067000001|107.1321197|0.015909241|-275.0354486|853.2786545|381.0058252|7.784386645|1.0|1.0|3.84|18.0|-7.5|37.28|3.09|0.0|0.0|0.0|1.0|3.0|-3.6|298.34|0.0|1.0|1.0|2.98|-4.06|0.00025|0.0745|8.8e-05|3.15|0.0|0.0|3.13e-08|9.33e-06|-0.06829|4.2336|3.7304|-951.3480023|528.84|875.71|332.36|0.3201|292.86|0.66895|0.023184956|6.7122
14d_a23|0|0.0|0.0|7.423568444|0|1.197963465|3.405551724|0.058368697|-0.005343003|5.351858133|-0.026530366|-0.288522152|-0.019307114|10.313217800000002|2|0.01180744|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|0.772008792|0.006563565|-0.088996384|0.829764975|0.6906097959999999|1|0.921694462|-0.053736319|-0.078282292|0.213597535|0.018596017|-35.40917327|-51.58357156|39.26987634|0.078305538|51.59888942|-0.032878563|-33.99063559|83.40396369|-1.6439281280000002|-23.33262837|-21.66510006|47.66288948|0.454495683|-1083.255003|0.209653392|7.832720777|138.1496441|0.015037275|-382.6437544|1370.607518|666.0036144999999|9.908707432|1.0|1.0|3.52|26.0|-7.78|105.02|3.24|2.0|1.0|0.0|1.0|5.0|-5.85|425.51|0.0|0.0|0.0|3.8|-5.25|1.43e-06|0.000608|5.61e-06|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|8.1555|-1669.224874|696.21|1186.17|3688.0|0.3807|336.18|8.1555|0.02083626|8.4001
1_a1 (SKF-104365)|0|0.0|0.0|7.535296702|1|0.626769342|2.196347317|0.011230812|-0.006055958|5.4161004020000005|-0.01959813|-0.218014497|-0.10236005|10.33812228|1|0.002250781|-0.123703409|-0.300426726|-0.505981356|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|-37.55389489|6.658828587|0.186844249|86.42113499|-0.029524467|-17.369816|63.42504103|-0.9743074|-14.547040099999998|-13.65596178|37.63415922|0.416807085|-450.6467387|0.290255081|5.2735884010000005|134.2517831|0.018973797|-194.0267797|634.9418316000001|297.2783688|8.775956802|1.0|0.0|2.97|17.0|-6.0|56.01|2.52|0.0|0.0|0.0|1.0|2.0|-3.8|297.35|0.0|1.0|1.0|3.27|-4.02|0.000159|0.0472|9.65e-05|2.96|0.0|0.0|9.93e-07|0.000295|-0.03482|3.8901|3.8901|-1279.060907|491.18|809.96|318.72|0.2178|318.72|0.70081|0.02377006|5.7959
24_a47|0|0.0|0.0|6.86171134|0|1.304328602|1.225600378|0.0453435129999999|-0.010774404|4.727387819|-0.1160443999999999|-0.484848181|-0.063708635|10.95005721|1|-0.004514441|-0.111494046|-0.2494728939999999|-0.540463145|0.662080166|0.812650394|-0.005097239|0.113432542|0.875198713|0.627160379|1|0.7839491009999999|-0.075894947|-0.090995097|0.214985826|0.021522987|-42.71324947|-51.21152885|41.72753688|0.216050899|121.5922303|-0.032498249|-28.82156035|47.170683|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|-768.1729327|0.388396422|7.024694045|218.5873217|0.032103375|-125.6197312|1255.998102|457.1122177|18.06759887|1.0|2.0|3.14|21.0|-7.63|84.73|2.86|1.0|0.0|0.0|1.0|5.0|-4.61|396.81|0.0|0.0|1.0|3.31|-4.52|2.46e-05|0.00975|3.05e-05|3.16|0.0|0.0|2.32e-08|9.22e-06|-0.06517|3.9675|3.9675|-1696.071577|578.94|1002.04|312.5|0.2618|312.5|0.6835|0.03414611|8.5
13_a15|0|0.0|0.0|0.0|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|0.0|-0.031457366|-0.393632585|-0.031047852|10.95980212|0|0.003766915|-0.173728081|-0.272482143|-0.357554652|0.843715005|0.729838386|0.008210506|0.009456191|0.7784213259999999|0.796300317|0|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|0.016196467|-43.2365883|-61.86632281|142.67217639999998|0.114512421|72.25096855|-0.033811561|-39.03420883|0.0|-1.961070565|-27.279882500000003|-21.33321476|53.45565817|0.482317225|-1237.326456|0.244716567|5.21465994|154.4025434|0.01672103|-322.1392954|1638.227985|830.7967967000001|10.55004024|0.0|1.0|4.13|24.0|-8.9|59.51|2.52|2.0|0.0|0.0|1.0|6.0|-6.32|448.52|1.0|0.0|0.0|4.61|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03946|3942.0|2.5721|-1450.727602|674.36|1231.11|482.03|208.0|314.52|0.70626|0.02844037|8.2218
8h_a8|1|2.975382653|0.0|7.05012252|0|1.3918396709999998|1.241306689|0.038482973|-0.010324979|4.844187086|-0.249095464|-0.485274006|-0.085125857|10.94341368|1|-0.007036544|0.09830823|0.254819201|-0.53822084|0.578166105|0.6971223040000001|0.111824921|0.010682683|0.751162751|0.56916135|0|0.602405134|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|-66.4523265|316.4918269|0.397594866|233.7669182|-0.048805507|-39.07081527|53.78973456|-2.147442322|-42.41801879|-28.69532281|78.73029948|0.451435543|-1262.594204|0.081684095|7.453557203|48.02637252|0.00764059|-491.8998117|1374.901814|485.8626377000001|4.492304417|0.0|2.0|3.11|23.0|-7.95|80.88|4.11|2.0|0.0|0.0|1.0|4.0|-5.21|391.37|0.0|0.0|0.0|4.01|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|0.0|0.0|1.13e-08|4.43e-06|-0.06344|4801.0|3.7327|-1361.618499|608.39|1029.51|332.16|0.3011|258.25|0.69844|0.03330037|4.9359
12s_a30|0|0.0|0.0|7.412764017000001|2|0.604984545|0.0|-0.00019297|-0.007621736|5.351858133|-0.095120438|-0.403952011|-0.035768573|10.31162892|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.446807335|0.609043558|0.83236194|0.006789196|-0.080971844|0.889479916|0.591758164|0|0.706713791|-0.090733404|-0.103647048|0.404041243|0.019324097|-58.75255278|-67.11451776|89.91581294|0.2932862089999999|189.9114627|-0.040189672|-43.45862792|0.0|-1.969293912|-38.04400919|-26.02399668|71.26547471|0.467381416|-1275.175837|0.209518167|8.066744794|135.66918710000002|0.017398791|-376.1910929|1613.162737|616.2856203|11.26623|0.0|1.0|4.63|17.0|-7.16|81.65|3.58|2.0|0.0|0.0|1.0|5.0|-5.49|434.46|0.0|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|5.0438|3.5348|-1774.202623|677.35|1140.1|350.75|0.2148|245.81|0.68458|0.03401064|8129.0
6f_a40|0|0.0|0.0|8.421342866|1|0.604893424|1.750582483|0.134099184|-0.01691341|6.401917197|-0.156988665|-0.8287570679999999|0.075227997|10.30179966|2|-0.008368734|0.048543494|0.092206207|-0.628934821|0.7710013309999999|0.836826225|-0.032826285|-0.268802228|0.896373207|0.742681934|1|0.655786513|-0.134203859|-0.130571562|0.363785804|0.015998475|-86.21963207|-83.88605319|207.7174501|0.344213487|221.1408856|-0.052228625|-53.89282175|40.01876255|-2.350288117|-55.39203581|-33.55442128|96.49789556|0.410805404|-1509.948957|0.137191276|6.993991456|88.13890599|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|2.0|4.05|14.0|-3.67|199.45|1.1|1.0|3.0|1.0|3.0|5.0|-6.95|457.55|1.0|0.0|0.0|2.61|-4.64|1.13e-07|5.18e-05|2.3e-05|3.09|1.0|0.0|0.0002109999999999|0.0967|-0.08982|3.5741|2.57|-2426.924155|668.95|1139.55|482.43|0.2362|346.89|0.69911|0.04845403|7.3768
9a_a40|0|0.0|0.0|7.515889085|0|0.604993021|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|-0.136162501|0.157704751|10.31197235|2|0.011966382|0.009844552|0.016958188|-0.449508498|0.624889926|0.690568477|-0.394662853|-0.2990540869999999|0.749764251|0.61091688|1|0.937600185|-0.060029933|-0.072887601|0.002467659|0.011033601|-29.02567082|-35.24260989|109.9916614|0.062399815|30.17155594|-0.032156295|-17.0405052|51.49564873|-1.093314022|-14.03449109|-15.54821024|34.36063715|0.493941591|-528.6391483|0.131523409|6.749223592000001|63.59419322|0.008714375|-356.33157|608.6970611|323.79254|4.213574358|1.0|0.0|3.26|20.0|-6.4|58.43|3.57|1.0|0.0|0.0|1.0|2.0|-5.49|291.37|0.0|1.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|4.54|0.0|0.0|4.02e-07|0.000117|-0.06495|4.7066|3.3192|-1217.9449|515.96|847.69|373.53|0.4746|263.42|0.69958|0.01109672|6.6696
4a_a49|0|0.0|0.0|7.535296702|1|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|-0.3631108529999999|-0.053787795|10.92777282|1|0.000660956|-0.037142108|-0.060391347|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.7570436159999999|-0.094228246|-0.087863033|0.433367368|0.017143497|-57.79201133|-53.88810275|313.22432680000003|0.242956384|149.0098632|-0.0292876779999999|-33.05061877|60.11195021|-1.4936715669999998|-35.44496163|-17.96270092|68.30645049|0.4716382|-916.0977468|0.349698461|7.934892916|214.47685|0.023624093|-184.3656985|1408.727632|620.5697596|14.48911428|1.0|2.0|3.35|21.0|-7.36|92.93|1.25|1.0|0.0|0.0|1.0|6.0|-3.28|399.45|0.0|0.0|1.0|2.42|-3.52|0.000528|211.0|0.000305|1.71|0.0|0.0|4.35e-08|1.74e-05|-0.06461|4.7259|3.7876|-1313.158118|660.19|1128.22|327.34|0.1935|262.35|0.68042|0.04133192|7.4949
13d_a5 (GW788388)|1|2.945204608|0.0|6.605297921|1|1.236844097|0.0|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|-0.33442223|-0.086484275|10.94530363|1|0.003668464|-0.010147323|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.834800344|0.71006207|0|0.774103723|-0.086824482|-0.0844793|0.54169129|0.014571846|-57.42492153|-55.87383979|151.3669372|0.2258962769999999|149.40573999999998|-0.0291837579999999|-36.95444874|44.69922692|-1.605106706|-37.98032007|-19.30187193|67.0626077|0.488398052|-1061.602956|0.330817879|8.077599766|218.7999323|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|1.0|2.0|3.21|23.0|-8.84|92.79|1.37|1.0|0.0|0.0|1.0|6.0|-4.35|425.48|0.0|0.0|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|0.0|1.45e-09|6.16e-07|-0.05542|4.6091|4.1706|-1390.548362|707.09|1206.73|297.28|0.5251|269.0|0.48848|0.04130059|7.7447
7_a47|0|0.0|0.0|0.0|0|1.304326965|0.0|0.00763426|-0.008206422|0.0|-0.143650735|-0.3939082339999999|-0.085507035|10.93671034|0|-0.00794321|-0.021071408|-0.04311702|-0.46105149|0.6995252890000001|0.817389583|-0.04402021|-0.124285418|0.8755534909999999|0.671549194|1|0.8473227320000001|-0.081264417|-0.095957591|0.427432212|0.008915606|-45.82735481|-54.113260200000006|103.5602725|0.152677268|86.09912617|-0.036250645|-30.51603217|0.0|-1.631279045|-25.84337052|-20.44278719|50.85512286|0.405265781|-919.9254234|0.1830206469999999|6.485224033|103.2106353|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|2.0|2.96|22.0|-9.45|58.04|3.69|2.0|0.0|0.0|1.0|4.0|-6.47|393.84|1.0|0.0|1.0|4.89|-6.06|3.41e-07|0.000134|8.75e-07|5.49|0.0|0.0|3.52e-10|1.3900000000000001e-07|-0.05297|3.7203|3.7203|-1647.963177|604.84|1043.33|333.26|0.2144|333.26|0.69314|0.03348545|7.6
12az_a36|1|3.465535084|0.0|7.412764017000001|2|1.297042831|0.0|-0.196183836|-0.009570959|5.351858133|-0.040156368|-0.593399474|-0.024018255|10.95957115|1|0.002872872|-0.176729938|-0.289604649|-0.387734368|0.884226781|0.812921349|-0.061924322|-0.021825174|0.858971809|0.8350231859999999|0|0.819163613|-0.071762413|-0.10786263|0.411597359|0.034771534|-50.28669997|-75.58351856|60.11023222|0.180836387|126.71905359999998|-0.033474609|-52.96429617|8.104966044|-1.941527339|-35.23783652|-23.45695404|74.65245915|0.462897841|-1360.503334|0.416134994|8.449849817|291.60189260000004|0.034594361|-117.53490990000002|2330.167624|766.4854363|24.24160725|1.0|2.0|4.96|17.0|-6.79|87.66|1.42|1.0|0.0|0.0|1.0|7.0|-4.11|441.49|0.0|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|2.62|0.0|0.0|1.6100000000000005e-07|7.11e-05|-0.04967|3.8863|3.6095|-1461.962459|737.12|1252.18|343.5|0.4383|319.03|0.70333|0.02800521|7.2366
12am_a36|1|3.340519946|-4.723487246|7.412764017000001|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|-0.921315581|-0.050505733|10.9602097|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|0.624142499|0|0.814986544|-0.091472759|-0.118101664|0.305015372|0.017590648|-63.19394154|-81.59051640000001|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|-56.3667958|1.038361162|-2.480134939|-43.65752487|-31.72964526|75.34643812|0.484558903|-1713.4008440000002|0.211665165|8.772646622|146.228847|0.020179019|-398.3921535|2173.44302|672.4630346|13.94067198|0.0|2.0|4.81|17.0|-7.14|78.43|2.04|2.0|0.0|0.0|1.0|7.0|-5.2|465.43|0.0|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|3.86|1.0|0.0|7.24e-08|3.37e-05|-0.0569799999999999|5.2317|3.8606|-1645.169789|714.21|1206.77|321.15|0.4894|236.99|0.6805100000000001|0.03550681|7.2218
26_a20|0|0.0|0.0|6.842683282|0|1.4165417530000002|1.877209467|-0.000846851|-0.00578453|4.727387819|-0.104520106|-0.3297182369999999|-0.054222344|10.93106273|1|0.003149352|0.0346782989999999|0.057022334|-0.446730587|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|1|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|0.012753218|-58.21621279|-55.81998701|299.8332395|0.20662747|139.417676|-0.0327795789999999|-37.66339899|80.47551422|-1.737317706|-39.28020352|-22.11735334|66.82118688|0.472355054|-1172.219727|0.215111274|7.598632688999999|145.1419493|0.014879363|-384.4457279|1493.485239|712.1606951|10.03954725|1.0|1.0|3.42|27.0|-9.18|86.69|2.47|2.0|0.0|0.0|1.0|5.0|-5.14|419.48|0.0|0.0|1.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|3.63|0.0|0.0|6.64e-10|2.780000000000001e-07|-0.05097|4.8421|3.8894|-1352.277633|715.27|1211.34|318.77|0.2081|256.05|0.68167|0.03774288|6.8827
15b_a50|0|0.0|0.0|7.934155233999999|1|1.353059441|4.112770601|-0.144363623|-0.0045393|5.82008293|-0.05484142|-0.22696498|-0.06083723|10.94501702|2|0.005203263|-0.131737048|-0.2185722769999999|-0.310946931|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|1|0.8209134840000001|-0.082576068|-0.080700307|0.447220762|0.020083792|-47.20879251|-46.13641893|274.85729960000003|0.179086516|102.3838797|-0.028069672|-26.37622116|0.0|-1.291204916|-26.98929785|-16.04745006|58.69070955|0.478989976|-738.1827030000001|0.3609826579999999|6.89125222|206.3740238|0.024313507|-158.95261259999998|1155.184146|510.3677388|13.90004811|1.0|1.0|3.56|20.0|-5.72|68.76|1.66|1.0|0.0|0.0|2.0|5.0|-3.18|357.41|0.0|1.0|1.0|2.37|-3.6|0.000654|0.2339999999999999|0.000249|2.11|0.0|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|4.0561|-1160.463663|613.37|1035.3|305.67|0.1796|305.67|0.65917|0.03528279|7.1024
4R4k_a46|0|0.0|0.173180233|7.825245291|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|-0.252970193|-0.1149361969999999|10.94631314|1|0.006050983|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.890625164|-0.089699228|-0.085931818|0.237621572|0.007883196|-47.73036108|-45.72566346|173.3171354|0.109374836|58.20005971|-0.030434186|-24.33134018|0.0|-1.4608409080000002|-25.39807111|-16.19450581|51.92513282|0.465590034|-777.3362788|0.133318901|5.522208638|70.94107067|0.007248925|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|3.8|17.0|-6.61|50.94|2.84|1.0|0.0|0.0|1.0|2.0|-4.82|333.43|0.0|1.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.1392|-1053.413412|565.94|994.13|299.53|0.2896|234.09|0.68404|0.0257622|7.0132
9a_a31|1|3.348289714|0.0|7.765993078999999|1|0.6101356720000001|0.0|-0.009086485|-0.01391798|5.733341277|-0.093457477|-0.723734943|0.03406986|10.31169772|2|-0.0033853629999999|-0.093527289|-0.15653721|-0.542342338|0.8058046320000001|0.782715368|0.045292529|-0.001313433|0.837697452|0.76226755|0|0.691768132|-0.100906991|-0.122626525|0.235442032|0.033245595|-64.75697831|-78.6954713|163.6011874|0.308231868|197.8075471|-0.043430228|-50.50275387|95.14995868|-2.0846509230000003|-41.55773748|-27.87131275|86.0923113|0.484502446|-1337.8230119999998|0.262241245|7.812278516|168.29310269999996|0.0239033229999999|-305.16297060000005|1813.361078|597.3075924999999|15.33993762|1.0|2.0|3.6|22.0|-8.13|117.37|1.58|1.0|0.0|0.0|1.0|6.0|-5.62|418.47|0.0|0.0|1.0|3.47|-4.77|2.42e-06|0.00101|1.7100000000000002e-05|3.47|0.0|0.0|7.35e-09|3.07e-06|-0.04275|3.7892|3.7892|-1691.9137670000002|680.72|1145.99|327.21|0.7028|327.21|0.7028|0.03885662|6.8239
5b_a50|0|0.0|0.0|7.927685046000001|1|1.397278957|4.190114953|-0.253064589|-0.00141071|5.82008293|-0.003549558|-0.062071259|-0.137595558|10.9325725|2|0.012290091|-0.1052449509999999|-0.175158017|-0.140506919|0.693611382|0.791163321|0.019856551|-0.1866330389999999|0.855527513|0.6642694929999999|1|0.958606481|-0.041157676|-0.061164973|0.271653991|0.012204641|-20.90908698|-31.07327358|6.656963127999999|0.041393519|21.02890062|-0.02140774|-15.78596849|60.5565203|-0.8563096170000001|-10.62231784|-10.87564575|27.10933752|0.4462435279999999|-435.0258302|0.411250953|5.543302677000001|208.925351|0.023005632|-90.17329003|738.8985723999999|409.0289917|11.68741316|1.0|0.0|3.37|20.0|-5.86|35.64|2.4|0.0|0.0|0.0|2.0|2.0|-3.48|312.37|0.0|1.0|1.0|3.11|-4.19|0.000335|105.0|6.47e-05|3.06|0.0|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|5.6332|4.0222|-990.5849031|547.35|922.49|308.25|0.2749|220.09|0.66968|0.02651535|4.9126
27b_a34|0|0.0|0.0|7.412764017000001|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|5.351858133|-0.016803292|-0.549928192|-0.029622037|10.95430634|1|0.001228116|-0.194619338|-0.322091086|-0.463926296|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.8299950709999999|0.770240631|0|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|0.031021066|-57.66200309|-72.21552354|150.83624440000003|0.2165682119999999|142.58786569999998|-0.037292511|-47.54648562|540.9533124|-1.864625537|-37.9644911|-24.553278|78.08618045|0.4072752529999999|-1227.6639|0.287687241|9.124440695|189.4124225|0.022820627|-279.5721769|1723.489976|627.4287311|15.02503259|1.0|1.0|3.54|23.0|-8.19|84.99|1.83|2.0|0.0|0.0|1.0|5.0|-5.23|409.44|0.0|0.0|1.0|3.46|-4.96|5.92e-06|0.00243|1.1e-05|3.75|0.0|0.0|6.53e-09|2.67e-06|-0.04121|4.8168|4.0935|-1350.018975|691.97|1174.68|302.88|0.3621|257.4|0.70001|0.03640275|6.1871
