molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
7_a27|0.0|0|0|0.0|0.0|0|0|0.112935885|4.727387819|2|0.049625|-0.133453335|1.280380317|-0.288487667|-0.096754293|-0.056500475|1|-0.220626658|-0.19575909|-0.323631281|-0.500327496|2|0.6413629129999999|-0.08694032|0.8546689820000001|0.62067794|0.85111414|-0.084531496|0.015099075|-34.09779211|8.475438874|10.66993367|-0.0300556429999999|4.757447929|60.73467304|0.763564713|-19.13983132|55.55559276|42.57323098|0.466714317|2334.058688|477.7488532|-759.1898319000001|-9.469994277|0.236435287|6.446345598|132.7162621|22.09489892|0.014441323|994.2704516|479.0078184|8.106228264|0.0|1.0|1.0|0.0|3.24|3.41|21.0|-6.61|3.32|3.05|65.6|2.88|0.0|0.0|4.0|1.0|3.14|-4.28|0.0299|5.2e-05|3.02|0.0|0.0|2.43e-07|8.4e-05|-0.04887|5.37|-1122.455548|-1122.433757|606.74|1016.96|300.9|0.4179|300.9|505.5|0.61278|0.4179|-0.16734|4.2487|-0.2162099999999999|-1122.304359|9.0
9c_a31|0.0|1|0|3.410619646|0.0|1|1|0.031715924|5.733341277|0|0.03482906|-0.0384827639999999|0.0|-0.6933757159999999|-0.1047269419999999|-0.062737615|2|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0|0.8083148840000001|-0.108617754|0.8856644770000001|0.770283733|0.6746901059999999|-0.128097622|0.030296721|-65.84728287|19.30758668|153.5739377|-0.035867334|12.30439782|552.8237349999999|0.670716706|-41.96335759|97.22026028|85.15486955|0.4558841429999999|2592.448925|429.9685721|-1142.882218|-14.56678943|0.329283294|8.188627935|209.8466636|34.07943198|0.024456662|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|2.0|3.66|3.09|16.0|-7.24|5.64|3.7|117.37|1.08|2.0|0.0|5.0|1.0|3.32|-4.16|0.00233|6.94e-05|3.1|0.0|0.0|5.79e-08|2.31e-05|-0.03249|4.94|-1618.157698|-1618.115927|691.3|1147.93|322.12|0.2554|322.12|588.58|0.7007399999999999|0.2554|-0.15975|1.3617|-0.19224|-1617.9568470000002|6.3768
16_a15|-3.726252327|0|0|0.0|0.0|0|0|0.072882981|0.0|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.109386268|-0.011969556|0|-0.006331105|-0.046871961|-0.0764246109999999|-0.528097878|2|0.787100127|-0.018331526|0.77948108|0.72660548|0.723597405|-0.101500719|0.0070920509999999|-60.63825695|4.848103252|53.93878231|-0.039472502|3.31414791|17.68542055|0.868460507|-41.45211893|76.07332645|65.48636021|0.419910645|3173.773379|494.6488764|-1457.096924|-18.44568161|0.131539493|6.798937229|89.91997762|31.07023998|0.009783192|1677.792959|728.353441|6.687758643|1.0|1.0|1.0|2.0|3.59|2.93|24.0|-9.21|3.37|6.02|115.58|1.72|2.0|0.0|6.0|1.0|3.59|-5.21|0.000442|6.14e-06|3.88|0.0|0.0|6.1e-10|2.72e-07|-0.04082|8.26|-1770.509465|-1770.448668|716.79|1229.58|300.24|0.3809|297.1|600.98|0.6541100000000001|0.1409|-0.16871|8.0361|-0.20953|-1770.281427|7.6778
IN1233_a59|0.0|1|0|3.463603867|0.0|0|0|0.1160337319999999|4.727387819|2|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.011236836|-0.054458882|1|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.809917509|-0.090732503|0.80310139|0.778639593|0.7613246490000001|-0.095213818|0.010831674|-61.73167061|7.208329477|318.5587088|-0.035929742|4.79704394|83.1557517|0.810795898|-41.08157616|72.32484741|68.94000009|0.483639625|2809.840422|506.6510632|-1267.269673|-15.91227368|0.1892041019999999|8.011984402000001|125.91272279999998|29.49046561|0.0134658889999999|1562.994677|712.1606951|8.961363774|1.0|1.0|1.0|2.0|3.48|2.76|27.0|-10.0|5.54|4.69|97.55|2.06|2.0|0.0|4.0|1.0|3.78|-5.16|0.00107|6.91e-06|3.85|0.0|0.0|9.93e-11|4.17e-08|-0.05605|5.35|-1352.351584|-1352.326849|703.47|1204.16|350.69|0.2623|237.54|531.14|0.51285|0.2011|-0.14684|5.4004|-0.20289|-1352.135303|7.4685
19_a4|-3.21497177|0|0|0.0|0.0|1|1|-0.121320311|5.4161004020000005|1|0.040511696|-0.052325802|0.0|-0.105763614|-0.211341677|-0.136621315|1|-0.086166959|-0.0255403279999999|-0.042058265|-0.245630631|1|0.55269662|-0.190513834|0.834377354|0.514505012|0.820765063|-0.0759826109999999|0.013022539|-38.9063534|7.168604362000001|15.411502800000004|-0.028945757|3.946149569|13.25878373|0.764880253|-21.41704046|49.73882261|46.07495776|0.460486754|2558.336814|451.8120313999999|-669.2264932|-8.771275759|0.235119747|5.9448291|129.4279389|20.83197214|0.0143733|874.9428297000001|450.6848883|7.912166787999999|0.0|1.0|1.0|0.0|3.46|2.52|17.0|-6.09|2.97|4.32|73.23|2.16|1.0|0.0|4.0|1.0|2.92|-3.97|0.0547|0.000106|2.62|0.0|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|6.67|-1446.939719|-1446.909868|583.39|983.4|296.2|0.3806|296.2|500.34|0.67535|0.3806|-0.17004|5.8295|-0.22298|-1446.813896|4.71
13p_a6|0.0|1|0|3.449535594|0.0|0|0|0.024837222|4.727387819|2|0.042959184|0.072850973|1.633493259|-0.634109842|-0.014153926|-0.072853186|1|0.123575608|-0.068532678|-0.116250572|-0.573014008|2|0.865935935|-0.125636943|0.837659336|0.8244206940000001|0.7265205579999999|-0.107371897|0.01730144|-70.52421289|12.27472016|80.30786544|-0.03767435|8.708451561|107.5669533|0.76005742|-50.03427239|89.17529231|82.79893305|0.412828992|3016.078786|515.4389679999999|-1523.526317|-18.9628865|0.23994258|8.760340755|170.2302215|35.16646396|0.018322293|2004.488446|794.5462391|12.99897644|1.0|1.0|1.0|3.0|3.64|2.34|27.0|-10.06|4.58|4.01|122.47|1.01|1.0|0.0|5.0|1.0|2.96|-4.55|0.00365|2.79e-05|2.86|0.0|0.0|8.73e-11|3.92e-08|-0.0746|4.73|-1463.08132|-1463.0432449999998|752.82|1283.98|415.53|0.4132|258.45|573.39|0.47508|0.0029|-0.12251|9.0546|-0.1971099999999999|-1462.804694|7.0362
9g_a40|0.0|0|0|0.0|0.0|0|0|-0.058811055|5.4161004020000005|0|0.043730159|0.07954859|0.895670535|-0.225327061|0.139758613|-0.145879501|2|0.133954053|-0.037217966|-0.062672355|-0.383703998|0|0.694156166|-0.242405063|0.821935848|0.665414608|0.90454157|-0.079033043|0.021367335|-33.47455057|11.25704374|65.74631496|-0.031197254|5.930596229|64.08637519|0.740240206|-17.63553984|51.16627179|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|-8.658932892000001|0.259759794|8.180261533|136.8503571|22.20330888|0.018087202|843.7257374|384.6422631|9.528957565|1.0|0.0|1.0|1.0|2.8|1.78|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|0.0|4.0|0.0|1.93|-3.09|977.0|0.0008179999999999|1.37|0.0|0.0|3.720000000000001e-07|0.000113|-0.0624|3.83|-1332.487689|-1332.476347|559.04|923.42|402.84|0.3563|402.84|469.6|0.70233|0.3563|-0.12765|3.4787|-0.19005|-1332.369643|5.45
18_a20|0.0|1|0|3.463603867|0.0|0|0|0.1160337319999999|4.727387819|2|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.011236836|-0.054458882|1|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.809917509|-0.090732503|0.8162774979999999|0.778639593|0.76136176|-0.095227339|0.0108136339999999|-61.73239771|7.195302872999999|318.5587088|-0.035934845|4.787695004|82.70867776|0.8109110409999999|-41.07622672|72.31812218|68.92770059|0.483668611|2809.844943|506.6038164|-1267.269673|-15.91001426|0.1890889589999999|8.011174137000001|125.81822920000002|29.4862782|0.013457694|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|2.0|3.48|2.76|27.0|-10.0|5.54|4.69|97.55|2.06|2.0|0.0|4.0|1.0|3.78|-5.16|0.00107|6.91e-06|3.85|0.0|0.0|9.93e-11|4.17e-08|-0.05604|5.35|-1352.364724|-1352.32685|703.24|1204.88|350.69|0.2991|207.41|531.11|0.31154|0.2011|-0.14685|5.3978|-0.20289|-1352.135304|7.4685
17f_a50|0.0|0|1|0.0|0.0|1|1|-0.2208117919999999|5.82008293|1|0.03135101|-0.167275895|2.187498662|-0.125733326|-0.028989535|-0.132773563|2|-0.275290802|-0.247590736|-0.407467272|-0.204651539|1|0.758335704|-0.2257632789999999|0.8314734309999999|0.7241275009999999|0.911458734|-0.074859564|0.016414675|-29.10566644|10.09339793|6.382846132999999|-0.026836447|6.206439227000001|82.90209608|0.721122105|-17.89709978|55.9791334|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|-10.14694362|0.278877895|7.200480876|171.48226169999998|22.88344084|0.01617809|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|0.0|3.81|2.97|20.0|-6.38|2.87|3.83|51.77|2.09|1.0|0.0|4.0|1.0|2.92|-4.12|102.0|7.57e-05|2.83|0.0|0.0|4.15e-07|0.00016|-0.0336399999999999|2.5|-1219.2481369999998|-1219.220465|653.63|1146.22|304.9|0.1708|304.9|564.52|0.6573899999999999|0.1708|-0.16784|6.1931|-0.20148|-1219.02507|6.4001
5a_a40|0.0|0|0|0.0|0.0|0|1|-0.116583806|6.167516491000001|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.180125135|-0.02394636|2|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.538671739|-0.0395444479999999|0.820901326|0.5263598389999999|0.8531783270000001|-0.090991462|0.020641204|-34.5789643|9.135164355|174.99981530000002|-0.036396585|4.042943749|52.43850484|0.8224652720000001|-15.30358975|46.06507254|43.71412865|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|-7.128912782|0.177534728|5.507689573|78.57142892|19.58503709|0.0130940839999999|587.5511127|244.8873477|5.795040371|0.0|1.0|1.0|0.0|3.04|2.49|14.0|-4.05|3.68|3.08|75.5|1.85|0.0|0.0|3.0|1.0|2.8|-3.67|0.0202|0.000213|2.88|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|-1177.598691|-1177.5835470000002|466.79|757.45|326.96|0.4461|326.96|353.51|0.69499|0.4461|-0.15066|5.7163|-0.21644|-1177.555706|7.0915
16h_a32|0.0|1|1|3.340888605|0.0|0|0|0.217139852|5.733341277|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|0.061727488|-0.022634676|3|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.804503712|-0.03617945|0.881181048|0.7619492790000001|0.7991915079999999|-0.121464999|0.02096013|-51.56009529|13.31708433|70.02855767|-0.038765425|8.461051377999999|35.90298920000001|0.7359051059999999|-32.75886858|90.15529448|64.87717961|0.459750275|2709.44587|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|6.710057805|167.7935207|33.46862873|0.020432929|1573.02555|573.3529948|12.98212548|0.0|1.0|1.0|2.0|3.61|3.45|19.0|-7.0|5.86|4.6|149.27|1.12|2.0|1.0|5.0|1.0|3.74|-4.75|0.000136|1.7800000000000002e-05|3.66|0.0|0.0|9.89e-08|4.09e-05|-0.05028|4.54|-1955.99895|-1955.970762|679.82|1130.4|342.67|0.2914|342.67|556.05|0.70219|0.2914|-0.14972|3516.0|-0.2|-1955.832545|8.0655
8a_a12|0.0|0|0|0.0|0.0|1|1|0.082323047|0.0|3|0.0420317459999999|-0.205012437|0.0|-0.362413703|-0.050603335|-0.084035283|0|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|2|0.913877696|-0.146966854|0.8157289759999999|0.862306783|0.892656426|-0.093050281|0.010336879|-30.69873711|5.354053791|46.32568673|-0.033836466|2.773166902|0.0|0.791430726|-15.90061008|55.45388635|36.0527909|0.46777503|2212.38965|462.3571879|-771.1359521|-9.077610683|0.208569274|5.113243051|108.02980890000002|22.14447395|0.014012546|974.3568539|464.1781753|7.257889351|1.0|1.0|1.0|1.0|4.06|3.06|18.0|-7.89|3.87|2.5|50.17|2.89|0.0|0.0|4.0|1.0|3.1|-4.21|0.0408|6.19e-05|3.18|0.0|0.0|1.28e-08|4.2e-06|-0.06246|3.41|-1046.0428949999998|-1046.0210880000002|556.3|952.71|317.17|0.2486|317.17|424.14|0.6309100000000001|0.2486|-0.15696|3.6588|-0.2194199999999999|-1045.902509|6.7011
1c_a5|0.0|1|0|2.955525321|0.0|0|0|-0.268536978|4.59511985|2|0.0248765429999999|-0.080321049|0.0|-0.085301064|-0.228971551|-0.058823529|1|-0.133677441|0.034752304|0.0578378779999999|-0.20172074|2|0.71274658|-0.109439124|0.821309592|0.6977404359999999|0.88631419|-0.070346332|0.008349498|-34.82350689|4.27195187|160.5407184|-0.0281385329999999|2.185709046|0.0|0.753027268|-17.81716094|43.86175561|39.09545876|0.476413155|2105.8969850000003|453.4753671|-575.8739559999999|-7.366029352999999|0.246972732|6.063350238|126.3615674|19.11862892|0.0153811389999999|764.7451566000001|409.0289917|7.869633359|1.0|0.0|1.0|1.0|2.78|2.09|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|0.0|3.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|3.43|0.0|0.0|3.87e-09|1.21e-06|-0.03965|3.17|-990.6223073|-990.5931502|556.84|929.31|274.99|271.0|254.15|410.52|0.4444899999999999|0.1076|-0.18719|1.7105|-0.22684|-990.516371|5.4
5_a27|0.0|0|0|0.0|0.0|0|0|0.126882432|4.727387819|2|0.048947368|-0.149034787|1.271687295|-0.286030638|-0.125237927|-0.013448351|1|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|2|0.639413469|-0.020087122|0.8149212259999999|0.614205449|0.8531787759999999|-0.085078576|0.01695771|-29.50048722|8.936508815|10.48961936|-0.030385206|4.709432444|56.35994804|0.741481472|-15.54640123|53.51978325|38.43699603|0.439066197|2273.906133|449.6149323|-672.5307653|-8.438466859|0.258518528|6.160679036|136.2361487|21.59546513|0.016479312|907.0095354|424.8821143|8.684398894|0.0|1.0|1.0|0.0|3.07|3.11|21.0|-6.22|2.94|2.8|65.6|2.66|0.0|0.0|4.0|1.0|2.82|-4.01|0.0821|9.78e-05|2.58|0.0|0.0|6.04e-07|0.0002|-0.04554|4.9|-1083.143246|-1083.124207|566.68|955.22|302.48|0.2448|302.48|463.87|0.64548|0.2448|-0.16952|2.3781|-0.21506|-1083.019748|8.5229
12ba_a36|0.0|1|0|3.389685532|0.0|2|2|-0.090865777|5.351858133|2|0.040566449|0.087201747|0.0|-0.423472625|0.003750685|-0.011949092|1|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|0.844641715|-0.0202572689999999|0.890675195|0.796093405|0.849738126|-0.108410153|0.0246090489999999|-56.0578808|16.57882744|100.798163|-0.037526591|11.16896162|16.1479891|0.7068957840000001|-37.76553687|89.06670390000001|72.63670824|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|-17.03166444|0.293104216|7.409667253999999|197.4608731|35.76372225|0.023797439|1859.713557|688.1986357999999|16.03205543|0.0|1.0|0.0|2.0|4.8|0.0|17.0|-6.72|2.79|1.63|116.78|0.74|1.0|0.0|6.0|0.0|1.57|-4.25|0.0072599999999999|5.65e-05|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|2.79|-1417.454721|-1417.426327|687.23|1187.56|411.71|0.7436|236.13|547.82|0.3989999999999999|0.0009|-0.12587|3.1996|-0.21033|-1417.249741|7.6778
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0|0.046791596|5.733341277|0|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.1113575119999999|0.10614163|3|-0.078754696|-0.0791178979999999|-0.151445075|-0.536470812|0|0.833920105|0.167519182|0.866250192|0.7725667079999999|0.8407393809999999|-0.100355499|0.014636992|-35.8437493|7.180211702|74.63320519|-0.033451833|3.522270202|0.0|0.764128338|-17.58323784|56.82775081|43.023961|0.460751087|2092.213643|412.4267349|-541.5259561|-8.049905042|0.2358716619999999|5.765940603|115.707414|21.47528975|0.0154889019999999|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|3.11|2.57|19.0|-6.5|6.25|4.43|110.94|1.45|1.0|0.0|3.0|1.0|3.68|-4.65|0.0005809999999999|2.23e-05|3.71|0.0|0.0|3.19e-07|9.97e-05|-0.05396|2.45|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|348.81|396.83|0.70257|0.2905|-0.1474099999999999|3.5719|-0.20137|-1594.049677|8.2366
32_a47|0.0|0|1|0.0|0.0|1|1|-0.1746026239999999|4.727387819|3|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|-0.026022099|-0.044598914|1|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|0.6636125860000001|-0.078006445|0.858292442|0.634406338|0.851627782|-0.0726950079999999|0.019295804|-41.57905445|13.90468487|28.55112477|-0.026060474|10.01980854|44.50423685|0.64116122|-29.9621436|68.76811937|55.48373932|0.44289006|2808.210157|613.6886524|-995.3056298|-13.53252578|0.35883878|8.656942728999999|258.5816152|29.28959351|0.022735861|1552.348456|682.9868225|16.38361254|1.0|0.0|1.0|2.0|3.35|3.67|21.0|-8.82|4.18|5.07|67.66|3.11|2.0|0.0|5.0|1.0|3.94|-5.05|0.00674|8.89e-06|3.7|0.0|0.0|1.5e-09|6.55e-07|-0.05682|2.97|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|548.86|0.48011|0.2839|-0.1509599999999999|4.8234|-0.20778|-1777.90286|7.0
4S4k_a46|0.0|0|0|0.0|0.173180233|1|1|-0.050636784|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.141706595|0.787615341|0.784722915|0.891734458|-0.0860536609999999|0.007749296|-47.49082053|4.1078333030000005|172.7607401|-0.030477338|2.177526049|0.0|0.8679099640000001|-25.17446332|49.42345536|51.59865384|0.461984953|2105.538282|472.7005375|-775.4768155|-8.564028983|0.132090036|5.523352655|70.01975807|18.61456563|0.007182108|893.4991504000001|519.5743695|3.807172093|1.0|0.0|1.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|0.0|3.0|1.0|3.79|-4.83|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.02074|4.52|-1053.441953|-1053.415665|566.82|997.07|304.07|0.2623|234.58|487.43|0.5716|0.0654|-0.17396|2.2655|-0.1947|-1053.255345|6.7055
7_a1|0.0|0|0|0.0|0.0|2|2|-0.055291895|5.777652323|1|0.035718954|-0.048878707|0.0|-0.421687222|-0.07233584|-0.024096172|1|-0.077833285|-0.245732751|-0.391298966|-0.441054548|1|0.7795049279999999|-0.042175602|0.862051935|0.729621031|0.710959153|-0.098295453|0.035937867|-40.16416679|17.31482297|111.9204437|-0.031040669|8.342261787|404.7836105|0.603382856|-19.35104936|61.72628137|57.47898976|0.452829665|2150.215999|342.53930230000003|-568.3036318|-7.205474633|0.396617144|5.07667644|191.0896839|24.78585294|0.029820838|941.8624118|351.4191817|14.36764539|1.0|0.0|1.0|0.0|3.09|2.83|17.0|-5.64|3.43|3.29|49.17|1.6|0.0|0.0|4.0|1.0|2.72|-3.71|213.0|0.000195|2.48|0.0|0.0|2.29e-06|0.000698|-0.02433|2.76|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|306.1|365.53|0.69902|0.2961|-0.16734|4575.0|-0.19167|-1009.398029|6.3372
4f_a46|0.0|0|0|0.0|0.2096617139999999|1|1|-0.2265364489999999|5.587248657999999|2|0.045958333|-0.099507167|0.0|-0.053860324|-0.056114865|-0.115631645|1|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|0.6901151990000001|-0.1697014539999999|0.7796270059999999|0.69830739|0.934973206|-0.0674830959999999|0.008734825|-30.29079362|4.738551282|7.730129301|-0.022035297|2.570614463|56.50645576|0.759842275|-16.43243843|42.21890747|35.0293449|0.424708366|2103.214727|507.213176|-585.7419712999999|-6.484875252999999|0.240157725|5.654067072999999|130.2830519|15.73210412|0.010341277|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|1.0|0.0|3.88|3.16|17.0|-7.21|4.56|4.71|43.6|2.58|1.0|0.0|3.0|1.0|3.76|-4.58|0.0139|2.62e-05|3.77|0.0|0.0|6.12e-08|2.04e-05|-0.02947|3.87|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|493.53|0.69208|0.1719|-0.19079|3.2783|-0.2202599999999999|-1033.36869|6.7375
6e_a31|0.0|1|0|3.402951625|0.0|1|1|0.06650322|5.733341277|0|0.037803618|0.132664341|0.0|-0.784597028|-0.008757878|-0.0462850729999999|2|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|-0.072882794|0.841537966|0.795570315|0.623340994|-0.130898441|0.032627586|-74.99224589|19.89514173|159.9587946|-0.046541668|12.13134981|99.0823033|0.7604979040000001|-45.72760428|93.68572477|94.88738762|0.4782688439999999|2776.836977|380.0911673|-1277.075416|-17.30478148|0.239502096|7.513687859|146.03985980000002|37.31693873|0.022744048|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|2.0|3.55|2.62|22.0|-7.33|5.19|4.0|131.36|1.36|1.0|0.0|5.0|1.0|3.27|-4.66|0.000947|2.18e-05|3.2|0.0|0.0|4.67e-08|1.89e-05|-0.05426|4.31|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|374.76|490.75|0.70391|0.5103|-0.13418|5.8193|-0.18844|-1652.503557|6.4318
4_a47|0.0|0|0|0.0|0.0|0|0|0.004633887|0.0|2|0.038479532|-0.158636969|1.42341819|-0.3692130839999999|0.0687047279999999|0.011775922|0|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|0.893350891|0.019305509|0.84420422|0.8124901999999999|0.874200878|-0.092556319|0.007772995|-42.46254967|4.22896799|96.20929041|-0.03525955|2.300808176|0.0|0.806604393|-23.10213311|57.78603076|46.69151766|0.402148382|2306.463316|475.6168721|-805.6976052|-10.43683449|0.193395607|6.468023748999999|105.2186243|23.78275706|0.013656479|998.8757964|471.7712484|7.429930428|1.0|0.0|1.0|2.0|2.75|3.01|22.0|-8.79|4.83|5.71|58.04|3.1|2.0|0.0|3.0|1.0|4.32|-5.64|0.0004379999999999|2.31e-06|4.96|0.0|0.0|1.61e-09|5.81e-07|-0.05606|4.44|-1509.453558|-1509.4201369999998|576.9|988.42|332.4|0.2304|214.85|432.89|0.45947|0.2221|-0.1547|4.2607|-0.21076|-1509.3147789999998|7.5
12u_a30|0.0|0|0|0.0|0.0|2|2|0.028039604|5.351858133|2|0.043383838|-0.091507428|0.0|-0.367578706|0.028815747|-0.0646674999999999|1|-0.15896471|-0.0493878409999999|-0.0857954809999999|-0.467189145|1|0.8149999040000001|-0.105767484|0.889479916|0.711738503|0.84944095|-0.097867106|0.015562896|-51.83732031|10.42404292|78.15130994|-0.03794847|6.982033926000001|0.0|0.810462868|-34.72068676|75.26051582|62.26136323|0.443167712|3001.03926|568.9563615000001|-1245.478147|-17.02494806|0.189537132|7.804487592999999|126.9521524|31.36222814|0.014495402|1536.749179|685.6665849999999|9.709034401|0.0|1.0|0.0|1.0|4.63|0.0|17.0|-7.8|5.11|3.92|81.65|3.79|2.0|0.0|4.0|1.0|3.59|-6.04|0.000123|9.14e-07|5.12|0.0|0.0|1.58e-08|7.39e-06|-0.0528299999999999|5.08|-2494.962309|-2494.927579|705.15|1202.06|354.21|0.1502|354.21|559.16|0.6847|0.1502|-0.1486299999999999|5.3020000000000005|-0.20146|-2494.7995530000003|7.4647
8f_a12|0.0|0|1|0.0|0.0|1|1|0.110310585|4.59511985|2|0.038347953|-0.013400998|2.177023629|-0.3981937339999999|0.028505422|-0.024023866|1|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|0.902669729|-0.042014638|0.80546986|0.8409290840000001|0.869823177|-0.098932601|0.013287637|-41.27611074|7.550959323|83.13642146|-0.03822396|4.290980116|0.0|0.8381234340000001|-23.45595611|63.05721575|48.82707007|0.460344828|2541.921472|494.2940092|-955.746511|-12.34367323|0.161876566|7.016225129|91.98952021|25.9168408|0.012030968|1140.340995|524.0516742|6.836832748|1.0|1.0|1.0|1.0|4.09|3.26|21.0|-8.42|4.99|3.41|78.41|3.1|2.0|0.0|4.0|1.0|3.82|-5.24|0.000735|5.72e-06|4.34|0.0|0.0|3.79e-09|1.4e-06|-0.06179|4.19|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|297.01|441.97|0.59107|0.2466|-0.15061|0.9092|-0.2124|-1481.008909|6.1898
12al_a36|0.0|1|0|3.469383582|0.0|2|2|-0.06777947|5.351858133|2|0.042739018|0.1030147719999999|0.0|-0.4908576189999999|-0.074215038|-0.031635802|1|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8913597320000001|-0.055405405|0.885733922|0.84179881|0.801179217|-0.105915949|0.026927826|-51.22331485|17.71943397|114.2305891|-0.035305316|11.65999569|0.0|0.671084645|-33.70669917|86.77628559|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|-15.28752554|0.328915355|8.774664332|216.4375922|34.61874732|0.025956027|1869.412355|679.7230552999999|17.07995636|0.0|0.0|0.0|2.0|4.81|0.0|17.0|-6.69|2.77|1.89|78.43|1.72|1.0|0.0|5.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.04998|2.92|-1347.479819|-1347.445127|702.95|1181.84|349.14|0.4466|319.71|554.23|0.6945399999999999|0.0095|-0.14558|6.4473|-0.1955599999999999|-1347.257936|7.3188
